,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.364848722600019,0,0,0,0,0,0.181660101607328,0,0,0,0.287316410311739,0,0,0,0,0,-0.0277808642683595,0,0,0,0,0,0,0,0,0,0,0.122786448883399,-0.00350385603150588,0.282759418464839,0,0,0,0,0,-0.0921508522408491,0,0,-0.0498464760239976
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.177057490151213,0,0,0,0,0,0,0,0.0498034507208013,0,0.0683135155967478,0.0499044185042105,0,0,0,0,0,0.128794895598082,0,0.0504923557067291,0,0,0,0,0,0,0,0.192993307306509,0,0,0,0.214333634368213,0,0.0117409038416893,0,0,0.0265573279252839,0,0,0,0
X601939.CH.EQUITY,0.764230778625102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219625740306294,0.0406811703300726,0,0.0122716378353969,0,0.0268944835585343,0,0,0,-0.119524771549116,-0.450750214654994,0.173229882979373,0,0,0,0,0,0,0,0,0,0,0,0,0.609338657840015,0,0,0,-1.73472347597681e-18,0,0.0187065974695159,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0936407192602545,0,0,0,0.135891806992542,0,0.25266484858057,0,0.0168678236153066,0,0.364784288629605,-0.099392591277166,0,0,0,0,-0.091057896338244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0
X5.HK.EQUITY,0,0,0,0,0,0.155215473583528,0.398717947499751,0,0,0,0,-0.0314980249055974,0,0,0.24036772207198,0.0208174140480386,0,0.00463352984522918,0,0,0,0.196329121610602,0,0,0,0,0.0599476016944404,-0.130928389650569,0,0,0,0,0,0,0,0,0.0080863559805482,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.218139221674325,0,0.167579225931415
X601988.CH.EQUITY,0,0,0,0,0.183430778927415,0,0,0,0.0222291918679829,0,0,0,0,0,0.150081928911262,0,0,-1.0842021724855e-19,0,-0.00296926885822651,0,0,0,0,0,0,0,0,0,0,-0.185789563706536,0,0,0.289961612186282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000540572059962523
X1299.HK.EQUITY,0,0,0,-0.0771450126133285,0.242884634642274,-0.0661252454961059,0,0,0,0,0,0,0,0,0,0.104453946183338,0,0.0903325895771498,0,0,0,0,0,0,0,0.133009031222605,0,0.0607082924467705,-0.0217602038254724,0.0650920472149172,0,0,0.117880159444287,0,0,0,0.346989375143398,0,0,0,0.0551008470326505,0,0,-0.155057575668532,0,0,0,0,0
X600036.CH.EQUITY,0,0.283347276115953,0,0,0,0,-0.0786715683392371,0,0,0.382906954088264,0,0,0,0.0403468710477306,0,0.0778802138320816,0,0,0,-0.0143899321476439,0.298803015475124,0,0,0,0,0,0,-0.0145198405003277,0.171512253823404,0,0,0,-0.198667500709831,8.67361737988404e-19,0,0,0,-0.159326560164021,0,-0.0403652007146216,0,0,0,0.278952661440279,0,0,0,0,0
X601628.CH.EQUITY,0,0.278176589934304,0,0.053972607200241,-0.0724828699995977,0,0,0,0,0,0,0,0,-0.0133391033062746,0,0,0.173428193502552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125949070544862,0.11371919884921,0,0,0,0,0,0.16951682831625,0,0.0908672374015837,0.0826800145148232,0,0,0,0
X601328.CH.EQUITY,0,0,0.0274284086311868,0,0,0,0,0.743780362006754,0,0,0,0,0.000792902802510828,0,0.045918912810531,0,0,0,0,0,0.114365325480904,0,0,0.00269668398538021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183136797468605,0,0,-0.218279799064557,0,0
