,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.396491322666054,0,0,0,0,0,0.172068725476825,0,0,0,0.265821616932179,0,0,0,0,0,-0.0255738516631249,0,0,0,0,0,0,0,0,0,0,0.114093852682189,-0.00322996559890375,0.280474405301611,0,0,0,0,0,-0.0844217830478202,0,0,-0.0461509310223775
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.146229120434329,0,0,0,0,0,0,0,0.102961091414598,0,0.0606412107997808,0.0540922884755917,0,0,0,0,0,0.113025257846553,0,0.00486094000528206,0,0,0,0,0,0,0,0.157131258588217,0,0,0,0.291126705022876,0,0.0011327880703632,0,0,0.00824200832996133,0,0,0,0
X601939.CH.EQUITY,0.802882491322488,0,0,0,0,0,0,0,0,0.0236855076594061,0,0,0,0,0,0,-0.268914459034198,6.93889390390723e-18,0,0.0131478514385347,0,0,0,0,0,0,-0.454521802110538,0.0696445608837855,0,-0.109864603737029,0,0,-0.0101113280209569,0,-0.294032476111208,0,0,0,0,0,0.770555355743593,0,0,0.135287716903457,-0.0786474888300985,0,0.184743022145294,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0778849595919215,0,0,0,0.13572012046365,0,0.267990726367971,0,0.0147334396814366,0,0.345268451225758,-0.0991962127465384,0,0,0,0,-0.0814810969210781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.14449648284987,0.3918547084823,0,0,0,0,-0.0295242277558129,0,0,0.25517844571692,0.0355969300983519,0,0.030655026406614,0,0,0,0.231849205834021,0,0,0,0,0.0395328596084338,-0.167599849419104,0,0,0,0,0,0,0,0,0.0103395217309339,0,0,0,0,0,0,0,0,0,-0.207559765917808,0,0.137392999265624
X601988.CH.EQUITY,0,0,0,0,0.170972087699187,0,0,0,0.0243983078534274,0,0,0,0,0,0.15181906037021,0,0,0,0,-0.00490603137448216,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.172897297128816,0,0,0.2812422227219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0.0218994440983038,-0.119510806460125,0.237025369016591,-0.067865590801742,0,0,0,0,0,0,0,0,0,0.133965301741863,0,0.0759096249497534,0,0,0,0,0,0,0,0.136335289864559,0,0.0341399248480815,3.46944695195361e-18,0.0680187674061277,0.0103561143940927,0,0.155508631372207,0,0,0,0.336842422354409,0,0,0,0.0282702866477526,0,0,-0.169039562239654,0,0,0,0,0
X600036.CH.EQUITY,0,0.035961672302677,0,0,0,0,-0.11477073020924,0,0,0.481467211748447,0,0,0.0985641253804811,0,0,0,0.12406293532959,0,0,0,0.307193135048609,0,0,0,0,0,0,0,0.137273907735479,0,0,0,-0.158310887522199,0,0,0,0,-0.14571026256456,-0.0364346491232251,-0.0197176917010819,0,0,0,0.203902807973912,0,0,-0.013613784883924,0,0
X601628.CH.EQUITY,0,0.235046090627299,0,0.058822939206876,-0.0496279374671522,0,0,0,0,0,0,0,0,0,0,0,0.142035485497324,0,0,0,0,0,0,0,0.000703027474538409,0,0,0,0,0,0,0,0,0,0.147247080517026,0.132823830950278,0,0,0,0,0,0.150849537368738,0,0.116480275045302,0.108325648789828,0,0,0,0
X601328.CH.EQUITY,0,0,0.0139777639592821,0,0,0,0,0.548048260497719,0,0,0,0,0.159484337774549,1.73472347597681e-18,0.0617212800054719,0,0,0,-0.0829791531982048,0,0.178367144988892,0,0,0,0,0,0.162330307018215,0,0,0,0,0,0,0,0,0.118277665531027,0,0,0,0,0,0,0,0.143068880177874,0,0,-0.196726198381763,-0.140747299191622,0
X601166.CH.EQUITY,0.133843091969104,0,0,0.228901302945838,0,0,0,0.0974455581381482,0.040567569135351,0,0,0,0,0.257251598696813,0,0,0,0,0.0241525952090029,0,0,0,0,0,0.0575488074531202,0,0,-0.0195191288261446,0,0,0,0,0,0.140079245462075,0,0,0,0,-0.165147023496194,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,-0.0450167276281077,0,0,0,0,0,0,0,0,0,0,0.0194207196641566,-0.0167149908042117,0,0.00507328698412718,0,-0.13815681766538,0,0,0,0,0,0,-0.0842904425288933,0,0,0,0,0,0,0,0,0,0.458153925770856,0,0,0,0,6.93889390390723e-18,0,0.319158953624766,0,0,0,0.186401652578586,0,-0.113096487154321
X16.HK.EQUITY,0,0,-0.12353041897143,0,0,-0.104290281704188,0,0,0,0.105306565945204,0,0,0,0,0,0.238274307226046,-0.327753297054596,0,0,0.00949067038819492,0,0,0,0,0,0,0,0,0,0.425112410473216,0.113530488177394,0,-0.106570268584427,0.162003011376308,0.0696114189898283,0,0.517436930256976,0,0,0,0,0,0,0,0,0,0,0,-0.0311797022425608
X600000.CH.EQUITY,0,0,0.105893426211866,0,-1.73472347597681e-18,0,0,0,0,0.168981469529345,0.424900116897328,0,0,0,0,0,0.121235587033804,0,0,0.0518675290796638,0.0801507818167771,0,0,0,0,0,0.29264909402824,0,0,0,0,0,-0.0725241099342814,0,-0.103703748616383,0,0,-0.221009246689388,0,0,0,0,0,0,-0.0238445934797697,0,-0.0360218113447903,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.20882568614172,0,0,0,0,0,0,0,-0.0910328789813641,0.0598669042789787,0,0,0,0,0,0,0,0,0,0,0.0233678391474983,0,0,0,0,0.22205257676593,0.498154845560593,0,0,0,0.069362475091848,0,-0.0710345028714555,0.0777682237022473,0,0,0,0.079351431794962,0,0,0,0
X11.HK.EQUITY,0.0403099007800527,0,0,0,0.0472604991131076,0.150731293057208,0,0,0,0,0,0,0,0,0,0,0,0,0.242992976577722,0,0,0,0,0,0,0,-0.0066676359865994,0,0,0,0.586199732013664,0,0,0,0,0,0,0,-0.266505863141439,0.0140450309722358,0.078705065792857,0,0.43007903509346,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0960319814970209,0,0,0,0,0,0.0726057189769741,0.254330138572985,0,6.93889390390723e-18,0,0,0.0758996812063875,0,0,0,0,0,0,-0.0123525660738903,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00495120407542407,0,0,0.290998930974744,0,0,0,0,0.00837874578450548,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119928583793105,0.105459940567965,0,0.57516720238019,0,0.0327697944459709,0,0,0,0,0,0,0.16848983390189,0,0,0,-0.0388069561770637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.380225472849427,0,-0.16207935441919,0.291224372149364,-0.460867133155065,0,0,0,0,0,-0.175763305173503,0,0,0,0,0,0.615906205734463,0,0.313954667077597,0,0,0,0,0,0.0143760600616265,0,-0.145134036214122,0,0,-0.212350826316512,0,-0.193265786315247,0.0909127896836131,0,0,-0.108920178625647,0,-0.0846562228425716,0,0,0,0,0,0,0,0,0,-0.108663243216495
X688.HK.EQUITY,0,0,0.0188149716363708,0,0,0,0.0158265190321662,0,0,0,0,0.13642285033248,0,0,0,0,0,0,0,0,0.149906550679944,0.259348946922561,0,0,0,0,0.214908830206765,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21385758359869,0,0,-0.332235943811705,-0.145971574808335,0.0261850844709582,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,-0.118365765706342,0.0623167370198654,0,0.0238057539700133,0,0,0,0.00647824908940904,0,0,0,0.164541983854892,0,0,0,0,0.302448878736097,0,-0.359858425751082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119946295165822,0.168629531936027,-0.105250225715068,0,0,0,-0.00502582039035689,0.250289306981075,-0.295700715052761,0,0
X601998.CH.EQUITY,0,0,0.00715562442770255,0.176238408201431,0,0,0,0,0.0186592447645243,0,0.193233649331376,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0750912741121678,0,0,0,0.197303508046704,3.46944695195361e-18,0.0311226460221302,0,-6.93889390390723e-18,0,0,0,0,0,0.057871769869697,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0674108420398854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317693819271528,0,0,0.278875612083263,0,0,0.291661508385356,0,0.0317651921439259,0,0,0.033393969372966,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0852610469465386,0,0.208845448083053,0.126864446517817,0,0,0,0,0,0,0,0,0,0.150988883416874,0.0135470858820804,0,0,0.159319975935983,0,-0.0290060937483015,0,0.0073351330969624,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0487245061954889,0,0,0,0.107338056624521,0,0,0.131482061831167,0,0,0,0,0,0,0,0.0735535817402705,0.0147238811739866,0,0,0,0,0,0,0,0,0,0,0.0929945432842279,0,0,0,0.0815872604896406,0,0,0,0,0,0,0,0.132037501107961,0,0,0.0694727633473933,0,0,0.0193616834409644,0.0617915675272934,0
X2007.HK.EQUITY,0,0.307263411100077,0,-0.00669714107871076,0.0561447765777308,0,0,0,0,0,0,0,0,0,0,0.0289604732918758,0,3.46944695195361e-18,0.0943934661388711,0,0,0,0,0,0,0,0.121497505561807,0.428309274177619,0,0,0,0,0,0.188849658131644,0,0,0,0,0,0,0,0,0,0,0,-0.0656796832816708,0,0,0
X1109.HK.EQUITY,0,0,-0.175917209808546,0,0.503582044640843,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348998370258378,0,0.520867063023604,-0.0777203193825163,0.124249243685971,0,0,0,0,0,0,0,0,0.236240186065066,0,0.0834055824768908,0,0,0,0.0434924080934178,0,0,0,0,0,0.114902571919354,0,0,0,0.101319924268714,0,0
X1113.HK.EQUITY,0,0.0564139724457211,0,0,0,0,0.0932133683101216,0,0,0,-0.25565066374635,0,0,0,0,0,0,0,0.0713232931052283,0,0,0,0,0,0,0.189379818614165,0,0,0,0.0373103293355438,0,-0.0884702666631244,0.092486215370309,0,0,0,0.12153504321233,0,0,0,0,0,0,0,-0.0202830161641646,0.32118079343868,0,0,0
X601818.CH.EQUITY,0,0,0,0.160423115105359,0,0,0,0.390650652976329,0,0,0,0,0.120557392789309,0,0,-0.137633626447103,0,0,0,0,0,0,0,0,0,0,0,0.0346703914327293,0,0.0741236938980233,0,0,0.216290678272235,0,0,0,0,0,0.284077496518346,0,0,0,0,0,0,0,0,-0.174153409538049,-0.189610554554373
X12.HK.EQUITY,0,0,0,0,0.269594886466603,-0.451547224122207,0.198189077528326,0.01707958399037,0,0,0,0,0,0,0,0,0.0184554236884876,0,0,-0.018053507686657,-0.134431482969855,-0.399633502514987,0,0,0,0,0,0,0,0,0,0,0.48163948162179,0,0,0.529130761486302,0,0,0,0,0,0,0,0,0,0.378159291357328,0,0,-0.181753495724663
X823.HK.EQUITY,0,0,0,0.0288724150930357,0,-0.125482169804795,0,0,0.306252394673568,0,0,-0.0520166163337987,0,-0.164531011893098,0,0.120347754045348,0,0.0315502441147311,0,0,0,0,0,0,0,0,0,0.0872251120846769,0,0.0103321591231937,0,-0.0475980051422213,0,0,0,0,0.264071299643135,0,0,0,-0.172432959703017,0,0,0,0,0.160265024416556,-0.065760225697963,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0607884255325953,0,0,0,0,0,0,0,0,0,0,0.496856273379147,0,0,0,-0.0695020796624745,0,0.0144763619281275,0,0,0,0.078242179244607,0,0,0,0,0.142127082771356,0.0978329840917091,0,0,0,0.0139085990697535,0,0,0,0.0124124547617413,0,-0.00704975551783581
X001979.CH.EQUITY,0,0,0,0,0,0,0.0447761142619782,0,0,0,0,0,-0.115057755604478,0,0.225227920035184,0,0,0,0,0,-0.0816309083817196,0,0,0,0,0,0,0,0,0.0329238859599315,-0.137609747430648,0,0,0.0366441895734193,0,0,0,0.0697957249452704,0,-0.0450237465690082,0,0.480086455314755,0,0,0,0,0.0262327645545212,0.0722478930467206,-0.0519023495004593
X600048.CH.EQUITY,0.0488428976782917,0,0,0,0,0,-0.290854544478439,0,0.222965417802526,0,0.756323642793202,0,0,0,0,0,0,0,0,0,0,0.0239716451749379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0.00806744132655702,0,0,0,0,0,0.0961369378586732,0.057174859243763,-0.0232406404859361,0,0,0,0,0,0.0331948361959418,0,0,0.385490278015265,0.037472655873534,0,0,0,0,0.067154568907725,0.00869694561821664,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0354178518149826,0,0,0,0.138748179641584,0,0.0640953168324583,0,0,0.256364147234114,0
