,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY
X000001.CH.EQUITY,0,0.146556896635942,0,0.0367477597078809,0,0,0,0.237064745361578,0,-4.33680868994202e-19,0.423063474217634,0,0,0,-0.0495416227115716,0.0273813665743386,0,0,0,0,0,0,0.161952249461606,0,0,0,0.300071273942198,0,0,0,0,0,-0.300025372302349,0,0,0,0,-0.108071384837108,0,0,0,0,0,-0.0513459902194474,0,-0.0571513069095284,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0322777441319105,0,0,0,-0.0169108241327642,0,0,0,0.183243470658485,0.191907897950411,0,0,0,0,0,0,0,0,0,0,0,0.079252831591498,0,0.286561277762792,0.0609843723704615,0,0,0.0603309160631882,-0.0196490871670091,0,0,0,0,3.46944695195361e-18,0.298301601178881,0,0,0,0.00998440989033188,0
X000002.CH.EQUITY,0,-0.0296915885253007,0,0,0,0,-0.0552931336311958,0,0,-0.147480407073659,0,0.0865145692861042,0,0,0,0,0,0,0,0,0,0,0,0.281024906428612,0,-0.017960924702167,0,0.0973988379003574,0,0,0.361850202927737,-0.140985270196101,0.0285871976045468,0,0,0,0,0,0,0,0,0,0,0,0.261700789658788,0.0575499382007826,0,0,0,0
X601601.CH.EQUITY,0,0.521803286953145,0.0548826248294317,0,0,0,0,0.147158679333303,0,0,0,0,0.241219655150617,0,0,0,0,0,0,0,0.130354659827276,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0633429323385116,0,0,-0.0569407503710494,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0716933426884667,0,0,0,0,0.0436322705452726,0,0,0,0.195442366065198,0,0,0,0,0,0.20052954095488,0,0,0,0,0,0.078243179469576,0.159567375990888,0,0,0.0174876918506871,0,0,0,0,0,0,0,0.0667834374770827,0,0.119859793001576,0.00501595335239568,0,0,0,0,0,0.0690202717842303,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.10919452306782,0,0,0,0,0,0,0,0,0,0,0,0,0.434893376200723,0,0,0,0,0,0,0.0844760186102406,0,0,0,0,0.0240826310263037,0,0.0453614795709936,0,0,0,0,0,0,0,0,0.0619731547307467,0,0,0,0,0,0,0.0329062097124584,0,0,0
X601066.CH.EQUITY,0,0,0.0743562632155823,-0.150843847428473,0,0,0.0656696213785686,0,0,0,0,0,0,0.669689974675863,0,-0.0638528402141584,-0.15888608237265,0,0,0,0,0,-0.0705725028338237,0.276882916335327,0,0,0,0,0,0,-0.0148043571912631,0,0,0.00848131999713245,0,0,0,0,0,0.216317597712764,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X300059.CH.EQUITY,0,0,0,-0.0360418651518375,0,0,0,0,0,0.049896046977876,0,0.0791415252661954,0,0.218129722764034,0,0.0558391933167063,0,0,0.106421490195947,0,0,0,-0.105066253691342,0,-0.0652574826553057,0,0,-0.0329503236076599,0.0149562073614773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225399777992687,0.153162181695064,0,0,0.233152125369267,0,0.145325237722654
X601319.CH.EQUITY,0,0.058770643071244,0.214909759850458,0.00113349108885063,0,0,0,0,0,0,0,0,0,0.229314109152082,0,0,0,0.0699046018952402,0,0,0,0,0,0,0,0,0,0,0,0,0.00981475606120457,0,0,0,0.14923716196511,0.0186068384338684,0,0,0,0,0,0,0,0,0.03374169069906,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0111951647345548,0,0,0,0,0,0,0,0,0,0,0,-0.0464513140367812,0,0,0,0,0,0,0.123486617713168,0.0820818680920062,0,0,0.038048844567194,0,0,0,0,0,0,0,0,0,0,0,0.0938107301059207,0.252759957819507,0.505402470338793,0,0,-0.0621165463780559,0,-0.504765208591029,0,0.126629634594988
X11.HK.EQUITY,0,0,-0.172506946543808,0,0,0,0.0429732664838539,0.0656874176078175,0.76243609301814,0,0,-0.0608235416903935,0.00815938454145958,0,0,0,0,0,0,0,0,0,0,0,0,0.0987318366002135,0,0.0141007348038066,0,0,0,0,0.149004815545677,0,0,0,0,0.198262457827071,0,0,0,0,0,0,0,0,0,0,0,-0.0351383242050604
X601998.CH.EQUITY,0,0,0,0,0.354458342425036,0.263382073852219,0,0.0796472374963807,0,0,-0.159104999636996,0,0,0,0.0852832318724258,0,0,0.188871941792303,0.0170961970551588,0,0,0,0,0,0,0,0,0.0655096462635054,0,0.376063247694116,0,0,0,0,0,0.0178125630218965,0,0,0,0,0,-0.0601658954924421,0,0,0,0.0624085537276105,0,0,-0.162892681710797,0
X600016.CH.EQUITY,0,0,0,0,0,0,0.0465882235116851,0,0,0,0,-0.0751014364977687,0,0,0,0,0,0.185475355169632,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.152468639181717,0,0,0.526774049119216,0,0,0,0,0,0,0,0,0,0,-0.0623767873982158,-0.000886815042995722,0,0,0.319057399198535,0
X2388.HK.EQUITY,0,0,0,0.0611253581054953,0,0,0,0,0.0462166084969951,0,0,0.027395044991061,0.0822951015477455,0,0,0,0,0,0,0,0,0.155552274603641,0.443477594421599,-0.0679211745210285,0,0,0,0,0.111051906947879,0,0.0357701016181887,0,0,0,0,0,0,0,0,0,0,0.112783295062988,0,-0.0235584282890728,0,-0.0849662508283535,0,0,0.174911780021291,0
X002142.CH.EQUITY,0,0,0,0.155332213697022,0,0,0.0667555547673377,0,0,0,0.119417522236599,0,0.0403256642212889,0,0,0,0,0,0,0,0,0,0.0277506838410987,0,0,0,0,0,0,0,0,0.102197539220898,0,0,0.22999114760586,0,0,0,0,0,0,-0.0905938795264134,0,0,0.00896067871610456,0,0.0327954668061349,0,0,-0.0635497318776124
X2007.HK.EQUITY,0,-0.0147811063593004,0,0,0,0,0,0,0,0.131302746792006,0,0,0,0,0.196835264903205,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331922094269358,0,0.142412415314727,0,0.0580419969994923,0,0,0,-0.0929123968044486,0.176366858850945,0,0,0,0,0,-0.0212348112912859,-0.0779780269073728,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0402952827208116,0,0,0,0,0,0,0,0,0,0,0.0279778336901429,0,0,0,0,0,0,0.0143888825252356,0,0.187569601926555,0,-0.0378477053010612,0,0.0561515065319661,0.286006632642531,0,0,0,0,0.0793208358118763,0.196604140774927,0,-0.0563954692309425,0,0,0,0,0,0,0,0,-0.0528659216461726,0,-0.0856369490385834,0,0,0,0
X601818.CH.EQUITY,-0.0478847089428642,0.368447978071081,0,0,0,-0.0336835787118076,0,-0.0621550827135074,0,-0.012377725063722,0.301717443795651,0,0,0,0,0,0,0,0,0,0,0,0,0.27759550065813,0,-0.11706325378935,0.154213270459958,0.216926816449608,0,0,0,-0.057346402166814,0,0,0,0,0,-0.0663545788796064,0.121283084226816,0,0.0252634685006821,0,0,-0.0427795368448778,0,0,0.035430432663975,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,-0.171585058592447,0,0,0,0.072433287718466,-3.46944695195361e-18,0,0,0,0.567385608982464,0,0,0.164814750523649,-0.160076490674341,0,0,0,0,0,0,0,0,0,0,-0.120742279503466,0,0,0,0,0.167956719479841,-0.0164424771955321,0,0.139205480029059,0,-0.0344338225062358,0,0,0,0,0,0,0,0,0.476781341276933,0
X600999.CH.EQUITY,0.162786472519211,0,0,0.0561499453376568,0,0.242122205373332,0,0.0357594421132067,0,0,0,-0.171501594064312,0,0,-0.0760636423925905,0,0,0,0.0168862201250318,0,0,0,0,0,0,0,0,0,0.0534950049131622,0,0,0,-0.0485903466173517,0.365647900730578,0,0,0,0.074109882564093,0,0.129623737179965,0,0,0,0.104481090199476,0,0,0.11127464512286,0,0.0410825114930465,0
X688.HK.EQUITY,0,0,0.213846337517191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164907201218013,-0.285463259391834,0,0,0.0600027491967623,0,-0.120063845400769,0.0895560266815113,0,0.310385339669297,0.493643432145391,0,0,0,0,0,0,0,0,0,-0.136564992723751,0,-0.137782145219856,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.0217763233992744,0,-0.0584972850049633,0.0497364815022366,0,0,0,0,-0.118993844273824,0,0.292854954417101,0,0,0,-0.0273518087145959,0,0,0,1.73472347597681e-18,0,0,0.338017868212255,0,0,0,0,0,0,0,0,0,0.0763829754505256,0.467336642294301,0,0,0,0,0,0,0,0,0,0,0,0,0.0301606605823525,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.50050157930588,0,0,0.222784487338671,0,-0.107062051965013,0,0.194501943031757,0,0.0595550163380999,0,0,0,0,0,0,0,0,0,0,0.1119605441279,-0.0367184053363724,0,0,0.00428487020906305,0,-0.165021794106591,0,0,0,0,0.0250335838191223,0,0,0,0,0,0,0,0,0,-0.0393678173843322,0.0743526541601542,0
X601211.CH.EQUITY,0,0,0,0.0404617326053412,0,0,0,0,0,0,0,0,0,0,0,0.0060272800396893,0.223324914112075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139523763302515,0,0.336712866737731,0,0,0,0,0.0263259481764981,0.0562978675295275,0,0,0,0.0359990408593661,0,0,0,0.145486967158146,0,0
X600837.CH.EQUITY,0,0,0,0.0744196765187135,0,0.0444464269163104,0,0,0,0,0,0,0,0,0,0,0.0138162581334641,0,0,0,0,0,0,0,0,0,0,0,-0.153441960114498,0,0,0,0,0.198527992528203,0.0298159549646377,0,0,0.125984602895495,0,0,0.102106967579103,0,0,0.254915503654914,0,0,0.107947749361743,0.09872175488044,0,0
X267.HK.EQUITY,0.115022887498492,0,0,0,0,-6.93889390390723e-18,0.162193105366736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049700112123007,0,0,0,0,0,0.209778026913188,0,0.0856967490337944,0,0,0,0,0,0,0,0.0542277061228979,0,0.132625922172557,0,-0.345650826700167,0.222367130941451,0,0,0,0,0,0,0.0527498543122151,0
X2882.TT.EQUITY,0,0,0,0,0,0.342117309985939,0,0,0,-0.0682440220294574,0,0,0,0,0,0,0.099086008296781,0,0,0,0,0.0948773030420812,0.0467133402565049,0,0,-0.0837108560704862,0.031299888675235,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529364753856875,0.0189391177892179,0,0,0,0,0.534902951727235,0,0,0,0
X002736.CH.EQUITY,0,0,0.0379582215858384,0,0,0,0.0613248994387019,0,0,0.183932003885472,0,0,-0.114083924051521,0,0.0656258823493754,0,0,0,0.0679716467583337,0,0,0,-0.0684656517905533,0.00240874777549694,0,0,0,0,0,0.0382763539256469,0,0.164733115104628,0,0,0,0.176571500655992,0,0,0,0,0,0,0,0.175777426583614,0.164721045352888,0,0,-0.0732045556846081,0,-0.244097197208158
X823.HK.EQUITY,0.111979011742735,0,0,0.137428792870888,0,0,-0.047835470965063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158891519520203,0,0,0,0,0.0585771675297211,0,0,0,0,0,0,-0.326645944300935,0,0,0.0864319124240388,0,0,0,0,0,0,0,-0.0120962289353386,0,0,0,0.14454022651632,0.152660940799224
X12.HK.EQUITY,0,0.0837084380101523,0,0,0,0,0,-0.0988497694717184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853249797933305,0,0,0,0.0989091064779248,0,0,-0.273727860610006,0.0866369057419502,0,0,0,0,0.12136950065588,0,0,0,0,0.501392298124204,0,0,0,0,0,0,0
X1113.HK.EQUITY,0.171775602657077,0,0,0.0203487772780667,0,0.0787957361911223,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0946821154837092,0,0,0,0.221906366008724,0,0.0273288496409989,0,0,0,0,0,0,0,0,0,0,0.278713817768481,0,0,0.0438732653494964,0,0,0,0.000880675295920632,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356460212702475,0,0,0,0,0.0706060782657633,0,0,0,0,0,0,0,0,0,0,-0.0432706998946913,0,0.158599782572765,0,0,0,0.0876748814052453,0,0,0,0.0653274013200576,-0.0364138834633469,0,0,0,0.0297428778768792,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146557559407426,0,0,0,0,0,0.109732640526551,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0598858704133269,0.177930319008246,0.354440372013534,0,0,0.0490807120306597,0,0,0,0.173680829757141,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.0929891197774511,0,0,-0.0440857253154488,0,0,0.155772790426481,0,0,0,0,0,0,0,0,0,0.0231260677550789,0,0,-0.00988730028455653,0,0,0,0,0,0,-0.0328365612145283,0,0,0,0.265987764705614,-0.127918589504511,0,0,0,0.180569480878019,0.63185748285861,0,-0.0693035309011608,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.130161196663507,-0.196907114773074,0.0941382593604587,0.0876794297938518,0,0,0,0,0,1.73472347597681e-18,0.104091994430958,0,0.397143122937983,0,0,0,0,0,0.25703859643355,0,0,0.140072802069104,0,0.399977641953307,0,0,0,0,0,0,-0.124150538109587,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-0.0502660932341931,0,0,0,0,0,0,0.0830535217607263,0,0,0,0,0,0,0,0,0.0716210545765438,0.430868485481978,0,-0.0325901216059185,0,0,0,0,0,0,-0.0190184587539159,0,0,0,0,0,0,0.312946325814707,0,0,-0.041208787605333,0.00864090730491779,0,0,0,0,0,-0.0329494806966228,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824057198507353,0,0,0,0,0.0821896439559646,0,0,0,0,0,0,0.140767972965375,0,0,0,0,0.249667292534313,0.0520080751824663,0,0.138030882980261,0,0,0,0,0,0.0895787154082375,0,0.192024259063176,0,0.0156690756817318,0,0,0,0,0,0.0447790503313523
X1997.HK.EQUITY,0,0,0,0,0.0557269923764427,-0.0360132538034204,0,0,0,0.151749088244426,0.0327559450092834,0,0.21442253235253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0947438720213096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221720168896951,0,0,-0.492045985304985,0,0,0,0.234891822546102,0,0
