,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.218842789477387,0,0.0215988541323439,0,0.0608374742873803,0,0,0,0.140420456196881,0,0.12066268205044,0.174084632151402,0.0207086653165749,0,0,0,0,0,0,0.161364439132921,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.085269748603388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132882156795686,0,0,0,-0.00441936053531726,0,0,-0.221935802189622,-0.0379199458219552,0,0,0,0,0,0,0.309893729153582,0,0.0689924148160629,0,0,0.33798292816936,0.103380582549142,0,0,0.0530846054976695,0,0,0,0,0,0
X1109.HK.EQUITY,0.090832247850924,0,0,0,0,0,0,0,0.0673895704371744,0,0,0,0,0,0,0,0,0,0,0,-0.058788428001854,0,0,0.391528583378976,0,0,0,0,0,0,0,0.141967536425207,0,0,0,0.135474217565156,0,0,0,0,0,0.106165261485264,0,0,0,0.185093366599287,0,0,-0.0921261550196912
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0232319733048146,0,0.0131547965035375,0,0,0.209111675393668,0,0,0,0,0,0,0,0,0.166395082250854,-0.122664911078945,0,0,0,0,0.161661697690438,0,0.167699797661359,0,0,0,0,0,0,0,0,0,0,-0.088348891641454,0,0,0,0.289667343379167,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.261836194882295,0.372288923149372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11551825631514,0,0,0,0,0,0,0,0,0,0,0.101485436928392,0,-0.0672671808641806,0.0753652940190435,0,0,0,-0.0735369694331285,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.037716613070838,0,0,0,0,0,0,0.0545251867276319,0.124342159551093,0.159694014680575,0,0,0,0.0877100979159425,0,0,0.135614510211379,0,0.120790246902202,0.102840240912826,0,0,0,0.00809183279259442,0,0.137637537961313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.138439621896043,0,0,0,-0.0365885691917313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201254473173321,-0.176458887282529,0,0,0.353697701659064,0,0,0.374399981006436,0,0.10050176570872,0,0,0,0,-0.030010219337791,0,0,0,0,0,0,0,0.0182378846848931,0.128523874435865,0.102099121656276,0
X601688.CH.EQUITY,0,0,0,-0.244416777299741,0,0,0,0,0,0,0,0,0,0,0,0,0.123609423240512,0,0.133763045548102,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0202092045261027,0,0,0,0.0226175675488037,0.321103921804672,0,0,0,0.0509526749694694,0.186304577783451,0,0,0.0778256904811476,0,0.200022057055543,0,-0.0784840421732469
X823.HK.EQUITY,0,0,0,0.107894091787103,0,0,0,0,0,0,0,0,0,0,0,0.0944578757022527,0,0.26911849524921,0,0.254988444417071,0,0,0,0,0,0,0,0,0.0460254462316446,0,0,0,0,0.0263012979629875,0,0,0,0,-0.111562889876919,0,0.360455900230522,0,0,-0.0367787794928173,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0.0631823145840746,-0.278324427410107,0,0,0,0,0,0,0.1626578000673,0,0.167798028198193,0,0,0,-0.0281541883365425,0,-0.0855432109059218,0,0.137774924623135,0,0,-0.0998894335850585,0.33949126818045,0,0,0,0,0,0,0.347961593449251,0,0.0952740204666994,0,0,0,0,0,0,0,0,-0.081165356862615,0,-0.0499322783574177
X12.HK.EQUITY,0,0,0,0,0,0,0,0.22791506392891,0,0,-0.108179878876924,0,0,-0.0110563184471036,0,0,0.259636801530475,0,0,0,0,0,0,0,0,0,0,0.0200868342677786,0.194234387080102,0,0,0,0,0,0,0,0,0,0,0,0.251103088404499,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.211466111212233,0,0,0,0,0,0,0,0.0661814480347521,0,0.0607893618331343,0,0,0,0,0,0.0127839385827188,0,0.156861770252018,0,0,0,0,0,0,0.198783516757389,0,0,8.67361737988404e-19,0,0.0744506480763845,0.0875956372641905,0,0,0,0,0.274982437431088,0
X001979.CH.EQUITY,-0.180213424119838,0,-0.322333683008032,0,0,0,0,0,0,0,0,0,0,-0.223296457967248,0,0,0,0,0,0,0,0,0,0,0.129565848361548,0,0,0,0.166854211935131,0,0,0,0.332686263335564,0,0,0,0,0,0.273149567572776,0,0,0,0,0,0.375854438417427,0,0,0,0
X600837.CH.EQUITY,0.0364745844409302,0,0,0,0,0,0,0,0.115098431298081,0,0,0,0,0,0,0,0,-0.0653426756619429,0,0,0,0,0,0,0,0.051160767872514,0,0,0,0.0825128733130224,0.00514739177571268,0,0,0,0.280057619268639,0,0,0,0.0618426161290626,0,0,0,0,0,0,0.205786766788351,0.307733140925714,0,0
X601336.CH.EQUITY,0,0,-0.121100612844818,0,0,0,0.224180458634056,-0.01578998275189,0,0,0,0.138568991359929,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758811808478279,0,0,0.233775859356006,0,0.186605734061461,0,0.0880289293133416,0.077423227094091,0,0,0,0,0,0.111112017273489,0.0388305499500884,0,0,0,0,0,0.160677561679079
X002142.CH.EQUITY,0,0,0.310631927511051,0,0,0,0,0,0,0,0.119279695761055,0,0,0,0.0888910909596483,0,0,0,0,-0.026651189165984,-0.033356133070126,0,0,0,0.336566590139342,-0.0849866961443051,0,0,0,0,0,0,0,0,0,0.0362803606659409,0,0.0392001435037352,0,0.0511461897766533,-0.00295416853149528,0,0,0,0,0,0,0,0.153848854060512
X601229.CH.EQUITY,0.454930228003564,0,0,0,0,0,0,0,0,-0.00892250771338357,0,0,0,0.204055037427134,0,0,0,0,0,0,0,0,0.149406075717216,0,0.0385768428047806,-0.222050789348589,0,-0.10365049907718,0,0.0824268973520409,0,-0.0126845978496756,0,0,0,0,0,0,0.1864087078924,0,0,0,0,0,0,0,0.0589573085380477,0,0.168930656036751
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0559381851519174,0,0,0,0,0,0,0,0,0,0.205681265702127,0.118852249204504,0,0,0,0.223181917780474,0,0.152438045793215,0.330058418126562,0,0.0354709823971477,0,-0.298857883989254,0,0,0,0,0,0,0,0,0,-0.093526134446367,0,0,0
X000166.CH.EQUITY,1.73472347597681e-18,0,0,0,-0.0787773778891519,0,0,0,0,0,0,0.265897691212058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117489501291747,0,0.127101204527424,0,0,0.143862579113288,0,0,0,0,-0.0358807846646432,0,0,0,0.308605694982486,0.211932973310663,0
X2882.TT.EQUITY,0.00356163116477118,0,0,0,0.155995630313223,0,0.0411236594275101,0,-0.021160526059521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232460243075279,0,0,0.0630231034232029,-0.0319258966221981,0,0,0.214871630617096,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.530786374801506
X600015.CH.EQUITY,0.0649325275971624,0,0,0,0,0.12784153706408,0,0,0,0,0,0,0.135796686784074,0,0.0263888165123061,0,0,0.138243653575303,0,0,0,0,0,0,0.0554376279383448,0,0,0,0,0,0,0,0.0139437938522892,0,0,0,0,0.0223029998361672,0,0,0,0,0,0,0.484769031557753,0,0,0.016341322385116,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.297838330413481,0,0,0,0,-0.0846358220262126,-0.111333770055802,0,0,0,0,0,0.176266756103388,0,0.0695102612311305,-0.0916621097196109,0,0,0,0.0706395630901747,0,0.0540965345550851,0,0,-0.109705436854776,0,0,0.536599016824641,0,0,0,0,0,0,0,0.799642273841089,0,-0.144343818942908,0,0,0
X002736.CH.EQUITY,0,0,0.00969483492904719,0,0,0,0,0,0,0,0.14689618445527,0,0.119096539395439,0,0,0.105428527605562,0,0,1.38777878078145e-17,-0.121360021979662,0,0,0.113554388590395,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0417120805088813,0,0,0.150372978200977,0,0,0.0393508305566943,0,0,0.256684317662347,0,0,0,0,0,0.0863415139513722,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.148175797287464,0,0,0,0.139764088031524,0,0,0,0,0,0,0,0.104034008582366,0,0,0.0244263207446579,0,0,0,0,0,-0.14838854665424,0,0,0,0,0.00249362235361863,0,0,0.214397197296697,0,0,0.194440835286184,0.0121629710980599,0.198484427871584,0,0,0,0,0,0.0234483673681209,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0207014678208547,0,0,0,0,0,0,0,0.0514201743148522,0,0,0.0356356367668961,0.370484300123492,0,0,0,0,0,-0.0289563266110127,0,0.0332184603634759,0,0.0111806814830314,-0.264860890723764,0.121783655154182,0,0,0,0,0.366271317772347,0,0,0,0,0,0,0,0.0449341522408366,0.0305387536170122,0,0.223098962648952,0.0939557805522098,0,-0.0225319947480466
X2881.TT.EQUITY,-0.0308609394717913,0,0,0,0,0,0,0.177370832948534,0,0,0,-0.805329677292294,-0.181377968600638,0,0,0,0,0,0,0,0.128645315344937,0,-0.27276290137088,0,0,0,-0.0926216651253424,0,0.127729221378332,0,0,0,-0.292685475498997,0,0,0,0.614439505067557,0.520298753291809,0.247458490167727,0.595643813633548,0,0,0,0,0,0,0,0,0
