,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238218679464058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196578724396313,0,0,0.274677628744066,0.0723291984296344,0,0,0,0.17276948405524,0,0,0.110095117707276,0.0478387074892511,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0392086643843954,0,0,0,0,0.135215221506906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359356813982224,0,0,0,0,0,0,0,0.11490549495958,0.17011543493398,0,0,0.227457709957619,0
X002142.CH.EQUITY,0,0,0.214222445076314,0.00727206059298522,0,0,0.055968097461409,0,0,0.194718758865281,0,0,0,0,0,0,0,0.204499805561828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206838696940284,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.116208094144262,0,0.0665209606082656,0,0,0,0,0,0,0,0.038387705377437,0,0,0,0,0,0,0,0,0,0,0,0,-0.0959063123281703,0,0,0.275213987590591,0.183943807302931,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.152331901427204,0,0,0.185733255850559,0.00501337444660793,-0.0564873739312611
X12.HK.EQUITY,0,0,0,0,0,0,-0.337934125188746,0.331677710913017,0,-0.0411772504269412,0,0,0,0.379475103357055,0,0,0.167395090359443,0,0,0,0,0,0,-0.0339298812061321,0,0.347331241993193,0,0,0,0,0,0.0122674224157843,0,0,0,0,0,0,0.278048058642937,0,0,0,0,0,0,0,0.143280499921113,0,0,-0.215052733954161
X600837.CH.EQUITY,0,0,0,0,0,0,0,-0.00120065103948442,0,0,0,0,0,0.0460672163458201,0.175896416103553,-0.0379841331479516,0,0,0,0,0,0,0,0,0,0,0,-0.0393341918751539,0,0,0,0.424784314623073,0.0830158596186013,0,0,0,0,0,0,0,0,0.0844863488191472,0.0997646597465336,0,0,0,0,0.137766912768562,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0846511418571997,0,0,0.247036326068221,0.108147162143182,0,0,0,0,0,0,0,0.102547771421638,0,0.102321778488614,0,0,0.126218335600406,0,0,0,-0.0745127892460647,0.240693680566467,0,0,0,-0.211020164743902,0,0,0,0,0,0,0.240131502746291,0,0,0.0372313663082141
X823.HK.EQUITY,0,0,0,0,0,0.118047626632232,0.0567021335744803,0,0,-0.0617186292175298,0,0,0,0,0,0,0.0468136752822855,0,0,0,0,0,0,0,0,0.12966994119798,0,0,0,0,0,0,0,0,-0.203026232665006,0.272620685837057,0,0,0,0,0,0.0459076997455658,0,0,0,0,0.350106335958779,0,0,0.104273602121572
X601229.CH.EQUITY,0,0,0,0.0251363893641733,0.122624988303315,0,0,0,0,0.111869199639853,0.150695492583189,0,0.123283006196244,0,0,0,0,0,0,0,0,0.0797501093272254,0,0,0,0,0,0,0.196314771320781,0,0,0,0.161380642076716,1.0842021724855e-19,0.00863863876638935,0,0,0,0,0,0,0,0,0,0.0169965521289475,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0921831996055466,0,0,0,0,0,0,0,0,0.279714489106106,0.179745020423915,0,0,0,0,0,0,0,0.0611024276477365,0,0,0.116056428574424,0,0,-0.154089594236754,0,0.320891411774265,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310409195258086,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.196891844629036,0,0,0.136869881049851,0,0,0,0.068614096186415,0,0,0,0.00638647155923083,0,0.0614983082362937,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.286801548910362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381553117995944
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.153117109211729,0,0,0,0,0,0,0,0,0,0,0.0388975326722999,0,0,0,0,0,0,0.145362919735025,0,0.0422056611304273,0,0.250345001804397,0,0,0,0.19209881795999,0,0,0,0.184313377795787,0,0,0,0.0379346407553974,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0861399005380998,0,0,0,0,0.0158055522824058,0,0,0,0,0,0.307641215106271,0,0,0,0,0.131919003778088,0.0360706488834165,0,0,0,0,0,0,0,0,0,0,0,0,0.188983311424001,0,0,0,0,0,0,0,0,0.0255235399236265,0,0,0.195377851779822,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080785150765325,0,0.011265237591177,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249061991209158,0.059696152058788,0,0,0,0.197572951353645,0,0,0.00121320693595104,0,0.00731955257236593,0.291957159410112,0.139845172793409,0,0,0,0,0.109502172760384,0
X601169.CH.EQUITY,0,0.0552795454193336,0,0,0,0,0,0,0,0,0,0,0.217312530439391,0,0,0,0,0,0.0323336637663847,0,0,0.110120919503383,0,0,0,0,0,0,0,0,0,0,0,0.0217797122501438,0.042773591857627,0,0.098490289219847,0,0,0,0,0,0,0.159403037414715,0,0,0.279515265054331,0,0,0
X600015.CH.EQUITY,0.273155053068588,0,0,0,0,-0.111469269425075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438309054161637,0,0,0,0.397993031830744,0,0,0,0,0.0211271721897724,0,0.278598895450157,0,0,0,0,-0.0404192834733742,0,0,0,0,0.120958703025997,0,0,0,0.0767440807667145
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057541218185504,0,0,0,0,0,0,0,0.135602087773649,0,0.275123887664447,0,0,1.73472347597681e-18,0,0,0.17948354834826,0,0.244545820655085,0,0,0,0.0582298336947014,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155298347392942,0,0,0,0,0,0,0,0,0,0,0,0,0.155766971885472,0,0,0,0,0,0,0.0645285823205838,0.250576223023227,0.153792996543889,0,0.0233128135745029,0,0,0,0,0.174205141932982,0,0
X2886.TT.EQUITY,0,0,0,0,-0.139764175972812,-0.286509464045877,0,0,0,0,0,0,0,0,0,0.235361175372181,0,0,0,0,0,0,0,0,-0.558791057925522,0.439004464163655,0,0.20976794920171,0,-0.0154975117250834,0,0,0,0.182481467288894,0,0,0,0.26801751912332,0,0,0,0.341194753031993,0,0,0,0,0,0,0,0
