,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0,0,0.32465245404213,0,0,0,0.146477268262915,0,0,0,0,0,0.158591425363527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066335982827355,0,0.0751497710622266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.363073865414485,0,0,0,0,0.309192930764128,0,0,0,0,0,0.16944447200424,0,0,0,0,0.0683213708020134,0,0,0,0,-0.134782886369216,0,0,0,0.493172120874267,0,0,0,0.295714669538642,0,0,0,0,-0.15464555515572,0,-0.135158188419583,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.060626220954988,0,0.291907145682602,0,0,0,0.285193800668871,0,0,0.0809267635693471,0,0,0,0.1107396322143,0.0228719414931986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154494481263207,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.255480401742033,0,0,0,-0.0344977133061361,0,0,0,0,0,0,0.120426613594549,0,0.426930651077694,0,0,0,0,0,0,0.0238588203020264,0,0,0.266764200845605,0.290600916809985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208300615494209,0,0.02457798133934,0.0595524897623089,0
X16.HK.EQUITY,0,-0.0866576993601277,0,0,0,0,0,0,0,0,0,-0.0375612680885157,0,0.136743214942689,0,0,-0.278700085924104,0,0,0,0,0,0,0,0,-0.103048221505976,0.176361040483462,0,0.175406656775222,0.274805919013577,0.354998192106881,0,0,0.20965543319213,0.30195080357202,0,0,0,0,0,0,0,0,0,0,0.102411582760349,-0.14847487511095,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.0248410971364362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011683893785789,0,0,0.0323555720696174,0.733787776519571,0,-1.38777878078145e-17,0,0,-0.0700719840954266,0.12736627117527,0,1.73472347597681e-18,0,0.0377477003901247,0,0,0.0198795471561568,0,0
X601601.CH.EQUITY,0.105037663214358,0.11712964736121,0,0,0,0,0.00537636908346656,0,0,0,0,-0.0186250475557359,0,-0.0321418475497868,0,0,0,0,0,0.0410149224001838,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256023402257229,0.16726015154253,0,0,0,0.202441503699786,0,0.101297780521067,0,0,0,0,0,0.0882392463763923,0,0,0.00748994332849775
X2388.HK.EQUITY,0,0.240936988281144,0,1.38777878078145e-17,0.437986410025824,-0.370903874895401,0,0.0518829266005268,0,0,0,-0.158974441664233,0,0,0,0,0,0,0,0.21363123248084,0,0,0,0,0,0.288587491951986,0.218327119286646,0,0,-0.264305224381384,0,-0.205799183251308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533375359943627
X267.HK.EQUITY,0,0,0,0,0,0,-0.148738458273705,0,0,0,0,0,0,0,0.0884026489806772,0,-0.314239824011352,0,0,0.28652574212904,0,0,0,0,0,0.177950209181032,0,0,0.110864532816843,0.1451806679592,0,0,0,0,0.287612864555074,0,0,0,0.267752865278721,0,0.0771997571049777,0,0,-0.0965859016248133,0,0.187407516370996,0,-0.117294583357784,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.239914240678619,-1.38777878078145e-17,0,0,0,0.273678220998327,0,0,0,0.165601427457355,0.125077685664832,0,0,0,0,0,0,1.38777878078145e-17,0.18616339329415,0.0720361116923991,0,0,0.0558010589568337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068907241447063,0,0,0
X600016.CH.EQUITY,0,0,0,0.0581356946142578,0,0,0,0,0,0.131016632740351,0.133573897336736,0,0.229378765453658,0,0,0,0.115925956364789,0,0,0,0,0,0,0,0.000781533632387093,0,0,0.0120428045617312,0,0,0,0,0,0,0,0,0,0,0.0754491057921167,0,0.0934999830073944,0.195408563375491,0.0263601694938807,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0475224590524486,0,0,0,0,0,0,0,0,0,0,0.110662281152091,0,0,0,0,0,0,0,0.352539164036774,0,0,0,-0.148049127866917,0,0,0.112764124554234,0,0,0,0,0,0,0,0,0.177064398270092,-0.0474397275393246,0,1.73472347597681e-18,0,0,0
X601998.CH.EQUITY,0,0,0.0887940324242937,0.0611949895461572,0,0,0,0,0,0.393899146113162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777774979870689,0,0,0,0.0296268270633739,0,0,0,0,-3.46944695195361e-18,0,0,0.243115539491427,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.042220539781488,0,0,0,0.0979608762388784,0,0,0.0662642646050147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678572106043248,-6.93889390390723e-18,0,0,0.0607983830059686,0,0,-0.0360857147595523,0,0.0769967152190842,0,0.0437501047071673,0.0162533659959533,0
X000001.CH.EQUITY,0,0.0179833927208248,0,0.04104111514492,0,0.0629575317689099,0,0,0.139137350229453,0,0,0,0,0,0,0,0.0988071721129438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162282425762107,0,0,0,0,0.0695320905455138,0.00700199837893558,0,0,0,0.0355610619195327,0.164978620689082,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0611096113127607,0,0,0,0,0,0,-0.02387960585308,0,0.09763473984481,0,0,0,0,0,0,0,0,0,0,0,0,0.303116564599262,0,0.0525403981887363,0.0274599034476096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10248740089586,0,0.11658839176634,0,-0.0984427484986895,0.372735672827945
X1109.HK.EQUITY,-4.33680868994202e-19,0,0,0,0,0,0.0610471810432262,0,0,0,0,0,-0.0163201516784986,0,0,0,0,0,0,0.123557228005273,0,0.361873564936151,0,0,0,0,0,0,0.039455651606181,0,0,0.0693403852712006,0,0,0,0,0,0,0,0,0,0.0497639318500747,0,0,0,0.0630884768448156,0,0.12143823294665,0
X601818.CH.EQUITY,0,-0.0327261517619108,0,0.146031694303586,0,0,0.0818530636670461,0,0,0.0827149075982841,0,0,0,-0.0835195323996275,0,0.041537556727225,0,0,0,0,0.567156889858554,0,0,0,0,0,0.164260966694685,0,0,0,0,0,-0.0128526857743695,0,0,0,0,0,0,0,0,0,0.0639111187275687,0,0,0,0,0,-0.116748494259187
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.321109748451171,0,0,0.303532387438421,0.210430861184167,0,0,0,0.0246966867652023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115822128641666,0,0,0,0.0825225957060576,0,0,0,0,0,0.0324714047460144,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,-0.084824526424601,0,0,0,0,0,0,-0.121574658492981,0,0.174748556740457,0,0,0,0.244962756169789,0.157898378600666,0,0,0,0,0,0,0,0,0,0,0.0953356690060605,0,0.216021778688874,0,-0.000380687716158769,0,0.0238008164899411,0,0,0,0,0.097480187384504,-0.052419038192982,-0.0503902001862287,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.308554953608279,0,0,0,0,0,0,0,0,0.363617768828514,-0.12241023195525,-0.276792824185305,0,0,0,0,0,0,0,0,0,0.144155591847865,0.202580591003072,0,0.283670752308361,0,0,0,0.0109939831542308,0,0.0123242195496928,0,0,0,0,0,0,0,0.162891994500295,-0.396316719912076,0,0
X001979.CH.EQUITY,0,0,0,0.197976635954802,0,0,0,0,0.0768569044554783,0,0,0,0,0,0,0.326855414095243,0,0,0,0,0,0,0,0.00935754613450393,0.0713657517061861,0.109072853462499,0,0,0,0,0,0,0,0,0,0,0.0495905868550989,0,0,0.126309095476153,0,0,0,0,0,0,-0.0466066313605695,0,-4.33680868994202e-19
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.570971797814081,-0.105793289492259,0,0,0,0,0,0.108473242517911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234270125338728,0,0,0,0,0,0,0,0.104708922171264,0,0,0.184915741257134,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.175751173182723,0,0,0.308609542111777,0,0,0,0.0292057502557874,0.412347497633501,0,0,-0.01314643478387,0,0,0,0.188151678610469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143118521870713,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.382892031530381,0.0878969198296173,0,-0.0575013546187645,0,0,0,-0.212272829850676,-0.0181613905405813,0,0,0.258496940124058,0,0,0,0,-0.0256264376064886,0,0,0,0,0,0,0,0,0.113791476664898,0.171599347970053,0.109639587712671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150676719813309,0,0
X601688.CH.EQUITY,0,0,0,0.0208330278192435,-0.00413832616130843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467121944048499,0,0,0,0.397335278076645,0,-0.0445921373733009,0,0,0,0,0.0340250713348426,0,0,0,0,0,0,0.068798175893425,0,0.0255413898880668,0,0.0688306945062234,0.0162250118939185,0,0.32094501268771,0,0,0,0.0594961021696846
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0309756510414563,0,0,0.0277073934706782,0,0,0,0,0,0,0,0,0,0,0,0.122671310908811,0,0,0,0,0,0.0252920666169884,0,0,0,0,0,0,0,0,0,0.157870856722459,0.0608464833538419,0,0,0,0.0817856026163315,0,0,0.161373571069661,0.422595760136392
X601336.CH.EQUITY,0,0.0988018887708706,0,0,0,0,0.0252371983652688,0,0.015124619072883,0,0,0.247576800704515,0,0,0,0,0,0,0,0.162713549561316,0,0,0,0,0.0756720384976593,0,0,0,0,0,0,0.226564151696179,0,0,0,0.0522197191068865,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.102434948766711,0,0,0,0,0,0,0,0,0,0,0,0.259619863321174,0,0,0,0,0,0.111746235782355,0,-4.33680868994202e-19,0,0,0.0900275131370529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479976919692341,0.421580441723224,0,0,0.00927473051886173,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658478078456466,0.0369009261147831,0,0,0,0,0,0,0.32263293628141,0,-0.0642253324721273,0,0,0,-0.0484816236307237,0,0,0,0,0.0187049571148768,0,0.139524495735486,0,0,0,0,0,0.0196726750114909,0,0.043034146635722,0,0,0.0783451973978686,0.112152842706294
X601169.CH.EQUITY,0,0,0,0.254345136410728,0,0,0.210939455584716,0.0208764466478835,0.0561444305299138,0,0,0,0,0,0,-0.02951169141173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375498909755843,0,0,0.170128104770843,-0.0945596487538856,0.0359649028679269,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.531452542054905,0,-0.0487773040822791,0,0.295940182014728,0,0,0,0,0,-0.280754355380871,0,0,0,0,0,0,0,0,0,0.279219637190403,0,0,0,0,0.0639382442074777,0,0.0801927432845724,0,0,0.0940283811891166,0,0,0,0,0,0.0619665913501141,0,0,0,0,0,0.0615861219899858,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.202081996659937,0,0,0,0,0,0,0,0,0,0.00989997245974751,0,0,0.108194518774768,0,0,0,0,0,0,0,0,0,0,0.117817430775079,0,0.209559235202492,0,0,0,0,0,0,0,0,-0.0450812346810431,0,0.122892535121624
X2882.TT.EQUITY,0.0568659154264223,0,0.27069509278247,0,0,0,0,-0.0547004270037013,0,0,0,0,0,0,0,0,0,0,-0.0548603832792574,0,0,0,0,0,-0.12156515168284,0,0,0,-0.0651891067189014,-0.115965457436809,0,-0.345872135873103,0,0.0257859102149666,0,0,0,0,0,0,0.309910568949415,0,0,0,0,0,0.836754031005761,0.0899607378074261,0
X000166.CH.EQUITY,0,-0.0793598178168042,0,0,0,0,0,0,0,0,0,0.0263644494065271,0,0.0292883331898245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941116992099406,-0.0425091273630334,-0.102292935394735,0,0.12597352837109,0,0,0.43128716971707,0.228312911448654,0,0,0,0,0.074461443736827,0,0,0,0,0,0.195151895822709,0.168183945260691
X17.HK.EQUITY,0,0,0,0,0.302096752166511,0,0,0,0,0,0,-0.0867442338443082,0,0,0,0,0.0886808745382754,0,0,0,0,0.214677105949642,0,0,0,0.00946696945989203,0,0,0,0.0201367507108257,0,0,0,0,0.149731381634952,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22846449339992
X2881.TT.EQUITY,0,0,0,0,0.0649964564480351,-0.0928654872595007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017477967627371,-0.0181092397242415,0,0,0,-0.126607211711003,0,0,0,0,0,0,0,0,0.870563109483397,0,-0.11993636492354,0,0,0.00834605597441124
X002736.CH.EQUITY,0,-0.0439434733588844,0,0,0.0153292634388513,0,0,0,0,0,0,0.204942305109863,0.0544479879390453,0,0,0,0,0,0.000234833158037651,0,0,0,0,0.0921686223586033,0,0,0,0,0,0,0,0,0,0,0,0,0.213729600961598,0,0,0.312634837233176,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0256185560443176,0,-0.029715349364493,0,0,0.0087029635684358,0.0194426067029187,0,0,0,0,0,0.267172108558992,0,0.0744565401560999,-0.0185206246609835,0,-0.034705552978182,0.0285527744061479,0,0,-0.0116813112358844,0,0,0,0.329694570594121,0,0,0.031049980267875,0,0,0.0223462644248338,0,0.284920107872266,0,0,0,0
