,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X823.HK.EQUITY,0,0,0,0.0357804775327401,0,-0.113259327471514,0,0,0.235436791376807,0,0,0,-0.150547935500199,0,0,0.0996236317266274,0,0.0644031179386472,0,0,0,0,0,0,0,0,0,0.106455160046532,0,0,0,-0.035567248552406,0,0,0,0,0,0.257439842093333,0,0,-0.153452825342458,-0.0172867140531282,0,0,0,-0.079137117269685,0.165869257220377,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0942988703828159,0,0,0,0,0,0,0,0,0,0.525437846378688,0,0,0,0,-0.0943713418208906,0,0.0353414131391363,0,-0.0188252887839319,0,0,0.0917212986455697,0,0,0.040059654429814,0,0.0628679830335395,0,0,0,0,0,0,0.0555204096072643,0,0,-0.0485769728098479
X600048.CH.EQUITY,0.0832125875009704,0,0,0,0,0.02124488358887,-0.450070767442553,0,0.222151589365655,0,0.537308329816829,0,0,0,0.0965460644940264,0,0,0,0,0,0,0,0,0,0,0,0,0.120568488115858,0,0,0.0255003164311199,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,-0.126698205268099,0,0,0,0,0,0
X001979.CH.EQUITY,0,0.0195501369705691,0,0,0,0,0.0657924273558065,0,0,0,0,0,0,-0.152918892918691,0.278331264102428,0,0,0,0,-0.0664477211202998,0,0,0,0,0,0,0,0,0,0.0480553179678517,-0.145562859572626,0,0.0376285577062018,0,0,0,0,0,0.039431661625746,0,0,0.433402661544208,0,0,0,0,0,0.0531907490189356,-0.0638879177253232
X601211.CH.EQUITY,0,0.0547918029173595,0,0,0,0,0,0,0.00162254624748546,0,0,0.0611944489602286,0,0,0,0,0,0,0,0,0,0.41921109353069,0,0.0298581450155858,0,0,0,0,0.0714406913720747,0,0,0,0,0,0,0,0.0708887408616863,0,0.00728667944543614,0,0,0,0.0615836777290724,0.015216182436004,0.00439534941220362,0,0,0.231057752956043,0
X601336.CH.EQUITY,0,0.0233818673295455,-0.0366909978167201,0,0,0,0,0,0,0,0,0.204314708621861,0,0,0,0,0.145044521428898,0,0,0,0.0688090085582505,0.0930856478548121,0,0,0,0,0,0,0,0.0701001330322325,0,0,0,0,0.196092010112679,0,0,0,0,0,0.0674399285829925,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.028712537483923,0,0,0.129904363097639,0,0,0,0,0,0,0,0,0,0,0,0,0.221302053030131,0,0,0,0,0,0,0,0,0,0.448893794695989,0.0656412609992559,0,0,0,0,0,0,0,0,0,0.0457040416590521,0,0,0,0,0.0164968044540447,0
X1997.HK.EQUITY,0,0,0.0484660259005061,0,0.00384192859035769,0,0.198715113725909,-0.159639991457084,0,0,0,0,0,0.40635497160503,0,0,0,0.136999378475138,0,0,0,0,0,0,0,0,0,0.1174159873956,0,0,0.0919872056790174,0,0,0,0,0,0,0,0,0,-0.0553455508037259,0,0,0,0,0,0.184219193593056,0,0.0474402179003913
X601066.CH.EQUITY,-0.187649449721962,0,0,0,0,0,0,0,0,-0.166553038978162,-0.072456328483362,0,0,0,0,-0.359419589313066,0,0,0,0,-0.122123398774483,0,0,0,0,0,0,0,0.179050470953876,0,0.289289780418721,0.428725383340904,0,0,0,0,0,0.00160756551131371,0,0,0,0,0.37275098315349,0,0,0,0,0,0
X601229.CH.EQUITY,0.43777191076687,0,0,0,0,0,0,0,0,0,0,0,0.0798654970205266,0,0,0,0.0791725267943825,0,0,0.0830779340110798,0,0,0,0,0,0,-0.0145771277413244,0,0.0616786236982401,0,0,0,0,0,0,0,0,0,0,0,0.189770370949701,0,0.0176126123760103,0.229485973225275,-0.0393341346923288,0,0,0,0.117816409673224
X002142.CH.EQUITY,0,0,0.262129007784058,0,0,0.0643130511494339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134258312252765,0,0,0,0.0332626371293653,0,-0.0644388859423918,0,0,0,0,0,0,0.0225336323264378,0,0.305185010413762,0,0,0,0,0,0,0,0,-0.0218507622031086,0,0,0,0.0345947332525084
X601169.CH.EQUITY,0,0,0,0,0,-0.0463030880233223,0,-0.11992680821118,0,0,0,0,0,0,-0.118429044899799,0,0,0,0,0,0,0,0.0488570290258223,0,0,0,0,0,0,0,0.132628050139744,0,0,0.671630470707268,0,0,0,0.0582223852990158,0,0.0199981646673811,0,0,0,0.930060231694773,0.094303061027208,-0.169952713006769,0,0,0
X000166.CH.EQUITY,0,-0.224144621840328,0,0.0839804291900119,0.0433093346788374,0,0,0,-0.0360187122586839,0,0,0.295788435347076,0,0,0,0.179421101334902,-0.0136522128717951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282960321220907,0,0.181350120285306,0,0.0466320891659267,0,0,0,0,0,0.00662778842996749,0.270929906789123,0,0.145162609448619,0
X600015.CH.EQUITY,0.443708595420801,0,0,0,-0.247855464303287,0,0,0.140712295772774,0,0,0,-0.0198682636472191,-0.435907730149739,0,0,0,0,0,0,0,0,0,0.0713323415126882,0,0.503701286942108,0,0,0,0.0925716144116672,0,0,0,0,0,0,0,0,0,0,0,0,0.23885543394642,0,0,0,0,0,0,0
X2882.TT.EQUITY,1.73472347597681e-18,0,0,0,0,0,0,0,-0.126380090131644,0,0,0,0,0,0,0,0,0,-0.180577739804043,0,-0.0479655578211449,0,0,0,0,0,0,0,0,0.021827657199745,0,0.0259567331496491,0,-0.0806014627736671,0,0,0,0,0,-0.0405903271546086,0,0.229431318159807,0,0,0,0.121191379798542,0,0,1.10161670822648
X002736.CH.EQUITY,-0.0413596426265927,0,0.0692281353903339,0,0,0.0557657915693877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218595982749904,0.393025814902104,0.041651578305853,0,0,0,0,0,0,0.0202906066871353,0,0,0,0,0,0,0,-0.0126237422769443,0,0,0,0,0.430980634710981,0.0577195991946169,0.0540817903914992,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624262729479793,0.360266533760547,0,0.0896276500411717,0,0,0.180176058550409,0.144807120831001,0,0,0,0,0,0,0,0,0,0.204629749436094,0.189055654752364,0,0,0,0,0,0,0.215261767180917,0.0657296994923895,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357767878632712,0,0,0.17432692621026,0,0,0,0,0,0,0,0,0,0,0,0,0.51465613591945,0,0,0,0.0496138813383718,0,0,0,0.0351282603117284,0,0,0.19360149976587,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.0789810862573685,0,0.108866974992236,0,0,0,0,0,0,-0.299620394940771,0,0,0,0,0,0,-0.118680121836485,0,0,0,0,-0.0668580215199512,0,0,0,0,0,0,-0.292784025592843,0,0,0,0,0,0,0.105369617502298,0.0690279157267413,0,0,0,0.565381490740099,0,0,0,0
