,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY
X601166.CH.EQUITY,1.0842021724855e-19,0,0.239790449800167,0,0,0,0.184978174655762,0,0.00350067543245271,0.0402105667122004,0,0,0,0.151558905296099,0,0,0,0,0.10691810343823,-0.0142156845456417,0,0,0,0,0,0,0,0,0,0,0,0,0.128766097803406,-0.0242869165514256,0,0,0,0,0,0,0,0,0.064560964420539,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.181218045435498,0,0,0,0,0,0,-0.0286771435311718,-0.0125183150664502,0.168557513360879,0.255258864337084,0,0,0.109291543656348,0,0,0,0,0,0.171208073152954,0,-0.0500680727560362,0,0,0,0,0.245974364707506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942377003377151,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.203708051308671,0,0,-0.0859021731131864,0,0,0,0,0,0,0,0,0,-0.112035411390307,0,0,0,0,0.170421359854255,0,0,0.100268144593976,0.119239704052628,0.315634345892203,0,0.315999979961273,-1.0842021724855e-19,-0.0459491710997762,0,0,0.0785726964705374,0,0,0,0,0,0,0.153197493924803,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0143912888954132,0.179085096625131,0.0717865149862743,0,0,0.243798989184535,0.0910811075183414,0,0,0,0,0.0508249937325107,0.0265580532930209,0,0,0,0,0.0454779337041527,0,0,0,0,0,0,0,0,0,0,0.01621499078774,0,0,0,0,0,0.213446128121149,0,0,0.0612369265161199,0,0.0103645659895953,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,-0.0541729552410629,-6.93889390390723e-18,0.0240373611234162,0,0,0,0,0,0,0,0,0,-0.0160803942308915,-0.0186523479508724,0,0,0,0,0,0,0.0740945707624328,0,0,0,0,0,0.0536668871973789,0,0.746087926759488,0,0,0,0,0,0.17529593837042,0,0,0,0,0,0,0,0,0.0647403455928697,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.324713526483457,0,0,0,0,0.13511853986947,0.139492185171434,0,0,0,0,0,0,0,0,0,0.308746444944538,0,0,-0.251859040136734,0,0,0.204474763692768,0,0,0,0.166528199291682,0,0.548608187736257,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0608050580685081,0,0,0,0,0,0,0.280204753111385,0,0,0,0,0,0,0,0.187288007034163,0.163782781356608,0,0,0,0.00544275692216827,0,0,0,0,0,0.175770474123703,0,0,0,0,0,0,0,0,0,0,0,0.0690458570150371,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.18438700940283,0,-0.267996432371767,-0.0184578369704032,0,0,0,0,0.110587466337122,0,0,0,0.473070953356975,0,-0.16865438488863,0,0.444040694979415,0,0,0,-0.0103231007507044,0,0,0,0,0.302431992759031,0,0,0,0,0,0.0645345239548975,-0.24862083496164,0,0,0,0,0,0,0,0.0764375295744831,0,0,0,0
X601601.CH.EQUITY,0,0.0581181780725339,0.0390904849104009,0,0,0,0.153125546691175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253928644496871,0,0,0,0,0.0244237896667636,0,0,0,0,0,0,0.137850264943675,0,0,0,0.0441846573903114,0,0.0211638828418268,0,0,0,0,0,0,0,0.213579604968364,0,0
X688.HK.EQUITY,0,0,0,0,0.0848070248790776,0,0,0,0,0.180530227838278,0,-0.00227985550734658,0,0,0,-0.0250917030276478,0,0,-0.0921273896313941,0,0,0,0,0,0,0,0,0.348620839880173,0,-0.0151749741259271,0,0,0.0660003589680015,0,0,0,0,0,0,0,0,0,0,0,0,0.213540092621701,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0393262983322199,0,0,0.0527918921863545,0.285372359145935,0,0.183890095850557,0,-0.00298445329699844,0.00353274926844192,0,0.133606548672007,0,0,0,0,0,0.034749831986454,0,0,0.265999605101637,0,0,0.0822779172420684,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929721243567568,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0929571229923172,0,0,0,0.380154313462146,0,0,0,0,0,0,0,0,0,0.023585755946566,0,0,0.0299558465782245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22103627877523,0,-1.38777878078145e-17,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,1.38777878078145e-17,0,-1.38777878078145e-17,0,-0.0139719991943457,0,0.135317288945406,0.280710703871998,0,0,0.146963695401465,0,0,0,0.0812695471211462,0,0,0,0,0,0,0,0,0,0,0.0177959351622239,0,0,0,0,-0.0134367310116595,0,0,0.0205039737820772,0,-0.0141970945313469,0,0,0.3433546110824,0.00929052349474092,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466813273549831,0.024067066860207,0,0.0564924428425174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110535468102386,0.0500100716294892,0,0,0.630122186381475,0,0,0,0,0,0.116199631826167,0,0,0,0.0479707871232135,0.0313544671854053
X2007.HK.EQUITY,0,0,0,0.163836023384444,0,0,0,0,0,0,0,-0.0379174695343603,0,0,0,0,1.73472347597681e-18,0,0.00594637584800163,0,0,0,0,1.38777878078145e-17,0,0,0.025421887364871,0.445447682686645,0,0,0,0,0,0,0,0,0,0.324052986073154,0,0,0,0,0,0,-0.232928519587724,0.128229272577003,0,0,-0.00199219036622037
X000001.CH.EQUITY,0,0.117653054054176,0,0,0,0.0984024740588932,0,0,0.0573731448826172,0,0,0,0,0,0,0,0,0,0.151292895597209,0.000353766884494156,0.0166443613110363,0,0.00568935972355927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188069062403832,0,0,0,0,0.0541950690710485,0.215672234653285,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.182698057745917,0,-0.408666040729832,0.235643783552081,0.256213020283579,0,0,0,0,0.108230434233579,0,0,0,0,0,0,0,0,0,0,0,0.0175200946665221,-0.0275147859652089,0.0452718382444974,0,0,0,0,0,0,0,0.0925296222439194,0,0,0,0.273172575544425,-0.00602756816183717,0,0,3.46944695195361e-18,0
X1109.HK.EQUITY,0,-0.103040437780161,0,0,0.0656777661707132,0,0,-0.0244288697855413,0,0,0,0,0,0,0,0,0.155569336057493,0,0,0.143631401088873,0.0588329608029275,0,0,0,0,0,0.098083437770052,0,0,-0.0846087599971117,0,0.137089443786618,0,0,0,0,0,0,0,0,-0.0827114104962717,0,0,0,0,0,0,0.0668429550310667,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.250355320099939,0,0,0.258218949843309,0,0,0,0,0.0515602767873953,0.0480120223975577,0,0,0,0,0,0,0.232473518373141,0,0.0573268511052924,0,0,0.053041991918655,0,0,0,0.0248361326040515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.311819571313409,0.0474158039459061,0,0,0.0674846889613039,0,0.22626256047207,0,0,0,0,0,-0.193424417270712,0,0,0,0,0.163237767512087,0,-0.203777270417474,0,0,0,0,0.215054383410494,0,0.146872979131899,0,0,0,0,0.389752611098689,0,0,0,0,0,0,0,0,0,0,0.035860777610965,0,0,0.257400482894284,0,-0.367800060027221,0
X823.HK.EQUITY,0,0,0,0,0,0,0.247948368613901,0,0,0,0,-0.0850539430194316,0.239028519149806,-0.116306912891826,0,0,-6.93889390390723e-18,0,0,0.111791927148686,0,0,0,0,0.0571403978295028,0,0.00738394692769263,0.134329791609901,0,0,0,0,0,0.0566709270687217,0,0.209630458214615,0,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.158408325172437,0,0,0,0,0,0,0,0,0,0,0.417876666456435,0.0420199134287305,0,0,0,0,0,0,0,0,0,0.10955673836874,0,0,0,0.047494986002563,-0.0151404894246233,0,0,0,0.033124577203656,0,0,0,0,0,0,0,0.0735893971469915,0,0,0,0,0,0.028829659266527
X600048.CH.EQUITY,0.222993806965517,0,0,0,0,0,0,0,0,0.108484771780481,0,0.0268363282613639,0,0,0.590910302889907,0,0,0,0,0.128430611107456,0,0,0,0,0.130425290140038,0,0,0.00334132638652122,0,0,-0.0255556645755848,0,0,0.0160103837262815,0,0,0,0,0,0,0,0,0,0,0,-0.0313405991171679,0,0,0
X1997.HK.EQUITY,0,0,0,0.44357682471981,0.0422101877421198,0,0,0,0,0,-0.211883706874266,0.133190600656343,0.297447766398564,0,0,-0.0137529127145571,0,0.0157099525297956,0,0,0,0,0,0,0,0,0,0.01928272245553,0,0.149135339016658,0.132360904265619,0,0,0,0,0,-0.113790986735941,0,0,0,0,0,0,0,0,0,0,-0.14537812499334,0
X601211.CH.EQUITY,0,0,0,0.0605277138835106,0.00952346999017363,0,0,0,0,0,0,0,0.0111543504405235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211771174261563,0,0,0.00264141647995708,0.0273197336689563,0,0,0.0477421893391128,0,0,0,0,0.19514463122259,0,0.065512170178505,0,0,0.156435813470285,0,0,0.438667438209316,0,0.107470259821324
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0932479730823116,0,0.690013321316462,0,0.0166983230010777,0,0,0,0,0,0,-0.00125553889222643,0,-0.0269878140079599,-0.176031381214381,0,0,0.0484994079989469,0,0,0.153318849498962,0,0,0,0,0,0,0,0.157378786604257,0,0.211719247984702,-0.106970587794301,0.0358271801611803,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.114496961038215,0,0,0,0,0,0,0.0322324038446887,0.0434359930491804,0,0,0,0,0.105203753030307,0,0,0,0,0.36354421710507,0,0,0,0,0,0,0.0713387936464319,0,0,0,0,0.281866104808893,0,0,0,0,0,0,0.0207530548683854,0,0,0,0.0738608190415093
X601688.CH.EQUITY,0,0,0,0.101380415998585,0,0,0,0.0391451394330562,0,0,0,0.0165814175518409,0,0,0,0,0,-0.0142469545243179,0,0,0.0201186998433754,0,0,0.474210331850588,0,0,0.0193035761078238,0,0,0,0,0,0,0,0,0.0274176840435665,0.0410016653276729,0,0.128126919105789,0,0,0,0,0.208063831429012,0,0.0235693500526069,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316872099350984,0.0124739185371785,0,0,0.105933623465214,0,0,0,0,0.181266881217029,0,0,0,0,0,0,-0.0113299936579138,0,0,0,0.134414498083828,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0.233187927362428,0,0.151604018458069
X601229.CH.EQUITY,0.152767702294108,0,0,0,0,0,0,0,0,0.0435063433205929,0,0,0,0.407896818673946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190908952351271,0,0,0,0.20304947627159,0,0,0,0,0,0,0.245259060370905,0,0,0,0,0,0.0126974601688247,0
X601169.CH.EQUITY,0,0,0,1.73472347597681e-18,0,6.93889390390723e-18,0.0819293616196237,0,0.198284951849556,0,0,0,0,0,0,0,0,0,0,0,0,0.272422767508383,0,0,0.0732430210414434,0,0,0,0,0,0,0,0,0,0.202943751726092,0,0.0681980082520535,0,0,0,0,0,0,0,0.0561228828540434,0,0,0,0
X600015.CH.EQUITY,0,0,0.39006948558709,0,-0.0361136305313033,0,0.305223839768042,0,0,0,0,0,0,-0.128475340715581,-0.0391482386917159,0,0.111953601129163,0,0,0,0,0.327335795803512,0,0,0.0246299528289272,0,0,0,0,0.0117772363048057,0.0282080925809486,0,0,0,0,0.189485287929507,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.131643280220568,0.0245903284516055,0,0,0,0,0,0,0,0,0,0.216733917813651,0,0,0.319569688425855,0,0,0,0,0,0.0320034758351593,0.0448079320622765,0,0,0,0,0,0.25602658260026,0.0207277490759121,0,0,0,0,0,0,0.063469825496884,0,0
X000166.CH.EQUITY,0,-0.0660501554425793,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.021138700325574,0,0,0,0,0,0,0,0,0,0,-0.0907936229965723,0,0,0,0.375078982941212,0.00460442656403454,0,0.699640200787018,0.0150331240834387,0,0,0,0,0,0,0,0,0,0.0367169823291261
X2882.TT.EQUITY,0,0.0609745458322013,0,0,0,0,0,0.10354677774009,0,0,0,0,0,0,0,-0.0103828107519624,0,0,0,-0.179437410738879,0,0,0,0,-0.0146867629778736,-0.024637523351802,0,0,0,0.149445994408726,-0.362471429947308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05675985881311,0
X17.HK.EQUITY,0,0.107097631377067,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104628228317768,0.0706847582720247,0,0,0.274188390951961,0.0609551284047782,0,-0.108535462301503,0,0.0258798426223724,0,0.0190482201774702,0.0194377513735671,0,0,0,0,0,0,0,0,-0.0278703710890538,0,0,0,0,0,0,0,0.0227327599344632,0,0.0402511155895313,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203280960568705,0.0276675797999668,0,0,0,0.0247166275561595,0,0,0.447881524915543,0,0,-0.0280290036968006,-0.0487736833378372,0,0,0,0,0,0,0.357569174691396,-0.0326083605031412,0,0,0,0,0,0,0,0.188492610605767,0,0,0,0,0.0285924595966543
X2881.TT.EQUITY,0,0,0,0,0.108316872358871,0,0,-0.00926109953861113,0,0,0,0,0,0,0,0.183575001154223,0,0,-0.192489595279456,0,0,0,0,0,0.0910490667848042,0,0.130638384584981,6.93889390390723e-18,0,0,0,0,0,-0.0392269234319524,0,0,0,0,0,0,0,0,0,0,0.686982226085217,-0.0536492452716137,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0190271453380526,0,0,0,0,0,0,0,0.227574226417651,0,0.0272979330136233,0,0,0,0,0,0.147775016846924,0,0,0,0,0,0.0649233761827073,0,0,0,0.0502308924874548,0.136532563801931,0,0,0,0.444146224459683,0,0,0,0,0,0,0,0,-0.0432509021228207,0
