,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0.159364742128187,0,0,0,0,0,0,0.0349361532961807,0,0,0,0,0,0.219284687390719,0,0,0.384972226442039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124088155389831,0,0,-0.0595167848738881,0.072759923015676,0,0.01025323585636,0,0,0,-8.67361737988404e-19
X601166.CH.EQUITY,0,0,0,0,0,0,0.148531885088179,0,0,0,0,0,0,0.0171016657305047,0,0.0526134543805844,0,0.0284308104409333,0,0,0,0,0,0.127587298240884,0.076488763114319,0,0,0.00664893477399432,0,0,0,0,0,0,0,0,0.115989827271096,0,0,0,0.0576339660020457,0,-8.67361737988404e-19,0.0357784878445244,0,0,0.0298253885142448,0,0.337506703356277,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497016976425594,0,0.131538555160777,0,0,0.0898901175921584,-5.42101086242752e-20,0.091709007588961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159398251988299,0,0,-0.0291258541655018,0,0,0,0,-0.0245083755213802,0.170899051373312,0,0
X000001.CH.EQUITY,0,0,0.206971479262883,0,0,0.481257571620823,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.190379073744289,0,0,0.16597496051044,0.103123793301843,0,-0.236651058680612,0,0,0,0,0,0,0,0.02684546193311,0,-0.0222627737721235,0,0.0359729364111936,-0.0357885921131864,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0.00957345865658405,0,0,0,0,0.728875314318506,0,0,0.0721249080061559,0,0,0,-0.131116050448671,0,0,0,0,0.00811125959141665,0,0,0,0,0,0,0.0329754691567855,0.0377807707573469,0,0,0,0,0,0.13192458133176,0,0,0,0,0,0,0,0,0,0,-0.0169358025595384
X000002.CH.EQUITY,0,0,0,-0.231848918226106,0,0,0,0,0.267435287114226,0,0,0.169320939963983,0,0,0.406099571335609,0,0,0,0,0,0.0627839174802068,0,0,0,0,0,0,0,0,0,0,0.0407258708136141,0,0,0,0,0,0,0,0,0,0,0,0.00646255355711773,0.0255218882677476,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.106758965536986,0,0,0.020983196769573,0,0,0,0,0.054794155406673,0,0,0.0084662559679688,0,0,0,0.0887053454329183,0.212521991923907,0,0,0,0.250040996069453,0,0,0,0,0,0,0,0,0,0,0.191351075622433,0,0,0,0.0371436378931698,0,0,0,0,0,0,0,0,0,0,0.0505733160411306,0
X601601.CH.EQUITY,0,0.438460196633998,0,0.163672895418471,0.0461418819311654,0.00609471917634755,0,-0.0415622325685909,0,0,0,0.138856919500107,0,0,0,0,0,0,0,0.220275006277865,0,0,0,0,0,0,0,0,0,0,0,-0.125482398504787,0,0,0.188054780559862,0,0,0,0,0,0,0,0,0,-0.0150702836991652,0,0,0,0,0
X600000.CH.EQUITY,0.0243211108528607,0,0.205408116164292,0,0,0,3.46944695195361e-18,0,0,0,0.459468331183063,0,0,0,0,-0.00404714558806778,0,0,0,0,0.00797168394034201,0,0,3.46944695195361e-18,-0.00877491151537754,-0.09683556464493,0,0,0,0,0,0,0,0,-0.0868732433102597,0,0,0,0,0,0.676539560713271,0,0,0,0,0,-0.0625189793217666,0,0,0.291576636407481
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0.0062143768822016,0,0,0,0,0.0859766584548985,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.136515325001501,0,0,0,0,0,0,0.135291383416811,0,0,0,0,0,0,-0.0710528634274072,0,0.203715155122355,0,0,0,0.114301151265289,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0465372185105085,0,0,0,0,0,0,0,0,0,0,0,0,-0.414208146690151,0,0,0,0,1.38777878078145e-17,0,0,0.39201856616542,-0.103481610066084,0,0,0,0.0727904926717753,0,0.267281893829015,0,0,0.127522351647981,0.128851257462696,0.13548163017887,0,0,0,0.253146806252287,0.00383651598987832,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.0380045081778623,0,0,0.0224712311180395,0,0,0,0,0,0,0,0,0,0,-0.0598600262393803,0,0,0,0,0,0,-0.048625473380962,0,0,0,0.00246106226695243,0,0.557743308450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299007426788592,0,-0.0209256162034359
X600016.CH.EQUITY,0,0,0,0.0952263371508554,0.0257321137835914,0,0,-0.0265692102467676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192966037652876,0,0.0992121166665604,0,0.320275960467345,0,0,0.115293594784191,0.021457298902523,0,0,0.0706197230252408,0,0,0.0405163304366495,0,0,0,0,0,0.0132785168779494,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0801144164175972,0,0.271027814495857,0,0,0,0,0,0,0.01976466697632,0,0,0,0.0781462661520901,0,0,0,0,0,0.0370636168713116,0,0,0,0,0,0.0877059869075057,0,0,-0.0178105008883222,0,0.0430957556437943,0,0,0,0.149861206820593,-0.0117454142034303,0.0385852139721073,0,0,0.420205197832638,0
X1109.HK.EQUITY,0,0,0,0.127411615061296,0,0,0.0145810342399127,0.0943183269311907,0,0.107497043977677,0.117181859328693,0,0,0,0,0,0,0,0,0,0.0971640289329125,0,0,0,0,0,0,0,0,0,0.0853446436972805,0.140725244179231,0,0,0,0,0,0.0421081812380816,0,0,0,0.0859253215892498,0,0,0,0,0.0263374860358644,0,0,0
X002142.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0.856941209180691,0,-0.223460456904486,0.0252441127898546,0,0,0,0,0,0,0.0529789282080612,0,0,0.0808909674457046,0,0,0,0,0,0,0,0,0,0,0.0463861458524502,0,0,0,0,0,0,0,-0.17518434669296,0.254996869995068,-0.120931388068349,0,0,0,0,0,-0.060978146485737,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.260747664596916,0.0850709927640378,0,0,-0.284286270504703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314422592228757,0,0,-0.105699459475228,0,0,0,0,0,0.316749840111294,0,0,0,0.157839815184995,0,0,0.0688605306643458,0,0,0,0,0.136419445531674
X600048.CH.EQUITY,0,0,0,0,0.129054926708772,0.150773459827583,0,0,0,0,0,0,0,0,0,0.437436487946989,0,0,0,0,0,-0.0179252922170891,0,0,0,0,0,0,0,0,0,0.248049494171129,0,0,0,0,0,0,0,-0.000366772920564895,0,0,0,0.147102464397395,0.0444208088129296,0,0,0,0,0
X601818.CH.EQUITY,0.0872773498083987,0,0,0,0.0981598389050783,0,0,0,0,0,0.109990535155643,0.152680179733928,0,0,0,0.0701192910713046,1.73472347597681e-18,0.110470307659753,3.46944695195361e-18,0.0549335994558827,0,0,0,0,0,0,0,0.0379154611639029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234614314755425,0,0.0632726245825502,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.454070004910123,0,-0.15046494306955,0,0,0.22119858516495,0.230299721791472,0,-0.0670003727492031,0,0,-0.0026785069919951,0,0,0,0,0.068198080393033,0,0.401602263491001,0,0,0,0,0,0,0,-0.11998508153531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550356685909932
X688.HK.EQUITY,0,0,0,0,0,0,0.103588264422066,0,0,0.0645600414796947,0,-0.106027229203187,0,-0.0273886603902883,0,0,0,0,0,-0.0658373797575783,0.274160250193716,0,0,0,0,0,0,0,0,0,0,0.287975462019511,0,0,-0.140608141443109,0,0,0.230367084839482,0,0,0,0.171960987102719,0,0,0,0,0,0,0,0.00637429197377415
X2007.HK.EQUITY,0,0.427612207735503,0,0.025495580452157,0,0,0,0,0,0,0,0,0,0,0,0,-0.861452618212417,0,0,0,0,0.203037866564171,0,0,0,0,0,0.420633180495757,0,0,0.305822353371092,0,0,0,0,0,0,0.378161688228652,-0.0857716774756862,0,0,0,0,0,-0.0547963676004094,0.0649618576955056,-0.173022166374897,0,0,0
X600999.CH.EQUITY,0,0,0.438234148266368,-0.0766621844326178,0,0,0,0,0,-0.0427007283560275,0,0,0,0,0,-0.366396142396238,0,0,0,0,6.93889390390723e-18,0.035947233878478,0,0,0.0429704918700652,0,0,0,0,0,-0.178915315045238,0,0,0,0,0.407036784270959,0,0,0,0,-0.148668172634479,0,0.10386544486225,0,0,0.0804945117582536,0,0.0826092281386295,0,-0.0668279757671032
X601688.CH.EQUITY,0.0740099556943659,0,0,0.101813687370619,0,0,0,0,0,0,0,0,0.181345651087135,0,0,0,0.0112297557441733,0,0,0,0,0.254105445476611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173303866505561,0,0,0,0.141820384413039,0,0.0179698580671608,0.0757566557184791,0,0,0.104763514106616,0,0,0,0
X601336.CH.EQUITY,0,0,0.0428332612938626,0.234760713839486,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113716394987363,0,0.232219237419519,0,0,0,0,-0.124400834076036,0,0,0,0,0,0,0,0,0.285788761042253,0,0,0,0.167790805872897,0,0,0,0,0.0121475510458813,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0696197853374107,0,0.0641503771224288,0,0,0,0,0,0,0,0,0.209828893034013,0,0,0,0,0.0116730008133684,0,0,0,0.0789633561852531,0,0,-0.0354576105538975,0,0,0,0,0,0,0,0.00978716607553589,0.323381074532808,0,0,0,0,0,0,0,-0.0131568347859956,0,0,0,0,0,0.129464486625208,0,0
X601211.CH.EQUITY,0,0,0,0.170434927900898,0,0,0.0117834718424839,0,0,0,0.120077745035757,0.00341626735155349,0,0,0,0,0,0,0,0,-0.122830438690969,0.238220657811407,0,0,0,0,0,0,0,-0.01827630086924,0,0,0.0373257739557906,0,0,0,0,0,0,0.144734323737717,0,0,0,0,0,0,0,0,2.16840434497101e-19,0
X267.HK.EQUITY,0.38340097719721,0,0,0,0,0.116474210640972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0609445005473476,0,0,0,0,0.0361859359275089,0.0860146372312757,0.207421902309733,0,0,0.0325192532101182,0,0,0,0,0,0,0.233930183003666,0,0,0,-0.00634778528918783,0.0914557254172394,-0.210065581785574,0,0.163862980723625
X002736.CH.EQUITY,0,0,0.1349322469149,0,0,0,0,0,0,0,0.113083834418859,0,0.0722138861893311,0,0.120745947709996,0,0,0,0,0,-0.0432899852291845,0,0,0,0,0.0300650675607304,0,0,0,-4.33680868994202e-19,0,0,0.0225534420220445,0,0,0,0,0,0,0.334941628054738,0,0,0,0,0,0,0,0,0.00534933947954847,0.00821831950962581
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0585145456825463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103257925441326,0,0,0,0,0,0,0,0.0149772925175866,0,0,0.063998067200725,0,0,0,0.258896667800979,0,0.150118937879091,0,0,0,0,0,0,0.353983126698208,0,0.0701913230525233,-1.73472347597681e-18,0
X001979.CH.EQUITY,0,0,0,0,0,-0.0375135165576937,0.0860456286087328,0,0,6.93889390390723e-18,0,0,0,0,0,0.221515663058295,0,0,0.747000530402515,0,0,0,0,0,-0.0657463441809106,-0.0226787250900207,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0313262402517957,0,-0.141200696911705,0,0,0,0,0,0,-0.212056645238563,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0.0772965719923263,0,0.446417612778547,-0.106572236253763,0.175559847733693,0,0,0,0,0,0,0.0781828417907446,0,0,0,0.188865410041798,-0.12036276314244,0,0,0,0,0,0,0.0341094438608273,0,0,0,0,0,0,0,0,0,0,0,-0.124985243576727,0,0,0,0,0,-0.109223515131174,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.213909965042159,0,0,0,0,0,-0.188657600586553,0,0,0,0,0,0.168084464288779,0,0,0,0.174389121900921,0,0,-0.000975273551652799,0,0,0.130749613209091,0,0.0834988655816842,0.77511973114657,0,0,0,0,-0.823498927033309,0,0,0,0,0,0.323283663534904,0,0,0,0,0
X601229.CH.EQUITY,-0.168329179532427,0,-0.0290761669995065,0,0,0.327881988930231,0,0,0,0,0,0,0,0,0,0.146365149587831,0,0,0.0385508713112294,0.197358787940935,0,0,0,0,0,0.0154175131424345,0,0,0.459328575651291,0,0,0,0,0,0,0,0.00639592750580161,0,0,0.0438273420397888,0,0,0,0,-0.00107857768693656,0,0,0,0,-0.1234710102391
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.119452136691557,0,0,0,0,0.193162242837509,0.0976945000478714,0,-0.123628180864437,0,0,-0.300137372864361,0,0,0,0,0,0,0.0658273620882656,0,0,0,0.0737160826227242,0,0,0,0,0,0,0,0,0,0,0.106888754204881,0,0,0,0.194265948259269,0,0,0.748712262297299
X000776.CH.EQUITY,0,0,0,0,0.157982703462771,0,0,0,-0.0125854344767312,0,0.26169870336215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458511008282968,0,0,0,0,0,0,0,0.00739960828622018,0.166745091269782,0.089648452017744,0,0,0,0,0.00384703117417571,0,0,0,0.0268464645749345,0,0,0,0.298936456431073,0,0
X823.HK.EQUITY,0,0,0,0,0.283735734821001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183984409308496,-3.46944695195361e-18,0,0,0,0,-0.284143022402856,0,0,0,-0.100564741606272,0,-0.0732480728223983,-0.0955506956170494,0,-0.0665959245763474,0,0.166012387178463,0,0,-0.0665987712442257,0.208026866863399,0.1078034571519,0,0.200882770864359,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0264872326776182,0,0,1.73472347597681e-18,0,-0.111407511646125,0.0102539211447954,0,0,0,0,0,0.202106316682963,0,0,0,-0.0698759018021967,0,0.0733430447618145,0,0,0,0,0,0,0,0.284405427600393,0,0,0,0.51796716525217,-0.103677444684872,0,0,0,0,0.096669244700822,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.0522533865559384,0,-3.46944695195361e-18,0.644636233848549,0,-0.0940179949761118,0,0,0.0835004361557873,0,0,0,0,0,0,0,0,0,0,0,0.218617172419342,0,0,0,0,0,-0.0170306617154539,0,-0.0803001365185376,0,0,0,0,0,0,0.105115402852848,0.01003923603241,0,0,0,0,0,0,0,0,0,-0.0507001289612573
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131958519821542,0.0730924854146423,-0.254975934557279,0,0,0,-0.234287533147979,0,0,0,0,0,0,0,0,0,0,0.0125859216680687,0,0.0997182047470631,0,0,0,0,0.219708470138292,0,0.104652691417214,0,0,-0.0866615394767292,0,0.537401743327284,0,-0.0221684104142043,0,0,0
