,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY
X2007.HK.EQUITY,0,-0.0774370724087542,0,0,0,0.554531929014382,0,0,0,0.00163974091480775,0,-0.188181702265915,0,0,0,0,0,0,0.23167643102108,0,0,-0.0254493291362237,0.140872645372005,0,0,0.00473040084217243,0,0,0,0,0,0,0.105871812210646,0,0.109638067490103,0,0,0,0,0,-0.145199261428571,0.331075768891,0,0,0,0,0,-0.0476727546853119,0
X601818.CH.EQUITY,0,-0.0825919983868088,-0.0776843634038567,0,0,0,0,0,-0.0597575147272315,0,0,0.20230139339368,0,0.227649825719764,0,0,-0.159624337946055,0,0,0.234233649936265,0,0,0.0493456827137781,0,0,0,0,0,0.187112756173238,0,0,0,0,0,0,0.127439224373738,0,0,0,3.46944695195361e-18,0.0551612410939936,0,0,0.118402174040686,0,0.000529742105860889,0,-0.0925205992357509,0
X600048.CH.EQUITY,0,0,0,0,0.287939025551857,0.0836148780260026,0,-0.0359942713698256,-0.270056319630297,0,0,0,0.399998901858322,-0.185473308357479,0,0,0,0,0,0.0214599375583577,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375615191098933,0,0,0.326355770883992,0,0,-0.0764019434558274,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0201360747220243,0,0.0191893123711734,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.184296993315679,0,0,0,0,0.0188195655115878,0,0,0.274211327420711,0,0,0,0,0,0.123131292462355,0,0,0,0,0,0,-0.1861709858857,0.0111815715269817,0,0.449076679556332,0,-0.0163839037477414,0,0.0195286570870881,0,0,-0.0546356595374046
X12.HK.EQUITY,0,0,0,0.162741288857703,0,0,0,0.106808821300453,0,0,0,0,-0.0637258300338793,-0.0429235632210584,0.709883739711441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144798778636571,0.0678444758901663,0,0.0331539597707879,-0.0349486456307249,0,0,0,0,0,0,0,-0.0426639360250024,0,0,0,0,0,-0.0222769491796242,0,0.144553494864238
X823.HK.EQUITY,0.0627055412002283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259354648635601,0,-0.108030312472995,0,0,0,0,0,0,-0.0897436170473344,-0.0898372535248616,0,0.113346213666235,0.163065454941082,0,0,0,0,-0.00030867385038206,0,0,0,0,0,0.136323029426834,0,0,0,0,0,0.148200078926608,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.081307987389921,0.0382792472908192,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.131767940451554,0,0,-0.220109809882355,0,0,0,0,0,0,-0.0130302653803033,-0.292347810589117,0,0,0.00683188319364074,0,0,0.370554905473261,0.00952604725465291,-0.0189471137029771,0,0,0,0.0119464633485429,0,0,0,0,0
X002142.CH.EQUITY,0,0.259819137044799,0,0,0,0.0783951104285815,-3.46944695195361e-18,0,0,0.0185807694764547,0,0,0,0.337027283386142,0,0,0,0,0,-0.144330968275929,0,0,0,0,0,0,0,0.0328930058354554,0,0.190302157303639,0,0,0,0,0.0025138322289385,-0.178534368113458,0,0,0,0,0.20520109643363,0,0,0,0,0,-0.0624962977578545,0,0
X601688.CH.EQUITY,0,0,0,-0.00319823146784749,0.0229025868570503,0,0,0,-0.269045343333914,0,0,0,0,0,0,0,0,0,0,-0.551513369305495,0,0,0,0,0.904687319964012,0,0,0,0,0,0,0,0,0,0,0,0.0991033301883768,0,0,0.133993716112394,0,0,0,0,0,0,0,-0.0334027266183508,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0114709722763835,0,-0.107555376033762,0,0,0,0.212744738526688,0,0,-0.0488705902265014,0,0,0,0.167497815320209,0,0,0,0,0,0,0,0,0.421977483135932,0,0,0,0.134382921939106,0,0,0,0,0,0,0,0.225138145428592,0,0,0,0,0.153131429217993,0,-0.0137437849214505,0
X601211.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.0083297795323272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5174713248843,0,0,0,0,0,-0.0125095349806173,0,0.194497648575445,0,0.0339584093471925,0,0,0.018252489417603,0,0.10466756363505,0,0,0,0,0,0,0.343069045182368,-0.0977498428440314,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.179845580428769,0,-0.130575968286168,0,0,0,0.100767706689408,0,0.0329363916483363,-0.0366945783544856,0,0,0.085750130415594,0,0,0.0678466734850099,0,0,0.0412369635475913,0,0.40768821562541,0,0.048956072903206,-0.194495698059223,0
X601229.CH.EQUITY,0,0,0.273024761240698,0.188656780339788,0.0705929832307765,0,0,0,0,0,0,0,0,0,0,0.172400204831999,0,0,0,0,0,0,0,0,0.0320230047658831,0,-0.11770345094037,0,0.189528633111397,0,0,0,0.320586424062173,0,0,0,0,0,0,-0.140665244172984,0,0,0,0.0221338294745658,0,0,0,-0.145220337765629,0
X2882.TT.EQUITY,-0.061979343492511,0,0,0,0,-0.0199084831189233,0.00598402366179097,0.0577376369706822,0,0,0,0,0,0,0,0.140307083091527,-0.0559338804083794,0,0.0709494453115675,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.118753585672605,0,0,0.102198341653216,0,0,-0.0661627639328543,0,0,0,0,0,0,0,0,0,0.377103432741133,0,0.0104746101417831,0.111796436531741
X601336.CH.EQUITY,-0.0175196784651573,0.164000704838044,0,0,0,0,0.0350149171399402,-0.356503678158337,0,0,0,0,0,0,0,0,0,0,0.122580794314207,-0.139753355830301,0,0,0,0,0,0,0,0,0.353462916667461,0.133341452385213,0,0,0,0.177048841726294,0,0.0287004847348116,0,0,0,0.18149408239301,0,0,0,0.314391173250767,0.310821267609234,0.134711637841496,0,0.0137196108501306,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0.053753714907545,0,0,0,0.0402419125854864,0,0.156416717943198,0,0,0,0,0,0,0,0.0717586133991888,0.0680803345755284,0.00251119319541724,0,0.025375056590456,0,0,0,-6.93889390390723e-18,0.507857776639984,0.057364207335085,0,0.0399406158186512,-0.107742164186014,0,0,0,0,0,0,0,0,0,0,0,-0.0376604717866707,0
X601169.CH.EQUITY,-0.0775331293936586,0.141133312350884,0,0,0,0.0548731284053999,0,0,0,0,0.150101342862461,0.114003686693022,0,0,0,0,0,0,0.0320940554022612,0,0,0,0.0703333944383897,0,0,0,0,0.0770501407835199,0,0,0,0,-0.0134948457338224,0.139277195353967,0,0,0,0,0,0,0,0,0,0.488126188348279,-0.00414661775032563,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069484589565168,0,0,0,4.33680868994202e-19,0,0,-0.00481891195396155,0.365373408239942,0,0,0,0,0,0,0,0,0,0.0916299956420613,0.0243238070086755,0,0.0558869082636047,0,0.23872294726668,0,0,0.068529773416312,0.0835635995129185,0,0
X000166.CH.EQUITY,0,0,0.226627893949357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230832032701689,0,0.0202240683373225,0.0464603789025251,0,0.043235342279281,0,0,0.0431656113429315,0,0,0,0,0,0.506994490337708,0.00079036952375271,-0.0632214501338853
X2881.TT.EQUITY,0.230674196537814,0,0,0,0,0,0,0,-0.113563823417663,0,0,0,0,-0.146401728223327,0,-0.187191930964079,0,0.122067224118149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589166111165957,0,0,0,0.0579849030613018,0,0,0,0.638014259278922,0.22538581028978,0,0,0,0,0,0,0.112644772097584,0.0434189199433451
X600999.CH.EQUITY,0,0,0,0,0.00307702077001075,0,0,0,-0.0770066166072558,0,0,0,0,0,0,0.0561903527246181,0,0,0,0,0.279800873575405,0,0,0,0,0.0368489688034718,-0.246049668878481,-0.0881986227787564,0,0,0,0,0,0,0,0,0.454348547462678,0.0891107708642502,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0383756343194251,0
X2891.TT.EQUITY,0,0.0831975188254735,0.530619437777141,0,0,-0.22262262173735,0,0,0,0,0,0.121783390842017,3.46944695195361e-18,-0.0158400858194774,0,0,0.0590827659630633,0,0,0,-0.145358370129083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196214427158405,0.0501822605122618,0,0,0.719738028407268
X2886.TT.EQUITY,0,-0.155743358332674,0,0,0,0,0,0,0.304093219686123,-0.0654950787958971,0,0,0,0,0.00895995171692558,0,0.0959515256842715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00815122606889182,0,0,0,-0.00544884261972735,0,0.335691993778983,0,0,0,0,-0.112024599645898,0,0,0.481838981481216,0
