,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0.358886307710663,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0275814985392045,0,0,0,0,0,0,0,0.0800658110661851,0.092763021291657,-0.0190707645751812,0,0,0,0,0,0,0.0749559749233616,0,0,0,0,0,0.0955089058624019,0,0,0,0,-0.00723723787509727,0.062667123537988,0,0.0523848461347503,0,0,0,0
X601318.CH.EQUITY,0,0,0.0341945775295192,0.0291675896930539,0,0.0424910721867365,0,0,0.111880926410777,0,0,0,0.0547743470452608,0,0,0.0493614075046651,0,0.13084809433142,0,0.162854031719548,0,0.114701508071361,0,0,0,0,0,0,0,0,0.13508458552861,0,0,0,0,0,0,0.125082564287602,0,0,0,0,0,0,0,0,0,0,0,0.0485809015322703
X601939.CH.EQUITY,0,0,0,0,0.0944282197392088,0,-0.0301537339423176,0,0,0,0.0974141693578846,0,0,0,0,0,0,0,0,0,0.00806378272557636,0,0.619537997548407,0,0,0.151637686330097,0,0.0992798464356879,0.0183030588512236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0
X600036.CH.EQUITY,0,0.0920535966619184,0,0,0,0,0.206923392781926,0.0983927115237617,0,0,0,0,0.158453770269985,0,0.04897031541787,0,0,0,0,0,0,0,0.259597562020093,0.217450092292824,0,0,0.0307281538428874,0,0,0.0455327036676313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.193999008256987,0.126359477297257,0.133093361686136,0,0,0.0463720091475075,0,0.250233844131951,0,0,0,0,0,0,-0.0371476696571986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124624354271948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444356315525813,0,0,0,0.0507669978605953,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151498644905694,0,0,0,0.0342880122104339,0,0,0.171442890682991,0,-0.132693904191703,0,0,0,0,0,0,0,0,0,0.630472742989141,0,-0.0242844961142445,0,0,0,0,0,0,0,0.0794576909430272,0,0,0,0,0,-1.73472347597681e-18
X1299.HK.EQUITY,0,0,-0.129864096324185,0,0,0,0,0,0,0,-3.46944695195361e-18,0.127366131803656,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0852132694478312,0,0,0,0.12845511415294,0,0.0392777653923935,0,0,0,0,0,0,0.168342457627551,0,0.0462467566885428,0.278501828549062,0.0912502378091834,0.157478092607796,0,0,0,0,0
X601988.CH.EQUITY,0,0,-8.67361737988404e-19,0.158624394843297,0.760909902504203,0,0,0,0,0,0,0,0.0131445977231503,0,0,0,0,0,0,0,0.0903836927155466,0,0,0.153721379190062,0,0,0,0,0,0,0.101364447465398,-0.132479164382124,0.0290905589793747,0,-0.00687826290871922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00937389615600823,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13137022230902,0,0,0,0,0.084664168574822,0,0.176219329892253,0.015367910818928,0,0,0,0,0,0,0,0,0,0,0,0.337355012227798,0,0,0.162224020677697,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0469438992018266,0.0604888960492166,0,0,0,0,0,0,0.0588767161601308,0,0.142479818655626,0,0.0844902164698096,0,0,0,0,0,0,0,0,0.170182077398885,0,0,0,1.73472347597681e-18,0.385421828653861,0,0,0,0,0.0286603391865721,0,0,0,0,0,0,0,0,0,0,0,-0.00457747242727991,0,0,0,0
