,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600999.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X388.HK.EQUITY,0,0,0.206552543052648,0.0721483890151043,0,0,0,0,-0.0309413021998369,-0.0814880357553137,0,0,0,0,0,0,0,0.0197088024514037,0,0,0,0,0.043662463332457,0.460241847977452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204970681856836,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.062136754576562,0.181207947283537,0,0.133963298374278,0,0,0,0,0,0,0,0,0,0.105350872105431,0.109389345386479,0,0.0272968905444512,0,0,0,0,0,0,0,0,0.155742767769295,0,0,0,0.14625497796238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729877147602377,0,0,0.0712355401488725,0,-3.46944695195361e-18,0
X601166.CH.EQUITY,0,0.128401521321148,0,0.100108313318936,0,0.0148560551805476,0,0,0,0.0274264469380956,0,0,0,0.0873707601605874,0.406577474986026,0,0,0,0,0.039809270225392,0,0,0,0,-0.00166877398047211,0,0,0,0,0,0,0.0611187852326055,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,-0.000966453607465541,0,0,0,0,0,0,0,0,0,0,0,0.292003252582937,0,0,0,0,0.0258646197337933,0,0,0,0.0497631915670605,0,0.119420670349565,0.111953275776193,0,0,0,0.0464486576886512,0,0.206518187784055,0,0,-0.0166620136955359,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,-4.33680868994202e-19,0,0.224137216209833,0.0343633037944439,0.00848057324746248,-1.73472347597681e-18,0,0.081109100906809,0,0,0,0.291710660470136,0,0,0,0,0,0,0,0,0.0503213119069774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125691869608925,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515547763964168,0,0,0.319845349698021,0,0,0.0421148174896958,0,0,0,0,-0.00972563186871798,0,0,0,4.33680868994202e-19,0.00367926635322579,0,0,0.0959329131519607,0.272115841806515,0,0.218015867203595,0.100568995431755,0,0,0,0,0,0.0434774303569317,0.0068104090976555,0.00394796970932476,0,4.33680868994202e-19,0,0,0
X601066.CH.EQUITY,0,0,0,0,0.0248448779904012,0,0,-0.204451571983736,0.0352194814152942,0,0,0,0,0,0,0.438856335843433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128152739143407,0,0.255330460267322,0.0756020768728988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0186851892102422,0,0.102212776586979,0,0,0,0.0339963630892617,-3.46944695195361e-18,0,0,0,0,0.079238650328127,0,0,0,0,0.162232264529635,0.197626801311779,0,0,0,0,0,0,0.0141772281056463,0,0,0,0,0.0412941006950923,0,0,0,0.324698571493375,0,0,0,-0.119989958459166,0.0903631186633955,0.0746005643504487,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563407222682584,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.143134374333346,0,0.0964736250768909,0.145798791342182,0,0,0,0,0.272050251459814,0.0478208122050095,0,0.104610488163709,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0635009779331425,0,0,0.125934841166481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181814710589763,0,0,0,0,0.0294911312545923,0,0,0,0,0,0.229809604655304,0,0,0,0,0,0,0,0.0164477172287012,0,0,0.106465950268978,0,0,0,0,0.189901124263198,0,0
X601601.CH.EQUITY,0,0,0.494864775394492,0,0,0,0,-0.0713952369726316,0.0159457224669774,0,0,0,0,0,0,0,0,0.294051578051777,0,0.108121103311427,0,0,0,0,0,0,0,0.048306687142911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22303329354083,0,-0.277854546206725,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0666684538611837,0.114855844003993,0,0,0,0.00280779190701285,0.0124106987787021,0,0.240581991679575,0,0,0.10231200005845,0,0,0.411129693075446,0,0,0,0,0,0,0,0.031727242611386,0,0,0,0.0512719939398669,0,0,0,0,0,0,0,0,0,-0.0028141676307606,0,0,-0.0414899291524643,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.011977788396932,0,0.174055297149138,0.022428127311344,0,0,0.0404560958782057,-1.73472347597681e-18,0,0,-0.0133827072149579,0,0,0,0.0717032849105158,0,0,-0.0329679480968449,0,0,0.222048016087767,0,0,0,0,0,-0.0284788392892431,0.0544700346250442,0,0,0.106246243564702,0,0,0,0,0,0,0,0,0.320963190381558,0,0,0,0,4.33680868994202e-19,0
X688.HK.EQUITY,0.0699189992353752,0,0,0,0,0,0.0366148330999714,0,0,0,0,0,0,0,0.262246444458698,0,0,0,0,0,0,0,0,0,0,0.0894044890370974,0.0818627999369239,0,0,0,0,0,0,0,0,0,0,0,0.412590343484293,0.0423716085496236,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0087757883648579,0,0.174539047866264,0.305229043723688,0,-0.0451799129591337,0,0,0,0,0,0,0.0528060899602858,0,0,0,0,0.22483463997301,0,0,0,0,0,0,0,0,0.0330439072121119,0,0,0.0894444331609433,0,0,0,0,0,0,0,0.0457786798429856,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.278596379583736,0.0158840881062161,0,0,0.0779117127643131,0,0,0,0.0128868296758948,0,0,0.0835755384080268,0.0324368850779404,0,0.0456700953220759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183142758841107,0.0746070548482221,0,0,0,0,-0.0208769041782487,0,0,0,0,0,0,-1.73472347597681e-18,0,0.169102904519988,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.168338688011781,0,0.138603825225639,0,-0.0422495976629637,0,0,0,0,0,0.242491720070201,0,0.0325829251069652,0,0,0.112078266958233,0,0,0,0.293825500700666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.268216578150413,0,0,0.0305714565850157,0,0,0,0,0.037777572029914,0,0,0,0,0,0,0,0,0,0.165005983103642,0,0,0,0.0905105487599192,0,0,-0.108278707364016,0.499190996412889,0,0,-0.00865363310825819,0,0.224789614165215,0,0,0.129029292873519,0,0,-0.0425755458677555,0,0,0,0,0,0,0.0336858458931106,0,0,-0.172021039895466,-0.0966027003522614,0
X2007.HK.EQUITY,0.047956960147976,0,0,0.0440091976121686,0,0,0.0632480768864495,0,0.0556028212326189,0,0,0,0,-0.0314883714182658,0,0,0,0,0,0,0,0,0,0,0,0,0.0450384636055672,0.305082807157436,0,0,0,0.0761739280946054,0.0902251924042312,0,0.181438511842608,0,0,0,0,0,0,0,0.0737558694128473,0,0,0,0,0,0.158324335698652,0
X600048.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.396209326240385,0,0.164586578977242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113049056988545,0,0,-0.0126647170190187,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.114924538645762,0,0.0155763572976679,0,0,0,0,0,0.024647042138126,0,0.240167536755135,0,0,0,0,0.114681593841845,0,0,0,0,0,0,0,0,0.0196181986766484,0,0,0,0,0,0,0.131772627214056,0,-0.0501205178224684,0,-0.133221597027428,-0.0846529795790957,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.0208446075895735,0,0,0,0,0.649081968891808,0,-6.93889390390723e-18,0,0,0.115901954245842,-0.278074299877639,0,0.251932944594063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159468292542871,0,0,0,0,-0.102125691849072,0,0,0,0,-0.0820520887356398,0,0,0,0,0,0.235232377520865,0,-0.124051540130626,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0949860866079716,0,0,-0.207673409148301,0,0.508640217973198,0,0,0,0,0,-0.0412665814824865,0,0,0,0,0,0,0.121612170196081,0,0,0,0,0,-0.0789327877687842,0,0,0,0,0.123586081301753,0,0,0,0,0.0480061778852894,0,0,0,0,0.325152377158521
X601688.CH.EQUITY,0.0336788247492534,0,0,0,0,0,0,0.147574672869368,0,0,-0.0421267527603262,0,0,0,0,0.0935238187444412,0,0,0,-0.043853047793322,0,0,0,0,0,-0.0689680419574459,0,0,0,0,0,0,0,0,0,0.166508157261441,0,6.93889390390723e-18,0,0,0.260816557031182,0,0,0,0,0,0,0,0,0.408548392629409
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17946113430484,0,0,0.00366067818903779,0,0,0,0,0,0.177327645758679,0.217508471415284,0.374284393437092,0,0,0,0.121684692186956,0,0,-0.0444874953320964,0,0,0,0.0222398072638845,0,0,0,0.137257849752988,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,-0.0973845266969342,0,0,0,0,0,0,0,0,0.0746347324015709,0,0.146893454152517,0,0.233318989171747,0,0,0,0,0,0.0305549210565308,0,0.186656160045198,0,0,0,0.148338398591597,0,0,0,0,0,0.354033618748668,0.00154854825541551,0,0,0,0,0,0.0906166329699493,0,0,0,0,0.0473445790740096,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,-0.0896065844748526,0,0,0,0,0,0,0,0.423067666827081,0,0,0,0,0,0,0,0,0.22334593037987,0,0,0,0,0,0.104921431173963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170240867974287,0
X600999.CH.EQUITY,0,0,0,0,4.33680868994202e-19,0,0.022644822969367,0,0,0,0,0.144609569055357,0,0,0,0,0,0,0,0,0,0.0909546772206263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662360791562569,0,0,0,0,0,0,0.00453071277349897,0,0,0,0,0,0.0766870273488531
X12.HK.EQUITY,0,-0.159923406383439,0,0,0,0,0.316325690393807,0,0.055898205790631,0.283869614159065,-0.154444639442063,0,0,0,0,0,0.148879118279353,0.0969307430720655,-0.134778061687761,0,0,0,0,0.0754467505026261,0.165479862396137,0,0.2173103648626,0,0,0,0,0,0,0,0,0,0.021090991643982,0,0,0,0,0,0,0,0,0,0,0.0706994532266095,0,0
X2882.TT.EQUITY,0,0.123188864972648,0,0,0,0,0,0.0973465096594082,0,0,0,0,0,0,0,0,0,0,0,0.0227292885839188,0.197242314975695,0,0,0.149931066105753,0,0,-0.0370840330094662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244031149903731,0,6.93889390390723e-18,-0.0658730182756594,0.842771063691331,0,0,-0.112781080777873
X600837.CH.EQUITY,0,0,0,0,-0.0136096007711037,0,0,0,0,0,-0.168730546695889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056970601707708,-0.0313718673282473,0,0,0,0,0,0,0,0.396505376900006,0,0.179260059861894,0,0,0,0,0,0,0,0.136444608276261,-0.00884921003662776,0,0,0,0,0.290159388726285
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0207574886986001,0,0,0,0,0,0.00367653888386919,0.131225748036655,0,0.0332691684167053,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.210021687447461,0,0,0,0,0,0,0.128588627317323,0,0,0.124150086413615,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.107360822666876,0.0165520838554298,0,0,0.480885410145347,0,0,0,0,0,0,0,0,0,0,0,0,0.0858555938169994,0,0,0,0,0.0379401837299778,0,0,0,0,0,0,0,0,0,0,0.0346662904241646,0,0,0,0,0,0,0,0,0.0203292127251497,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.185844853090926,0,0,0,0,-0.0223811516016639,0,0,-0.0425436429493698,0,0,0,0,0,0,0,0.220190891127851,0,0,0,0,0,0,0,0,0,0,0,0.226549656889116,0,0,0,0,0,0,0,0,0,-0.000404629525308148,0,0,0.352623762406917,0.175274806271629,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0982723280013942,0,0,-0.0742975310426915,-0.0874769978608937,0,0,0.0657529379730862,0,0,0,0.0562194351435484,0,0,0.0998114096223365,0,0,0,0.119119488536841,-0.281210968445066,6.93889390390723e-18,0,0,0,0.120032157249723,0,0,-0.076225592161864,0,0.038558210929274,0,0,0,0,0,0,0.546846053982058,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.136977539888736,0,0,0,0,0,0,0,0,0,0,0,0,0.416644104242882,0,0,-3.46944695195361e-18,0,0,0,0.156840041023187,0,0.038786180712315,0,0.177751523085943,0,0.0419648217123633,0,0,0,0.0879309258897156,0,0,0,0.243770649206709,0,0,0,-0.0882660989730836,0,0,0,0,-0.199458842468326,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-0.00170406554911769,0,0,0,-0.042577659348279,0,0.183672529484104,0,0,0,0,-0.0461774495522834,0.00440674904144434,0,0,-0.043030600457089,0.0692827509080414,0,0,0,0.0616840897267361,0,0,0,0,0,0,0,0,0,0,0,0.856306684012401,0,0,-0.0636799631218494,0.000742478523574593,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,-0.128642953577449,0,0.243530820689997,0,0,0.348599961424939,0.16769080706863,0,0,0,-0.0210768370373976,0,0,0.173893179868929,0,0.0838397790999333,0,0,-0.024165001154098,-0.0498526128486418,-0.217243300934843,0,0,0,0,0,-0.0530608005303465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379094287976191,3.46944695195361e-18,0,0,0,0,0
X2886.TT.EQUITY,0,0.136546219762901,0,0,0,0,0,0,0.0919970102089548,0,0,0,0,0,0,0,-0.137183538174964,0,0,-0.007877046135422,0,0,0,0,0,0.064495115753559,0.0338583834054706,0,0.346422421226086,0,0,0,0,0,0,0,0,0,0,0.0622535636356926,0,0,0,0,0,1.38777878078145e-17,0.409526176122034,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0279110896929735,0,0,0,0,0,0,0.0331881180946432,0,0.159561576804501,0,0,0,0,0,0,0.0264805725375956,0,0,0,0,0,0,0,0,0,0,0.276302684858195,0,0,0,0.0283329039406595,0.0425895405501886,0,0.23367273768714,0.18961475041781,0,0,0,0,0,1.73472347597681e-18,0,0
