,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY
X600016.CH.EQUITY,0,0,0,0.120566217818046,0.0205564064810786,0,0,0,0,0,0.325642527976634,0,0.124431968763134,0,0,0,0.21152258608857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129690869146386,0,0,0,0,0,0,0,0,0,0,0.106212532290287,0,0,0,0,0.0544291803347496,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.248757145922781,0,0.0771625403920243,0,0,0,0,0,0,0,0.0770321328247708,0,0,0,0,0,0.0326848764857214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122010860906302,0,0,0.255659320036967,0,0,0.0189890505273006,0,0.0894038437636687,0,0,0.0799766247987161,0.018067517863254,0
X11.HK.EQUITY,0,0,0,0,0,0.0198515980020431,0,0.296295354398645,0.23271121833074,0,0,-0.026863444069337,0,0,0,0,0.0683481250294269,0,0,0,0,0.238197298621656,0,0,0,0,0,0,0,0,0,0,0,0.0318959756517968,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0901824182682533,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.373617481209793,0,0,0.079717246975085,0,0,-0.0979389515670783,0,0,0,0,0,0,0,0.181044283921908,0.216903909587116,0.104305720926977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112324417039012,0,0,0.224496836765764,-0.372951153519202,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0673195788163531,-0.0240238050822945,0,0,0,0,0,0,0.27757323655118,0,0,0,0,-0.0416007841584644,0,0,-0.106413044268158,0,0,0,0,0,0,0,0.102054089836719,0,0,0.495862502139401,0,0,0,0,0,0,-0.0355608014439822,0,0,0,0.0462362880729396,0,0.0503547116388512,0,0
X601998.CH.EQUITY,0,0.388123126214734,0,0,0.052549580872363,0,0,0.0464385544925047,0,0,0.0634932457603827,0,0,0.241320445653434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877279065134641,0,0,0.0205215497115887,0,0,-0.0847567296290044,0,0,0,0,0,0,0,0,0,0.147074704932406,0.113687741244426,0,0
X267.HK.EQUITY,0.135030312675541,0,0.118009826570666,0,0,0,0.0390125814185595,0.240487284914431,0,-0.0703968537301338,0,0.259820351548855,-0.262694324979338,0,0,0,0,0.0963094426979118,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.192555871096372,0,0,0,0,0,0,0,0,0,0,0.114883724981331,-4.33680868994202e-19,0,0,0,0,0,0.0632955627845276,0,0,0,0
X1109.HK.EQUITY,0.253134098332074,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0305476287499699,0.221090642181881,0,0,0,0,0,0,0.361969550527659,0,0,0,0,2.77555756156289e-17,0,0.179808504125829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0448302844693823,0,0,0,0,0,0,0,0.032248306500466,0,0,0,0,0,0,0,0.126705527606777,0,0,0.441036225675923,0,0,0,1.38777878078145e-17,0,0.0153482039697253,0,0.0305008792081446,0,0,0,0,0.135929407373165,0,0,0,0,0,0,0.248621318230166,0.0511243893083266,0
X601818.CH.EQUITY,0.135567011197896,0,0,0.20960977005545,0,0,0,0,0,0,0.0859167978173324,0,0.290960940571553,0,0,0,0,0,0.0164576295718492,0,0,0,0,0,0.0216959441973791,0.0739823699546043,0,0,-0.0779337094629393,0,0.076878233321175,0,0,0,0,0,8.67361737988404e-19,0.0259630393381268,-0.0244736185375399,0,0,0.065188892368154,0,0,0,0.03497083172734,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.456787692060753,0,0,0,0.0302089009547392,0,0,0,0,0,0.0327213294981914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129985523357266,0,0.192169679835559,0,0,0,0,0,0,0,-0.0199353676229558,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.133132449031013,0,0,0,-0.0266081941632282,0,0,0.107042123070912,0,0,0.200182047659908,0,0,0,0.141441652798816,0,-0.0365279365145961,0,0,0,0,0.306114832436578,-0.107105859567668,0,0,0,0,0,0,0.165532143734757,0.141866253549207,0,0.0797598376783255,0,0,0,0,0,0,0,0,0,0.0927408895468525
X601688.CH.EQUITY,0,0,0.0568193940748298,0,0,0,0,0,0,0,0,0,0,0,0,0.178659639979127,0,0,-0.0662822877962198,0.0691208187971844,0,0,0.013640353590728,0,0,0,0,0,0,0,0,-0.108997570050033,0,0.0192409516317292,0.0659014010167327,0,0.0492129312344624,0,0,0,0,0.13802675974649,0.500504810518068,0,0.148219470613048,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.00701362863724558,0,0,0.0725517809130982,0,0,6.93889390390723e-18,0,-0.078490358805675,0.151039013386434,0,0,0.205541787858227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308066271098228,0.178826811644006,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163049501614767,0,0.177801700670894,0,0,0.00943104940279088,0,0,0,0,0,0,0.132318457833306,0,0,0,0,0.479510354068963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996607144151027,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.134678334874294,0,0,0,0,-0.345022713314592,0.998438317262897,0,0,0,0,0,0,0,0,-0.285889937931206,0,0,0,0.129248470320006,0,0,0,0,0,0,0,0,0,0,0,0.145709834247403,0.0756915554030535,0,0,0,0.0299876486627455,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.117134361733739,0,0,0,0,0.088175799053405,0,0.297387085175175,0.061573499002716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663481123950862,0,0,0,0,0,0,0,0,0,-0.0701079090849853,0,0,0,0.437829377712114,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.222081313227183,0,0,0,-0.042024988234911,0,0,0,0,0,0,0,0,0,0,0,0,0.273249478943251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120517172396845,-0.0534377243329744,-0.0330623525114119,-0.0190878253072581,0.845745721441277,0,-0.0276807584890509,0,0.000183436507762796,0.0394965631556079,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.15415201232699,0.0255926512591062,-0.143317899983876,0,0,-0.174275482433009,0.264852760655572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534316552627225,0,0.0313117559644756,0,0,0,0,0,0,-0.0378409013211026,0,0,0.0622331315217219,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.092061940825753,0,0,0,0,0.0480116759825311,0,-0.0156271498296288,0,0,0.291165008093343,0,0,0,0,0.267479946499447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128629346574767,0,0,0,-0.0570872514613069,0,0,0,0,0,0,0.281119865423742,0
X601336.CH.EQUITY,0,0,0,0,0,0.328995993616072,0,0,0,0,0,0,0.0734449653448648,0,0,0,0,0,0.0810599139511302,0,0,0,0,0.092698454402206,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0358178614983653,0,0.0663673566994887,0,0,0.101754934796944,0,0,0,0.0189170662883411,0.108364947446079,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0893511088540371,0,0.0863898471376043,0,0,0,0.125275238731309,-0.0185458493265012,0,0,0.12430803287684,0,0,0,0,0,-0.260274861472845,0,0,0,0,0,0.230549762800396,0.247691880346458,0,0,0,0,0.0548220800513663,0.087422094013133,0,0,0,0.0903469424380286,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.193054193427836,0,0,0,0,0,0,0,0,0,0,0.0986575308030696,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.502843012941261,0,0.227918244131518,0,0.00108868841290667,0,0,0.148182181149311,0.0712767846579683,0,0,-0.0138663735569112,0.0397473636826091,0.0430184955205326,0,0,0.0412258229450175,0
X2881.TT.EQUITY,0.0248212226785398,0,0,0,0,0,0,0,0,0,0,0,0.0827914290286397,0,0.0499426131428217,0,0,0,0,-0.0873813174160532,0,-0.0466848661051783,0,0,0,0,0,0,0,0,0,0,-0.00603010695063197,0,0,-0.0829729091865778,0,0.472362840647828,0.116887492029218,0.079190352260637,-0.0204617795300633,0,0,0,-0.0292079761082088,0,0,0.316837657134442,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.220007671398705,0,0,0,0,0,0,0,0,0,0.0867622328971303,0,0,0,0,0,-6.93889390390723e-18,0,-0.155307228269998,0,0,0,0,0,0,0,0,0,0,0,0,0.73947697248552,0,0,0,0,0.0107984373301379,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0612648310709826,0.082411042338654,0,0.0759960136984067,0,0,0,0,0,0,0,0,0,0,0,0.145811717944249,0,0,0,0.0495515591815825,0,0,0.197807751848416,0.0464119907685838,0,0,0,0,-0.307780003041946,0,0,0,0,0,0.162166210887861,0,0,0,0,0
X601169.CH.EQUITY,0,0.230205024547746,0,0,0,0,0,0,0,0,0,0,0,0.0696979135871965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213356176751085,0,0,0,0,0,0.290562144044215,0,0,0,0,0,0,-0.0549595145792825,0.0743022417550278,0,0,0,0,0.07815015078785,0,0.267352690340602
X2886.TT.EQUITY,0,0,0,-0.206084097671824,0,0,0,-0.000536434534824493,0.0953267666940818,0,0,0,0,0,0,-0.114756679951228,0,0,0.0248614974190223,0,0,0,0,0,0,0,0,0,0.235947574577936,0,0,0,0,0,0,0.0153414863852377,0,0.130260963419968,0,0,0,0,0,0.439955263128369,0,0,0,0,0,0.417596904224457
X1997.HK.EQUITY,0,0,0.0741815207835587,-0.0650498484344944,0,0,0,0.413722450658373,0,0.103616500526441,0,0,0,0,0,0,0,-0.263882279806196,0.115484258025083,0.0757005245307489,0,0,0,0,0.177638022152193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313267539244553,0,-0.0182940164248187,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0.0652984989269415,0,0,0,0,0,0,0,0,0,0,0.260125013559567,0.123035167387232,0,0,0,0,0,0,0,0,0,0,-0.14030844318115,0,0,0,0,0.0859348148339736,0,0,0,0,0,0,0.316302593330296,0,0,0,0,0,0,0,0,0,0.282062230008833,0,0,0
