,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY
X601398.CH.EQUITY,0,0.106384363537029,0,0.373951536038206,0,0,0.0148017908222389,0,0.154620676147258,0,0,0,0,0,0,0,0,0.152396847025959,0,0,-0.0572119209537503,0,0,0,0,0,0.00490670407845908,0,0,0,0,0,0,0,0,0,0,0.100717737662633,0,0,0,0,0,0,0,0,0,0,0.107286204224899,0
X601939.CH.EQUITY,0.362399795711703,0,0,0,0,0,0,0,0,0,0,0.0383626612439991,0,0.496986578058016,0,0,0,-1.73472347597681e-18,0,0,0,-0.0338544197859822,0,0,0,0,-0.0344183778178267,0,0,0,0,0,0,0,0.0631648725979482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235025504055774
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.373978535837333,0,0,0,0.418090078026475,0,0,0,0,0,0.0424606211315307,0,0,0,0,0,0.0869855991774268,0,0,0,0,0,0,0,0,0,0,0,0,0.0418360159218948,0,0,0,0,0,0,0,0,0,0,0,0,0.00288782298216166,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0373310423338517,0,0.270291519188156,0,0,0,0,0,0,0,0,0,0.0214445120272232,0,0,0,0.109975478547397,0,0.273456884696301,0,0,0,0,0,0,0,0,0,0,0.0539981142024605,0,0,0.0960023264854459,0,0,0,0,0,0,0,0,0,0.00885051084435739,0,0.0853981671496968,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0750181406979411,0,0,0,0,0,0,0,0,0.111688626288604,0,0,0,0.251784173169433,0,0,0,0.513353188691084,-0.0902387761360392,0.0691363865533149,-0.12251763145381,0,0,0,0,0,0,0.107065841454419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430747895528567
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.000998171314307308,0.168179580165313,0,0,0,0,0,0,0,0,0,0.21197779961268,0,0,0,0.271440886699302,0.0761308719111614,0,0,0,0,0,0.0802608478239448,0,0,0,0,0.297537323475126,0,0,0,0,0,0,0,0.0201391981687723,0,6.93889390390723e-18,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00310482605882956,0,0,0,-0.0455181186470717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.52139407544013,0,0,0.3504121448408,0,0,-0.0181254096573459,1.17094669698448,0,0,0,0,0,0
X601328.CH.EQUITY,0.154377400219194,0,0,0.259947197880814,0,0,0,0,0,0,0,0,0,0.212440306631567,0,0,0.0362953574207361,0,0,5.42101086242752e-20,0,0,0,0,0,0.0413354014863751,0,0,0,0,0,0,0,0.0997526851066144,0,0,0,0.0557987426369035,0,0,0,0,0,0,0,0,0,0.0622169104901165,0,0.163119272112354
X601166.CH.EQUITY,0,0,0,0.0445518537277301,0,0,0.110755154432101,0,0,0,0,0,0,0,-0.0731658701510894,0,0,0.113985866947516,0,0,0,0.0158129899958315,0,0,0,0,0,0,0,0.349929067023342,0,0,2.16840434497101e-19,0,0,0.0365761594079107,0,0,0,0,0.0523639896138945,0,0.0197942960647452,0,0,0,0.319650473852944,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0406897456250289,0.54816522050441,0.0212585621120103,0.118313404297075,0,0,0,0,0,0,0.0721105315440631,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0577877964522068,0,0,0,0,0,0,0,0,0.389097571286914,0,0,0,0,0.0737046813568125,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.338911584989169,0,0,0.0619211957888335,0,0,0.0253484593368949
X600030.CH.EQUITY,0,0,0.031740572160475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102907292935884,0,0.239755204154765,0,0,0,0,0,0.0155401420410586,0.0177465459931744,0.0675664787322456,0,0,0.246325735466857,0,0,0.121841587791416,0.0641423040739916,0
X16.HK.EQUITY,0,0,0,0,0.249477353048344,0,0,0,0.0211192453170335,-0.078273769863501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215336505419924,0,-0.0147354563501745,0,0,0,0,0,0,-0.111679274569917,0.0958725575008229,0.722784954797039,0,0,0,0,0,0,0,0,0.0520606394263981,0,0,0,0
X388.HK.EQUITY,0,0,0,0.162395630892655,0,0,4.33680868994202e-19,0.0806391265255457,0.0328231494067111,0,0,0,0,0,0,0.026954537267171,0,0.197785377444575,0,0,0,0,0,0.189928015535161,0.423680541739926,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,3.46944695195361e-18,0,0,0,0,0,0,0.0558623044446824,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.147666172033852,0,0,0,0,0,0,0.105363936457665,0,0,0.0717883490983756,0,0.191175729031391,0,0,0,0,0.00585090797215408,0,0,0.0491189021682735,0,0,0,0,0.0659771358134614,0,-0.0057289508078113,0,3.46944695195361e-18,0,0,0,0.195390571925327,0,0,0,0,0,0,0,0.215621656538059,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.162373200661952,0,0,0,0,0,0,0.0898560296200693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373873122701893,0,0,-2.16840434497101e-19,0,0.147281321982646,0.0943671726521248,0,0
X600016.CH.EQUITY,0,0.120211976566829,0,0,0.289573663530922,0,0,0,0,0,0.324506328481186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247513502640859,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0.0789360239151407,0,0,0,0.0884400023460312,0,0,0,0,0,0,0.0258899955066781,0,0,0,0,0,0.103832805757244,0,0.204616903440579,0,0,0.406412548923353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.0953587819759302,0,0.354787779100993,0,0.1714311039221,0,0.126894128919682,0,0,0,0,0,0,0,0,0,0,-0.132270623718921,0,0,0,0.667467169763716,0,0,0,0,0,0,0,0,0,0,0,0,-0.0623269794305651,0,0,0,0,-0.0718216627520558,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0297248427487236,0.0851732304772005,0,0,-6.93889390390723e-18,0,0,0,0,0.224209617790184,0.0133746052564797,-0.0109817395015061,0,0,0,0,-1.73472347597681e-18,0,0,0,0.256404002442107,0,0,0,0,0.063418335947632,0,0,0,0,0,0,0,0,0.311930436799935,0,0,0.01918317666365,0,0.0797734536576463,0
X601601.CH.EQUITY,0,0.179525373005425,0,0.216558423724116,0,0.0193316403960557,0.00727030139876911,0.0299944225541159,0.0530372741441288,0,0,0.0270045116837907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000526740410012133,0,0,0.108888872975452,0,0,0,0,0,0,0,0,0,0,0.355589618897527,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.226673255258914,0,0,0,-0.0118637519530663,0,0,0,0.0626504819796199,0,0,0.156549302717131,0,0,0,0,0.306924523204605,0,0,0,0,-0.00214897790239966,-0.0302999045782353,0.0291423769776652,0,0,0,0.0514193887826891,0,0,0,0.290904016784527,0,0,0,0,-0.0987024889815445,0.0331953076111637,0,0,0.0391655910623948,0,0,0,0.0210271397372939
X267.HK.EQUITY,0,0,0,0,0,0,0.0829914271243795,0,0,0,0,0,0.0512817209250715,0,0,0.263550428346129,0.0718948172533559,0,0,0,0.164476064927892,0,0.132943866276707,0,0.0654971703630357,0,0,0.131435437208047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156727249551143,0,0
