,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY
X388.HK.EQUITY,0,0,0,-6.93889390390723e-18,0,-0.116315663220643,0.167903594659654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503670862505374,0.0649191321151142,0,-0.057345393438718,0,0,0,0,0,0,0.00490321616541893,0,0,0,0,0,0,0,0.193557927295646,0,0,0,0.125624288672696,0,-0.0604001382537854,0,0,0
X601658.CH.Equity,0.254261961998255,0.0864737152906902,0,0,0.0372722154156838,0,0,0,0,0.320160569729486,-0.0341141105411096,0,-1.73472347597681e-18,0.175575025405621,0,0.0154237171590338,0,0,0,0,-0.00639161423182281,0,0,0,0,0,0,0.163809669913025,0.0567559375430303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126416671744246,0,0,0
X000001.CH.EQUITY,0,0.00197526012480686,0,0.483627098368439,0,0,0,1.73472347597681e-18,0,0,0.130905466753914,0,0,0,0,0,0.0263241887983211,0,0,0.0931704288433169,0,0,0.0131796867906073,0.164298284339041,0,0.322912380900829,0,0,0,0,-0.243600009210958,-0.12070226618206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0848195428596656,0
X000002.CH.EQUITY,0,-0.00490338639410722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.822764779444684,0,0,0,0,0,0.0691677141035575,0,0,0,0,-0.017039092717731,0,0,0,0,0,0,0,0,0,-0.0457598759385024
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0137386720829618,0,0,0,0,0,0,0,0,0.42673459213756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175517544422064,0,0.171036445028276,0,0.13069540820069,0,0,0,0,0.266268122072526,0,0,0,0.0541106038327692,0.0524780289524771,0,0
X601601.CH.EQUITY,0,0.172431158012667,0,0,0.105575730918847,0,0,0.00315192986900804,0,0,-0.138440996147848,0,0.256128890666112,0,0,0,0,0,0,0.390277270765918,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.0151338218981844,0,0,0,0,0,0,0,0,0.114069923864607,0,0.393700928960102,0,0,0,0,0,0,0,0,0.280646413062074,0,0.056422394693415,0,0,0,0,0,0,0,0.0571851331795323,0.0635402536195965,0,0,0,0,0,0,0,0,0.00649989203617771,0,0,0
X600000.CH.EQUITY,0,-1.38777878078145e-17,0,0.0873910624522899,0,0,0,0,0,0,0,0.0902451523648979,0,0.0197882642634976,0,0,0.411711214807593,0,0,0,0,0,0,0,0.108485660857909,0,0,0.0194329520220746,8.67361737988404e-19,0,0,0,0,0,0,0,0.0857070258498887,0,0,0.0370783575070234,0,0,0,0,0.0690444721931107,0.00294163484318485,0,0.0451924969266859,0,0
X601066.CH.EQUITY,0,0,0.0978554328397288,0,0,0.0312334481265675,0,0,0,0,0,0,-0.0550817924898411,0,0.521827736546483,0,0,0,0,0,0,0,0,-0.156821929014227,0.0514684950970476,0,0,0,0,0.0382896101235478,0,0.0310507977798932,0.152540092836795,0,0,0,0,0,0,0,0.164085919374315,-0.119104315871158,0,0,0,0,-0.0627033143996361,0.0260097016163182,0,0
X601319.CH.EQUITY,0,0,0,0.0419505772411597,0,0,0,0,0,0,0,0,0.0728297207880446,0,0,0,0,0,0,0,-0.0293385223867872,0,0,0,0,0,0,0,0.0437143597641286,0,0,0,0,0,0.385498149576255,0.106197026551995,0,0,0,0,0,0,0,0,0,0.411525659133065,0,0.026613744877853,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0987510757953157,0,0,0,-0.0055609201465755,0,0,0,0,0,-0.0786863353290198,0,-0.00857816961291481,0,0,0,0,0,0,0,0,0,0,0,0.190942331384927,0,0.0701582675357215,0,0,0,0,0,0,0,0.405207864850576,0,0,0,0.190371057733236,-0.519052503052849,0,0.0974549788443907,0,-0.0566007088087117,0
X2388.HK.EQUITY,0,-0.138858171486365,0,0,0,0,0,0,0.13190065358474,0,0.0147110117005865,0.0172081381866606,0,0.123744259325964,0,0.0961300799976337,0,0,0,0,0.209636294032486,0,0,0.0676355672507374,0,0,0,0.199459789083097,0,0,0,0,0,0,-0.163305908686757,0,0.245690283543596,0,0,0,0,0.139707779944696,0,0,0,-0.0523132599672839,0.0701118518535837,-0.193888638924561,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0642182758230545,0,0,0,0,0.0602151706646237,0,0.148122299070706,0,0.0980532046774592,0,-0.197210090076041,0,0,0,0,0,0,-0.00189015712491628,0,0,0,0,0,0,0,0,0.0340991077651601,0.0729750183965747,0,0.0517176500638357,0,0,0,0,0,0,0.137401344469191,0,0.172542602974319,0,0,0.402650774540319,1.73472347597681e-18,0
X11.HK.EQUITY,0,0.0760857627106113,-0.109607060939054,0,0.380018656530685,0,0.126899468412116,0.0876370635330336,0.28688827789681,0,0,0,0,0,0,0,0,0,0,0,0,0.321407342018439,-0.0600657844755002,0,0,-0.0582749943431834,0,0,0,0.0216256998279207,0,0.0138938800707086,0,0,0,0,0.120122860685172,0,0,0,0,0,0,0,0,0,-0.10328889916033,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.172786115614759,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0499385238175244,0,0,0.124996650016563,0.0620342896749813,0,0,0,0,0,0,0,0,0.0448438205569468,0,0,0,0,0,0,0,0.107833201412571,0.0494134493023882,0,0,0,0,0,0,0.0610085614454074,0,0,0.328075957618482,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.43757690841551,0,0,-0.176529291602269,0,0,0.00134879005631666,0,0,0,0,0,0,0,0.112325983136927,0,0,-0.0600782266646401,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0334877219741971,0,0,0,0.191535979431185,0,0,0,0,0,0.132168502999336,-0.0420674865843492,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.163702300749323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382636967740054,0.0887488294146865,0,0,0,0.179902688689811,0.137678055459696,0.0431063807563704,0,0,0.80051640790521,0,0,0,0,0,0,-0.062758633830159,0,-0.557532199325411,0,0,0,0.212985854521847,0,0,0
X601818.CH.EQUITY,0,0.0148086769034909,0.00974049468596317,0,0.107146449262044,0,0,0,0,0.311632424213268,0,0.151607275360169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120584453365906,0,0,0.0310526235862744,0.00684870309629501,0,0,0.0653510404394249,0,0,0,0,0,0,0.110289640165726,0,0,0,0,0.11124842225248,0,0,0,0
X600048.CH.EQUITY,0.0246141513640151,0,0,0.118542518930447,0,0,0,0,0,0,0.166627290052082,-0.0318932936554702,0,0.479293949947364,0,0,0,0.0838293358717317,-0.168112418926792,0,0,0,0,0,0,0.168217828286027,0,0,0,0,0.0676688124706185,0,0,-0.00469394358422384,0,0,0.278694542284949,0,0,0,0,0.0274033565710141,0,0,0,0,0.0597640890152557,0,0,0
X1109.HK.EQUITY,0,-0.077421327062622,0,0,0,0,0,0.193682970865534,-0.0177812318944491,0,0.0174559481246006,0,0,-0.00497255974110616,0,0,0,0,0,0,0.170734295949852,0.0285631451025209,0,0,0,0,0,0,0,0,0,0.210918259570141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0.112592596148608,0,0,0,0,0,0,0,-0.0708049692650945,-0.557221956505182,0,0,0,0,0,0,0,0,0,0.0239066255175907,0,0.0644134936999607,0,0,0.198622203966725,0,0,0,0,0.446143079714552,-0.0668881932734419,0.0063271394126492,0,0,0,0,-0.101788808826253,0,0,0.226652662424036,0,0,0
X688.HK.EQUITY,0,-0.171064826365439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15601853153137,0,0.132628078828472,0,0,-0.047770576639994,0.406238590817751,0.454816089663868,0,0,0,0,0,0,0,0,0,0,-0.120581492553656,-0.157831249786784,0,0,0,-0.01002962735237,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0311416892166976,0,0.175594409226911,0,0,0,0,0,0.0817937799734308,0,0.274212141529663,0,0,-0.0315930415917889,0.0427696232351283,0,0,0,0.224115658247493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370223208512403,0,0,0.369652957144691,0.0496787581828293,0,0,-0.156957690681242,0
X601688.CH.EQUITY,0,0,0,-0.0721300626678657,0,0.0244870767502846,0,0,0,0,0,0,0,0,0.297068265796583,0,0,-0.0715637225679323,0,0,0.00386375476124411,0,0,0,0,0,0.299638584924682,0,0,0,0,0,0,0,0.126800915255093,0.348354049987339,0,0,0,0,0,-0.0183094416578258,0,0,0,0,0,0,-0.0771131522887232,0
X601336.CH.EQUITY,0,0,0,0,0,0.440049358813713,0,0,0,0.0547911851525234,0,0,0,0.0195367593158872,0,0.162257147532011,0,0,0,0.211000345618008,0,0,0,0,0,0,0,0,0,-0.110534636206914,0,-0.123267255550198,0,0,0,0,0.163438981156214,0,0,0,0,-0.169616579694771,0.0582773683800906,0,0,0,0.0997602016498118,0,0,0
X601211.CH.EQUITY,0,0,0,0.102009808994452,0,0.0291967533936791,0.0979429066508241,0,0,0,0.031032066993179,0,0,0,0.185537278146661,0,0.0586501854431649,0,0,0,0,0,0,0,0,0,0.0886010695778904,0.0390111142038007,0,0,0,0,0,0.222131075389308,0,0,0,0,0,0.0289860331360218,0.0646333985706663,0,0.0656787994840964,0,0,0,0,0,0,0
X267.HK.EQUITY,0.244793571285456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216578969887818,0,0,0,0,0.0928700815261154,0,0.0873531475040874,0.0156017642232355,-0.157984251390639,0,0.0809789648180321,0,0,0,0.0432263061551978,0.196037272792277,0,0,0,0.0150681890883067,0,0,0.0505696984481512,-0.0413213548734851,0.181243888721408,0
X600837.CH.EQUITY,0,0.130089449133236,0,0,0,0,0.0193548529572783,0,0,0,0,0,0,0,0.0674792532765835,0,0,0,0,0,0,0,0,0,0.0535082907041702,0,0,0,0,-0.0563416370827736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403439919903327,0,0.0211224203639656,0,0.292976144399997,0,0.127643286912966
X1113.HK.EQUITY,0,0,0,0,0,0,0.157485000086812,0,0.0706496601933513,0,0,0,0,0,-0.0597884402000475,-0.173133042025785,0,0,0,0,0,0.328100044065964,0,0,0,0,0,0,0,0,0,0,-0.0169169509532488,0,0,0,0.086198591432557,0,0,0,0,0.0999762077394458,0,0.0813819407503596,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.19271134975846,0,-0.054009647471148,0,0,0,-0.0484878807876639,-0.170727576856256,0,0.1793219678814,0,0,0,0,0,0.168931977193216,-0.0475578467560333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617088842668066,0,0,0,0,-0.0917771129048393,0,0,-0.0275077137956642,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102950373284149,0,0,0,0,0.118093568626458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14844597896479,0,0,0,0,0,-0.117043375780156,0,0,0,0.191084095962428,-0.301333628435226,0,0,0,0.232629949808724,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.148769193421542,0,0,0,0.144305860252936,0,0,0,0,0,0.256930739329961,0,-0.15631704932177,0,0,0.00482808071812827,0,3.46944695195361e-18,0,0,0,0,0.0377668230717866,0,0,0,0,-0.0503455584644927,0,0,0.0806767259794693,0,0,0,0,0,0,0.129159876228195,0,0,0,0,0.654645378397805,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0952933438059048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287500270798544,0,0,0,0,0,0,-0.0487737363586047,0,0,0,0.026819671507872,0,0.334713225444019,0,0,0,0,0.117809714404452,0,0,0,0,0,0,0.198785442339349,-0.172294840437257,0.21139449772524
X823.HK.EQUITY,0,0,0,0,0,0,0.0523329315835365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511803549384177,-0.360712529579128,0,0,0,0,0,-0.0297445634935231,0,0,0,0,0,-0.26135167838946,0,0,0.128564511226533,0.0167605016741544,0,0.210111550541397,0,0.128698180702725,0,0,0.129391952164357,0,0.204666266903856,0,0.172738215141303,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144584153826867,0,0,0,0.122991328084578,0,0,0,0.405697765002841,0,0,0,0,0,0,0,0,0,0.0720867921634265,0,0,0.252765486711607,0,0.0022165924234644,-0.0373907231510208,0,0,0,0,-0.00568570646146454,0,0,-0.0331971184979293,0,-0.0771888296265747,0
X601229.CH.EQUITY,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0207161050732768,0,-0.242536337537469,0,0.207009093011631,0,0,0,0,0,0.313669752047846,0.0788245818601905,0,0,0,0,0,0.071521598287915,0,0.21392355610336,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211419017592469,0,0,0,0,0,0,0,0.42444756036476
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.0908534189252682,0,0,0,0,0,0,0.25068091637295,0,0,0,0.070737232749244,0,0,0.0431405094925362,0,0,0,0,0.00259247596679015,0,0.158548206809411,0,0,0,0,0.00410639939652713,0,0,0,0,0,0.310330552960255,0,0,3.46944695195361e-18,0,0,0,0,0,-0.06099927903772,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258788945245137,0,0,0,0,0,0,0,0.0544342688137073,0,0,0,0,0,0.060724920665362,0,0,0,0.202031628721642,0,0,0.234081159462319,0,0,0,0,0.0202775848516613,0,0.0255429084001043,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.00226153718179198,0,0,0,0,0,0,0,0,0.04170029704135,0,0,0,0,0,0,-0.0357194525064198,0,0,0,0,0,0,0,0,0,0,0.252298839549535,0,-0.0982085635426355,0,0,0.54698276699617,0,-0.0718762894178784,0,0,-0.00224361205293015,-0.0079158571814596,0,0
X601169.CH.EQUITY,0.095902218068395,0,0,0,0,0,0,0,0,0,0,0.0622315337441933,0,0,0,0,0.120022660497681,0,0,0,0,0,0.0404756807941581,0,0.133507418823677,-4.33680868994202e-19,0,0.00757026497447326,0,0,0,0,0,0.0449845436661119,0,0,0,0,0,0,0,0,0.0366589877170148,0,0,0.321186345444314,0,0,0,0
