,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0.188326879320852,0,0,-0.0597825650926972,0,0.0323136163774696,0,0.0242003596147583,0.250988302874399,0,0,0,0,0.00145719786521346,0,0,-0.030123908905615,0,0,0,0,-0.0341859409772972,0,0,0,0,0,0,0.0882550335712216,0,0,0.0660752931612288,0,0,0,0.119788271354625,0.0168227929214968,0,0,0.133694779327367,0,0,0,0.130560103149267,0,0.165074386583805
X601658.CH.Equity,0,0,0.2542334701621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140726136812981,0,0,0,0,0,0,0,0,0,0,0.20151294565067,0,0,0,0,0,0,0,0,-0.154307243045972,0,0,0,0.544204070904425,0,0,-0.154343016445345,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.0568944105759005,0,0,0.0403646319250172,0,-3.46944695195361e-18,0.736061979786336,0,0,0,0.00739341831468757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642354358612928,4.33680868994202e-19,0.147175557860494,0,0,0.0430352530468047,0.000482301415445502,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.142499157070474,0.301410176932851,0.0397258675522195,0,0,0,0.0529170773681011,0,0,0,0,0.0508227440026345,0,0,0,0,0,0.0708102669646678,0,0,0,0,0,0,0,0,0,0,0,0.0219314992671371,0,0,0,0.00689783641494654,0,0,0,0,0,0,0,0,0,0.310646954187307,0.0454430963134859
X000002.CH.EQUITY,0,0,0.0270470447206367,0.185171887498904,-0.0316324319821463,0,0,0,0,0.0167622861932658,0,0,0.14300114707852,0.107614844729196,0,0,0,0,0,0,0.0113213753333117,0,0,0,0,0,-0.0187716959808424,0,-0.0644829302458509,0,0,0,0,0,-0.107440783024047,0.110605766148554,0,0,0,0,0,0,0,0.29702861869912,0,0,0,0,0,0
X601328.CH.EQUITY,0.108392414945839,0,0,0.140300560130723,0,0,0,0,0,0,0.0533872805841362,0,0,0,0,0,0.0849019544118671,0,0,0,0,0,0.390570277029318,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.025376073233317,0,0,0,0,0.0783686595930369,0,0,0,0.00559928765639546,0
X600000.CH.EQUITY,0,0,0.170837360614354,0.140538830567022,0,0.154667291295739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0886340583518731,0,0,0,0,0,0.0396829310681212,0,0,0,0,0,0,0.27616637102487,0,0,0,0,0,0,0.673667546541024,0,0.0610148286648272,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.3347442121206,0,0,0,0,0,0,0.0772079198548117,0,0,0,0.0311875406728513,0,0,0,0,0,0.0288155050960957,0,0,0,0,0,0,0.116168745847586,-0.0532939482442063,0,0,0,0.0150706853044293,0,0,0,0,0.207851359310538,0,0,0,0.139803924955316,0.0305130845986321,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.204144275029047,0,0,0,-0.141261189921571,0,0,0,0,0.0425354034967309,0,0.297180495864235,0.0313663244644487,0,0.00884273008578865,0,0.0311887801486909,0,0,0,0.086362642605771,0,0,-0.161504748398973,0,0,0,0,0,0.19293788576716,0,0,0,0.042973576371847,0,0,0,0,0,0,0,0,-0.0335042307202567,0.133092033659998,0,0,0
X601601.CH.EQUITY,0,0,0,1.38777878078145e-17,0.297076643867,0.0384276569954392,0,0,0,0,0,0,0,0,0,0,0,0.0249280478085596,0.493270503512671,0,0,0.038108846521875,0,0,0,0,0.119739618891895,0,0.145347048493013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256630284679224,0,0,0,-0.0264483214490711,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0939222326223872,0,0,0,0,0,0,0,0,0,0,0,-0.123103382490085,0,0,0.373674512184546,0,0.0318611861174044,0,0,0,0,0,0.0461673454495733,0,0,0,0,0.0939902668247734,0,0,0.0192723469827994,0.145997551720344,-0.0558593746757365,0,0.298380074318864,0,-0.0148564640823244,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.238808055022127,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565207913577703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749362316142687,0,0.11153957176363,-0.0130821331271826,0,0.0351975620414237,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0453175545224874,0,0,0,0,0,0,0,0,0,0.080738206919438,0,0.111202302194299,0,0,0,0,0,0,0,0,0,0,0.0295088345294329,0.0693181884401707,0,0,0.0194232395649193,0.200276757373899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674026097163931,0,0,0
X601998.CH.EQUITY,0.180982281331788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812536703707138,0,0,0,0,0,0,0,0.0545490782752963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248373875037516,0,0,0,0,0.166464381129037,-0.000108387760706094,0.487543167487097,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.232672388873863,0,0,0,0,0,0,0,0,0,0,0,-0.0497332374073761,0,0,0,0,0,0,0,0,-0.0245503982788717,0,0.401194288929651,0,0.00784769757898224,0.138113868048441,0,0.0124412926948394,0,0,0,0,0,0,0,0,0.0405262324844984,0.148236487170422,0,0
X688.HK.EQUITY,0.285019135424002,0,0,0,0,0,0,0,0,0,0,0,0,-0.201381355249938,0,0,0,0,0,0.0337248540036212,0.464715772771476,0.214257129803865,0,0.109960862553235,0,0,0.02184992694176,-0.109615096789453,0.0495291810162447,0,0.137086135962013,0,0,0.0297814055730012,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0448816906768379,0,0
X002142.CH.EQUITY,0,0,0,0,-8.67361737988404e-19,0.214227311514079,0,-0.287970096218065,0,0.158709490437647,0,0,0,0,0,0,0,0.290920434613606,0,0,0,0,0.0985693727443422,0,0,0,0,0,0,0.111154597698769,0,0,0,0,0,0,0,0.275819093054757,0,0,-0.0741696332103575,0.257824542782939,0,0.0781529056070258,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,-0.121687888993994,0,0,0.0387069726515142,0.10754331203049,0,0,0,-0.0677322609114138,0,0,0,0,0,0,0,0.162357625046943,0,0,0,0,0,0,0,0.252917532454599,0,0,0,0,0.270527173648405,0,0,0,0,0.0817225472679174,0,0.083734946729479,-0.12460190046308,0.0550611268587843,0,0.117701715209888,0.265465206580992,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0567157476846605,0.431993775912189,0,0.0933090048137057,0,0,0,0,0,0,0,0.0432903973524977,0.026686325041016,0.0788953072770217,0.0559660223178028,0,-0.12937238775887,0,0.0261018450690286,0,0.102278116491697,0,0,0,0,0,0,0,0,0,0,0.00757482692832934,0,0,0,0,0.00281144312890481,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0149959166987753,0,1.73472347597681e-18,0.680008991346295,0,0,0,0,0,0,0,0,0,0,0,0.109217977658662,0.134329695830835,0,0,0.0136264783933632,0,0,0,0,0,0,0,-0.0897306806719646,0,0,0.117922025179304,0,0,0,-3.46944695195361e-18,0,0,0,0
X2007.HK.EQUITY,0,0,3.46944695195361e-18,0,0,0.0119391844563682,0,0.00139040892060113,0,0.0206658757999163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306371402407081,0,0,0,0.149306627503829,0,0,0,0.336825317558596,0,0,0,0,0,0,0,0,0,0,0,0.147348644762881,0,0.0388416897432622,0,0
X601818.CH.EQUITY,0,0,0,0.224345131721922,0,0,0.104158295969781,0,0,0,0,0,0,0,0,0,0.0969274388393231,0,0,0,0,0,0,0,0.00624443445654126,0,0,0,0,0,0,0,0,0.147180863702187,0,0,0,0,0,0,0,0,0,0,0,0,0.0609516140176448,0.0963412035769474,0,0
X601688.CH.EQUITY,0.0110549286317467,0,0,0,0,0,0,0.0302967077753617,0,0,0.240147940716258,0,0,0,0,0,0,0,0,0,0.0293440542106493,0,0,0,0.136353273125612,0,0,0,0,0,0.00866556925709325,0,0,0,0,0.17690867248288,0.182144453043749,0,0.0822297987699082,0,0,0,0,0,0.00329535347949328,0,0.147692766412636,0,0,0
X267.HK.EQUITY,0,0,0,0,0.122942294745819,0,0,0,0,0.00904484858409007,0,0,0.178013263423502,0,0,0,0,0,0,0,0,0.0707066136064601,0,0,0,0.0541164381341391,0.0918845726718371,0.27187737453904,0,0,0,0.191136673704839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891979545820572,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,-0.0101806247092082,0,0,0,0,-0.00454155423392059,0,0,0.0588077669583386,0,0,0,0.342537350895518,0,0,0,0.197122706155949,0,0,0,0.176900332142506,0,0,0,-0.473513592487174,0,0,0,0,0.067416679564909,0,0.0187406548632773,0,0,0,0,0,-0.523447948515972,0,0,0,0,0,-0.035480428511483,0,0.202267888327771
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0798363445665663,0,0,0,0,0,0,0,0,0,0.00155628416715246,0,0,0,0.085358174335346,0,0,0,0,0,0,0,0.549213416199153,0,0,0,0,0,0.0163620692149623,0,0,0,0.0266919111455294,0,0,0,0,0.0371656740685577,0,0.165771150225851
X601211.CH.EQUITY,0,0,0,0,0,0,0.0169215659935922,0,-0.131030110329745,0,0,0,0,0,0,0,0,0,0.200077296336536,0,0,0,0,0,0.201311047546128,0,0,0,-0.0295977967265585,0,0,0,0.205893799781926,0,0,0,0,0,0,0.0190620113688364,0.0896777199324539,0,0,0,0,0,0,0,0,0.039420779291975
X601336.CH.EQUITY,0,0.280078815977999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337493485463757,0,-0.118066736066637,0,0,0.186008996325609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971341477688541,0,0.067847479611216,0,0,0,0,0.00611541573318232,0.0294305622051484,0.0301282552193697,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.46179419233001,0,0,0,-0.0594916410391513,0,0,0,0,0,0,0,0.171985869519948,0.12015889803062,0,0,0.10959534604239,0,-0.191818183157665,0,0,0,0,0,0.207780617822304,0,0,0,-1.38777878078145e-17,0.110820053189803,0,-0.394170045817222,0,0,0,0.13232192972056,0,0,0,0,0,0.271114903015709
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.102849750801691,0,0.0982815196258204,0,0,0.0948959692264652,0,0.0142831380584626,0,0,0,0.0951343939904717,0,0.0105385475609897,0,0,0.10567010728432,0,0,0,0,0,0,0,0,0,0.0971105480414158,0,0,0,0.30784826041158,0,0,0,0,0,0,0.210467597222062,0.0474666731687987,0
X000166.CH.EQUITY,0,0,0.036840279564938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148121831491221,0,0,0,0,0,0.00865002254177636,0,0,0,0,0,0,0,0,0,0,0,0.156918554096202,0.145885898227753,0,0,0,0,0,0,0,0,0,0.146106411728904,0.161469573027621,0,0.0624890633790679
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.022854384582909,0.00955707691213257,-0.044085172455075,0,0,0,0,0,0.0518760151181874,0.693162387979031,0,0,0,0,-0.00966471248925655,0,0,0,0,-0.111847467811777,0,0.00779833789623637,0,0,0,0,0,0,0.0485620640553033,0,-0.0452287417216854,0,0,0,0,0,0,0,0,0,0,0.142926282813528,0
X12.HK.EQUITY,-0.122869831951615,0,0,0,0,0,0,0.0367034112409208,0,0.103180721322678,0,0.578865606805805,0,0.0296851194953745,0,0,0,0,0,0,0.466712163447639,0,0,0,-0.152654475932475,0,0,0,0.413344321077856,0,0,0,0,0,-0.0630756436022554,0,0,0,0,0,0,0,0,-0.0219163269626173,-0.132086604968086,-0.128441550714208,0,-0.13618759784837,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.0438587807824528,0.459238708345171,0,0.31083161192686,0,0.239537634770478,0,-0.328597057239536,0,0.0694323231955365,0,0,0.296498296114903,0,0,0,0,0.176798796969622,0.0261890357942423,0,0,-0.0676750881200158,0,0,-0.656549438447705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185033145481721,0,-0.151743291367992,0,0
X601229.CH.EQUITY,0.80564724740627,0,0,0,0,0.114788059645195,0,0,0.464584135495849,0,0,0,0,0,0,0,0,0,0,0,0,-0.135237271237002,0,0,0,0,0,-6.93889390390723e-18,-0.0455394248845488,0,0,0,0.255278941680318,-0.130288556453311,0,0,0,0,-0.126100242086656,0,0,0,0,-0.186853381073321,0,0.0630298509666188,0,0,0,-0.104966702238285
X823.HK.EQUITY,0,0,0,0,0,0.0998052563268758,0,0,-0.0951739625352272,0,0,0,0,0,0,0,0,0,0.0514435314984128,0,0.189361537174784,0,0,0,-0.0912492067938907,0,0,0.193037038303162,0,0,0.109491617434887,0,0,0.2475348957434,0,0,0,0,0.0697372617152514,0,0,0,0,0,0.0178893968131204,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.455859948687328,0,0.0441394393123981,0,0.14732927174289,0,0,0,0,0,0,0,0,0,0.0514614685971435,0,0.0167340465066386,0.128211678475555,0.108628629949715,0,0,0,0.0680077994480659,0,0,0,0.106557522583366,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784783751589968,0,0,0,0.0867639184398825,0,-0.163888443848633,0,0,0,0,0,0,0,0,0.229959638202906,0,0.0888691699830587,0,0,0.0013547441183714,0,0,0,0,0,0.504870359172002,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.709253873322205,0.0402894838537059,0,0,0,0,0,0.0795341244112613,0.0663628118105535,0,0,0,-0.00978372220024546,0,0,0,0,0.0941852575725598,0.0287188222357855,0,-0.0485928125934917,0,0,0,0,0,0,0,-0.0277817462162526,0,0,0,0,0.0392519837870384,0,0,0.0156000892019564,0,0,0,0,0,0,0
X601881.CH.EQUITY,0.0124487783961666,0,0,0,0,0,0.194326911733861,0,-0.03216754026934,0,0.225627625659334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800562812378589,0.0577653913211748,0,0,0,-0.0113705365324169,0,0,0.0948202217535851,0,0,0,0,0.00442481566583066,0.0937580696930242,0,0.376655683148945,-0.0596816710419513,0,0.0246114455728283,-0.0307359017307496,0,0,0,0,0
