,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY
X000001.CH.EQUITY,0,0.0173246506058856,0,0,0,0.0800754095854758,0,0.341628052027711,0,0,0,0,0,0,0,0,0,0,0.0216721373715087,0,0,0.0265302539285209,0,0,0,-0.252516337278315,0,0,0,0,0,0,0.0163649692321352,0.00843857643973333,0.101047039199588,0,0,0,0.378050438380095,0.100561171552382,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0.0864268817825235,0,0,0,0,0,0,0,0.0667684558031511,0,0,0.0792633880516681,0,0,0,0,0,-0.000352024659510407,0,0,-0.062411885248283,0.405356058987013,0,0,0,0,0,0,0,0.128853390538253,0,0,0,0.19314405055681,0,0,0,0,0,0,0.157713226088995,0.0176010307403422,0,0,-0.110243334584542,0.134302652684335,-0.100345514784264,0,0
X2007.HK.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0354533472030099,0,0,0,0,0.255737945102599,0.099933843162101,0,0,0,0,0,0.0156039209970578,0,0,-0.166224309015696,0.169472948697505,0,0,0,0.0720968708481591,0,0,0,0,0.0665242125568675,0,0,0,0,0,0,0,-0.213995855027854,0,-0.0965790933778064,-3.46944695195361e-18,0,0.324669494423977,0
X601818.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0.27817693013207,0.347746359599504,0,0,0,0,0,0,0,0,0,-0.00395908618780123,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546037938738512,0,0,0,0,0,0,0.0777147756978105,0,0,0,-8.67361737988404e-19,0.157663444806789,-0.0636786887472235,0.117966458287169,0,0,-0.0276494037981917,0,-0.0625839770015729
X1113.HK.EQUITY,0,0,0,0,0,0.0448854363041807,0,0,0,0,0.0792130036185581,0,0,0,0.0068594198338306,0.163522342403835,0.278778526668848,0,0,0,0.137269830062154,0.100316378618917,0,0,0,0.179522064427629,0,-0.0741660721430418,0,0,0,0.135956085518918,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.107740286270136,0,0,0.0242373176792678,0,0,0,0,0,0,0,0,0.34017454786245,0.10458034876821,0,0,0.245986184849235,0,0,0,0,-0.10744558609585,0,0,0,0,0,0,0,0,0,0,0,0.0357838231234769,0.0270265582623418,-0.004456793714969,0,0,0.359972817141268,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.259888587590463,0,0,0,0,0,0,0,0,0,0,0.0176923548593111,-0.0870925310521923,0.111790237946499,0,0,0,0,0,0,0,0,0,0,0,0,0.0806331391738601,0,0,0,0.01557339248924,0,0.476134351743045,0,0,0,-1.73472347597681e-18,0.104982859979239,0.058901711386974,0,0,0.0615108848565164,0,-0.0498001695365762,0.272136990901618,0
X600048.CH.EQUITY,0,0,0,0,0,0.11038201861683,0.264054657683077,-0.173830029486339,0,0,0,0,0,-0.0461584022882465,0.174982983268085,0,0.0765029723683695,0,0,0,-0.115360435788896,0,0,0.0339803705395545,0,0,0,-0.14719993263692,0.343168357719875,0,0,0,0,0.34942832123917,0,0,0,0.121368398888125,0,0,0,0,0,0,0,0,-0.21797857636388,-0.142308953155424,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.273384982382052,0,0,0,0,0,-0.082416774466808,0,0,0,0,0,0,0.218347418886025,0,0,0,0,0,0,0.0474258939147368,0,0,0,0.0370071358760695,0,0,0,0,0.0130191855566308,0,0,0,0.0218692946646048,0.115623854724113,0.220841896657845,0,0,0,0,0,0
X001979.CH.EQUITY,-0.225364384868316,0,-0.156759587841903,-0.117602025806424,0,-0.0335433060350447,0,0,0,0,0,0,0,-0.226214187743772,0,0,0,-0.234015408807725,0,0,0,0,0,0,0.195415572930726,0,0,0,0.0986520185627785,0,0,0.32007511266498,0.0515104182074247,0,0,0,0,0,0,0,0,0,0.163128607324499,0,0.348623557060125,0,0,0,0.221307420487258
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.248872060555299,0,0,0,0,0,0,0,0.0553226890544257,0,0,0.0530141281952256,0,0,0,0.060436320812231,0,0,0,0,0,0,0,0.187710404110413,0.09993646772299,0,0,0.022845549938868,0,0,0.058663723258866,0,0,0,0,0,0.344402994949443
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.196206974727103,0,0,0,0,0,0,0,0,-0.00265337927439003,0.0823929359487608,0,0,0,0,0,0,0.0193989174940228,0,0,-0.0164949827531952,-0.00879117688750079,0.0300781125169374,0,0,0,0.0749221334313534,0,0.136456348119867,0,0,0,0.0430589777859542,-0.0730027033563016,0,0,0,0.0914844930398248,0,0.327619225119785,0
X601066.CH.EQUITY,-0.136435104116782,0,0,0,-0.293496203122489,0,-0.0423274100583905,0,0,-0.137473714948555,0,0,0,0,0,0,-0.0196259875500246,0,0,0,0,0,0,0,0,0,0,0.303429733630371,0,0,0,0,0,0,0,6.93889390390723e-18,0,-0.0163644177282441,-0.0620555348001935,0,0,0.0198625926793152,0,0,0,0.132359778913933,-0.190922374339341,0.186849634500129,0.187104476740985
X601336.CH.EQUITY,0,0,-0.00920852743776586,0,0,0,0,-0.0456919230246268,0,0,0,0,0.394019336885325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0807986701765315,0,0,0,0.263216772598362,0,0.0488120333468249,0.286655278802509,0,0,0,0.110552576763175,0,0,0,0.00310760794039473,0,0,0,0.188021691053684,0,0
X002142.CH.EQUITY,0,0.73914436528027,0.275070932065549,-0.0318570410070687,0,0,0,0,0,0,0,0,0,0,0.0377414431043135,0,0,0,0,0,-0.0586351388720362,0,0,0,0,-0.129757630972837,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0514299946616274,0,0,-0.0816161207678896,0,0.00757922275028632,0,0,0,0
X601229.CH.EQUITY,0.457362074077225,0,0,0,0,0,0,0,0,0,0,0.0713866619798111,0,0.193528494073188,0,0.00383976480796677,0,0,0,0,0,0,0.174343334088687,0,0,-0.287177821674885,0,-0.0946359047273701,0.0205723137703943,0,0,0,0,0,0,0.0822616875736475,0.0536496740566881,0,0.115903535552577,0,0,0,0,0,0,0,0.20499055046605,0,0
X000166.CH.EQUITY,0.0610041730341919,0,0,0,0,0.0132025990472235,0,0,0,0,0.0283781192982885,0,0.201304661248388,0,0,0,0,0,0,0,0,0,0,0,0,0.149939707548486,0.0192456807087098,0.00283524173759692,0,0,0,0.0329284066433728,0,0,0,0,0,0,0,0,0,0,0,0.0140822836172796,0,0.0243793345032107,0,0.413316327954791,0.0621804995940049
X1997.HK.EQUITY,0.217417835674489,0,0,0,0,0.0555995293689195,0,0,0,0,0,0,0,-0.200281811983258,0,0,0,0.0742565589415917,0,0.254871759270602,0,0,0,0,0.220656007086789,0,0,0,0.0708253261066356,0.574525678772995,0.0391291913963595,0,0.0317479595027418,-0.335599591530377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0267407495334676,0,0.227505912072538,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0552292569389361,0,0,0,0,-0.0152104156939822,0,0,-0.0566679408487861,0,0,0,-0.0299104644812021,0,-0.0881135617003573,0,0,0,0.04163961371864,0,0,0,0.0232755862270102,0,0,0,0,0,0,0,0,0.190060556248902,0,0.123613038910353
X600015.CH.EQUITY,0,0,0,0,0,0.158022606738079,0,0,0,0,0,0,0,0,0.00437539875354324,0,0,0.132720076928308,0.040337850454322,0,0,0,0,0,0.106422108994703,0,0,0.0698640241320074,0,0,0,0.0452218259695804,0,0,0,0,0,0,0,0,0,0,0,0,0.449428304186228,0,0,0,0.0807321991193503
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.282733564010039,0,0,0,0,-0.184958469014352,-0.0644683680291071,0,0,0,0,0,0.049082237811746,-0.106402891614226,0.0817418207992742,0,0,0,0,0,0,0.139844903196286,0,-0.152855275572005,0,0.487449876727758,0,0,0,0.0884813808557914,0,0,0,0,0,0.87050959367516,0,-0.11315248575101,0,0,0
X002736.CH.EQUITY,0,0,0.0761469039303312,0,0,0,0,0,0,0,0.137997881626597,0,0,0,-0.0784474433951707,0.0985037715212766,0,0,0.241046135304544,-0.0179039139509393,0,0,0.0887403244615845,0,0,0,0,0,0,0,0,0.185434592413129,0,0.0747662504399274,0,0,0.0968283861596066,0,0,0,0,0,0,0,0,0,-0.00513995979822308,0,0.217174614235556
X2881.TT.EQUITY,0,0.0742938037495258,0,0,0,0,0.185112241698353,0.19580470248363,0,0,0,0,-0.868665340794337,-3.46944695195361e-18,-0.085748563496023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.572573228687013,0,0,0,0,0.288618111152872,0.652651974650399,0.308630263275409,0.39690970745077,0,0,0.0939365930617918,0,0,0.11198921022505,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0685493392197989,0,0,0,0,0.10640697169412,0,0,0,0,0,0,0,0,0,0.0935706785993662,0,0,0,0,0,-0.0974806329613459,0,0,0,-6.93889390390723e-18,0.0615075937043366,0,0.387357117728526,0,0,0,0.123907672934165,0.135763810789402,0,0.0585292033734146,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.034452668234399,0,0,0,0,0,0,0,0.0461158617780719,0,0,0.0078307649859683,0.280713594919868,0.110547353612278,0,-0.020733630970412,0,0,0,0,0.0902060668048289,-0.0705184949006532,0,-0.189425783644235,0,0,0,0,0,0.333278027788205,0,0.111581493440451,0,0,0,0,0,0.0239282654584624,0,0,0.234466922084353,0,0.108319991215626,0
