,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0527807865404444,0,0,0,0.0384319895992187,0.00982994403609707,0,0,0.0397865329591513,0,0,0,0,0,0,0,0,0,0,0,0,0.0207419597872932,0,0.129794013481506,0,0.543202895944959,0,0,0,0,0.0185188984098743,0,0,0.140499447991976,0.0211158574468842,0.0128828377462323,0,0.00627320736577481
X2007.HK.EQUITY,0,0,0,0.154709729036577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674639720020485,0,0,0,0,0,0,0.0702423629093065,0.123124243949078,0,0,-2.16840434497101e-19,0,0,0,0,0,0.366975808480096,0,0,0,0,-0.00811733610002065,0,0,0,0.256287430208158,0,0,-0.00331166477670094
X000001.CH.EQUITY,0,0,0.103739076476626,0,0,0.0857275140412959,0,0,0.0683067775095112,0,0,0,0,0,0,0,0,0,0.1200380604468,0,0,0,0.0539575931543226,0,0,0,0,0,0,0,0,0,0,0,0,0.180816510172284,0,0,0,0,0,0,0.0798299638867345,0.189240643781358,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,-0.0438513486091152,0,-0.222167701240171,0,-0.317717809062135,0.216035913734635,0,0.360451168453512,0,0,0,-0.0647396609821189,0,0.0998717278232629,0,0,0,0,0,0,0,0,0,0.0608336295219747,0,0.0513863341003384,-0.0344889248687437,0,0,0,0.111332509743968,0,0,0.00770946044421339,0,-0.0530075459385102,0,0,0.251332292440785,0,0,0,0
X1109.HK.EQUITY,0,0,-0.12108072173827,0,0.146222962578527,0,-0.0219567602258566,0,0,0,0,0,0,0,0,0,0,0.0307653943677512,0,0,0.0333905688377077,0,0,0,0,0,0.00733084275205233,0,0,0,0,0.136257145190671,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0672488252217784,0.181113963811135,-0.0547975940470708,0
X601818.CH.EQUITY,0,0.0527518698816594,0,0,0,0,8.67361737988404e-19,0.179923040013904,0,0.0196586354665473,0,0,0,0,0,0,0,0,0,0,0,0,0.23103189153077,0,0.140446890287552,0,0,0.0917057032564499,0,0,0,0.130298770816724,0,0,0,3.46944695195361e-18,0,0,0,0.124865932149644,-0.0223982116474409,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.108979965700297,0,0,0,0,0,0,0,0,0,0,0,0.119110200326478,-0.110574541077399,-0.428038170820016,0,0,0.260499782165808,0,0.248355333218715,0,0.38539039646336,0,-0.0849602387281995,0.130497949068634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691439036402989,-0.0203218587861076,0,0
X823.HK.EQUITY,0,-0.075141687602739,0,0,0,0,0,0,0,0,0,-0.0605919240810393,-0.186940781201631,0.19895916343259,0,0,0,0.00591130258088569,0,0,0.234912900801115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261439130639282,0,0,0,0,0.196402378332086,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.209206924940072,0,0,0,0,0,0,0,0,0,0,-0.00786679617231354,0.400283295290181,0,0,0,0,0,0,0,0,0,0.115204657067612,0,0,0,0.0358095398282454,0,0,0,0,0.0566435154150152,0,0,0,0,0,0,0,0,0.0845928826810785,0,0,0,0,0.029363311032853
X1997.HK.EQUITY,0,0,0,0.374781071827606,0.0320494297205428,0,0,0,0,0,-0.182388607173327,0.141853138679366,0,0.325702424935032,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0966880361796518,0.10115596977673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101994299623244,0,0
X600048.CH.EQUITY,0.110147476680429,0,0,0,0,0,0,0,0,0.309705540195813,0,0.061276377168049,0,0,0,0.498775310026028,0,0.0385215970676315,0,0,0,0,0,0,0.127247984546927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.0556650280535885,0,0,0,0,0,0,0,0,0,0.0259515796189921,0,0,0.00282564124995161,0,0,0,0,0,0,0.0367283968747762,0,0,-0.0526077661640745,0,0,0.029398928788219,0.0363068765589922,0,0.0205796480033644,0,0,0,0,0,0,0,0.154414555463002,0,0,0.0560439857138743,0.221759234508108,0,0,0.378612991835542,0.101562871498877
X601336.CH.EQUITY,0,0,0,0,0,0,0.0844123470056739,0,0.0771841848273778,0,0,0,0,0,0,0.0317776448362819,0.037861157187992,0.281571634573725,0,0,0,0,0,6.93889390390723e-18,-0.0135990867572725,0.285639937397442,0,0,0,0,-0.0423260601614985,0,0,0.0647708880876329,0,0,0,0,0,0,0,0,0,0,0.196335867464857,0,0,0,0.0795878127758578
X601688.CH.EQUITY,0,0,0,0.0075709083237755,0,0,0,0,4.33680868994202e-19,0,0,0.0650462168889126,0,0,0,0,0,0.0167421322786391,0,0,0,0.0416274999683056,0,0.584220362356463,0,0,0,0,0,0,0,0,0,0,0,0.0735440882248912,0,0.0141298340039396,0,0,0.069000726540244,0,0,0,0.135369721265427,0.0194475393182293,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.102128862556735,0,0,0,0.667412446628853,0,0,0.0433128040937001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375535020301844,0,0.0832467782082389,0,0,0,0,0.0260777566185798,-0.118368678143807,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.149805106460768,0.143542626729556,0,0,0.0888454729262583,0,0,0,0,0,0,0,0.0258838931235228,0,0,0,0.0276848757048449,0,0,0.0773658980981025,0,0,0,0,0,0,0,0,0,0,0.12513480443988,0.0172680902657502,0,0,1.0842021724855e-19,0,0,0,0,0.0780101044376576,0,0,0.168470667968776,0
X601229.CH.EQUITY,0.0293492696968888,0,0,0,0,6.93889390390723e-18,0,0,0,0.0569902949076352,0,0,0.212487643008162,0,0.115216326202218,0,0,0,0.0916436700918407,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.200678730861952,0,0,0,0,0,0.0392913096028668,0,0,-0.0421428374225471,0,0,0,0,0.158661135842275,0,0.131957260303385,0,0.100408848382903,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00775196321032668,0,0,0.00518768391625137,0,0,0,0,0.239505591235963,0,0,0,0,0,0,0,0,0,0,0.0441509776029776,0,0,0,0,0,0,0,0,0.0656705030773137,0.110033478582957,0,0,0.238973576074577,0.113786778367534
X2882.TT.EQUITY,-0.00262341668206724,0,0,0,0.0131913811196424,0,0.217189412831674,0,0,0,0,0.0867970143771211,0,0,0.10029879633323,0,0,0,0,0.115669688828383,0,0,0,0,0,0,-0.166760983389643,0,0,0,-0.402043090272951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756510405559663,0.7343568378315,0,0.0281917496203768
X600015.CH.EQUITY,0,0.0780701855939896,0,0,-0.0607706390083567,0,0,0.261165505608159,0,0,0,0,0,0,0.165060918833453,0,0,0,0,0,0,0.39661486924483,0,0,0.0134913809713036,0,0,0,0,0,0,0,0,0,0,0,0,0.282735852618893,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.131250844066623,0,0.112086018427941,0,0,0,0,0,0,0,0,0.359113341175242,0,0.05224552618686,0.277420176874937,0,0,0,0,0,0,0,0.00563631720033542,0,0,0,0,0,0.0179750021151821,0.279972318153295,0,0,0,0,0,0,0.0146225297799598,0
X000166.CH.EQUITY,0,0,-0.0170884561243165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253580291946829,-0.0206228535455828,0,0,0,0,0,0,0,0,-0.0193255779992456,-0.0705349891525614,0,0,0,0.317087168559637,0,0.709186833316165,0.0318493324695132,0,0,0.0602044133945541,0,0,0,0,0,0,0,0.030377819807372
X17.HK.EQUITY,0,0,0.265604289875672,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0533264322559532,0,0,0,0.206075893624108,-0.0455339201773817,-0.123659127671593,0,0,0,0,0.111662214239974,0,0,-0.0113307350833909,0,0,0,0,-0.0396046127331672,0,0,-0.0376331217806677,0,0,0.0172608489958254,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,-0.0195387056752519,0,0,0.119680065508215,0,0,0,0,0,0,0,0,0,0,0,0.0749118023032216,0,-0.0990067355805515,0,0,0,0,0,0.0627768663421422,0,0.190277139056857,0,0,0,-0.0736754476104405,0,0,0,0,0,0,0.0554215481103374,0,0,0,0.608564210498396,0,0,0,-0.0795920934699127,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.00720675569642116,0,0,0,0,-0.0115508040984135,0,0,0,0,0,0,0.462305724143905,0,0,-0.0284674260867794,-0.0374263810923275,0,0,0.0126800576756546,-5.42101086242752e-20,0,0,0.34332845538127,0,0,-0.0349335326262427,0,0,0,0,0,0,0.195305956830989,0.0027681725516747,0,0,0.00877256951553629
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218862831243824,0,0,0.0405778844706668,0,0,0,0.164691636408827,0,0,0,0,0,0.0130041104253121,0,0,0.0244246611533479,0,0.244790582685192,3.46944695195361e-18,0,0,0,0,0.327367576239748,-0.0385940641867231,0,0,0,0,-0.070020305362658,0,0
