,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY
X300059.CH.EQUITY,0,0,0,0.0222518886087455,0,0,0,-0.104751460268712,0,0.266291659327557,0,0,0,0,0,0,0.000942533965152143,0,0,0,0,0,-0.0776428411497296,0,0,0,0,0,0,0,-0.0727249678395211,0.0754083275819224,1.73472347597681e-18,0.564928595488916,0,0.0478745732649557,0,0,0,0.0278647412682108,0,0,0,0,0,0,0.0766876172362246,0,0.0240336592593655,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0.0664969906458757,0,0,0.0105116531791617,0,0,0,0.031373710334293,0.735195313272432,0,0,0,0,0.0854833488870093,0,0,0,0,0,0.0936373087332601,0.0536819019299286,0,0,0,0,0,0,0,0,0,0,-0.130653287918241,0,0,0.00958299620891521,0,-0.0335952193992997,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0.0525084974937256,0.116978560975771,0,0.104905788632916,0,0.0707084213518167,0,0,0,0,0,0,0,0,0,0,0,0,0.0217224048285898,0.132617872828337,0,0,0,0,0,0,0,0.298417413595168,0,0,0,0,0,0,0,0,0,0,0,0,0.0146465044349982,0.0988874808441646,0,0,-0.123698584330941,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0197647997346151,0,0,0.127391477928718,0,0,0,0,0,0,0,0,0,0,0.153697744414398,0,0.280474656931222,0,0,0,0,0.0552053867110628,0,0.168594127721846,0,0,0,0,0,0,0,0,0,0,0,0,0.220973454532767,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.187132196142946,0,0,0.102940815187154,0,0,0,0,0,0,0,0,0,0.0718444697047819,0,0.140428921465669,0,0,0,0,0,0,0,0,0,0,0,0,0.104090524991041,0,0,0,0,0,0,0,0,0,0,0.0630765211128029,0,0,0,0.0268155279696479,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0211597754191535,0,0,0,0.247308067951142,0,0,0,0,0,0,0,0,0.0257869958487603,0,0,0.0201992001458889,0,0,0,0,0.144460835008168,0,0,0,0,0,0,0.192787165538889,0.172219448150278,0,0.0878890593371621,0,0,0,0,0,0.00152098769913593,0,0,0.132545253420824,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304021327528569,0,0,-0.0967519474416465,0.280929165414371,0,0,0,0,0,0,-0.30844710769855,0.0328763080611257,0.00542136365413731,0,0,0,0,0,0.495447659483035,0,0,0,0,0,-0.509925264296022,0.0558362481418972,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00760046647222607,0.0125626307702041,0.190645272065492,0,0,0,0,0,0,0,0,0.0323315830872705,0,0,0,0,0,0,0,0.0820085222060552,0,0,0,0,0.623688492508115,0.00245500491331272,0,0,0,0,-0.0334566206564567,0,0,0.0938378865145583,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.00599972784594181,0,0,0,0,0,0,0,0,0,0.00506510005633539,0,0.106515960778681,0,0,0,0,0,0,0,0.0276839912063757,-0.196167481779325,0.0418626746041407,0,0,0,0,0.437838095926865,0,0,0,0,0,0.0910066954244924,0,0,0.128178654284206,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.128187211219775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340620112267186,0,0,-0.0809943758205384,0,0,0,0,0,0.0465357936347844,0,0,0,0,0.173245873845004,0,0,0,0,0.112235550584182,0,0,0,0,0,0.0398279290480699,0,0.0346632193244771,0.101236541753783,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.587135831845506,0,0,0,0,0,0,0,0,0,0,0,0.127295108717218,0,0.0373498215139436,0,0,0,-0.0173321505972509,0,0.0365557416011145,0,0,0,0,0.283683742067224,0,0,0,2.16840434497101e-19,0,-0.1247753229717,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0659612741635573,0,0,-0.010710739622424,0,0,0.308845791370357,0,0,0.0538961239859888,0,0,0,0,0,0,0,0.115566948145161,0,0.0349729149392455,0,0.111202079467081,0,0.038531578801478,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365046006241225,0,0,0,0.0371620393442031,0,0,0
X12.HK.EQUITY,-0.145634133561845,0,0,0,0,0,-0.0206938660359207,0.0932725148835711,6.93889390390723e-18,0,0.594698907233888,0,0,0,0,0,0,0,0,0,0.631644006426144,0,0,0,0,0,0,0.18139404196146,-0.019005091257446,0,0,0,0,0,-0.0385078056823864,0,0,0,0,0,0,0,0,0,-0.222662197309624,0,-4.33680868994202e-19,0,-0.0899453592590303,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0548122402028136,0,0,0,0,0.0458493517849692,0,0.706313308780978,0,0,0,0,0,-0.0216823738293293,0.0147637221121946,0,0,-0.0862357988415484,0,0,0,0,0,0,0,0,0.0584439927262004,0,-0.0636740389959201,-0.0176162089381713,0,0,0,0,0,0,0,0,0,0,0.139811488939927
X000166.CH.EQUITY,0,0,0.0467787597512503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411185881044921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223514390659226,0.286950021421466,0,0,0,0,0,0,0,0,0.0418566488797532,0.0507002781221262,0.196023798328688,0.031063647910295,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0768850556971439,0,0.064033537867122,0.3422211482357,0,-0.0863758581173919,-0.0388028784526246,0,0,0,0.235300932552993,0,0,0,0.0758049189238535,0,0,-0.0137621491697358,0.0714084832591785,0,0,0,-0.100829329528713,-0.163571697117389,0,0,0,-0.152881461369011,0,0.0470050221833243,0,0,0,0,0,-0.0692009619308177,0.044457597571982,0,0,0.729961805089456,0
X601229.CH.EQUITY,0.839548272776857,0,0,0,0,0.0811939078129632,0,0,0.493834894453736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2250129826214,0,0,0,0,-0.044926657991061,0,0,0.0471411598215735,-0.12813453071391,0,0.173928740648267,0,0,0,0,-0.103807582259993,0,0,0,0,-0.207208217643694,0,0.0784227998491205,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.541301862975705,0,0,0,0,0,-0.118757345323354,0,-0.121880909539946,0,0,0.136035876649087,0,0,0,0,0,0,0,0,0,0,0,0.290596112621787,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0.0535489110761481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159162169985243,0,0,0,0,0,0.00946837789288284,0.199940203045392,0,0,0,0.0650992430782941,0,0,0,0,0.00357272040220955,0,0,-0.0336139707726204,0,0.391576089254979,0.00549235000490913,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460725480647457,0,0,0.138546040526692,0,0.018300498616003,0.0256827325148611,0,0,0,0,0,0,0,0,0,0.0163077780234469,0.128171350017035,0.257376202407132,0,0,0,0,0,3.46944695195361e-18,0,0.00312271962163792,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.0293899441040108,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.120664606834919,-0.414061992484672,-0.0603348091367138,-0.0191482447996634,0,0.111580031173045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0464857604782287,0.0696691274319937,0,0,0.307817877107371,0.669484707739357,0,0,0.0461197136462593,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.77873625385036,0.025293145590565,0,0,0,0,0,0.0116792856120583,0,0.00794673528002353,0,0,0,0,0.0491481738890974,0,0,0,0.066270190055029,0,-0.038319993482589,0,0.00998898068216563,0,0,0,0,0,-0.0299894237781933,0,0,0,0,0.0379655622639682,0,0,0.0338217389451123,0,0,0,0,0.00658152578537581,0,0
