,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY
X601336.CH.EQUITY,0,0,0,0,0,0.573689621786461,0,0,0,0.135897729112233,0,-0.110549318606529,0,0.0581635356061728,-1.73472347597681e-18,0,0,0.108590200042536,0,0.0820703100259273,0,0,0,0,0,0,4.33680868994202e-19,0.0381521404926245,0,-0.132906146158856,0,0,-0.0159016746403393,0,0,0,0,0.0324356708594377,0,0,0,0,0,0,0,0,0,0,0.149709813621449,0
X601688.CH.EQUITY,0,0,0,0,-0.0455014936191583,0.0735090724131435,-0.0670265407259737,0,0,0,0,-0.104041747818639,0,0.383335934541294,0,0,0,-0.0314022405837121,0,0,0,0,0,0,0.34552106548428,0,0,0,0,0,0.0241740147516453,0,0,0.0813361544548255,0,0.412863463198267,0,0,0,0,0,0,0,0,0,0,0,-0.00758097947605356,0.0141146079492958,0
X601211.CH.EQUITY,0,0,0,0,0.0440931932695724,0,0.0813172760527923,0,0,0,0,0,0,0.333983798104549,0,0,0,0.0988201344534161,0.00780465167794868,8.67361737988404e-19,0,0,0.068244906268833,0,0,0,0,0,0,0,0.0737231809833395,0,0,0,0.282077878354997,0,0,0,0.0315064099934504,0.00453163556239753,0,0,0.0113801871346701,0,0,0,0.035098547104347,0,0,0
X600837.CH.EQUITY,0,0,0,-0.031886777225189,0,0,0.0307483316162512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150046213778027,0,0,0.0169670190282538,0.165185706148162,0.211087391402818,0,0.109150424329465,0,0,0,0,0,0.093319940347218,0.206120987302289,0.12957651699622,0,0,0,0.037200631207614
X267.HK.EQUITY,0.163988235591627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00444304078357205,0,0,0,0,0,0,0.0291931422555439,0,0,0,0.0229888273133827,0,0,0,0,0,0,0,0,0.104696750828058,0,0.435267758971018,0,-0.407670910411025,0,0,0,0,0.189288933453144,0
X002736.CH.EQUITY,0.0101726345316514,0,0,0,0,0,0,0,0,0.198238803587398,0,0,0,0,0,0.234644901216509,0,0.181008189095526,0.110955042115106,0,-0.0828284380413506,0,0,-0.0690482696392142,0,0,0,0,0.0107259111650454,0,0,0.194901633217303,0,0,0,0,0,0,0,-0.215139169328625,0,-0.0237136720496593,0,-0.185841155815861,0.199511447899807,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.00718082154674805,0,0.191153542458256,0,0,0.00205896038287586,0,0,0.022765384134796,0,0,0,0.0460038297815207,0,0,0,0.0325720785538145,0,0,0.139111794226104,0,0,0.0863202273308166,0,0,-0.0275984972706471,0,0.0192064205894211,-0.0500695531662189,0,0,0,0,0.0862798024887789,0,0,0,-0.0121227140817013,0,0,0,0,0,0.717402746870401,0,0
X1113.HK.EQUITY,0.00986527210105506,0,0,0,0.0452066017840407,-0.112705159358897,0.0274339194579823,0,0.0693825045250352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164020681413117,0,0,0,0,0,0,0,0,0,0,0,0.035220900662791,0,0.213165470485085,0,0,0,0.225850845708804,-0.01002170432471,0,0,0.134456913152809,0,0
X12.HK.EQUITY,0,0.0626211784919824,0,0,0,0,0,-0.0471196107504279,-0.0286595582633769,0,0.0021428455195669,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0936016455723443,0,0,0,0,0,0.036344101794496,-0.279348930443618,0.12398946623261,0,0,0,0,0.108912165763843,0,0,0.47067577208327,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292883314444403,0,0.0332802662911897,0,0,0,0,0,0.126970810891071,0,0,0,0,0,0,0,-0.0494756074389259,-0.0374363864638829,0,0,0.0395479554535713,0,0.104008765103339,0.269653218832142,0,0.121353088457016,0,0,-0.0300328618471499,0,0,0.122432855988739,0,0,0,0,0
X823.HK.EQUITY,0.0600026370713636,0,0,0,0.0538705203842051,0,0,0,0,0,0,0,0,-0.0843432798257018,0,0,0,0,0,0,0.246636197753179,0,0,0,0,-0.0646802724745567,0,0,0,-0.0739716227178456,0,0,0,0,-0.292343194442495,0,0.0678042960776954,0.00132805075470961,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.534687819529551,0
X600918.CH.Equity,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.0821123730767832,0,0.00301720731886652,0,0,0,0.0223714758801583,0.442527740072371,0,0,0.0734581533329511,0,0,0,0,0,0,-0.117796704036754,0,0,0,0,0,0,0.10105005056067,0.0250415080987801,0.0335930675191729,0,0,0,0,0.16575376351878,-0.172371623689554,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0393593485299558,-0.245764026489758,0,0,0,0,0,0,0,0,0.00455371898756041,0,0,0,0,0,0,0,0.105227505116496,0,0.51766698766788,0,0,0.528518906843061,0,0,0,0,0,0,0,-0.0261455686402471,0,0,0,0.0336189107296383,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0439166195913482,0,0,0,0,0,0.0119373274191176,0,0,0.0909087744901035,0,0,0.415324992685855,0,0,0,0,0,0,0,0,0,0,-0.0185713477287004,0,0,0.268931363186712,0,0,0.111012897974202,0,-0.0207709983695755,0,0,0,0,0,0,-0.0786338294174831,-0.0626972570997938,0
X2881.TT.EQUITY,0,0.120850279424226,0.0914499872035246,0.0801368463177374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226785712469327,0,0,0,0,0.00464095258326995,0,0.515763980144178,0,0.0920906666843782,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.120650903388181,0,0,0,0,0,0.251096330902987,0,0,0,0,0.0607975915713579,0,0,0,0,0,0,0.0322086773942004,0,0.158031101031733,0,0,0.0248121301770437,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.337887143012279,0,0,0,0.0114010510189674,0,-0.0907061182669999,0,0
X601169.CH.EQUITY,0,0.096238066712744,0.0857332387224579,0,0.37860737318089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.684693156832505,0,0,0,0,0,0.0681649569902759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118064789920765,0,0
