,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.427123228382688,0,0,0,0,0,0,0,0.0739996657018969,0,0,0,0,0,-0.00308583861317156,0,0,0,0.125991223978157,0,0,0,0.304831484423266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0.000282272663616565,0,0,0,0,0,0,0.508072990520547,0,0,0,0,0,0,0,0,0,0.198903087650083,0,0,0,0,0,0.0633506880447529,0,0,0,0,0.0639064222781973,0,0,0,0,0,0,0.0999626919972328,0,0,0,0.067641214597646,0,0,0,0,0
X600000.CH.EQUITY,0,0.0324314533916111,0,0.0101524272052128,0,0,0.230409563818401,-0.133308637985509,0,0,0,0.181854219295235,0,0,0.0954245482405662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182674415331252,0.170095452500096,0.12652633267784,0.0683714650058025,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507681817683914,0.0880689953772755,0,0,0,0,0,0,0.0286844629811755,0,-0.101282382264924,0.468848733072779,0.0501954518585058,0,0,0,0.110924167053795,0.00233174299406513,0,0,0,-1.07796477673797e-05,0,0,0,0,0,0,0,0,0.173331894825648
X000001.CH.EQUITY,0,0.00926404328136645,0.0640669227465571,0,0,0,0.136643080290238,0,0,0,0.171647652275015,0,0,0,0,0,0,0,0.274459752337869,0,0,0.0216817144624951,0,0,0,0,0,0.152316894908584,0,0,0,0,0,-0.117178804216533,0,0.0857796098753685,0,0.0289572361820493,-0.21414096108443,0,0,0,0,0,0,0,0.187767888709415,0,0,0
X601601.CH.EQUITY,0,0,0,-0.0718160872745439,0,0,0,0.361184946223938,0.227344168424796,-0.0279053466851728,0.216562151781948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326127180960974,0,0,0,0.023825060162571,0,0,0,0,0.00731813039088127,0,0.0245580761326413,0.21437331238455,0,0,0,0.169726574055392,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.305677025083081,0,0,-0.000505575128259741,0,0,-0.0952488124472385,0,0,0,0,0,0,0,0,0,0.0707460520895352,0,0,0,0,0,0.426964458026712,0,0,0,0,0,0.119484587796832,0,0.237032944217662,-0.113611856689368,-0.0353893438056064,0,0,0.0931567562024555,0,0,0.0423467791983242,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15573356333321,0,0,0,0,0,0,-0.0851220115131833,0,0,0,0,0,0,0,0,0,0,0.0777394557634165,0,-0.101752513397049,0.170104578875084,0,0,0,0.444292664394954,0,0,-0.0305364488792335,0.0611627527412796,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.079173961697073,0.242538311100586,0,0,0,0.230670987669703,0,0,0,0,0,0,0,0.065366641472224,0,0,0,0.0540257718827066,0,0.0396370744339603,0,0,0.0356751467711294,0,0.210958004026343,0,0,-0.0157175188026946,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0.405510716110395,0,-0.417061181336876,0,0,0.0560272335406641,0,0,0,0,0.249168844741018,0,0,0.131977129752795,0,0,0,0,0,0,0,0,0,0.397499263448976,0.148521597223258,0,0,0,0,0,0,0,0,0,0,-0.222267552596698,0,0,0.253726968175736,0,0,-0.0449517729966777,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091410724242031,0,0,0,0,0,0,0,0,0,0.0438641572799494,0.0334955816280895,0,0,0,0.118132951530588,0,0,0.0437538699263504,0,0.0281358528446325,0,0,0,0,0.114619858340709,0,0.0326334485212621,0.267897263824147
X11.HK.EQUITY,0,0,0,0,0.0904082995134024,0,0,0,0,0,0,0,0,0,0.0599084189287,0,0,0,0.0947971949832196,0.0179092439921289,0,0,0,0,0,0.578627385482496,0,-0.0805947652899351,0,0,-0.041683112381285,0,0.288092257289159,-0.0601791467767611,0,0,0,0,0.187773376937831,0,-0.0563966378007607,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,-0.0288074452057022,0,0,0,0.038517187163081,0.136657244861,0,0,0,0,0,0,-0.0380382304863845,0,0,0,0.437648952940824,-0.0315078460302271,0,0,-0.0325785738381834,0,0,0,0,0,0,0,0.106423001604045,0,0,-0.0651555931559327,0.0581508089092173,0,0,-0.0360752949550001,0,0,0.192199726768558,0,0,0,0
X600016.CH.EQUITY,0,0.0587993531875655,0,0,0,0,0,0,0,0.0154550947821088,0.179544458607967,0.224102689523181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503916653009382,0,0,0,0,0,0,0.122672558796102,0,0,0,0,0.1434587947188,0.339021403052304,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0.0248891081018147,0,0,0.113524093993288,0,0,0,0,0,0.0442418820402182,0,0,-0.0493372047494728,0,0.059430225779952,0,0.57827480345761,0,0,0,0,0.275932937295979,0,0.131723733948955,0,0,0.00534969347708857,0,0,0,0,0,0,0,-0.122708052546519,0,0,0,0,0,0,0,0.157001461480573,0,0
X2388.HK.EQUITY,0,0,0,0,0.210160395879802,0,0,0.196150418712375,0,0,-0.00978724866885775,0,0,0,0,0,0,0,0,0,-0.0144741356611025,0.328794275267526,0.185721906265792,0,0,0,0,0,0,0,0,0.192728366586241,-0.0194221581267166,0,-0.134766079361242,0,-8.67361737988404e-19,0,0,0,0,0.086461863410333,0,0,0,0,0,0.0324793468988682,0,0
X2007.HK.EQUITY,0,0,0,0,0,0.256967414079382,0,0.200880391747787,0,0,0,0,-0.0801117258467339,0.0816193071817019,0,-0.00412894001753735,0,0,0,0.0719917396324264,0,0,0,0,0.0749170411566062,0,0,0.45840805405267,0,0,0,0,0.12376577386739,0,0,0,0,0,0,0,0,0.051840605125746,0,0,0,0,-0.0972356934993955,0.00814199645220402,0,0
X1109.HK.EQUITY,-0.167394418085775,0,0,0,0,0,0,0,0,-0.251511366500362,0,0,0,0,0.22670481658543,0.170609674995173,0,0,0,0.0311274288618195,0,0,0,0,0,-0.030076029666054,0.58210650426647,0,0,0,0,0,-0.150062006811384,0,0,0,0,0,0,-0.0903507999766307,0,0,0,0,0,0,0.0206171455234594,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,-0.0670031906178711,0,0,-0.0428404102909529,0,0,0,0,0,0.267293081766011,0,0,0,0,0,0,-0.0277160534376517,0.157515190260721,0,0,0,0,0,0,0,0.12423570206975,0,-0.0340011161490138,0,0,0.209265794470184,0,0,0,0.070001948342586,0,0,-0.107070500565131,0,0,0.101698343548415,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.0767652338142142,0,0,0,0,0.0822664233394293,-0.0557092338786997,0,0,0,0,0,0,-0.0659783461363956,0,0,0.0263603118860701,0.150987591345524,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906068625070831,0,0,0,0,-0.157240232231554,0,0,0,0,0,0,0,0,0,0.467716152385676,0.276270297436374
X600048.CH.EQUITY,0,0,0,0,0.218393758161957,0,0,0,-0.0313670066350788,0,0,0,0,0.243369461116948,0,0,0.0519259568198073,0,0,0,0,0,0,0,-0.0536653659515838,0,0,0,0,0,0,-0.01243969571984,0,0,0.0608042559438628,0.434822755282771,0,-0.360019059541513,0.108389199132518,0,0.0377423685749885,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.00393618740905321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686813917659979,0.0892331436177357,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.127966517022153,0,-0.280302312313687,0.141623932108944,0.66356220360847,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.117269847646431,0,0,0.217756163148109,0,-0.269326320679942,0,0,0,0,0,0,0,0,0,-0.125274779380778,0.0892046197264571,0.549295725893252,0,-0.428016568454085,0,0,-0.0985481549036771,0,0,0,0.164442997569579,0,0,0,0.0816496605059685,0,0.119875798760006,0.295759127563942,0,0,0,-0.0418642182188706,0.102840785830904,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0.318799841084894,0,0,0,0,0.129723648845053,0,0,0,0,0,0,0,0.0743221814898505,0.385108023528573,0,0,0,0,0,0,0,0.062502166973031,0,0,0,0,0,0,0,0.0819673120769253,0,0,0,0,0.036990413502986,0.252281683125683,0,0.00955688188873497,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.221028913720982,0,0,0,0,0.224420323929277,0,0,0,0,0,0,0,0.321724327569727,0,0,0,0,0,0,0,-0.0157513828511953,0,0,-0.104545662797627,0,0,0,0,0,0.0250160570233156,0,0,0,-0.181688519003752,0,0,0,0.322597150438683,0,-0.0477847289183203,0,0,0,-0.070501857978687,-0.171127567625225,0,0.0369557400932938,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.0120400621532068,0,-0.0702579784261005,0,0,0,0,0.195100374066496,0.119687383787993,0,0,0.0379313782201621,0,0,0,0,0.345736854934886,0,0.0601059126656305,0,0,0,0,0,0,0,0,0,0,0,0,0.0872672522325688,0,0,0,0,0,0,0,0,0.0630870009315362,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.091658228349829,0,0.052270346361409,0,0,0,0,0,0,0,0,0,0,0.0560026048325028,0,0,0,0,0,0,0,0,0,0,0,0.248575564928051,0.0714241167571972,0,0,0,0.262409785972053,0,0,0,0,0,0,0,0.0240331274917459,0.388857595958546,0,0.064146489112897,0
X600837.CH.EQUITY,0,-0.10200890637954,0,0,-0.0800318505179528,0,0,0,0,0,0,0.0577303893367246,0,-0.0661690052487987,0,0,0,0,-0.187571533733246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132179988577294,-0.0477795850241544,0.071287389755459,0.418298331251004,0,0,0,0,0.0450278710157283,0,0,0,0,0,0,0.133800737776738,0.525151246875173
X823.HK.EQUITY,0.0125170387073528,0,0,0,0,0,0,0,-0.0687607793173225,-0.00913423996490041,0,0,0,0,0,0,0,0,0,-0.187396956969404,0,0.493764141909672,-0.271110072064171,0.0213800267658666,0,0,0,0,0,0,0,0.0131466639245267,0,0.134403346682524,0,0,0,0,0,0.119975743294468,0,0,0.15760868079364,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,-0.113218379188794,-0.111683448294316,0,0,0,-0.155441916613082,0,0,0,0,0,0,0.111191811270474,0,0.374638042177626,0,0,0,-0.0109949539003849,0,0,0,0,0,0,0.0989060440591884,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888944583357143,0,0,0.431584600092647,0,0.102322704696612,0.148528914124463,0
X601229.CH.EQUITY,0.170577757372315,0,0.334782111282682,0.0804783393070018,0.0409037942362948,0,0,-0.017038697586625,0,0,0,0,0,0.00541555500951015,0,0.081100459361467,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0298708558063787,0,-1.38777878078145e-17,0,-0.143184762091548,0,0,0,0,0,0,0,0,0,-0.0632818082040787,0.0731389231884516,0,0,0,0,0,0.566504817845095,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0569465962768451,0,0,0.0395053184553121,0,0,0,0,0,0,0.0815870153117934,-0.0223467898114162,0,0,0.0515112027740772,0,0,0,0,0,0,0,0,0,0.0612485990276203,0,0.153037043999204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373011278041925,0,0
X1997.HK.EQUITY,0.144242203641374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150368432290871,0.0619343063632888,0,0.0894180684628452,0,0,4.33680868994202e-19,0,0,0.0695617482235128,0,0,0,0,0,0,0.123218748654542,0,0.374447616254271,0,-0.240966123043295,0,0,0.051316747130587,0,0,0,0,-0.0123217085368171,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0.0460971602086741,0,0,0,0,0.00212011785738048,0,0,0,0,0,0,0.0582447854173754,0,0,0,0,0,0,0,0,0,0,0,0.0667638572099693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408234328163446,0,0.11534870654819,0,0,0.585004553312641
X601169.CH.EQUITY,0,0.0520101075223008,0,0,0,0,0,0,0,0,0,0.565887782092287,0.117827733243133,0,0,0.171538461265203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285804541846755,0,0,0,-0.0961927465767973,0,0,0,0,0,0,0,0,0,0,0,0.120278160941944,0,0,0,0
X600015.CH.EQUITY,0,0,0.0685518147117291,0,0.00416801564317721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10185126501997,0,0,0,-0.0113885756272807,0,0.249099331740259,0,0,0,0,0,0,0,0,0.130764121297763,0,0.195830856653526,0.039615033969766,0,0,0,0.147942306667291,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.162105885094659,0,0,0,0,0,0,0,0,-0.0712178103454174,0,0,0,0.264103338532599,0,0,0,0.117075344984099,-0.101801484930385,0,0,0,0,0,-0.0382629982328798,0,0.712010539557629,0,0,0,0,0,0,0.124790161169889,0,0,0,0,0,0
X2881.TT.EQUITY,0.340294108691899,0.117195991483253,0,0,0,0,0,0,0,-0.0156364594926986,0,0,0,-0.130114435018101,0,-0.0561467961369705,0,0,-0.153887951753484,0,0,0,0,0,0,0.0603925497725956,0,0,0,-0.0404391644499141,0,0,0,-0.100571148772548,0,0.152003008383635,0,0,0.252209533674125,0.200070317711172,0,0.450698257258108,0.0986165180311708,-0.0398598397208474,0,0,0,0,0,0
X300059.CH.EQUITY,-0.0142285766168533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262216145720063,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.207118024643809,0,0,0,0,0.0109198328578814,-0.127694221237194,0,0.551577989682596,0,0.235379340712482,0.17555830349371,-0.177921670941679,0,0,0,0,0,-0.0499417819305277,0,0
X000776.CH.EQUITY,0,-0.0260878578966677,0,0,0,0,0,0,0,0,0,0,0,0.0637863679090114,0,0,0.0837860555459618,0,0,0,0.507029808180874,0,0,0,-0.0754489100499928,0,0,0,0,0.0220873587471945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286398864050433,0.0783424516120449,0,0,-0.0607504079249079,0,0
