,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X601998.CH.EQUITY,0,0.0608951205546078,0,0,0.148360757297272,0,-0.0472835126788646,0.0101036464066733,0,0,0,0,0.124117772766984,-0.0279669734682421,0,0,0,0,0,0,0,0,0,0,0,0.0169472942673736,0,0,0,0,0.155115781495295,0,0,0,0,0,0,0,0,0.00760712499769507,0,0,0,0,0.540107374378904,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.296109764535506,0.235076542900257,0,0.142991645384384,0,0,0,0,0,0.222561073211957,0.568420130589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453913148112959,0,0.25060828070067,0.10132428834939,0,0,0.131526399863998,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.154474800107735,-0.0155771079595782,0,0,-0.266181354401905,0,-0.0524169639176691,0,0.0100936056330692,0,0,0,0,0.0346445592538085,0,0.114469297889474,0,0,0,0,0.48464457824326,0,0,0,0,0,0,0,0,0,0.139118452116231,0,-0.147209227118876,0.164432657295548,0,0,0,0,0.186878365837959,0,0,0,0.183711607762651
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0758903146828989,0,0,0,0.278786750113476,0,0,0,0.484224517777966,0,0,0,0,0,0,0,0,0.221020890012472,0,0,0,0,0.0147588577527958,0,0,1.38777878078145e-17,0,0,0.0931337518398389,0,0,0,0,0,-0.116284216858776,0,0,0,0,-8.67361737988404e-19,0
X2007.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0.0131854801815501,0.108283936717561,0.024080505462525,0,0,0.129351825920556,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.325934283435498,0,0,0,0.0824144058455216,0,0,8.67361737988404e-19,0,0.225317148067375,0,0,0,0,0,0,0,0,0,0,0,0.0431494225766256,0
X600048.CH.EQUITY,0,0,0,0,0,0.214616802568954,0,0,0,0,0.0669100759701227,0,0,0.551916889569555,0,0,0,0,0.0322862655065336,0,0,0,0.0765656225358925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688585693542948,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0834372689353019,0,0.0940568947698783,0,0,0,0,0,0.177746702777288,0.292362550882736,0,0.0148482468091986,0,-0.0312886640084313,0,0.0286738191747971,0,0,0,0,0,0,0.315914987505255,0.0138708109412136,-0.0146272714215737,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.0671565552265933,0,0,0.0510275166205913,0,0,0,0,0.0493848450741505,0.15666875742565,0,0,0.0379288562150766,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.355138293505161,0,0,0,0,0,0.273142764203679,0,-0.0442175752915903,0,0,0,-0.112049264013028,0,0,0,0,0,0.172748758175428,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0546327216602357,0.0880802854684215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860057370772603,0.210086135517254,0.000379291588891037,0.104152744793424,0,0.0878784415534375,0.111935443290233,0,0,0,0,0,0.290640810436516
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.140141508203459,0.406243070626205,0,0,0,0.171658518807582,0,0,0,0,0,0,0,0,0,0,0,0,0.187357743166152,0,0.0102483554454334,0,0,0,0,0,0,0,0.0813393597973892,0,0,-0.0921749911687484,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.19585273929134,0.280398807247222,-0.00891336391588213,0,0,0,0,0,0.268423377384714,0,0.401632645060872,0,0,0.0153388006226844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.226676782071247,0.331161837654866,0,0,0,0,0,0.12099620929307,0,0,0,0,-0.0716680305018339,0
X601211.CH.EQUITY,0,0,0,0,0,0,-0.04400637097514,-0.0555664359563754,0,0,0,0,0,0,0,0,0.164046653214186,0,0,0,0,0,0.0438908893103272,0,0,0,0,0,0,0.0209389017957114,0,0,0,0,0,0,0.036162746813505,0,0.147249053691726,0,0,0,0,0.108847153504275,0.0851664284884442,0.204862644478836,0,-0.0144653147997146,0,0.298282362947571
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0584368108847721,0,0,0,0,0,0,0,0,0,0,0,0,0.083306017244572,0,-0.069725851476387,0,0,0.055559916831407,0.139453652469518,0,0,0,0,0,0.256893755510927,0,0.191619997602257,0,0,0,0,0,0,0,0.129162948987404,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425100048364517,0,-0.0478984148011017,0,0.119680107536959,0,0,0,0,0,0,0,0,-0.00704458152592434,0,0,0,0,0,0.251768845461704,0,-0.0103316677733204,0,0,0,0,0,0,0,0,0,0.0608660900254265,0.205815992290869,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237089082698855,0,0,0,0,0,0,0.130394317449638,0,0,0.02177859862514,0,0,-0.0673010105262172,0,0,0,0,0.427388721714962,0,0,-3.46944695195361e-18,0.063194108939275,0,0,0,0,0,0,0,0,0.0939102070537622,0,0,0,0.296599719565339
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123461854378561,0,0,0,0,0,0,0,0.196376493719419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189548700960797,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.565179785740693,0.095193586726035,0
X601229.CH.EQUITY,0,0,0,0.0325004199050366,0,0,0,0,0,0.30104711144125,0,0,0.23940445472925,0,0,0,0,0,0,0,0,0,0,0,0.0847088401494985,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.024269063645026,0.39311021336345,0,-0.0943270199246302,0
X601336.CH.EQUITY,0,0,0.050038127354829,0,0,0.0181495271394803,0,0,0,0,0,0.0581852121683194,0,0,0,0,0,0,0.191429447904029,0.0920328283599147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602975798159513,0,0,0,0,0.17151450650074,0,0,0,0,0.169538184385042,0.125211926824686,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0751776763086601,0,0.0424648791820793,0.121817914274358,0,-0.0746840239169246,0,0,0,0,-4.33680868994202e-19,0,0.918991576426115,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0243014875599033,0,-0.068298093310436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805469372736564,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.0488776168727702,0,0,0,0,0,0,0,0,0,0.0498986534557738,0,0.16579088745894,0,0,0,0,0,0,0.0295416262793547,0,0.0500722347658058,0,0,0,0,0,0,0.18797534231958,0,0,0,0,0,0,0,0,0,0,0,0,0.256008477186699,0,0,0,0.184130013147758
X601169.CH.EQUITY,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.100017501298903,0,0,0,0,0.0143032171081459,0,0,0.0610098265423556,0,0,0,0.124011864044199,0,0,0,0,0,0,0,0,0.0349197218111997,0,0,0.0903698981359056,0,0.246213850651795,0,0,0,0,0,0,0,0.366528910778621,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315972720501726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899551349464658,0,0,1.38777878078145e-17,0.0298568794596266,0,0.251529721097481,0.0498710129585201,0,0,0.136654229676926,0.173943288826285,0,0,0,0,0,0
X600015.CH.EQUITY,0.110499963846425,0.112720107594429,0,0,0,0,0,-0.0526997655953937,0,0,0,0.496153180927251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359461812088996,0,0,0,0,0,0,0,0.0290548081347303,0.31536413760972,0,0,0,0,-0.0402033137654306,0,0,-0.0133589758716241,0,0.0521055627148856,0,0,0,0.00513133953797496,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.119239762348876,0,0,0,0,0,0.00303171231845858,0,-0.0983609552476776,0,0,0,0,0.189436885325686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211782181091764,0,0,0,0,0,0,0,0,0.425273475312207,0
X2886.TT.EQUITY,0,0,0,-0.518333428153109,-0.0760818789267318,0,0,0,0.122065221059963,0.0101424280997085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0560801689576615,0,0,0,0,0,0,0.299057522037025,0,0,0,0,0,0,0,0,-0.0847044589199712,0,0,0,0.506389374540489,0.634750253058243,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194283333551879,0,0,0,0,0,0,0,0,0,0.0141876202155707,0,0,0,0,0,0.0846857533234207,0,0,0.0770111178565001,0,0,0.368078769253772,0,0.051664785450049,0,0,0,1.73472347597681e-18,0.125746891550801,0,0,0,0
