,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.122959311341364,0,0.200707429398847,0,0,0,0.133986171088303,0,0,0,0,0,0,0.0965244094800018,0,0,0,0.128869771132436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10490403031951,0,0,0,0,0,0,0,0,0.0907746029378489,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0776022069762599,-0.197965906888523,0,0,0,-0.102540518970483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241451706963364,0,0.207096383432881,0,0.146732793654819,0.172294083923522,0.256868338653418,0,0.370923168500647,-0.0960035370959394,0,0,-0.00179144304828522,0,0,0.0580918429426649,0,0,0,0,0.0589424127011338,0,0,0
X11.HK.EQUITY,0,0,0,-0.0642925217977927,0,0,0,-0.00539509255053922,0.120256230764653,0,0,0,0,0,0,0,0,0.0651711999227703,0,0.37860264238831,0,0,0,0,0,0,0,0.271079697682251,0,0,0.37562327416666,0,0,0,0,0,0,0,0,0,0,0,0,0.0748992739774829,0.286679275671387,0.0783434446024464,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.240523843325902,0,0,0,0.320793464463782,0,0.104807564127585,0,0,0,0.0580023162446866,0,0,0.0665653200036263,0,0,0,0,0,0,0,0,0,0,0.0251649265171034,0,0,0,0,0,0,0,0.134613856420109,6.93889390390723e-18,0,0.0177687283343016,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.253564083831904,0,0,0,0.13861018514801,0,0.123268978036617,0,0,0,0,0,0,0,0,0,0.302823532313916,0,0,0,-0.255331707349289,0,0.207914375387888,0,0,0,0.157332149692248,0.549957792829228,0,0,0,0,0,0.00685625145017206,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119941912460962,0,0,0,0,0,0.0166717935413608,0,0,0,0.0965336357288917,0,0,0,0,0.68897272784653,0,0,0,0,0,0,0,0.131321138736904,0,0,0,0,0,0,0,0.079314800807802
X2388.HK.EQUITY,0,0.157513770111358,0,0,0.310962875613898,-0.556572842180946,0,0,0,0,0,0,0.116331936778347,0,0,0,0,0,0.286740295144741,0,0,0,0,0,0,0.0632813259504955,0,0,0.230847364955322,0,-0.130033617732538,-0.0412675229563501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271394190510102,0
X601601.CH.EQUITY,0.0764810551251263,0.0463280770201253,0,0,0,0,0.17610096231167,0,0.0281720791737156,0,0,0,0,0,0,0,0,0,0.0350032940735448,0,0,0,0,0,0,0,0,0,0,0,-0.0173156162788688,0,0.129400147315299,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.273577143491541,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.361044394219495,0,0,0,0,0.0509354587422871,0.135656944514573,0,0,0.119534692837576,0.0901003336531349,0,0,0,0,0,0,0,0.117412243126717,0,0,0.116227664701011,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117680819370859,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0860806242653258,0,-0.217015318746254,0,0,0,0,0.0416404392449326,0,0,0,0,0,-0.216872769324304,0.147186955832663,0,0,0,0,0,0,0,0,0,0,0.0904175674384752,0.16202319672039,0,0,0.139262351700049,0,0,0,0,0.277871973399089,0,0,0,0,0,0,0.519071315410457,2.71050543121376e-20,0,0.0692267869204148
X688.HK.EQUITY,0,0,0.0667099981620079,0,0.0406999728422085,0,0,0.123058998019033,0,0.0729727552698018,0,0,-0.0768868596138694,0,-0.0758503064589543,0,0,-0.062053535360398,0,0.018662670597672,0,0,0,0,0,0,0,0,0.468388508429357,0,0,0,0.0966147923418446,-0.0204612268528738,0,0,0,0,0,0,0,0,0,0,0,0.0930221374626168,0,0,0
X601998.CH.EQUITY,0,0,0,0.0760153271177612,0,0.0434634671903688,0,0.0167897716496569,0,0.367167006866539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248904710403206,0,0,0,0,0,0,0,0,0.204663570967638,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.163735398369478,0.198383377370454,0,0,0.0847583945543185,0,0,0,0.0837773468057219,0,0,0,0,0,0,0,0,0.0549306441292267,0,0,0,0,0,0,0,0,0,0,0,0.0685011467777794,0,0,0.00794943399057248,0.300476067464321,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196322239235679,0.04419841995169,0,0,0,0.0617382728542484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500528876260598,0,0,0.657706379255697,0,0,0,0.0307061977082387,0,0,0,0.12896754516159,0,0.0259822101603791,0,0.0518127296259599
X000001.CH.EQUITY,0,0.0601580754042285,0,0,0,0,0,0,0.105755362521033,0,0,0,0,0,0,0,0,0.127834313873087,0,0,0,0,0.0320281204801392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211297940865936,0,0,0,0.239322552756413,0.0306375413317987,0,0,0,0,0.0207081633748243,0
X2007.HK.EQUITY,0,0,0,0,0,0.0521448792211009,0,0,0,0,0,0,0.0814741879863319,0,0,0,0,0.0330632445199936,0,0,0,0,0,0,0,0,0,0,0.357710094537338,0,0,0,0,0,0,0.0166147987788164,0.346651569768179,0,0,0,0,0,0,-0.167097878880751,0,0.0925864234050876,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0507363254857643,0,0.153362393918161,0,0,0.249299059639196,0,0,-0.0746031515898527,0.0881947077648844,0,0,6.93889390390723e-18,0,0,0,0,0,0.404662627888583,0,0,0,0,0,0.163055812259604,0,0,0,0,0,-0.0458230679402685,0,0,0,0,0,0,0.0768834340276014,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0.021052812422372,-0.00732163248652699,0,-0.281639829871819,0.344842960475355,0.247279048111536,0,0,0,0,0,-0.149906488951888,0.0551829519301645,0,0,0,0,0,0,0,0,0,0.0626878932527103,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577238284938198,0.164817172221904,0.0529306444290618,0,0,0
X1109.HK.EQUITY,0,-0.0844886134979066,0,0,0,0,0,0,0,0,0,0,0.0614623288320551,0,0,0,0,0,0,0,0.124711105006495,0,0,0,0,0.0949285524683507,0,0,0,0,0,0.174331506427111,0,0,0,0,0,0,0,-0.110582436315226,0,0,0,0,0,0.357888157199124,0.118698996377884,0,0
X12.HK.EQUITY,-0.361312602431956,0,0,0,0.08959516821828,0,0.155502239586966,0.0154119349968243,0,0,0,0,0,0,0,0,0,0,0,0.196482411534214,-0.22778648872774,0,0,0,0,0.151588504926828,0,0.20841372911633,0,0,-0.0541679029654875,0.385635612211395,0,0,0,0,0,0,0,0,-0.076375686356872,0.192741570930533,0,0,0,0,0,0,-0.28098227352373
X823.HK.EQUITY,0,0,-0.105704985797078,0,0,0,0,0,0,0,0,0.168398178557013,0,-0.175387139589414,0,0.0362955510379788,3.46944695195361e-18,0,0.216735144833835,0.119464030481891,0,0,0,0,0,3.46944695195361e-18,0,0.0490999580784093,0,0.0959925849677894,0,0,0,0.000117067462692168,0.00979249558064055,0,0,0,0,0,-0.00906666639278364,0,0.218631004003719,-0.387203987072053,0,0,0,0,0.451622370861447
X001979.CH.EQUITY,0,0,0,0.111536441073421,0,0.0720392657952334,0,0,0,0,0,0,0,0,0,0.439980488095102,0,0,0,0,0,0,0,0,0,0,0,0,0.120798680510013,0.136953945790115,-0.0593885451534921,0,0,0,0,0,0,0,0,0,0.0419495388608006,0.024586015731674,0,0,0,0,0,0,0
X600048.CH.EQUITY,0.142156738495686,0,0,0,0,0,0,0.043831363317486,0,0.29094257754245,0,0,0,0,0,0.462105149320109,0,0,0,0,0,0,0,0,0,0.122951900516537,0,0,0,0.0490376600158398,-0.0328269036824185,-4.33680868994202e-19,0,0.0379347704667193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.277510326742527,0.04724650184032,0.203448689412056,-0.0488625898067754,0,0,0,-0.367674887990449,0.291064967850653,0,0.100397364934667,-0.0179263149575747,0,0,0,0,0,0,0,0,0,0,0,0,0.0352106453353192,0.111024944574523,0.0763835285422154,0.230178059682074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121643956251358
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161484688571239,0.687937045770934,0,0,0,0,0.126678412498447,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0112976788294058,0,3.46944695195361e-18,0,-0.183864073734666,0.023134660087847,0,0,0,0,0,0,0,0,0,0,0.0691486943807628,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.113444622900579,0,0,0,0,0,0,0,0.0253911168872388,-0.036111346966642,0,0,0,0,0,0,0,0,0,0,0.066527525511953,0,0,0,-0.0271101334317604,0,0.008145965889906,0.0282741887258716,0,0,0.0369065853730223,0,0,0,0,0,0.0532331270137946,0.142813368367526,0,0,0,0.134899039953404,0,0.118028010236997,0.405727244425282,0
X601688.CH.EQUITY,0,0,0,0.0998045010436758,0,0,0,0.0526341794930761,0,0,0,0,0.0192111899985413,0,0,0,0,0,0.00852877878048561,0,0,0,0,0.501809014784784,0,0,0,0,0,0,0,0,0,0,0.0343244381226012,0,0,0.0260364943488096,0,0,0.110419362914662,0,0,0,0.188194497831863,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.0831425743142132,0.0213136945715488,0,0,0,0,0,0,0.0867484242557596,0,0,0.0300624236670358,0,0,0,0,0,0.37090109882501,0,0,0,0,0,0,0,0,0,0,0,0.374218194350646,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.169716723587122,0,0,0,0,0.00942332569791644,0.0292780596051266,0,0,0,0,0.00237048138208669,0,0.391769126868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047640918026848,0,0,0,0,0.191175985552986,0,0,0,0,0,0,0.25905278592374,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.230426974484555,0,0,0.174318970799776,0.0115355635860959,0.0777567809407803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306537751413289,0,0,0,0.16454730362341,0.0193548059767725,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380526445815719,0,0.0908018995086782,0,0,0,0,0,0.203449940733053,0,-0.0105265301519864,0,0,0,0,-0.0190057625423382,0,0,0,0,0.174478816926965,0,0,0,0,0,0,0,0,0,0,0.14062693911428,0.203965309021154,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.118014464176762,0,0,0,0,0,0,0,0,0,0.126233543772608,0,0.322395513770228,0,0,0,0,0,0,0.0873700461728993,0.00936278495242903,0,0,-2.77555756156289e-17,0.054906322704365,0.0208236364176693,0.0637647265635996,0,0.233242163607127,0,0.00524875126949259,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.373685289437487,0,-0.0617805263742052,0,0.275971670693414,0,0,0,0,0,0,-0.104481958495363,0,0,0.0991128037588193,0,0,0,0,0.329590028317183,0,0,0,0,0,0,0,0.0111917012713089,0.0480420580118281,0,0,0,0.196694185674296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0.0486750324695879,0,0,0,0,0,0.0284991723507615,0,0,0,0,0,0,0,0,0,0,0,0,-0.111192250963975,0,0,0,0,-0.0289432377442184,0,0,-0.0307058999223365,0.125052930352653,-0.334017400703248,0,0,0,-1.73472347597681e-18,-0.0324836001496849,0,0,0,0,0,0,0,0,0,0,0,0,1.0904607304157
X000166.CH.EQUITY,0,-0.0355995127299469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0781138756792416,0,0,0,0,0,0,0,-0.0263692291375014,0,-0.00524548753792921,0,0,0,0.109233973494337,0.606691348106621,0.371701276126212,0,0,0,0,0,0,0,0,0,0.0771599559096366,0,0
X17.HK.EQUITY,0,0.329971919773354,0,0,0,0,0,0,0,0,0,0,0.232796314955036,0,-0.167737334113635,-0.050483922262613,0,0,0,0,0.220073655510931,0,0,0,0,0,0,0,0.112880682464661,-0.00397990063790788,0,0,0,0,0,0,0,-0.0044110261270574,0,-0.179101069970519,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,-0.0458807159012115,0,0,0.197535933229825,0,0,0,3.46944695195361e-18,0.0269172857575578,0,0,0,0.0012117073367697,0,0,0,-0.0729201521679709,0,0.143487160071317,0,0,0,0.0971337709749617,0,0.108596054571346,0,0,0,0,0.486825086246704,0,0,0,0.194573038082566,0,0,0,-0.0088654167496534
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116966596571359,0,0.0332267957751376,0,0,0,0,0,0,0.40610618264323,0,0,0,-0.045108767241997,-0.0132018224129761,-0.026846413780878,0.00853256317424859,0,0,0,0,0.369606856515247,0,0,0,0,0,0,0,0,0.190898131911458,0.0192941139412746,0.00754921472570935,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0458835825740603,0,0,0,0,0,-0.00419238491572382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0593363840386995,0,0,0,0,0,0,0,0,0,0.886875905605269,0,-0.104774874409406,0,0,0
