,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601998.CH.EQUITY,0,0,0.0565528800459455,0.0161731091298297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058017252310962,0,0,0,0,0,0.298549711655373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742231627235159,0.143416497899064,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0307418792133059,0,0,0,0.0862940235526553,0,0,0.140591693806346,0,0,0,0,0,0,0,0.0825584451575029,0,0,0,0,0,0,0,0,0,0,0.0583575099175553,0,0,0,0,0,0.133085470620685,0,0,0,0,0,0,0,0.132371140573812,0,0,0.0561913011848829,0,0,0.0614595300429227,0
X2007.HK.EQUITY,0,0.133844349077618,0,-0.137715184113654,0.0886057117238851,0,0,0,0,0,0,0,0,0,0.186517020263024,0.0994262029021308,0,0,0.0276969574509477,0.0835830594766112,0,0,0,0,0,0,0.0731403818096141,0,0.108130424611943,0,0,0,0.29225835813202,0,0,0,-0.0499953274678921,0,0,-6.93889390390723e-18,0,0,0,-0.222511989356083,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.0890381077605246,0,-0.163669883779564,0,0,0.0110230847426076,0,0,0,6.93889390390723e-18,-0.0503995274523652,0.117990326488652,0.439514960327668,0,0,0,0,0,0,0.200649968641038,0,0,0,0,0,0.397028462466952,0,0,0,0,0.266479036596477,-0.0289205019308191,0,0,0,-0.0350027469198786,0,0.0264326104295231,0,-0.16843144063511,0
X601818.CH.EQUITY,0,0,0.193974536947704,0,0,0,0.12321398327676,0,0,0,0,0,0,0,-0.0846309042095566,0,0,0,0.0216586275635538,0,-0.0677701390126789,0.560332340694291,0,0,0,0,0.144558116944055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293447130962972,0,0,0,0.0557971123053405,0.202309134286296,-0.0812895969561552,0
X1113.HK.EQUITY,-0.332609661453336,0.104877151705779,0,0,0,0,0,0.148128312596212,-0.0156058463415621,0,0,0,-0.0482623900607933,0,0,0.093859034321792,0,0,0.0843802594849071,0,0.026707276174604,0,0,0,0,0.103592412620289,0,0,0,0,0,0,0,0.0283008101946694,0,0,0.0799603368808004,0,0,0,0,0,0,-0.097299558118431,0,0.219499561072974,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0112324350006415,0,0,0,0,0,0,0,0,0,0,0.640240009237474,0,0,-0.0224261191430877,-0.0306842736822549,0,0,0,0,-0.0123702696280843,0,0.0226849651438881,0,0,0,0,0.0963882525442807,0,0,0,0,0,0,0,0.156563435676332,0,-0.0752328094208764
X12.HK.EQUITY,0,0,0,0,0,-0.27831026716976,0,0.463269023259592,0,0,0,0,0,0,0,0,0.16745646696797,0,-0.22964399620371,0,-0.0122145932100578,0,0,0,0,0,0,0,0,0,0,0.301116822349344,0,0.562523892047006,0,0,0,0.267874512970582,0,0,0,0.0820230890892446,0,0,0,0.104640835331791,0,0,-0.106044727064026
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233726584755221,0.0445284193495139,0,0,0,0.050166294015366,0,0,0,0,0,0,0,0,0.112233556560251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375175891969378,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165144869567416,-0.30877016375115,-0.0664288503553402,-0.0564753433310104,0,0,0,0.357129439883967,0,0,0,0,0,0,0,0,0,-0.122124725003511,0.17703791201484,0,0,0,0,0,0,0,0,0.012485819667946,0,0,0,0.381289331779653,0,0,0,0,0,-0.0362975494125811
X001979.CH.EQUITY,0.142410850754404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21879469548392,0,0,0,0,0,0,0,0,0,0,0,0,0.0410347479322697,0,0.0600248639341334,-0.0879272133388809,0,0,0,0.158976802647314,0,0,0.0415028553070158,0,0,0,0,-0.0415774107550812,0,0,0.158101320596991,0.17016990273415,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0904845247920696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495126362040999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178323360809133,0.122572131903727,0.00228375592182787,0,0,0,0.260968509457809,0
X600048.CH.EQUITY,0,0,0.133801647100858,0,0,0,0,0,0,0,0.123648451887356,0,0,0.100653273382224,0,0.175086818811861,0,-0.187918700620327,0,0,0,0,0,0.336455453091968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321026725210687,0,0,0,0,0.025003067937867,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0560299445420466,-0.172252235594666,0.466693908606706,0,0,0,0.0795242933017663,-0.0263135556240524,0,0.0537989407195254,0,0,0,0,0.293185552368897,0,0,0,0,0.143999197382914,0.209707335275692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251290820025573,0,0,0
X601336.CH.EQUITY,0,0,0,0,-0.0108087925848552,0,0.0570970252142039,0.141717435034777,0.119284722888739,0,0,0.279921178892468,0,0,0,0.133595398095582,0.17584017541562,0.0707999796812055,0,0,0,0,0,0.0557504395783732,0.0668591910454791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293244498484276,0,0,0,0,0,0.540075912220858,0,0,-0.0383046842836287,0,0,0,0.196183597591764,0,0,0,0,0,0.0615599861007828,0,0,0,0,0,0,0,0,0,0,0,0.0015799724097171,0
X601229.CH.EQUITY,0,0.0178823841126653,0,0,0,0,0.106926693712565,0,0,0.0925382668133609,0,0,0.324477590301839,0,-0.0339759558450408,0,0,0.0947873375590665,0.0993226624447052,0,0,0,0.0515728073718193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489658722627452,0,0,0,0.474131203101363,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.109092810972887,0.0941680270957311,0.0503022216547199,0.0901455920852852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270539140743173,0,0,0,0,0,0,0,0,0,0,0.0959318784609611,0,0,0,0,0.256478730580488,0,0,0,0.0372215340050419,0.10523239705707,0,0,0,0
X002142.CH.EQUITY,0,0,0.00837801272200807,0,0,0,0.116755876807187,0,-8.67361737988404e-19,0,0,0.197138529286304,0,0,0,0,0,0,0,0,0,0,0,0,0.221065269309251,0,0,0,0,0,0,0,-0.194460908324891,0,0,0,0,0.157086716187868,0,0.0519764527951214,0,0,0.0679846815850805,0,0,0,0,0.135266048837773,0
X000166.CH.EQUITY,0,-0.105251901788164,0,0.00798126653231571,0,0,0,0,0,0,0,0.250295125470115,0,0,0.129738633260299,0,-0.0371544040661625,0,0,0,0,0,0,0,0,0,-0.104693705057738,0,0,0.064163755448838,-0.0312838609446201,0,0,0,0.548350944199352,0,0,0,0,0,0,0,0,0,0,0,0.235466593400946,0.0983823555618276,0
X2882.TT.EQUITY,0.135726203788181,0,0,0,0,0,0,0,0,0,0,0.0947664784873973,0,0,0,0,0,0,0,0,-0.210062477021836,0,0,0,0,0,0,0,0,0,0,-0.0692637430143658,0,-0.179974665620413,0,0,-0.0779988791882407,0,0,0,0.204802828856003,0,0,0,0,0,0.108604831919178,0,0.870045549524132
X600015.CH.EQUITY,0,0,0.116093209238034,0,-0.214269079624871,0,0.224993980739821,0,0,0,0,0,-0.334865361700791,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.64089775076306,6.93889390390723e-18,0,0,0.339145400877933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X17.HK.EQUITY,0,0,0,0,0.232627878111138,0,0,0,0,0,0,0,0,0.263088509081448,0.0408332114853056,0,0,0.0218927093032846,0.0252212058843184,0,0.0331757455983073,0,0,0,0,0,0,0,0,0,0,0,0.173032560721758,0,0,0,0.342849277241685,0,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.00351708132827344,0,0,0,0,0,0,0.0089904947598969,0,0,0,0,0.0552637687448501,0,0,0,0,0.0685845158362221,0,0,0,0,0,0,0,0,0,0,0,0.328675339432502,0,0,0,0,0,0,0,0.346331915359271,0.0104583783499843,0.0313412901793937,0,0,0,0.0545115943168368
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124237731729991,0,0,0.0309498837239398,0,0,0,0,0,-0.0160274221625386,0.0916855847040228,0,0,0,0,0.537874634452945,0,0,0,0,0,0,0,0.355346517081524,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0.138388302212387,0,0.0425193135751178,-0.185655306760111,0,0,0,0,0,0,0,0,0,0,0,-0.0577815884114286,0,0,0,0,0,0,0,-0.0585142293962628,0,0,0,0,-0.209596628999168,0.0227352391732314,0,0,0,-0.147937120353676,-0.0493488191404217,0.129910690972906,0,0,0,0,0,0.882625375764288,-0.00753365455658482,0,0,0,0
