,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY
X267.HK.EQUITY,0,0.0318121407563967,0,0,0,0,0,0,0,0,0,0.0676151519362358,0,0,0,0,0,0,0,0,0,0.139199193431285,0.0397982265229901,0.0119956403947631,0,0,0,0,0.126612337582767,0,0,0,0.143221312657508,0.0592925364757796,0,0,0,0,0.189887255826922,0,0,0,0.143012785892226,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0.0369179242582458,0,0.0120836512942991,-0.0155280948683335,0,0,0,0,0,0,-0.30114186149343,0,0,0,0,0,0,0,0,0,0,0,-0.0548618191386081,0,0,0,0,0,0,0,0,0,0,0.146754069440355,0,0,0,0,0,0,0,0.936938458355768,-0.140233031169724,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.265032684204817,0,-3.46944695195361e-18,0,0,0,2.77555756156289e-17,0,-0.0496018870014613,0,0,0.358358212705886,0,0,0,0,0,0.110160527909474,0,0.633983369806367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118918349014619,0,0,0,0,-0.0437888304071749,0
X2007.HK.EQUITY,0,0,0,0,0,0.0516482262373653,0,0,0,0,0,0.00943040451246699,0,0,0,0,0,0,0,0,0,0.112093177240132,0.101147059219248,0,0,0.0545206528599212,0,0.253795402278969,0,0,0,0,0.195150211194239,0,0,0,0,0.0594371929784319,0,0,0.16326987025422,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0355061450867784,0,0,0.121081615503013,0,0,0,0.335967069055195,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459321258889278,0,0,0,0,0,-0.00411114625038166,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475590936991733,0,0,0,0,0.0101151165380114,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.296168184214262,0,0,0,0,0,0,0,0,0.13126494555864,0,0,0,0,-0.0150732985032865,0,0,0,0,0,0,0,0,0,0,0.108070697070296,0,0,0.217303903625972,0,0,0,0,0,0,0,0.108131497210205,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244247699884553,0,0,0.0241050162248978,0,0.0204881744122224,0,0,0,0,0,0,0.0462642531944984,0,0,0,0.0749969927629373,0,0,0,0,0,0.117463488081334,0,0,0.137587973023978,0.00529302900609023,0,0,0.258460580949054,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.170804018183522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024975983384699,0.0905349918529109,0,0.360898995684347,0,0,0.0664774734948352,0,0.217287525384987,0,0,0,0.123494126777542,-0.0631965179621332,0,0,0,0,0.0486292262001485,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00365384059462,0,0,0,0.0459765594280508,0,0.423407674579326,0,0.278059405899912,0,0,0,0,0,0,0,0,-0.0120874277298334,0,0.0351113902421071,0,0,0,0.201489540031956,0,0,0,0,0.0214224545064701,0,-0.0935380295604296,0,0,0.0562835051164907,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0214545689824835,0,0,0,0,0,0.0593072328190365,0,0,0,0,0,0,0,0.33850678759967,0,0,0,0,0,0,0,0,0,0,0,0.130021640771975,0,0,0,0.0797608014734001,0,0,0,0.210738625137369,0,0,0,0,0,0.175068535013772
X600837.CH.EQUITY,0,0,0,0,0.039477803083584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129474132979832,0.219257983414507,0,0,0.162851007158491,0,0,0.0448903934193968,0,0.0732374863948172,0,0,0.0799761455372105,0,0.13869974399253,0,0,0.214067653127024,0,0.00383724425385766
X002142.CH.EQUITY,0,0.323052936924752,0,0,-0.0367425463437413,0,0.721296511248012,0,0,0.0988557298872888,0,0,0,0,0,0,0.000337895472798142,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0368588943046637,0,0,0,0,0,0,-0.102030859160787,0,0,0,-0.1836064161487,0
X001979.CH.EQUITY,0,0,0,0,0.0156463964523709,0,0,0,0,0,0,0,0.101186913611226,0.0497891461304091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154526385726064,0,0.127079037015605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136189961003834,0,0.574593880173606,0,0,0
X823.HK.EQUITY,0,-3.46944695195361e-18,0,0,-0.0255406687591216,0,0,0,-0.0425422412072009,0,0,0,-0.0858560006539692,0.115602148112216,0.173509281626962,0.0263874218232497,0,0.0796784527732831,0,0,0,0,0,0,0,0.224589822099565,0,0,0,0,0,0,0.366362534893956,0,0,0,0,-0.0546298579628072,0,0,0,0.053687944187694,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.132725039279224,-0.0906892608390235,0,0,0,0,0,0,0,0,0.057344900275888,0,0,0,0.320346594211491,0,0,0,0,0,0,0,0.0522409361109026,0,0,0,-0.181992224029085,0,0,0,0,0,0,0,0.0117725382154682,0,0,0,0,0,0.495869732224525,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.237811995312876,0.0510311231155229,0,0,0,0,0,0.0335164857713217,0,0,0,0.307394974220323,-0.054789989915634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810858791225059,0,0,0.0246473518027156,0,0,0,0,0.121726095210334,0.0640626214159258,0,0,0,0,-0.0523421680510226,0,0.165331634140418,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.150011106128724,0,0.113174567781909,0,0,0.144717532158443,0,0,0.0469617030105802,0,0,0,0.114620813430211,0.0163271278770263,0,0,0,0,0,0,0,0,0,0,0,0.0186896099251782,0.0242156037083758,0,0,0.0139689127357625,0,0,0,0,0,0.124845363057068,0,0,0.128348529095811
X2882.TT.EQUITY,0,0,0,0,0.299250340124873,0,0,0,0,0,0.0661260310918643,0.124509524255896,0,0,0,-0.0525687156397428,0,0,0,0,0,0.187462865206242,0,0,0,0,0,0,0,0,0.0504169266300273,0,-1.38777878078145e-17,0,0,0,0,0,0,0.131195645028777,0,0,0,0,0,0,0,0,0.16264126357004,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239578435794755,0,0,0,0,0,0,0,0.0436733407934704,0,0,0,0,0,0,0,0,0,0,0.0447753658843196,0.338730719018929,0,0,0,0,0,0.0653533939354015,0,0,0.131201256463354,0,0,0.154965670877068,0,0.100174541984608
X000166.CH.EQUITY,0,0,-0.0362193977735163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067451459057654,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.105087816753136,0,0.0375687559703656,0,0,0,0.269489830171894,-0.0606802121327406,0.00201198815847164,0.0503240059990676,0.201872361361194,0,0,0,0.130720524696857,0,0,0,0.11421141450556,0,0.149764482134853
X601169.CH.EQUITY,0,0,0,0,0.0684283222117019,0,0,0,0,0,0,0.156131346778842,0,0,0,0,0.0431194810357776,0,0,-3.46944695195361e-18,0.0268210605736898,0,0,0,0.0615963664637555,0,0,0,0,0.0135555029889123,0,0,0,0,0,0,0.00442187817370758,0,0,0,0,0.250932134436389,0,0,0,0,0.306519817020364,0.0934155078020288,0,0
X600015.CH.EQUITY,0,0,0.00290638485155565,0,0,0.0989195621390312,0,0,0.0503327442649365,0,0,0,0,0.169923054418024,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.17675345905251,0,0,0,0,0.0823072415090492,0,0,0,0,0,0,0,0.0642404113519514,0,0,0,0,0,0.0874411935507654,0,0.243075728711923,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0735605789093576,0,0,0,0,0,0,0,0.005793600742604,0,0,0,0,-0.0776501331038949,0.108251666904451,0,0,0,0,0,0,0,0.0221972798615544,0,0,0,0.0804256179450022,0.00320548911598897,0,0,0,0.499121724258569,0,0.0177643457278145,0,0.0489398986641795,0,0,0,0.304151437564781,0,0,0,0,0,0.0177158674592624
X2881.TT.EQUITY,0,0,0.148496837352404,0,0,0,0,0.0664357353742187,0,0,0,0,0,0,0.0113801372265171,0,0,0,0,0,0,0.136242041902969,0.104378463447464,0,0,0,0,0,0,0,0.071505377991435,0,0,0,0,0,0.17917794046407,0,0,0,0,0,0.153732283311259,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0529515457964062,0,-0.0192206298301194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678921564971523,0.138553849811032,0.0759445844711897,0,0,0.0348919401767969,0.0736702744977536,0,0,0,0.352016422600472,0,0,0.281350065022022,-0.017974136393966,0
