,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X1109.HK.EQUITY,0.0484681915967815,-0.0551230988956891,-0.0452145164826264,0,0,0,0,0,0.0915189123387698,0,0,0.0414597808539248,0,0,0,0,0,0,0,0,0.418488742204676,-0.033160973334579,0,0,0,0,0,0,0,0.121561785156615,0,0,0,0.204800500338762,0,0,0,0,0,0,0.112403594220533,0.103696954081445,0,0,0,0.0907299952432152,0,0.0731057390440033,-0.160271942576599
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.015812186107653,0,0,0.0278424983012026,0,0.162569199224663,0.224891078471307,0,0,0,0,0.068939282442149,0,0,0,-0.0646577737178612,0.0386348789216593,0,0,0,0.106331878241419,0,0,0,0,0.0131395185228919,0,0,0,0,0,-6.93889390390723e-18,0,-0.248122129739446,0,0,0,0.256476577843852,0.0451473670103643,0
X601818.CH.EQUITY,0,0,0,0,0,0.323537593262114,0.409503233773843,0,-0.0767881397014398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112292054734902,0,0,0,0.168327391207712,0,-0.0526895970378266,0.0826135692346307,0,0,0,-0.0594860721087007,-0.0365230214071615
X1113.HK.EQUITY,0,0,0,0,0,0.0323912776727043,0,-8.67361737988404e-19,0,0,0.0746367992309635,0,0,0,0.164441271490565,0,0.28919266301908,0,0,0,0.0904344024140199,0.128943574384529,0,0,0,0.159635949779832,0,-0.0606263979540608,0,0,0,0.118782117228684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.128000821905481,0,0,0,0,0,0,0,0,0,0,0.015422557853187,0,0,0.383427060092812,0.171442386492419,0,0,0,0,0,-0.0772377395213603,0,0,0,0.173521742469409,0,0,0,0,0,0,0,0.0583389341401068,0,-0.0497015432728172,0,0.310022555024287,0,0,-0.031635687038052,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.206351995461661,0,0,0,0,0,-0.100198615228581,0,0,0,0,0,0,0,0.160747288144937,0,0,0,0,0,0,0,0,0,0.0406355468893502,0,0,0,0,0.0272516413255983,0,0,0,0.200728023201887,0.0379838817157993,0.257554648601889,0,0,0,0,0,-0.0721435088884853
X600048.CH.EQUITY,0,0,0,0,0,0,0.137528024761793,-0.328791132491729,0,0,0,0,0,0,0,0.106037205065269,0.213104200849531,0,0,0,0,-0.0340905507598119,0.00816710792680788,-0.088814390640348,0.169338552316271,0,0,-0.134593127222734,0.396429989447964,0,0,0,0,0.422387382413893,0,0,0,0.0316614234286049,0,0,0,0,0,0,0,0,-0.0521190718791161,0,-0.0946363989982254
X601688.CH.EQUITY,0,0,0,-0.260805917452508,0,0,0,0,0,0,0,0,0,-0.00116258672840676,-0.105642098804574,0.0189786082665351,0.135199424775208,0,0,0,0,0,0,0,0,0,0,0,0,0.0913300834114072,0,0,0,0.0153127491763744,0,0.470628563770601,0,0,0,0,0.0764368103151122,0.104064547920484,0,0,0.0628296305408462,0,0.27391971665799,0,-0.0483025098441216
X001979.CH.EQUITY,-0.0838040775012717,0,-0.287527648280612,-0.0903752843415593,0,0,0,0,0,0,0,0,0,-0.282155141023679,0,0,0,0,0,0,0,0,0,0,0.0954940827789319,0,0,0,0,0,0,0.362422501808469,0,0,0,0,0,0,0.21878027992348,0,0,0,0.130173448149804,0,0.312294790591363,0,0,0.161343361498601,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.22535969918475,0,0,0,0,0,0,0,0,0.067043611145101,0.0549805791490444,0,0,0,0,0.0664403274520428,0,0,0,0,0,0,0,0.182556370062393,0.0869562452844204,0,0,0.0121112470468612,0,0.0669241068474883,0.0644099878408592,0,0,0,0,0.346966920465241,0
X600837.CH.EQUITY,0.00553167090883244,0,0,0,0,0,0,0,0.247174929588569,0,0,0,0,0,0,0,0,0,0,0.119327331411602,0,0,0,0,0,0.0348530025010125,0,0,-0.00290684513754298,-0.0562899777844957,0,0,0.108533454803345,0,0,0,0.135070184496806,0,0,0,0,0,-0.0231865575108019,0,0,0,0.341254404052523,0,0
X601066.CH.EQUITY,-0.160699081216671,0,0,0,-0.312238505343617,0,-0.0276960041385657,0,0,-0.125574878429601,0,0,0,0,0,0,0,0,0,0,-0.0267668689412937,0,0,0,0,0,0,0.288957665570221,0,0,0,0,0,0,0,0,0,-0.0681374755678839,-0.035064499179846,0,0,0,0,0,0,0.113980659263547,0.34987344052115,0.153324346359289,-0.147303202177735
X601336.CH.EQUITY,0.0262077470498986,0,0,0,0,0,0.11219023774527,-0.0431461182906787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0749701118360221,0,0,0,0.243448957833848,-1.38777878078145e-17,0,0.461693622328659,0,0,0,0.0160192230092431,0,0,0.0520663372685283,0.0990959240445652,0,0,0,0,0,0.186250570509041
X002142.CH.EQUITY,0,0,0.312481616855242,0,0,0,0,0,0,0,0.112172224847152,0,0,0,0,0.0739381009132553,0,0,-0.0560115170917486,0,0,-0.0436735583589606,0,0,0.316270818229811,0,0,0,0,0,0,0,0,0.0240016341129144,0,0,0,0.0230907213287602,0,0.0767451825765027,0,0,0,0,0,0,0,0,0.147411683564996
X601229.CH.EQUITY,0.46034360578998,0,0,0,0,0,0,0,0,0,0,0,0,0.156436413832601,0,0,0,0,0,0,0,0,0,0.148609104772069,0,-0.225086428056894,0,-0.0913355117941727,0,0,0,0,0,0,0,0,0.0658483070265216,0,0.189977672270073,0,0,0,0,0,0,0,0.101581290959815,0,0.1817775768076
X1997.HK.EQUITY,0.261079090498744,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171995927245216,0,0.0342319765499539,0,0,0.129462123504064,0,0.139323754017846,0,0,0,0.0994199705789839,0,0,0,0,0.513996830388083,0,0,0,-0.235365537174447,0,0,0,0,0,0,0,0,0,0,0,-0.0206280044714085,0,0,0
X000166.CH.EQUITY,0,0,0,0,-0.0741120289865828,0,0,0,0,0,0,0,0.258824031119431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109542905966536,0,0,0.119205237015224,0,0,0.138032369358267,0,0,0,0,-0.0350612242606129,0,0,0,0.308510592210954,0.196841056530676,0
X2882.TT.EQUITY,0,0,0,0,0.0975812180114955,0,0.226894565224827,3.46944695195361e-18,0,-0.028655069015137,0,-0.00410815330637499,0,0,0,0,0,0,0,0,-0.0455621998343896,0,-0.0568857024469352,0,0,0,0,-0.0316793228454818,0,-0.125857942883355,0,0,0,0.0635126860852273,0,0,0,0,0,0,0,0,0,0,0,0,0.0929337192967376,0.0787860341445557,0.280054578693063
X600015.CH.EQUITY,0,0,0,0,0,0.165618198670513,0,0,0,0,0,0,0,0,0,0,0,0.145375284958951,0,0.0392369105223758,0,0,0,0,0.0963954259436949,0,0,0.0618359765573619,0,0,0,0.0340577602769848,0,0,0,0,0,0,0,0,0,0,0,0,0.449730563155419,0,0,0.0876740153035149,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.117628267550676,0,0,0,0,-0.231292401248956,0,-0.0515609603025792,0,0,0,0,-0.127803957710394,0,0,0.157678038865033,0,0,0,0,0,0.172147609685162,0,-0.176380257097306,0,0.518354007737715,0,0,0.0360857950083838,0.113571136875483,0,0,0,0,0,0.845510979023229,0,-0.213994763135501,0,0,0
X002736.CH.EQUITY,0,0.0709280648674407,0.082465406069227,0,0,0,0,0,0,0,0.0879702200412417,0,0,0,0.22005873276236,-0.123544019914508,0,0,-0.133648901560223,0.040485252744182,0,0,0,0.0144737583751,0,0,0,-0.0967851421300386,0,0,0,0,0,0.171031919319796,0,0,0.00369658353927686,0,0,0,0,0.246917612990385,0,0,0,0,0,0.386078504034122,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0750485108292918,0,0,0,0,0.247090779718055,0,0,0,0,0,0,0,0,0,0,0.0704898621308128,0,0,0,0,-0.0295383116627624,0,0.0377479453875079,0,0,0,1.73472347597681e-18,0.341863951299052,0,0,0,0,0,0.0635898574883259,0.0152161771229505,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0402282527210095,0,0,0,0,0,0,0,0.026750810789106,-0.0596690337359474,0,0,0.329636327083273,0,0,0,0,0,0,0,0.0622978607314226,-0.0240544594789427,0.102793347226735,-0.148632439384812,0,0,0,0,0,0.366259630913738,0,0.0843329333166614,0,0,0,0,0,0.0342776558940862,0,0,0.197385873276653,0.1664699295032,0,-0.0258412950738104
X2881.TT.EQUITY,0,0,0,0,0,0,0.0188238097355553,0.2920669844532,0,0,0,-0.255327942518669,-0.832395097254373,0,0,0,0,0,0,0,0,0,0,-0.210877000869809,0,0,0,0,0,0,0,-0.265581906199106,0,0,0,0.539612819051139,0,0.469135748045923,0.243566157656011,0.597133381081965,0,0,0,0,0,0,0,0,0
