,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X601328.CH.EQUITY,0.0718945168253785,0,-3.46944695195361e-18,0.521891596920472,0,0,0,-0.0457589431625004,0,-0.110062007867093,0,0,0.0193381827270861,0,0.0377594972150419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219541810211107,0,0.0711599115968635,0,0,0.173964529974553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107538445202839,0
X601166.CH.EQUITY,0,0,0,0.00209309744386498,0,0.430034460258871,0,0,0,0,0.0431807601208534,0,0,0.000609214570399536,0,0,0,0.0403956901606146,0,0,0,0,0,0,0,0,0,0,0,0.214674194271049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361537063141315,0.039292392332285,0.107365489044873,0.0432470027089317,0
X388.HK.EQUITY,0,0,0.383320876515917,0,0,0,0,0,0,0,0,0,0,0.00407984039706947,0,0,0.0846890802573168,0,0,0.0377497117691899,0,0,0.0518399163734138,0,0,0,0,0,0,0,0,0.0728501728702958,0,0,0,0,0,0,0,0,0,0,0,0.0432079134101285,0,0,0,0,0,0
X600000.CH.EQUITY,0.210478191263964,0.0879174637410248,0,0,0.0925116987264324,0,0.0103797366764986,0,0.0272977087046648,0,0,1.73472347597681e-18,0,0,0,0,0.0469622780042811,0.0833090168290899,0,0.0302186004318951,0.0222573320207538,0.0969492657659062,0,0,0,0,0,0,0.0642435013502675,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0558424419403662,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106026778586906,0,0,0.383264072884233,0.0840891802889854,0.04247241629739,0,0,0.162629778485791,0,0,0.0916015460177024,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0190456295549678,-0.00232072717959073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21049617723013,0,0,0,0,0.0295473416992306,0,0,0,0,0.163340883769579,0,0,0,0,0.0814053428644692,0,8.67361737988404e-19,0,0.116908105410556,0.280193653670696,0,0,0,0,0.134558216421396
X16.HK.EQUITY,0,0,0,0,0,0,0.000370211056718784,0,0,0,0,0,0.0853289502704519,3.46944695195361e-18,0,0,0,0,0,0.198802737464157,0,0,0.109470976467408,0,0,0,0,0,0,0,-0.103007502836323,0.241335772904233,0,0,0,0.143718291354886,0.184715097483391,0,0,0,0,-0.141776272320089,0.183737480548962,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.108840082050677,0,0,0.200955211827992,0,0,0,0.0950635690111131,0,0.21082048055031,0,0,0,0,0,0,0,0,0,0,0,-0.14026065721844,0.0891831672355578,0,0,0,0.078315579236904,0,0,0.135216928294061,0.145611545215405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.0355608239299673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0940381342714042,0,0,0,0.153460120746918,0,0,0,0,0.781871439953426,0,0.0695280151287495,0,0,0,-0.148482397145174,0,0,-0.00313892615110016,0.0645070702759319,0,0,0.010406329310026,0
X600016.CH.EQUITY,0,0.0370877265638406,0,0.112797415254922,0.135920722879258,0,0,0,0,0.0691987482614058,0.125093624111547,0.175059090526187,0,0.141154674751747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528349489526332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927111329637771,0,0.013694296611624,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.10176986481991,0,0,0,0,0,0,0,0,0,0,0.184234209820619,0,0,0,0,0.0143432608870613,0,0.0155862116055181,0,0,0,0,0,0.232950177089844,0,0,0,0,0,0,0,0.106879893190146,0,0,0,0,0,0,0.148702514112624
X601601.CH.EQUITY,0.0134413635679424,0,0.734216965483117,0,0,0,0,0,0,-0.0988213502094896,0,-6.93889390390723e-18,0,0,0,0,0.102677496269665,0,0,0,0,0,0,0,0,0,0,0.00451292136136415,0,0,0,0,0,0,0,0,0.0271566081648148,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0224577548641487,0,0.0867224131371778,0,0,0,-0.035756497268135,0,0.268573091350378,0,0,0,0,0,0,0,0,0,0,0.415060876304307,0,0,0,0,0,0,0,0.0570508467121081,0,0,0,0.176919933761007,0.0363882473051269,0,0,0,0,0,0,0,0.0666051107034706,0,0,0,0.00315850128192288,0
X11.HK.EQUITY,0,0,0,0,0,0,0.249384687387479,0.343142219200267,0,0.0856303052019808,0,0,0,0,0,0,0,0,0,0,0,0.142430667063836,0.468742317318348,0,0,-0.0966933153046992,0,0,0,0,0,0,0,0,0,0,0,-0.197744634418001,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.133977256226122,0,0,0,0.0456151183471938,-0.145776349591134,0.0251720732463336,0,0,0,0,0,0.681628698282043,0.0908964594677358,0,0,0,0.0829465038784849,0,0,0,0,0.134350867530919,0,0,0,0,0,0,-0.00643407027150314,0,0,0,0,-0.103717473112095,0.240514226246379,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0794025999441725,0,0,0.113960751012911,0,0,3.46944695195361e-18,0.0239537117335992,0,0.115737890602366,0,0,0.119253911405667,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.199521242968233,0,0,0.0538214422132795,0,0,0,-0.0298345146734604,0,0,-0.0458259557643958,0,0,0.0459995881123265,0,0,0.413869539168222,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.202331304860322,0,-6.93889390390723e-18,-0.108985773153153,-0.133025379114864,0,0,0,0,0,0,0.0297672511306769,0,0,0,0,0.116161961075685,0,0,0,0.467165087540719,0,0,0,0,0,0,0.152119654892555,0.10494314654513,0.0141688407384845,0.00849224904332689,0,0,0,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141726178628142,0,0,0,0.00676353813647459,0,0.114389773808911,0,0,0,0,0,0.266792724901613,0,0,0,0,0,0,0,0,0.355195891032647,0,0.107857175159419,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.00515853528908223,0.00025834633396192,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688809581290105,0,0,0,-6.93889390390723e-18,0.064631446683816,0,0,0,0,0,0,0.0580583919427312,0,0,0,0,0,0,0,0,0.19416428008969,0
X601818.CH.EQUITY,0,0.145745731727426,0,0.0459873376704755,0.0275264099664488,0,0,0.00625668610491992,0,0,0.146708933758346,0.281205518086959,0,0,0,0,0,0,0,0,0,0,0,0,0.0115210179303368,0,0,0,-0.0605243392187418,0,0.240073217566825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.277975108261028,0,0,0,0,0,0,0,0,0.390648267249334,0,0,0.128320061643105,0,0,0,0,0,0.0294435264964619,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0989915916631658,0,0.22227810235734,0,-0.0174365412547918,0,0,0,0,-0.0388581379149431,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.216029575603144,0,0,3.46944695195361e-18,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0371317283241586,0,0.00809880777325154,0,-0.059352076063376,0,0.533314742753178,-0.0529404971988273,0,0,0,0,0,0.0517506854258913,0,-0.0175190936760907,0,0,0,0,0,0.0586514928890712,0,0,0,0.149943401503134,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.192273361415377,0,0,0.0853110572434613,0,0,0,0,0.308075049523847,0,0,0,0.0242854659596966,0,0,0,0,0.0543611689904896,0,0,0,0,0,0,0,0,0,0,0.150888264219196,-0.103062286619285,0,0,0,0.234494204628062,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857880454512307,0,0.0922444885191313,0,0,0,0,0,0.090184740387728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291816142897182,0,0,0.0560186157671236,0.192788516492724,0,0.0419737501414185,0.111316701827278,0,0,0,0,0,0.284883862774885
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.134132767217114,0,0,0,0.0709116218471272,0.0928458998553728,0,0,0,0,0,0.00790558170840376,0,0,0,0,0.0169747948577374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101737588265184,0,0,0.126037183371145,0,-3.46944695195361e-18,0,0,0,0.521038268224395
X12.HK.EQUITY,0,0,0,0,0,-0.0984357455672768,6.93889390390723e-18,0,0,0,0,0,0,0.0590713574699779,0.351763853244324,0,0.392697255808834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509163801099739,0,0,0,0,0,0,0.218746667837651,-0.128953634938175,0,0,0.0772797182171934,-0.00417763859508902,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.161899772889222,0,0,0,0,0,0.181916075714794,-0.0504007839801901,0,0,0,0.137475452588496,0.0677862201157895,0,0,0,0,-0.00516446255592694,0,0,-0.150941604326739,0,0,0.0561478140362977,0,0.165665063441343,0,0,0.0413506181360182,0,0,0,0,0,0,0,0.267534946243629,0.346645908070753,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.110049528565376,0.0300477737512726,0,0,0,-0.0384549754599431,0.10977933647806,0,0,0,0,0,0,0,0.256502170082379,0,0,0,0,0,0,0,0.120116954661083,0,-0.00816473344445824,0,0,0,0.130956022181527,0,0,0,0,0,-0.0382429844192227,0,0,0,0,0,0,-8.67361737988404e-19
X2882.TT.EQUITY,0,0,0,0,-0.0236695305346171,0,0,0.041694560371172,0,0.0739246385413944,0,0,0,0,0.0796623630120222,0,0,-0.0571803311357155,0,0,0.0810498795672569,0,0,0,0,0,0,-0.106681168054275,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.542188845263314,0,0.221730058660594,0
X300059.CH.EQUITY,0,0,0,0,0,0.157856814488931,0,0,0,0,0,0,0,0,-0.150653261829173,0.861181085280567,0,0,0,-0.107559435343164,0,0,0,0,0,0,0,0,0.359014772659663,0,0,-0.214257948299847,0,0,-0.181473923593226,0,0,0,0,0,0,0,0,0,0,0,0,-0.227507525582799,0,0
X600837.CH.EQUITY,0,0,0,0,-0.0108576789545438,0,0,0,0,0.0902348435436597,0,0,0,0,0,0,0,0,0,0,0.113055480405961,0,0,0,0.0089400722338813,0,0,-0.151901669737295,0,0,0,0,0,0.418495272042792,0,0,0,0.0545075413123332,0,0,0,0,-0.056893613083017,0,0.0332376193504039,0,0,0,0,0.426545953566857
X601336.CH.EQUITY,0,0,0,0,0,0.195195584375142,0,0,0,0.0402781820170314,0,0,0,0,0,0,0,0.20448114546857,0,0,0,0.239113335439771,0,-1.73472347597681e-18,0,0,0,0,0,0,0.053857430495235,0,0,0,0,0,0,0,0,0,0.144077016185179,0,0,0.155560129598129,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127587346658863,3.46944695195361e-18,0.150330743087162,0,0,0,0,0,0,0,0,0,0,0.32899594538338,0,0,0,0.190723528119347,0,0,0,0,0,0,0,0,0,0,0,0.0728930812231968
X600999.CH.EQUITY,0,-0.0174728810189939,0,0,0.120982631725143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116499827402512,0,0.14828882048571,0.204279875985984,0.0425438979942112,0.0146163948513978,-0.0145765605039456,0,0,0.125816337783181,0,0,0,0.0664450083459725,0,0,0,0,0.29582571484047
X000166.CH.EQUITY,0,-0.049991112582802,0,0,0,0,0,0,0.060400318255116,0,0,0,0,-1.73472347597681e-18,0,0.481116489094095,0,0,0,0,0,0,0.121565784593764,0,0,0,0,0,0,0,-0.162314634669022,0,0,0.0956576670365036,0,0,0,0.0629864209149129,0,0,0,0,0,0.0983195328619497,0,0,0,0,0.0267227375327969,0.105776818862601
X601169.CH.EQUITY,0,0.0158644271944686,0,0,0,0,0,0,0,0.0390485500315668,0,0,0,0,0,0,0,0,0,0.0385067188337772,0,0,0,0,0,0.0601853127891318,0,0,0,0,0,0,0.116901337653733,0.168252685154798,0,0,0,0.120305358357263,-0.0160634408545076,0,0.0865780964777162,8.67361737988404e-19,0,0,0,0,0,0.468101445048815,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.168572014947174,0,0,0,0,0,-0.0205997879619225,0,0,0,0,0,0,0,0,0.0248427695285946,0,-0.0989044783368151,-0.0584632438681137,0,0,0,0,0,0,0,-0.0609431367562323,0,0,0,0,0.158476881471527,0.452306459661002,0,0,0,0,0,0,0,0,0,0.37022942613291,0
X600015.CH.EQUITY,0,0.141204303860967,0,0,0,0,0,-0.0245081877798989,0,0,0,0.29671898381999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124692036728518,0,0,0.23892068910271,0,0,-0.05322298400026,0,0,0,0,0,0,0.177613980586044,0,0,8.67361737988404e-19,0
X2886.TT.EQUITY,0,0,0,-0.0801901411075252,-0.140268862192009,0,0,0,0.214629228317831,0.108887728286626,0,0,0,0,0,-0.139349075722572,0,0,0,0,0,0,0,0,0,0,-0.0383284113333516,0,0,0,0,0,0.246246834811645,0,-0.0260852196828632,0,0,0,0,1.0842021724855e-19,0,0,0,-0.00108161573530258,0,0,0.556682808376753,0.193417541143315,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00442714757007875,0,0,0,0,0.118367290318464,0,0,0,0,0,0,0,0,0.021911036296033,0.0409791934860989,0.00115644027488094,0,0,0,0,0,0,0.114712088807372,0,0,0,0,0,0,0.369610350901321,0,0.0622469301948916,0,0.201499790773658,0,0,0,0,0
