,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X1997.HK.EQUITY
X2882.TT.EQUITY,0,0,0,0,-0.0376133803730134,0,-0.203181067372609,0,0,0.0460441565055154,0,0,0,0,0,0,0,0,0,0,0,0,0.248013512086602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124572651649818,-0.0733330475054708,-0.0467299016702733,-3.46944695195361e-18,0.81939093090149,0,-0.0356328151590027,0,0.0187462582308627,0,0.0199037938799936
X823.HK.EQUITY,0,0,0,0,0,0,0.0376323909018072,0,0,0,0,0.14790284953308,0,0,0,0,0.117377197612417,0,0,0,0,0.342811608756552,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.170042210345311,0,-0.0661830143521662,0,0,0,0,0,0,0,0,0.364054410216565
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0733123452184573,0,0,0,0,0,0.0565112124096612,0,0,0,0.286801331794167,0,0,0,0,0,0,0.0870003454928615,0,0,0,0,0.00288709302396962,0.283829530330796,0,0,0,0.168655951997126,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.371021373162253,0,0,0,0,0,0,0,0,0,0,0,0.181865526538048,0,0,0,3.46944695195361e-18,0.0313428596595293,0,0.162901474840004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417264641592994,0,0.0574813796511051,0,0.0454054051483671,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.101792284818796,0,0,0,0,0,0,-0.152344993017648,0,0,0,0,0,0,0,0,0,0.022850935712531,0,0.0725294058087537,0.225447056986502,0.0400964675261412,0,0,0,0,0,0,0,0.458482614530748,0.234036656944371,0.0355284005692601,0,0,-0.03881749753016,0.0942571051508804,0,1.73472347597681e-18,0,0,0,0.0129033672425425,0,0,0,0.032849244714297
X2881.TT.EQUITY,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0591147235673034,0.0491255119681152,0,0,0,0,0,0.0162359465398731,0,-0.035539923004507,0.0140206360649823,0,-0.178204324135051,0,0,0,0,0,0,0,-0.0381209999159702,0,0,0,0,0.0999060520738468,0.516591483153625,0,0,0,0,0,0,0,0,0.300407606948263,0,0.0343917029535003
X601169.CH.EQUITY,0,0.0938594619237374,0,0,-0.0131352563562732,0,0,0,0,0.0066533193820813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990084777166056,0,0.00400538357044138,-0.0236984033174978,0,0,0,0,0,0,0.280205106858445,0,0,0,0,0.124183834830893,0.5421208801466,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0454799219988368,0.0554678520882784,0.0922062768379662,0,0,0,0,-3.46944695195361e-18,0,0.0425754171360706,0,0,0,0,0,0.122102161216801,0,0,0,0.0103273210980765,0,0,0.0808853082886482,0.174912715578223,0,0,0,-0.252876679816316,0,0,0,0,0,0,0,0,0.202081744187276,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.217527885076559,0,0,0,0,0,0,0,0,0,0.0735063347644701,0,0,0,0,0,0,0,-0.153065364343058,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.765843624954935,0.0134857585042484,0,0,0,0.000193826198303505,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.0205158467079094,0,0,0,0,0,0,0,-0.318837129836348,0,0.0845805166456568,0,0,0,0,0,0,0,0,0,-0.095482933214593,0.331992514341093,0,0,0,0.246524652361432,0,0,0,0,0,0,0,0,0,0,0.548781665221896,0.00976531474111796,0,0,0,0.0980337627860419,0
X600015.CH.EQUITY,0,0.112774158340961,0,0,0,0,0,0,-0.00666839014463895,0,0,0,0.320701242611803,0,0,0,0,0,0,0,0,0,0,0,-0.122383869353131,0,0,0,0,0.0580991083606847,0,0,0.0835208750501558,0,0,0.297815584490772,0,0,0,0.0258001720674265,0,0,0,0,0.240798305135309,0,-0.0352012330785074,0,0,0
X1997.HK.EQUITY,0,0,0.142546065941606,-0.0611021163758103,0,0,0,0,0.321175160403904,0.106116163012409,0,0,0,0,-0.0633739475741374,-3.46944695195361e-18,0,0.145702180371697,0,-0.166862631059052,0,0,0.0434921600557686,0,0.164125323522054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319463423711576,-0.0798819949939814,0,0,0,0,0,0,0,0,0
