,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1997.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.439704075237645,0,0,0,0.134332639235324,0,0,0.121501868049166,0,0,0,-0.0374382795326099,0.20766097954943,0,0,0.0940140340046005,0,0,0,0,0,0,0,0,0,0,0,0,0.0299269924254282,0,0,0,0,0,0,-0.0363619724474864,0,0,0,0,0.0160156463134674,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00135344706665081,0.12976769654952,0.271203237411001,0,0,0,0.0358875255103617,0,0,0,0,0.319688968502879,0.0925557743273591,0,0,0.0655039776738473,0,0,0,0.0445972445931391,0,0,0,-0.0500013382104772,0,0,0,0,0,0,0,0,0,0.0706053669026632,0,0,0,0,0,0,0.00205208465352866,0,0
X601939.CH.EQUITY,0.157072372593223,0,0,0.485431463517869,0.0655341855499732,0.0887791595497085,0,0,0,0.0623918917166492,0,0,0,0,-0.0297281722407795,0,0,-0.0166945909391573,0,0,0,0,0,0,0,0,0,0.183199443421219,0,-0.005744438808477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.073421821646238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160856049313647,0,0,0.533655753469662,0,-0.0416250313678049,0,0.102686849159026,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0298703155156941,0,0,0,0.225107174322441,0,0.111458112214474,0,0,0.285900130099908,0,0,0,0,0.0409267853096156,0,0,0.026317521940086,0,0,0,0,0,0,0.054115704371345,0,0,-0.103161186571964,0,0,0,0,0,0.141206298397406,0,0,0,0,0.0740131927803329,0,0,0,0,0,0,0.175305947253976,-0.154469653196756,0
X601988.CH.EQUITY,0,0,0,0,0.323147412264893,0,0,0,0.00220747660840075,0.0610831922962676,0.134859929203195,0,0,0,0,0.160205831195517,0,0,0,0,0,-0.0687044447283216,0,0,0.193377591122154,0,0,0,0,-0.209829870757497,0,0,0,0,0,0,0,-0.0474016399073464,0,0,0,0.0715800530637368,0,0,0,0,-0.0181908541426137,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0139378779066225,-0.0107481870279057,-0.0899667491404176,0,0.0883891704106357,-8.67361737988404e-19,-0.15253969145806,0,0.0943992066998787,0,0,0,0.561190622797058,0,0,0.0174005317511659,0,0,0.0892773419739179,0,0,0,0,0,0.0450407063443252,0,0,0,0,0.0550897305225909,0.242279889209308,0,0,0,0.116942590185216,0,0
X1299.HK.EQUITY,0,0,0,0,0.243787229526785,0,0,0,0,0,0,0,0,0,0.0904779284160046,0,0.11506220629584,0,0,0,0,0.0608262262433608,0,0,0,0,0.0738788812529993,0,0.167693429198549,0,0.0294645469266535,0.119350950751303,0,0,0.0581036310969979,0,0,0,0,0,0,0,0,-0.102664516806128,0,0,0,0,0
X601628.CH.EQUITY,0,0.175627546317167,0,0.175327483187498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617890115373325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114242240740897,0,0,0.38767777175408,0,0,0.0424713330003524,0.011730210349844,0,0.126025214164536,0.061566758312022,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.371298224378563,0,0,0,0,0,0,0,0,0.419977658498068,0,0,0,0,0,0,0,0,0.0103885433209302,0,0.150830542959439,0,0,0,0,0,0,0,-0.0180522515172493,0,0,0.027180489766744,0,0,0,0,0,0.0913456266935912,0,-0.0160725140573688,0.213486218089976,0,0,0,0.0812965590943756,0,0
X601166.CH.EQUITY,0.0360856468053387,0,0.221620165289651,0,0,0,0.0840655978847309,0,0,0.204585117491003,0,0.266672110250765,0,0,0,0.0618740065900232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.264127410814312,0,0.0968006173687566,0,0.128433399339139,0,0,0.0657417662815279,0.226647885797794,0,0,0,0,0,0,0,-1.38777878078145e-17,0.144564951112135,0,0.241894441319598,0,0,0,0,0,0,0.0715272173499378,0,0,0,0,-0.1365238191922,0,-0.207177475541506,0,-0.0600874463988243,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.00149862204020628,-0.22355599476286,0,0,0,0,0,0,0,0,0,0,0,0.0999742419250877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172543378109948,0.0365954899731169,-0.113690659319105,0,0,0,0,0,0.285536843365831,0,0.185601032986299,0.24611216579694,0
X16.HK.EQUITY,0,-0.0718043449182684,0,0,0.0437922904249241,0,0,0,0,0,0,0,0,0,0,0,0,-0.247777404287205,0,0,0,0,0,0,0,-0.106636760268018,0,0,0,0.175911851458464,0.202491382565766,0,0.183564094982116,0,0.672120749609301,0,0,0,0,0,0,0,0,0,0,0,-0.0543000036112426,0,0
X11.HK.EQUITY,0,0,0,0,0,0.189286504847418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797314884454264,0,0,0,0,0.21405960362847,0.0262485646458807,0,0,0,0.599526088885882,0,0,0,0,0,0,0.0875353313067587,0,0,0,0,0,0,0,0.151718117235527,0.110057968090166,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.0324710890518665,0.0353566805957309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0408400761999177,0.0121659663160079,0,0,0.736540789735808,0,0,0.0665222962862614,0,0,0.0587072517688733,-0.0599347246122453,0,0,0,0,0,0,0.14343163341487,0,0
X388.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0,0,0.394878878417365,0.221985216269849,0,0,0.281249401692661,0,0,-1.38777878078145e-17,0,0,0,0.162581799417224,0,0,0,0,0,0,0,0.0586850128397269,0,0,0.090812307742133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221349802622135
X601601.CH.EQUITY,0.133367472177727,0.118016838335264,0,0,0,0,0.0703724387997608,0,0.08538163979617,0,0,0,0,0,0.115503011728648,0,0,0,0,0,0.0429920978656471,0.0119582215093038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418066285600545,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.581411811603487,0,-0.284731225526126,0.160496703871358,-0.492929722258982,0,0,0,0,0.036595829233249,0,-0.0559578667624764,0,0,0,0.611313103225067,0,0,0,0,0,0,0,0,0.03810676903473,0,0,-0.0691041645316465,-0.232964594673771,0,0,0,0,0,0,0,0,0,0,0,0.0702229663346242,0,0,0,0,-0.0993317451140437,0,0
X267.HK.EQUITY,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.018594726995114,-0.524965346036904,0,0,0,0,0,0,0,0,-0.150077013153197,0,0,0.255264292202334,0,0.226468771143191,0,0,0,0,0,0.213330522957352,0,0.388327494831375,0.17085846696211,0,0,-0.232104972653971,0,0.452199023688244,0,-0.136554657153094,0
X600016.CH.EQUITY,0,0,0,0.102372814671113,0,0,0,0,0,0.0275246332950215,0,0.308441202473042,0,0,0,0,0,0.113816170638594,0,0,0,0,0,0,0.0141843482307401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129284272442638,0.0597037231410444,0.0752290185200899,0.196605634753494,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.200150435815421,0,0,0,0,0,0,0,0,0,0,0,0,0.0574056062578642,0,0,0.02641877734571,0,0,0,0.269312385362002,0,0.115450702475983,0,-0.186882937823407,0,0.0934714752604723,0,0,0,0,0,0,0,0,0.0642554713634429,0,-0.0640799123841562,0,0.0337621831128418,0,0,0
X601998.CH.EQUITY,0,0,0.0446288618999513,0.155747457601665,0.0308017637132289,0,0,0,0,0.0136364992000264,0.105262609811513,0,0,0,0,0,0,0,0,0.0360394766517753,0,0,0,0,0.239705695517127,0,0,0,0,0,0,0,0.0596766229706987,0,0,0,0,0,0,0.000987096796105362,0,0,0.0104002266042428,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0929754034707398,0,0,-0.0591255218044694,0,0,0,0,0,0,0,0.0490826443796614,0,0,0.0699104305858723,0,0,0,0.0289419907234391,0,0,0,0,0,0,0,0,0,0,0,0,0.0569577180025743,0.134658308978937,0,0.209256948995499,0,0,0.356085635475211,0,0,0,0,0,0.0918657674919043,0,0.0331346355114123,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0669458398574599,0,0,0.159359585648431,0,0,0,0,0,0,0,0,0.0831662047667414,0,0,0,0,0,0,0,0,0,0.0538460037676376,0,0,0,0.150531655038833,0,0,0,0.0752042684936668,0,0,0,0,0,0.161365900802151,0.0265478057190563,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.272109448871053,0,-0.198381008604326,0.111980051543526,0,0,0,0,0,0,0,0,0,0.0630926360241402,0.255093494675351,0,0,0.000774198023760508,0.0162497477068935,0,0,0,0,0,0,0,0,0.258279539690223,0,0,0,0,0,-0.0910417677155297,0,0,0,0,0.105322336294555,0,0,0,-0.157800010873307,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0331684464982551,0,0,0,-0.0302082381660999,0,0,0,0,0,0,0.0916992206595213,6.93889390390723e-18,-0.0418422906496639,0,0.591070784522055,0,0,0,0,0,0.104713212540973,0,0,0,0.205155703765076,0,0,0.016227767023898,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433711135414992
X601818.CH.EQUITY,0,0,0,0,0,0,0.19174191371051,0,0,0.313137548994448,0,0,0,0.00414880892428382,0,0,0,0,0,0,0.439390131622689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232619507041471,0,0,0,0,0,0,0,0,0,0.140018392312632,-0.0125172530188417
X1113.HK.EQUITY,-0.260143296414523,0.181069987525287,0,0,0,0,0,0.0694373919850781,-0.0660851801090238,0,0,0,0,0,0,0.051522093890165,0,0,0,0.0171280670938239,0,0.0629368137243909,-0.031971525918698,0,-0.0985566209287369,0.112923818870976,0,0,0,0,0,0.093864532641208,0,0,0.112462089531466,0,0,0,0,0,0,0,0,-0.0689481382684869,0,0.272819563640179,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.210964504679071,0,0.227005169906936,0,0,0.124471601772597,0,0,0.000114838287313141,0,0,0,0,0,0,0,0,0.121328376356296,0,0,0,0,0,0.0948051594624432,0,0,0,0,0,0,0,0,0,0,0.0893498426977114,0,0,0
X12.HK.EQUITY,0,0,0,0,0,-0.345163894753951,0,0.355258697977525,0,0,0,0,0,0,0,0,0,0.148902441534652,0,-0.31044223373037,0,-0.0946331079610543,0,0,0,0,0,0,0.0595405626479497,0.299281372324927,0,0.687063216507117,0,0,0,0,0.336824562483792,0,0,0,0,0,0,0,0,0.18667496157521,-0.222173441605823,0,0
X001979.CH.EQUITY,0.0612333034936749,0,0,0.169411698551055,0,0.00338192637798489,0,0,0,0,0,0,0,0,0,0.266173557435718,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0455337465102295,0.0766274112619947,0,0,2.77555756156289e-17,0,0,0,0,0.221571974536161,0,0,0,0,0,-8.67361737988404e-19,0,-0.0399541815771936,0,0.0555516368095815
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.0712420356264667,0,0.0567780025018558,0.185619011097781,0,0,0.131351568498836,0,0.343695353342604,-0.108111131419942,0,0,-0.0454934390324907,0,0,0.365715409330836,0.0518141644923503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976510175239974,0,0,-0.097131552248067,0,0.20523281504708,0,0,0,0,0
