,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY
X601166.CH.EQUITY,0.0486679567890382,0,0,0.199406313319983,0,0,0,0,0.172997599642356,0,0,0.278979287680062,-0.0867034424939862,0,0.0953934436442535,0,0,-6.93889390390723e-18,0,0,0,0.0729425239643678,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.185131777510587,0,0,0,0,0,0,0,-0.220638329375492,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.231033974107958,0,0,0,0.32565451709109,0,0,0,0.430369823202615,0,-0.00184742196936484,0,0,0,0,-0.00816061755991942,0,0,0.0162131809382965,0,0.0152843066450617,0,0,0,0,0,0,-0.0406707860266988,0,0,0,0,0,0,0,-0.184614525648719,0,-0.0440903747983005,0,0,-0.0537641258768704,0,0,0,0,0,0.347336315763032
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.058425289105127,0,0,0,0.398370586177037,0,0,0,0,-0.0802029163558722,0,0.13035392096926,0,0,0,0,-0.090255627737889,0,0,0,0,0,0,0,0,0.378879889049296,0,0,0,0,0,0,0,0,0,0.10116915757458,0,0,-0.121882198147066,0.00374170326701567
X601601.CH.EQUITY,0,0.0726695342621453,0,0,-0.0451039198548325,0,0,0,0.606617191352451,0,0,0,0.0243630515363519,0,0,0,0,0,0,-0.0373147427687813,0.0552461803222121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276171332885615,0
X000002.CH.EQUITY,0,0,0,0,0,-0.0418825138906005,0,0,0,0,0,0.0728106702267706,0,0.197797965296833,0,0,0.0662413015132273,-0.0813833685180424,0,-0.140092050801262,0,0,0,0,0.113681579250185,0,0.268735952718224,0,0,0,0,0.21728992390092,0,0.481642647403872,0,0,0,0,0,0,0,0,0.209863187645778,0,0,0,0.0414650834640802,0,-0.0847386914059045
X11.HK.EQUITY,0,0,0.0192646745456641,0,0.200972799411108,0.0169922051118562,0,0,0,0,0,0,0,0,0,0,0,0,0.36300497560137,0,0,0,0,0,0.0825975801527132,0,0,0,1.38777878078145e-17,0.406844991674932,0,0,0,0,0,0,0.188281331729415,0,0,0,0,0,0,0.0182060018806348,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0531371734202185,0,0,0,0.0213274517097007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210578704378837,0.275342462822354,0,0,0.0257151839318261,0,0.135706923213573,0.32557434404907,0,0,-0.0564184561888357,0,0,0,0.56304889308106,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0348377695670167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594790239448313,0.0145769268301213,0,0.0376533194259796,0,0,0,0,0,0,0.0577702446290414,0.0970952422892138,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122679489963505
X2388.HK.EQUITY,0,0.377891482526432,0,-0.0488026678063425,0.0574903476081019,-0.264466208413781,0,0,0,0,0,0,0,0,0,0,0,0.573037771390412,0,0,0,0.246505911439321,0,0,0,0,0,0,0,-0.294748371325687,0,0.245142256429885,0,-0.266418991764848,0,0,0,0,0,0,4.33680868994202e-19,0,-0.019751410773988,0,0,1.73472347597681e-18,0,0,0
X267.HK.EQUITY,0.0767156527459483,0,0,0,0,0,0.00745245068998912,0,-0.0193646105539735,0.0580934988506346,0,0,0,0,0,0.0314580467818747,0.0815910465016754,0,0,0,0,0.145681949262306,0,0.337775757726093,-0.220646342373775,0,0,0,0.0810753083529917,0,0,0,0,0,0,0,0,0,0,0.0412734957833736,-0.304337155560054,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0249388715594297,0.257678009091857,0,0,0,0.303428103736151,0.0256143312962565,0,0,0,0.00734640653582632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191178959131436,0,0.119365582750096,0,0.0695658881920082,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432529936437946,0,0,0,0,0,0.168427022769694,0,0,0,0,0.170133156652857,0,0,0.214140669412616,0,0,0,0,0,0.279846905882321,0,0,0,0,0,0.0162489881303993,0,-0.147525504404923,0,0,0,0,0,0.0104306387356364
X600016.CH.EQUITY,0,0,0,0,0.00482169287848394,0,0,0,0,0,0,0.222673966078912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403854343243878,0,0,0,0,0
X600030.CH.EQUITY,0.0113545882130415,0,0,0,0.0180379883066092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123155047890523,0,0,0,0,0.0367635063683915,0,0,0,0,0,0,0,0.102531081823005,0,0,0.149278963451846,0,0.386396608188603,0,0,0,0,0,0,0,0,0.37939099782012,0,0
X000001.CH.EQUITY,0,0.154091198014536,0,0,0,0.15570941314587,0,0,0.137447534527584,0,0.157182765732692,0,0,0,0,0,0,0,0,0,0,0,0,0.0679098975516665,0,0,0.12410643882275,0,0,0,0.0175878159306822,0,0,0.0101442641409551,0,0.00625687378506067,0,0,0,0,3.46944695195361e-18,0,0,0,3.46944695195361e-18,0.0632017532512479,0,0,0
X1109.HK.EQUITY,0.159040389283789,0,0,0,0,0,0,0,0.0725164151374339,0,0,0,0,0,0,0,0,0,0,0,0.0171235090655778,0.232372330891724,0,0,0,0,0.332967142124737,0,0,0,0,0,0,0.242762889708029,0,0,0,0,0.00413756818595017,0,0,0,-0.129386915369058,0,0.163888005221067,0,0,-0.229383737523214,0
X2007.HK.EQUITY,0,0.110664833122796,0,-0.0316514594199845,0,0,0,0,0,0,0,0,0.121375365910101,0,0,0,0,0,0,0,0,0,0,0,0,0.213104766299769,0,0,0.158608871409283,0,0,0.2917786254547,0,0.048529683460013,0,0,0.0236113132759858,0,0,0,0,0,-0.141465741463865,0,0,0,0,0,-0.0691940562007412
X601818.CH.EQUITY,0,0,0,0.320643844383003,0,0,0.202168076659488,0,0,0,0,0.0615917113526668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907485800208006,0,0,0,0,0,0.0713682879860609,0.0753656803014176,0,0,0,0
X1113.HK.EQUITY,0,0,0.0327354402123021,0,0,0,0,0.203437555121829,0,0,0,0,0,0,0,0.229624470721213,0.155543503655523,0,0,0.0691810304108267,0,0.0351731528489618,0,0,0,0.400782236609835,0,0,0,0.0826042550951381,0,0.109415905618021,-0.068388249051841,0,0,0,0,-0.025402288749124,0,0,0,0,-0.0990607787197657,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.0269102370259362,0,-0.129546147332026,-0.0260823219985562,-0.134662049965937,0.1274316321574,-0.0818274049278928,0,0,0,0,0,0.118257039543593,0.247918974943744,0,0,0,0,0,0,0,0,0,0,0,0.226960504186176,0,0.0565981964157526,0,0,0,0,0,0,0,0.433859106273804,0,-0.0573863854400691,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0.0905163691667731,-0.205508134077888,0.0269357300216816,0.420635804784901,0,0,0,0,0,0,0,0,0,0,0,-0.219973078276005,0,0,0,0,0.0820553284581408,0,0,0,0,0.265192290558155,0,0,0,0,0.378709189915121,0,0,0,0,0,0.000889271351412015,0,0,0,0,0,0,0,-0.182544325613354
X600048.CH.EQUITY,0,0,0,-0.041955099913491,0,-0.0174904672457853,0,-0.0560264712674618,0,0,0.136588005557309,0,0,0,8.67361737988404e-19,0,0.0248404415305074,0,0,0,0,0,0,0,0.191263779205457,0,0,0,0.387696054141429,0.108969572674689,0,0,0,0,0,0,0,0.033622874038298,-0.138086335397452,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,-3.46944695195361e-18,0,0,-0.153442241791298,0,0,0,0,0,0,0,0,0,0,0.0756439464679963,0.00614725082944599,-0.12421510995165,0,0,0,0,0,0,0,0,0,0,-0.0646719474250388,0,0.129148369393009,8.67361737988404e-19,0,0,0.0926447980719583,0,0,0,0.350013613195359,0.0629939472605617,0,0,0,0,0,0.588181381725746,0,0,-0.101143247268434,0
X001979.CH.EQUITY,0,0,0,0,0,0.0313412853661429,0,0,0,0,0,0,0,0,0.144344352738696,0,0,-0.0357193461901593,-0.175319448580515,0,0,0,0,0,0,0.0888299598076925,0.0466961969953488,0,0,0,0,0.178768640142374,0,0,0,0,0,0,0,0,0,0.550471803489712,0,0,0,0.132371078798949,0,0,-0.115601475022855
X601336.CH.EQUITY,0,0.0145505454252335,-0.170972752375117,0,0,-0.0140959617691691,0,0,0.20774709606721,0,0,0,0.111933473568881,0.0660506387788324,0,0,0,0.131512699431793,0,0,0,0,0,0,0,0,0,0,0,0,0.0513589671128162,0,0,0,0,0.276684697860489,0,0,0,0,0.223226601382633,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0191555365682762,0,0,0,0,0.0278683646747551,0,0,0,0,-0.0381361301661605,0.0919650742164662,0,0,0,0,0,0,0,0,0,0.0332164097147159,0.445437725066797,0,0,0,0.108758730924704,-0.0353800580370313,0,0,0.0785962384321624,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00649660910618073,0,0.0429850840826193,0,0.31141271355288,0,0
X601229.CH.EQUITY,0.429736496203633,0.0686028885032371,0,0,0,0,0,0,0,0,0,0,0,0.00103546163808149,0,0,-0.108814495284341,0,0,0,0.0620597299038493,0,0,0,0,0,0,0,0,-0.0356097028843439,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.172643708867848,0,0,0,0,0,0.373156721804256,0.118244028187982,-0.00602607841681366
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.132135816505844,0,0,0,0,0,0,0,0,0,0,0.00217270477799893,0,0,0,0.228885937934056,-8.67361737988404e-19,0,0,0,0,0,0,0,0.130854045945238,0,0,0.0175628723643119,0,0,0,0.147275577259333,0,0,0,0,0.147830350164813,0.0560832673048315,0,0,0
X1997.HK.EQUITY,0,0,0,0,0.0200290056507326,0,0,0,0,0,-0.0502673336457716,0,0,0,0,0.0506651149813177,0.171266575675256,0.134501948699691,0,0,0,0,0.0098305658619733,0,0,0.0359846656869393,0,-0.0439548111996236,0.276562235249553,0.370710849171751,0.254530521969302,0,0,0,0,0,0,0,0,0,0,0,-0.0598898821092836,0,0,0,0,0,0
X601066.CH.EQUITY,-0.0276675463041102,0,0,0,-0.37600889951933,0,-0.0896997421092588,0,0,0,0,0,0,0,0.00411558050224828,0,0,0,0,0,0,-0.0897678279277408,0,0,0,0,0,0.353482625774079,0,0.0160267626470614,0,0.0749111018947196,0,0,0,0,0,0.276272084526043,0.0486615724471618,0,-0.269237520990641,0,0,0.0766848856688205,0,0,0.147356503314956,-0.124456235006885,0.148728906110234
X002142.CH.EQUITY,0,0.479711608311101,0.230014046251157,0,0,0.034163413144006,0.0299320783719248,0,0,0,0,0,0,0.0307266180171416,6.61600589769831e-05,0,0,0,0,-0.0141093173848045,0,0,0,0,0.123437562550882,-0.254588470632954,0,0,0,0,0,0,0,0,0.0326760999109925,0,0,0,0,0,0,0,-0.120429681936964,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0505303395884944,-0.14411836932373,0,0,0,0,0,0,0,-0.0737832645093044,0,0,0,0,0,0.0484479792382073,0,0,0,0,0,0,0.09724347846975,0,0.0996167146684118,0,0,0,0.525542967465959,0,0,0.000218010780262646,0,0,0,0,0,0.037969355097029,0.790123561987957,0,-0.108545741600784,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0129503599818455,0,0,-0.206974148609958,0,0,0,0,0,-0.0695681419140877,0,0,0,0,0,0,0,0,0,0,0.115115799531905,-0.098915488496382,0,0,0,0,0,0,2.16840434497101e-19,0.0974750497519395,0,0,0,0,0,0.978480593530036,0
X600015.CH.EQUITY,0,0,0.0276078588675236,0,0,0,0,0,0,0,0,0.0858216043145562,0,0,0.122860645275991,0,0,0,0,0,0.031680028274179,0,0,0.212383908717198,0,0,0,0.18953521328609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459217611675611,0,0,0.0139574733208436,0,0.0514979944006789,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.187772592399822,0,0.0121381809488553,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.120361734662805,0,0,0,0,0.00466149016878351,0,0,0,0.136655719619688,0,0.181126137514794,0,0,0,0,0,0.10560620933682,0,0.134120072096543,0.252437781778742,0,0
X002736.CH.EQUITY,0,0,0.0284068419406046,0,0,0.0444960282704564,0,0,0,0,0,0.0606119082982301,0,0,0,0,0.258941004476448,0,0,0,0.0620879340013532,0,0,0,0,0,0,0,0,0,0,0,0.335788232167088,0,0,0,0,0.07751005266123,0,0,0.131738247915157,0,0.0253798758139256,0,0.0413283970535663,0,0,0,0
X600999.CH.EQUITY,0,0.00538142343115948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120894917370587,0,0,0,0,0.035848484848779,0,0,0,0,0,0,0,-0.0318024973516976,0,0,0,0.444943163092673,0.0754226780858302,0,0,0.110364336981807,0,0,0,0,0.220234066786042,0.202978507809718,0,0,0
X2881.TT.EQUITY,0,0,0,0,-6.93889390390723e-18,-0.121119759827531,0,0.191106819882015,0,0,0,0,0,0.157750829817754,0,0,-0.342062936818364,0,0,0,0,-0.0226255673351945,0,0,0,0,0,0,0,0,0,-0.111332496973897,0,6.93889390390723e-18,0,0,0.263150571836261,0,0,0,0.176051166537045,0,0.451565015207205,0,0,0,0,0,0
X2886.TT.EQUITY,0.0205573135579558,0,0.0738440096697983,0,0.006482777566201,0,0,0,0,0,0,0.345624728506053,0,0,0,0.0213901195870795,0.111349290346701,0,0,0,0,0,0,0,0,0,0,0,0,0.179155431575498,0,0,-0.479133429710643,-0.199916792203453,0,0,0,0,0.391446915099132,-3.46944695195361e-18,0,0,0.0293684963285204,0,0,0,0,0,0
