,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0.127833582136808,0,0,0,0,0,-0.136508603924525,0,0,0.480486088174541,0,0,0,0,0,0,0,-0.0612717680062452,0,0,0,0,0,0,0.139915093495844,-0.0262070266895201,0,0.0882158311227395,0.104740038043788,0,0,0,-0.032064501426792,0,0.00882035562564276,-0.06356162526879,0,0,0,0,0,0,0,0.0766696554974826,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0.14929305689047,0.464461569328165,0.0713856157796533,0,0,0,-0.00554319236081746,0.166407349914233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.382406413779333,0,0,0,-0.0821573211537931,0,0,0,0,0,0,0,0.0261249714422042,0,0,0.142762604554159,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.14741231142794,0.191710772809503,0,0,0,0,0,-0.0240863696855023,0,0.544236892278257,0,0,0,0,0,0.18190472142306,0,-0.146701773651059,0,0,0.254100870511661,0,0,0,0,0.0156747229864706,0,0,0,-0.0549349898211242,0,-0.0260803392196846,0,0,0,0,-0.0244598754741964,0,0,0,0,0,0,0,0,0,0,-0.191282880337164,-0.0687372862432235
X601601.CH.EQUITY,0,0.374532173700308,0,0.139622693802631,0,0.185314033485435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564039709342439,0,0.12603367241783,0,-0.0658992746400796,0,0,0,0,0.195627463894491,0,0,0,-0.0688272407348492,0,0.276272013211766,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0572095812781868,0,0,0,0,0,0,0,0,0,0,0,0.139726399563372,0,0,0.123361840232087,0,0,0.198326812618111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212026162907417,0,0,0,0,0,0,0.129853127925026,0,0,0,0.235379776090129,0,0,0,0
X000002.CH.EQUITY,0,0,0.123144061000643,0,0,0,-0.038353031167703,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0287380128211543,0,0,0.259173660320174,-0.179281120457078,0,0,-0.0233283282770253,0,0.0117536297044367,0.662254604661701,0,0.0597580737923731,0,0,0,0,0.0156173897187587,-0.02986010384855,-0.0024925346989623,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.0565633335903355,0,0,0,-0.0995993544240522,0.050317402973483,0,0,0,0,0.218641688283276,0,0,0,0,0.210615300036547,0,0,0.0134464863574392,-0.0468048562797656,0,0,0,0,0.319567940359353,0,-0.0421273028894231,0,0,0,0,0.246102267300774,0,0,0,0,0,0,0,0,0,0,0,-0.0954877765166662,0,0
X601328.CH.EQUITY,0.245117613820834,0,0,0.0543917297181264,0,0,0.0427421521958386,0.118543204504844,0,0,0,0.113255744159193,0,0,0,0,0,0,0.188523188211266,0,0,0,0,0,0,0.106956624666381,0,0,0,0,0,0,0,0.0374841140409571,0,0.0477479907055715,0,0,0,0,0.0160894595584752,0,0,0.090986576150242,0,0,0,0.0987335906149311,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0614819159770313,0,0,0,0.160990398082828,0,0,0,0,0,0.0841583753630024,0.0482823820292863,0,0,0,0,0,0,0.110736705294861,0,0,0,0,0,0,0,0.0385533383998349,0.00824581498187721,0.163717887741053,0,0,0,0,0.00499927149507561,0,0,0.234287389515933
X601066.CH.EQUITY,0,0,0,0,0,0,0.0111051067914484,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0955443305442955,0.127030260680555,0,0,0,-0.0538455337456766,0,0,0,0,-0.0677184449204375,-0.0807583836027773,-0.0202568904737929,0.0662145874939731,0.246494292775122,0.0313426875706551,0,0,0,0,0.143601203558607,0,0,0.0630098118537503,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.0899839959319127,0,0,0,0,0,0,0,-0.0236882273091361,0,0,0,0,0,0,0,0,0,0,0,0.112701523111669,0.0576546501371075,-0.0213195158289792,0,0.038756354479782,0,0,0,0,0.0433589420948119,0,-0.132036178667878,0,0.280071034806919,0.449526981858594,0,0,0,0,-0.490387601171698,0,-0.0251996751815315,0.0857111925325245,0.0655129180723941,0
X002142.CH.EQUITY,0,0,0.174147284324927,0,0,0,0.159823114539214,0,-0.00114583686422637,0,0.377447009859642,-0.067057636155324,0.00129653529927958,0,0,0,0.0303229121938476,0,0,0,-0.274775920667128,0,0.00992671135633604,0,0.0586098891276518,0,0,0,0,0,-0.0227499799861315,0,0,0,0,0,0.17459461793225,0,0,0,0,0,0,0,0,0,0,0,-0.0312539994527351,0
X601319.CH.EQUITY,0,0.0956796321564522,0,0.0397908206615025,0,0,0,0,0,0,0,0.0474238416512171,0,0,0.338045547515311,0,0,0,0,0.191223107542459,0,0,0,-0.0308997439473069,0.0553644936414473,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0262469126241648,0,0,0,0,0.125724830874421,0,0,0.0117971045808837,0,0,0,0.12361356546429
X11.HK.EQUITY,0,0,-0.0314570740951741,-0.0489179699651122,0,0,0.130313772036917,-0.0103107686829264,0.547396836298633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446028558043274,0,-0.0696961856029701,0,0,0,0.143005427067447,0.214514708956337,0,0,0,0,0,0,0.10861232595367,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.133219790283228,0,0.00422008048901126,0,0.340216521596446,0.0899164531402108,0,0.196574071165557,0,0,0,0,0,0,0,0.0125525522266747,0,0,0.107978544137054,0,0,0,0,0,0,0,0,0.162750661711332,0,0,0,0,0,0,0,0,0,0,-0.0493282054505874,0.0174741911995766,0.028957512132706,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0807956650819888,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0381992172268145,0.334771606627393,0,0,0,0,0.194149882196333,0,0,0,0,0,0,0,0,0,0,-0.0739790720570762,0.574972353270625,0,0,0.0764064168981171,0,0,0,0,0,-0.076359564020266,0,-0.498108017022155,-0.010446575355481,0,0,0.298708347394681
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.23120604719637,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0971811986406849,0.179641389995974,0,0,0.349314906207324,0,0,0,0,-0.0936846457335625,0.0438562577829031,0,0,0,0,0,0,0,-0.0305461492507935,0.0653271552015697,0,0,0,0,0,0,0,0,0,0.0108652130783316,0.157422040103537
X601818.CH.EQUITY,-0.0754235245956007,0.198064931485155,0,0,4.33680868994202e-19,0,0,0,0,0,0.0378050475781119,0.167848802216861,0,0.029861091023842,0,0.0423769140365447,0,0,0,0,0,0.333788966671481,0,0,0.196686826175981,0,-0.017832299999864,0,0,0,0.209851337731858,0,0,0,0,0,0,0,0,0,0,0,0.132043189767934,0,0,0,0,0.011215828482052,0,0
X600999.CH.EQUITY,0,0,0.122846432641522,0,0,0.0102905605930858,-0.0501454034124965,0,0,0,0,-0.239521571427123,0,0,0.110582168275942,-0.262635637398514,0.368546287312449,0,0,0.316512855204964,0,0,0,-0.086857403702259,0,0,0,0,0,0,0,0,0,0.203835790965703,0,0,0,0,0,0,-0.0971322177747819,0.183511657317164,0,0,0,0,0,0,0.0747429412143847,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473271197466112,0,0,0,0,0,0,0.0832440878041297,0.103800424056617,0,0,0,0,0.0808542055483131,0,0.120734685534334,0,0.272999615220476,0,0.170638281132699,0.00168661089394812,0,0,0,-0.0576661734840389,0,0,0,0,0,0,0,0,0,0,0.0369826128191079,0.0363930241107359
X2007.HK.EQUITY,0,0,0.0927100959712109,-0.0152331323055846,0,0,0,0,0.0941942076423078,0,0,0,0.0372297277862288,0,0,0.224523351062384,-0.158846255579422,0,-0.0161385732535277,0,-0.122348561683712,0,0,0,0,0,0,0,0,0.316531446293416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158691524352252,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616535864146643,0,0,0.188070788085605,0,0,0,0.0163465603661766,0,0,0,0,-0.112212360716729,0,0.0291811829192282,0,0,0,0,0,0,0,0.223064676104465,0,0,0,0,0,0,0,0.0557448105129855,0,0.0016291244442191,0.0220728083772477,0
X688.HK.EQUITY,0.1460861205607,0,0,0,0,0,0,0,0,0,0.171589814111656,0,0,0,0,0,0,0,0,-0.27344888093691,0,0,0,0,0,0,0,0,0,0.503206276006154,0.0420617697643724,0,0,-0.0582474357621498,0,-0.113220936236897,0,0,0,0,0,0,-0.0925260841004166,-0.171842719164524,0,0,0,0,0,0
X267.HK.EQUITY,0.112523259588185,0,0,0,0,0,0.0836207731441785,0,0,0,0,-0.00574037980765924,0,0,0,0,0,0,0,0,0,0,0,0.105082431601251,0,0,0,0,0.196288502594898,0.0498516947542647,0,0,0,0,0,0,0.138539307449019,0.0266008904283758,0.563559666462899,0,0.0750135232877607,0,-0.466054235792199,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0709879329895032,-0.0182100786925981,0.0659123878370751,0,0,0.121750301478663,0,-0.0196034147489615,0,0,0.240339234598591,0,0,0,0,0,0,0,0,0,0,0.313020547420759,0,0,0,0.0232354377826381,0,0,0,0,0,0.471243297270975,0,0.0172976517604365,0,0,0,0,0,0,0,0,0,0,0,-0.042426672261309
X601211.CH.EQUITY,0,0.0655251641049329,0,0,0,0.00287551021059146,0,0,0,0,0,0,0,0,0,0,0.0903566693237717,0.172590244738053,0,0,0,0,0,0,0,0,0,0.00939914794006493,0,0,0,0,0,0,0.400606945626192,0,0,0,0,0.0847603971229904,0,0.175519123205961,0,0,0.0859417222145217,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.0673490070640806,0,0,0,0,0,0,0,0,0,0,0,0.338812695111771,0,0,0.0253543356985625,0,0,0,0,0,0,0,0,0,0,-0.165383702189787,-0.0618020543915929,0,-0.0794440828002382,0,0.148477640682819,0,0,0,0,0,0,0,0.122829746640923,0.183008608343104,6.93889390390723e-18,0.239494590522874,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0308949047128681,0.453520105576177,0,0,0.134929639532984,0.0783950500736547,0,0,0.186379837620776,0,-0.128223838584742,0,0,0,0,-0.0369698416652609,0.0203383212433675,0.304521535793796,0,0,0,0,0,0,0,0,0.0769289535730374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.134201387038388,0,0,0,0,0.210868473369,0,0,0,0,0,0,0.0756554711287266,0,0,0,0,0,0,0,0,-0.279567132660096,0,0,0,-0.171034458594711,0,0,0,0,0.172509362732,0,0,0,0,0,0.535041050276204,-0.101797319539087,-0.091710246237907,0.00436257016209045,-0.0171608954516234,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.14329821399848,0.102877782407678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307321447113284,0,0,0,0.049827440498384,0,0.109673205656075,0.0781099123801899,0,0.0204621017175391,0,0,0,0,0,0,0,0,0.129379637782271,0,0.0429936128549784,0,0,0,0,0,0,0.0237212747189645,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816008292420294,0,0,0,0,0,0,0,0.0876872321750455,0,0,0.227713232800719,0,0,0,0,0,0,0.045233491426566,0,0,0,0,0,0,-0.156961572137768,0,0,0,0,0.0562579271266679,0,0,0,0.589494606289957,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0930679079667046,0,0,-0.0154282102364089,0,-6.93889390390723e-18,0,0,0,0,0.335954459875069,0,0,0,0,0,0,0,0,0.0783004207856641,0,0.169550773885894,0,0,0,0,0.400213384868652,0,0,0,-0.0252712373339807,-0.021479103603551,0,-0.122016281968231,0,0,0.147904729053741,-0.204895001000377,-0.166699015078555,0,0
X823.HK.EQUITY,0,0,0,0,0,0.0420219858262029,-0.0989714881446989,0,0,0,0,0,0,-0.0543366639711476,0,0,0,0,0,0,0,0,0,-0.00189159669441576,0,0,0,0,0,0.199164320387372,0,0,0,0,0,0,0.0519572081426225,0,0.0423847524648305,0.114412656885568,0,0,0,0,0,0,0,0.0856149712245629,0,0
X601229.CH.EQUITY,0,0,0.085998000756685,0,0,0,0,0,0,0,0,0.109571695434174,0,0.0118531476394744,0,0,0,0,0,0,0,0,0,0.0699295597120175,0,0,0,0.286560248913488,0,0,0,0.235428460895899,0,0,0,0,0,0,0,0,0,0.117703614627641,0,0,0,0.0863762515437629,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.135539124068829,0,0,0,0,6.93889390390723e-18,0,0.204263075687591,0,0,0.167287684374497,-0.029653338354833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191638477644035,0,0,0,0,0,0,0,0,0,0.25671655190577,-0.025764678440764,0,0,0
X000166.CH.EQUITY,0,-0.143474296493063,0,0,0,0,0,0,0,-0.0999602384689936,0,0,-0.132955124121024,0,0.201615317795811,0,0,0,0,0,0,0,0.199450205267973,0,0,0,0,0,0,0,0,0.0531057528910876,0,0,0,0.621038084468722,0.120069938595477,0,0,0.0252819972684896,0,0,0,0.0261845490419313,0,0,0,0.0379124112911813,0,0
X2881.TT.EQUITY,0,0,0,0.0192822434616571,0.182158050123023,0,0,0,0.092397054844809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191419951326257,0.0957655017050532,0.110585238780599,0,0,0,0,0.10417417692395,0,0.511624708088351,0,-0.062664088007758,0,0,0,0,0.0225449926276485,0,0
X1997.HK.EQUITY,0,0,0,-0.121845925142322,0.269087591087741,0.135892745659299,0,0,0,0.0565195932389837,0,0,0,0,0,0,0.141634083169156,-0.0261607141043419,0,0,0.135000930009644,0,0.316581770282497,0,0,0,0,0,0,0,0.164194973427244,-0.106754076654884,0,0,0,0,-0.103363013721395,-0.31657047762473,0.0577739987459716,0,0,0,0,0,0.214746942971282,0,0,0,0.0963597380362428,0
X601155.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0410572688816967,0,0,0,0,0.15330122690574,0,0,0,-0.161534252424184,0,0,0,0,0,-0.0489936485594375,0,0,0,0.0257507099168068,0,0.235409742843327,0.0572430037046974,-0.157361281112134,0,0,0,0.0257824030450301,0,0,0,0,0,0.0317256641153247,0,0.0470742173845909,0.0485725128470327,0,0,0
X601169.CH.EQUITY,0,0.103572652338616,0.0281719046410719,0.130415314837021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779974954142711,-0.0260536581452815,0,0,0,0,-0.0152589019058983,0.729431076755775,0.15941916200919,0.046933082671259,0,0.0586402657543448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.253087525823038,0,0,0
