,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY
X601398.CH.EQUITY,0,0.104294474182615,0,0.0919112360391683,0,0,0,-0.0373090131488073,0,0,0,0.397851976365547,0,0,0,-0.101179152029279,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356285802881513,0,0,0,0,0.114787226285307,-1.73472347597681e-18,0,0,0.15705727075753,0,0,0,0,0.0694911890119052,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0707265042978188,0,0.288503787830481,0,0.102757689290636,-0.105528705765544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307509395275916,0.306035151123034,0,0,0,0,0,0.240307076791984,-0.223469310573245,0,0.23478927438547,0,0.243273546656748,0,0,0,0,0
X601939.CH.EQUITY,0.324659320617397,0,0,0.255980466106925,0,0.134044400431589,0,0,0,0,0,0,0,0,0.1189419446433,0,0,0,0,0,0,0,0.0773218774554781,0,0,-0.0651067352170185,0,0,0,0,0,-0.0253102684932321,0,0,0,0,0,0,-0.0994518324589316,0,0.363313195301629,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.228313630555121,0,0.158854222394571,0,3.46944695195361e-18,0.258380663228767,0,0,0,-0.0686582634354014,0,0,0,0,0,0,0,0.0656670471451576,0,0,0,0,0,0,0,0.045271098157777,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510397027791238,0,0.235114406111141,0,0,0,0,0,0,0.165376574769996,0,0
X5.HK.EQUITY,0,0,0.0394384472690049,0.228154832810975,0,0.166634206489363,0,-0.312133931195782,0,0,0,0,0.0807346631816151,0,0,0,-3.46944695195361e-18,-0.0431636538746607,0,0,0,0.420083066214207,0,0,0,0.416567565862391,0,0,0,0,0,0,0.062590882636361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161667801944626,-0.110134171924207,0
X601988.CH.EQUITY,0.255449090596288,0.0537489828674476,0.222022660622891,0.000987421814571596,0,0,0,0,0.170625238175688,0,0,0.176398063348354,0,-0.207673857721938,0,0,0,0,0,0,0,0,0,0,0.0647603912134127,0,0.0740894019686951,0,0,0,0,0,0,0,0.0542685990024235,0,0,0,0.00832558701420777,0.0891030082747161,0,0,0,0,0.0512339149813683,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0.0196902630677157,-0.0118817224633676,0,0.0968299561768673,0,-0.0264514335796636,0.0291343468729789,0,0.325086493204178,0,0.26330674913364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550680452495567,0.071587114020678,0,0.0712478924941635,0,0,0,0.09073430281959,0,0,0,0.118057235344577,0,0,0,0,0,0,0.0638618042588454,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0139803303902232,0,0,0,0.0202949592604723,0,0,-0.0436559298457333,0,0.115759075896616,0,0.435103856418269,0,0,0,0.079395050063789,0,0,-6.93889390390723e-18,0,0.065149335877602,0,0,0,0,0,0.0555936572426474,0,0,0,0,0,0.107085687263548,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0835237342020324,0.292524963529735,0,0,0.124018755450024,0,0,0,0,0,0,0,0,0,0,0,0,0.0268834949954667,0,0.0397746799368925,0,-0.181075518212813,0,0,0,0,0.246712482372883,0,0,0.0512566626479862,-0.315105265426819,0,0,0,0,0,-0.0273928794861341,0,-0.0392932644114092,0,0,0,0.0147492167075555,0,0,0,0,0.0644675622515503,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.254295866473357,0,0,0,0,0,0,-0.0802333416989054,0,0.115845953517086,0,0.0750481590803318,0,0.389181020438181,0,0,0,0,0,0,0,0,0,0,0,0.381502105658864,0,0,0,-0.296066631254715,0,0,0,0,0,0.34335494509472,0,0,0,-0.978978887108063
