,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY
X601328.CH.EQUITY,0.160292035744059,0,0,0.239673039407497,0,0,0,0,0,0,0,0,0.154464592870911,0,0,0,0.00819361104153835,0,0,0.0123792803477981,0,0,0,0,0,0,0,0,0,0,0,0,0.114909578951518,0,0.0778561665141724,0,0,0,-6.93889390390723e-18,0,0,0.111457153818494,0,0,0,0,0.0293760638814128,0.0632558296395659,0,0.120571117261536
X601166.CH.EQUITY,0,0,0,0,0,0,0.141667632519975,0,0,0,0,0,0.0551214750456369,0,-0.0576768692076328,0,0,0,0.121928045402612,0,0.0849922982149873,0,0,0,0,0,0,0.00352524047676956,0.30582150118303,0,0,0,0,0,0,0,0,0.0446432782387655,0,0,0,0,0,0,0.139540739133825,0,0.151519060236971,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.235684149774299,0,0,0,0,0.092535065642057,0,0,0,0.237134428625326,0,0,0,0,0,0.0402779887671509,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.008412323639018,0,0.271640579404951,0,0,0,0,0.0252135323945525
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118612499097561,0,0.0427773490878906,0,-6.93889390390723e-18,0,0,0.0944959437742003,0,0.535469166494838,0,0,0,0,0,0,0,0,0.244370092504725,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124514355241797,0.322424976006035,0,0,0.0081642196675893,0,0,0,0,0.00379345715909428,0,0.249509656353006,0,0,0.111692508301136,0,0.071372749727947,0,0
X16.HK.EQUITY,0,0,0,0,0.0829433113554953,0.011265159502795,0,0,0.088088685594786,-0.0327383930148036,0,0,0.0502866998235435,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0.300353004257559,0.544113038720103,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18
X388.HK.EQUITY,0,0,0.237047048344503,0,0,0,0,0.438344571176082,0,0,0.00502526934861468,0,0,0,0,0,0,0,0.0389483484564627,0,0,0,0,0,0.0125805324690682,6.93889390390723e-18,0.0613284027056531,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0158461465726839,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.166016453975313,0,0,0,0,0,0,0,0.0402046921195775,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.243829735189971,0.286820451777527,0,0.127742462825737,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.222431851827378,0.12737172392099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107209529372561,0,0,0,0,0,0.121488630632289,0,0.149627059459139,0.0564569179274262,0,0.0580661989525414,0,1.73472347597681e-18,0,0.108982651507873,0,0,0,0
X600016.CH.EQUITY,0,0.179754785802279,0,6.93889390390723e-18,0.208980231350392,0,0,0,0,0,0.23027454345869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054985819471438,0,0,0,0,0,0,0,0,0,0,0,0.334111360208314,0,-3.46944695195361e-18,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0797847114418167,0.323459299225443,0,0.205872200852164,0,0.135538185418056,0,0,0,0,0,0,0,0,0,0,0,0,-0.153530737651603,0,0,0.651932013796308,0,0,0,0.103590913636878,0,0,0,0,-0.135323404197164,0,0,0,0,0,0,-0.0441749861326941,0,0,0,0,-0.0808913244432217,0,0,0.0901437808049535
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804889891502037,0.0884600702766568,0,0,0,-0.0626692384895818,0,0,0,0,0,0.382534171922453,0,0,0,0,0,0,0,0.0658513805944774,0,0,0,0,0,0,0,0.187765938201736,0,0.1995545771505,0,0.103053802090341,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0436539336479016,0.0336157658186894,0,0,0,0,0.0642208427358446,0,0,0,0,0,0.113298307898697,0,0,0,0,0,0,0,0.204608736795638,0,0,0.431660190629556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.185789009720087,0,0.224238912584409,0,0.01872183186678,0.0169178910306974,0.0298906791838097,0.0521391158141015,0,0,0,0,0,0,0,0,0,0.00280904365000277,0,0,0,0,0,0,0,0,0,0,0,0.109996496424303,0,0,0,0,0,0,0,0,0,0,0.00601035272878047,0,0,0,0.354341060247389,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0888264002358428,0,0,0,0,0,0,0.0535912694515405,0,0.230277412264064,0.045597604003142,0,0,0,0,0.0980480093921907,0.183331174592875,0,0,0.0559855624463916,0.016905303882904,0.0901540334968827,0,0.000544944787332274,0.0532322233699053,0,0,0,0,0,0,0,0,0,0,0.08681382684643,0,0,0,0,0,0,0,0.0077778148088779
X2388.HK.EQUITY,0,0,0,0,0,0.129807539648814,0,0.0134655348485721,0,-0.0328697693525765,0,0,0,0,0,0,0.102089792988892,0.0284991636658338,0,0,0.370049866491535,0,0,0,-0.0439269763241687,0,-0.0255208489828634,0,0,0,-0.00855111584577216,0,0,0.139305639515644,-8.67361737988404e-19,0,0,0,0.388232723352015,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.265889154165234,0,0,0,0,0,0,0,0,0,0,0,0.104923215859412,-0.0298315029581804,0,0,0,0,0,0,0,0.0937877251249444,0,0,0,0,-0.0829375039917687,0,0,0,0,-0.0115806612127451,0.155852876125971,0,0,0,0,0.185526044602336,0,0,0,0,0,0,0.802048939145108,0,0
X1109.HK.EQUITY,-0.0548789851782642,0,0,0,0,0,0,0.119189281687703,0,-0.0949738657583258,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.485090261330134,0,0,0,0.132068397864683,0,0,0.159809221203833,0,0,0,0.21090720164723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.441574108739859,0,0,0,0,0.0114378934676229,0,0,0,0,0.554678896243286,0,0,0,0,-0.0231990865920976,0,0,0.00777237600064827,0,0,0,0,0.0121213611986472,0,0.0098477819667572,0,0,0,0,0,0,-0.0264823237363977,0,0,0,0,0,-0.0790089488005918
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318348393702252,0,0,0,0,0,-8.67361737988404e-19,0.0357399932877697,0,0.115459785390577,0,0,0,0,0,0,0,0,0.0330123683765661,0,0,0,0,0.105520488535147,0,0,0.128076555167268,0,0.164060039990392,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618414348388217,0,0,0,0,0,0,0,0,0.317015360010456,0,0,0,0,0.105107418627509,0,0.000322932452845265,0,0,0,0,0.080852246693472,0,0,0,0.0404793544814487,0.182761242202683,0,0.17768030806331,0,0,0.0308219462432103,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.0950825271216665,0,0,0,0,0,0.227514030254266,0,-0.016763075993123,0,0,0,0,0,0.0186765579088358,0,0,0,0.0564538895269858,0,0,0,0,0,0,0,0,0,0,0,0,0.167616408002561,0.057059870963658,0.0160056201941464,0,0.114883831029347,0,0,0,0.232920481065065,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0380009368878131,-3.46944695195361e-18,0,0,0,0.135536209674254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361882613472675,0,0,0,0,0,0,0,0.115360855673354,0.168177846954035,0,0,0,0.228280888114277,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.0209969511634149,0,0.0153113506377568,0,0,0,0,0,0.0976262117368811,0.109735990357198,0,0,0,0,0,0.0530045458633668,0,0,3.46944695195361e-18,0,0,0,0,0.0462323119699773,0,0,0,0,0,0,0,0.628275606811751,0,-0.0128670116631931,0.0356672859669041,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.354976818562396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139710733043729,0.110579777748008,0,0,0,0,0,0,0,0,0,0,0,0.102016589859161,0,0,0,0,0.0558222788864477,0.0878668336728768,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00212437451337386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249785006063171,0.130022296241777,0,0.0318506637170096,0,0,0,0,0,0.0968368595232151,-1.73472347597681e-18,0.0807487261980376,0,0,0,0,0.233910144814281,0.0919664464801965,0.0755842782158552
X002142.CH.EQUITY,0,0,0.125350370374647,0,0,0,0.180143800061072,0.00870625559399995,0,0.131450275409185,0,0,0,0,0,0,0,0,0.141549592123599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206870526914327,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0.102997066666729,0,0,0,0,0,0.080581961186833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422656853371777,0,0,0,0,0,-0.014168766718437,0,0,0,0,-0.134939648970694,0,0,0,0.597399103978196,0,0,0.100980040802452,0,0,0,0,0.052243170319476,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,-0.0952258685244332,0,0,0,0,0,0,0,0,0,0.0998976163091655,0,0,0.108943126491514,0,-0.0143221329656252,0,0,0,0,0,0,0,0,0,0.212221028389677,0,0,0.579454412168541,-0.115687468036294,0,0,0,0,0,0,0.0605830229295364,0,0,0,0,0.191567284944293,0,0,0.0577501051860026
X601229.CH.EQUITY,0,0,0,0.0638613790750973,0,0,0,0,0,0.0733666973088179,0.148796564494675,0,0.182541743138724,0,0,0,0,0,0,-1.38777878078145e-17,0,0.213912642218584,0,0,0,0,0,0,0.110755041690551,0,0.0196557916888097,0,0,0,0,0,0.0236312579278669,0,0,0,0,0,0,0.158909866091371,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0597493166335603,0.258004933685609,0,0,0,0,0,0,0,0,0.386723299846894,0,0.133318731427524,0,0,0,0.0422326732202232,0,0,0,0,0,0.126050571885662,0,0,-0.306699677775522,0,0,0,0,0,0,0,0.0105556407015467,0,0,0,0,0.279990959142644,0,0,2.16840434497101e-19,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,-0.292975584377592,0.155140575661132,0,0,0.305806545652011,0,0,0,0,0,-0.0772773506584521,0,0,0,0,0,0,0,0,0,-0.0450485215314721,0,0.0421188248438389,0,0,0,0.590352678595683,0,0,0,0,0,0.104492709255706,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.25735962003918
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.154891393984578,0,0,0,0,0,0,0,0,0,0,0.0362734750579089,0,0,0,0,0,0,0.146694748716662,0,0.0411045713898973,0.254409167332012,0,0,0,0,0.192733561086931,0,0,0.186737700305797,0,0,0,0,0.0384186975291341,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758385488451384,0,0.00803165114808183,0,0,0,0,0,0,0,0,0,0,0,0.00185471247985093,0.0221122891291965,0.0655395677280595,0,0,0.212173807662765,0,0,0,0,0,0.0055932895986986,0.280851966716628,0,0,0.1299477907918,0,0,0.10847672816746,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0273281046767949,6.93889390390723e-18,0,0,0,0,0,0.0932204612084244,0,0.0344713903033995,0,0.194752793038619,0,0,0,0,0,0,0,0,0,0,0.0817588700846226,0,0.0786404679084948,0,0,0,0,0.257969092163467,0,0,0,0,0,0.0470944190519607,0.160425541664901,0.038625225032174,0,0
X601336.CH.EQUITY,0,0,4.33680868994202e-19,0,0,0,0.14030277888539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337355433895421,0,0,0.298788547997888,0,0,0,0,0,0,0,0,0.0467134100171915,0,0,0,0,0,0,0,0,0.0243500462750608,0,0.117394758631587,0.103667646259691,0,0,0,0.239771610093091,0
X600015.CH.EQUITY,0,0.180880432694653,0,0,0,0,0.15018264817052,0,0,0,0.042074813510264,0.314210534783059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165541355717211,0,0,0,0,0.10071700854064,0,0,0,0,0,0.0533135855425449,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216593318036661,0,0,0,0,0,6.93889390390723e-18,0,0.0938554611337955,0.398116200671204,0,0,-0.0241896916451875,0,0,0,0.267397104359504,0.186766642616645,0,0,0,0,0.00987978600152101,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612453584942306,0,0,0,0,0,0.00288616274059488,0,0,0.0751828556114902,0,0,0,0,0.300205312563845,0,0,0,0.0290027917428981,0,0.0728563589295814,0,0.209745503563602,0,0,0.141005494194412,0,0,0,0,0.101984612221686,0,0
X1997.HK.EQUITY,0,0,0,0,0,0.328578672118774,0,0,0,0,0,0,0.0952190183141718,0.157497908848292,0.0129039915089041,0,0,0,0,0,0,0,0,0,0,0,0,-0.113819321809347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333280360226575,0,0,0,0,0,0,0.255078671526146,0
