,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.223606623199011,0,0.0964512260804275,0.226709931522845,0,0,0,0,0.0220346185092117,0,0,0,0.209396468667974,0,-0.0144874721880344,0,0,0,0,0.0471026018631154,0,0,0,0,0,-0.00415624918773371,0,-0.0635336523923823,0,0,0,0,0,0.0909041125557249,0,0,0,0,0,0,0.0950248478417588,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0906735240039867,0,0,-0.263331548429153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467450708792117,0,0,0,0,0,0,0.0293650703571984,0,0,0,0,0,0,0,0.0381738737256552,0,0.014181755772443,-0.14582919657508,0,0.00285183214269396,0,0.604966998937104,0,0,0.00404384749511214,0,0,0
X600000.CH.EQUITY,0,0,0.270798231332939,0,0.0531877678101137,0,0,0,0,0.192768066758904,0.248855006339861,0,0,0,0,0,0,0,0,0,0.124034889778718,0,0,0,0,0,0.191741903274895,0,0,-0.154545717179214,0,0,0,0,-0.0495048461786356,0,0,0,-0.141608653162844,0.0472688065273857,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0.00211666808454738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105605919288329,-0.0233169793749195,0,-0.3002175152855,0,0,0,0,0,0,0,0,0.07828095952934,0,0,0,0.0988255315403137,0.198463217705661,-0.155047039946955,0.124278525968389,0.106821233943537,0,0.352406443232802,0,0,0,0,0,0,0,0,0.480618426122357,0,0,-0.152729052122112
X11.HK.EQUITY,0,0,0.252627777821416,0,0.0833831681691243,0.128171267671955,0,0,0,0,0,0.0630912971272611,0,0,0,0,0,0,0,0.00997302219441935,0,0,0,0,0,0,0,0,0,0,0,0.478674611286793,0,0,0,0,0,0,0,0,0.075300452216709,0,0.16537383694709,0,0,0.108739204432015,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0.00544323828172812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257141692092271,0,0,0,0,0,0,0,0,0,0,0,0.721303703557714,0,0,0.0194618315421233,0,0.100406647370688,-0.0699236030392944,0,0,0,0.0282018681971478,0.0209350931776315,0,0,0,0.0860838568769491
X388.HK.EQUITY,0,0,0,0,0,0,0.00633186073965555,0,0.0211654802943446,0,0,0,0.153108462285821,0,0.241148923687656,0,0,0.0930490277620907,0,0.281795943437103,0,0,0,0,0,0,0.012287722775226,0,0,0,0,0,0.043495825013468,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0
X601601.CH.EQUITY,0,0.0240879445129358,0,0,0,0,0,0.0315339432542257,0.291875994003326,0,0,0,0.0333947501125038,0,0,0,0,0,0,0.011057833166233,0,0,0.0727667431863821,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.228638701957577,0,0,0,0,0.117324802879162,0,0,0,0,0,0,0,0.0299314196991637
X267.HK.EQUITY,0,0,0,0,0,-0.207495584260586,0,0,0,0,0,0,0,0,-0.417913875321673,0,0.119046078310778,0,0,0,0.0140437233712543,0,0,0,0,0,-0.0422403290385851,0,0,0,0,0.0510037131574004,0,0,-0.0706216660044548,0,0,0,0,0.311698284754395,0,0.107355456437116,0,0,-0.108761255315786,0.704415998566965,-0.0132640456785137,0,-0.102262818935362
X2388.HK.EQUITY,0,0.455855814049175,0,-0.0274115007805512,0.301101774719055,-0.42876376986523,0,0,0,0,0,-0.0774299653370791,0,0,0,0,0.580247842696911,0,0,0,0,0,0,0,0,0.11378572383941,0,-0.131339301549778,0,0,0,-0.0829244690510865,-0.244384587046205,0,0,0,-0.13292094158139,0,0,0,0.212490857917394,0,0,0,-0.14346263639798,0,0,0,-0.117646302946005
X688.HK.EQUITY,0,0,0.0384724283649947,0,0,0,0,0,0,0,0,0,-0.0717002412439228,0,-0.0166828305720798,0,0,0,0.141016423078097,0,0,0,0,0.0838325272851293,0,0,0.155222566104622,0.138446866633746,0,0,0,0,0,0.252275229533089,0,0,0,0,0,0,0.215221559938161,0,0,-0.187349965436699,-0.268328145779177,0,0.0880221907506908,0,0
X600030.CH.EQUITY,0,0.0524546337535347,0,0,-0.0422370951860817,0,0,0,0,0,0,0.0195685788472067,0,0,0,0.115091603728471,0,0,0.00738545462201976,0,0,0,0,0,0,0,0,0,0,0.258660280102115,0,0,0,0.0417433367185433,0.196952409232071,0,0,0,0.289886291553558,0,0,0,0.0542742736083394,0.0228230217427256,0,0,0,0,0.0846955407597363
X600016.CH.EQUITY,0.036669994035478,0,0.037794708550247,0.0242684010139151,0,0,0,0,0,0.0674458115627364,0,0,0.127710237694726,0,0,0,0,0.0661784044453264,0,0,0,0,0,0,0,0,0,0,0.00566460412103082,0,0,0,0,0,0,0,0,-0.065266217106575,0,0.184311682817801,0.156133442991467,0,0,0.309823315513975,0,0,0,0,0
X601998.CH.EQUITY,0.269266534411249,0,0,0.0166794056053788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103630246916079,0,0,0,0,0,0,0.275522878467901,0,0,0,0,0,0,0,0,0.109727808089029,0,0,0,0,0,0.0882561560240903,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0326153766937636,0,0,0,0.0835516030830518,0,0,0.157465828250015,0,0,0,0,0,0,0,0,0.0712185696062562,0,0,0,0,0.0685384100550101,0,0,0,0,0,0,0,0,0,0.128178201196952,0,-8.67361737988404e-19,0,0,0,0,0,0.144785693618673,0,0,0.0568522647885582,0,0,0,0.038088592166142,0
X2007.HK.EQUITY,0,0.296983045841135,0,-0.123190349415374,0,0,0,0,0,0,0,0,0,0,0.109952081107007,0,0,0,0.0504800625238162,0.103566103130062,0,0,0,0,0,0,0,0.295723668406143,0,0,0,0,0.0224171951923792,0,0,0,-0.0525681975908685,0,0,0.144683008396564,0,0,0,0,-0.0610395548266296,0,0,0,0
X1109.HK.EQUITY,0.218659451412326,0,-0.0678686367726003,0,0,0,0,0,0.014423400347543,0,-0.00788682120349685,0,0,0,0,-2.16840434497101e-19,0,0,-0.0124662388286942,0.172760874285576,0.240731910753724,0,0,0,0,0,0,0,0,0,-0.107501833679629,0,0.573125491929192,0,0,0,0.100981580070152,0,0.15013555490917,-0.222046222379454,0,0,0,0,-0.0815342635071998,0,0,0,0
X1113.HK.EQUITY,-0.341101145205298,0.175445134693539,0,0,0,0,0.15541408731087,-0.02525503283936,-0.0204591213356632,0,0,0,-0.0506824044584006,0,0,0.0542014565807837,0,0,0.0938959832725169,0,0.0542892118967379,0,0,-0.00676073473649494,0,0.0843085090624498,0,0,0,0,0,0,0.038952451711973,0,0,0,0.0772991118670428,0,0,0,0,0,0,0,-0.101348812328604,0.206961553570621,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.299802065001693,0,0.0692864696258477,0,6.93889390390723e-18,0,0.0825421998107117,-0.0466471909805492,0,0,0,0.0641626408328135,0,0,0,0.368477377739618,0,0,0,-2.16840434497101e-19,0.0278876180366863,0,0,0,0,0.117910392602688,0,0,0,0,0.37567020010394,0,0,0,0,0,0,0,0,0,-0.274728308506236,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0471967131723317,0,0,0,0,0,0,0,0,0,0.591806763423165,0,0,0,0,0,0,0.0332494202741915,0,0,-0.00976736367678203,0,0,0,0,0,0.0241240563836675,0.086730524162627,0,0,0,0,0,0,0,0.150763983636072,0,-0.102696489404362
X12.HK.EQUITY,0,0,0,0,0.0133111239731157,-0.455685525264014,0.650106284830518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185450193709733,0.349965485131828,0,0,0.309237196299336,-1.38777878078145e-17,0,0,0,0.297024472949614,0,0,0,0,0.0322016160490802,0,0,0
X823.HK.EQUITY,0,0,-0.0427067005095882,0.0307736075313848,0,0,0,0,0,0,0,0,-0.213810133412369,0.189619004202438,0,0,0.100565208685284,0,0,0,-0.052271112201908,0,0,0,0,0,0.0877359163186144,0.0707299133239751,0,0,0,0,0,0,0,0,0.0726674406221091,0,0,0,0,0,0,0,0,0.179467873048533,0,0,0
X001979.CH.EQUITY,0.109710136865202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630036601758367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0982542061524426,0,0.327255592973423,0,0,0.0470471038789567,0,0,0,0,0,0,0,-0.0361814601620988,0,0.188063077491334,0.212233035091852,-0.0231147574843185
X600048.CH.EQUITY,0,0,0.0267785952707363,0,0,0,-0.0397726661199778,-0.0452343381383771,0,0.154884692619248,0.107025396413129,0,0,0.198387188097446,0,0.311448491660062,-0.171008156017086,0,-0.0218355082915963,0,0.0199802152402992,0,0,0.382065974130042,0,0,0,0,0,0,0,0,-0.0287669353608741,0,0,0,0,0,0.192362174119669,0,0,0,0,0,0.221728758287075,0,0,0,0
X601211.CH.EQUITY,0,0.0370604639039554,0,0,0,0,0,0,0,-0.00228210528777312,0,0.0289692461437434,-0.0265742915889713,0,0,0,0,0,0,0,0.0354935728003938,0.498698329987629,0,0,0,0,0,0,0.0638700203481146,0,0.0427888040528765,0,0,0,0,0,0,0,0.0350384118805239,0,0,0,0.174700419369067,0,0.0417472720343778,0,0,0.155443968651817,0
X601336.CH.EQUITY,0,0.00990691031531567,0,0,0,0,0.115982696660599,0,0.0593825348207782,0,0,0.178211970583135,0,0,0,0,0,0.255254260293948,0,0,0,0.152169618730957,0,0,0.0174129782824797,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0259347484021498,0,0,0,0,0,0,0.167443600224423,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.0291317746452817,0,0,0,-0.0875779015531032,0,0,0,-0.24987131984989,-0.0882950993054815,0.365838023738579,0,0,0,0,0,-0.152417011722116,0,0,0,0,0,0.299179012067194,0,0,0,0,0.182457425711121,0.127964238549027,0,0,0.0724069229741205,0,0,0,0,0,0,0,0,0,0,0.358907068225822,0,0,0
X601066.CH.EQUITY,0,0,0,0,-0.251549396081017,0,0,0,0,0,0,0.217050125306686,0,0,-0.286015021437575,0,0,0,0,0,-0.0975598838992528,0,0,0,0,0,0,0,0.153018013547062,0.419089287309929,0,0.142373359287912,0,0,0,0,0.128223979520467,0,0,0,0,0,0.225825638589419,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0167322442371351,0,0,0,0,0,0,0,0,0,0,0.5455206541303,0,0,0,-0.035982147559782,0,0,0.00806034013833806,0.198081849174399,0,0,0,0.0569363383913404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.100204522878988,0,0,0,0,0,0,0,0.159015228917322,0,0,0.304915303633032,0,0,0,0,0,0.0926117450505721,0,0,0.155255070864461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348242376896396,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0678672859378035,0,0,0,0.419385379135094,0,0,0,0,0,0,0,0,0,0.0123440405848121,0.295528519694538,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0.0694530553503789,0,0,0,0,0,0.0132044116063809,0.0357357394705019,0.0315095698545761,0,0,0,0,0.0478712807303851,0,0,0,0,0,0,0,0,0.0805019934247396,0.278256103364148,0,0,0,0,0,0,0,0,0,0,0.0594084586462039,0,0,0,0,0.261640755677266,0,0,0,0,0.0506505560677855,0.00804193523537699,0,0,0
X000166.CH.EQUITY,0,-0.106124990755212,0,0.0475826925718332,0,0,0,0,0,0,0,0.219541168082906,0,0,0.186101114545592,0,0,-0.0301572198747048,0,0,0,0,0,0,0,0,-0.106541175602554,0,0,0.0904118505750318,0,0,0,0,0.48981199075627,0,0,0.0554916861318308,0,0,0,0,0,0,0,0,0.273757571759324,0,0
X600015.CH.EQUITY,0,0,0.530581577050566,0,-0.118567914818408,0,0,0.390261578089472,0,0,0,0,-0.38860706051764,0,0,0,0,0,0,0,0,0,0.0758401113232766,0.202942270065023,0,0,0,0,0,0,0,0,0,0,0.115621610346694,6.93889390390723e-18,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0.221259808813501,0,0,0,0,0,0,0,-0.0718594368230208,0,0,0.128138446946572,0,0,0,0,0,0,0,0,-0.0667052755810867,0,0,0,0,0,0,-0.0905525631319487,0.0737803043460011,0,0,-0.0943711524194022,-0.269862767404162,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.164596764749182,0,1.01957472674976
X17.HK.EQUITY,0,0,0.0746990351897142,0,0.211228383353661,0,0,0,0,0,0,0,0,0.153839227782944,0.0591913399667772,0,0,0,0.0108569499006002,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.100978476804304,0,0,0,0,0.389051066046342,0.0520857942317013,0,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0665351279445515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395522586616682,0,0,0,0,0,0,0.0224372338558726,0,0.00104957236103576,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.412812370832505,0.0557245472268973,0,0.0101392586695897,0,-2.77555756156289e-17,0.106378807679612
X600999.CH.EQUITY,0,0.00164035794066938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631344267864504,0,0.00532668042552846,0,0.00988973550791535,0,0,0,0,0,0,0,0,0,0,0.485927768662928,0.0230125723093607,0,0.0610731122886498,0,0,0,0.0463324616853395,0.0540153185378006,0,0,0,0.347798645178671,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0308204593677264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0889874447368833,0,-0.0480514738259151,0,0,-0.149106728065255,0,0,-0.0685633152428335,0,0,-0.0021453228553683,0,0,0,0,0,0,0,0.915534626040029,0,0,0,0
