,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601398.CH.EQUITY,0,0.475161910793848,0.1174991408939,0.123199689940167,0,0,0,0,0,-0.091594901565965,0,0,0,-0.031993948642224,0,0,0,0,0,0,0,0,0,0,0,-0.034701590722021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960356023031287,0.120220660670357
X601939.CH.EQUITY,0.236459712599347,0,0,0.330482150633048,0,0,0,0,-0.0269460778011197,0,0.0708938766834917,0,0,0.117508405403275,-0.122992916743945,0,0,0,0,0,0,0,0.203008607038288,0,-0.0657868901539123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12233037815644,0
X601318.CH.EQUITY,0,0,0,0,0.307799660007922,0.0831788138534418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181974384980985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108603928831423,0,0.0754081136866788,0,0.0119828068845435,0.144306861728851,0,0,0,0,0
X601288.CH.EQUITY,0.376576429112285,0,0,0,0.21547531720063,0,0,0,0,0,0,0,0,0.147157122037881,0,0,0,0.0913466460117901,0,0,0.0341184361124303,0,0,0,0,0,0,0,0,0,0,0,0.0843332179130516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.539654024326774,0,0,0,0,0,0.225895797455532,0,0,0,0,0,0.0560106436434681,0.116569427441597,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0452086554583231,0,0,0,0,0,0,0,0,-0.57109582604386,0,0,0,0,0,0,0,0.227425547120368,6.93889390390723e-18,0,-0.0360433152768665,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.178028736633426,-0.0142321995932005,0,0,0,0.173818479793506,0.0292053263846966,0,0,0,0.15852669878128,0,0,6.39872143062079e-05,0.0343831506596506,-0.0437141307744908,0,0,0,0,0.3067230785604,0,0,0,0,0,0,0,0.0194207869125774,0,0.11530319522462,0.0333440215103631,0,0,0,0.110679092877718,0,0,0
X1299.HK.EQUITY,0,0,1.38777878078145e-17,0,0.0359852761501498,0,0,0,0,0,0.0354305548276963,0,0,0.189743437279901,0,0,0.0349120829386331,0,0,0.495256306877644,0,0,0,0,0,0.114165797267548,0,0,0,0,0.0178487690297543,0,0,0,0,0,0,0,0,0,0,0.0849506855073036,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0219557943907447,0,0,0,0,0,0,0,0,0,0,0.0577086896670276,0,-0.156750966540891,0,-0.174018072291338,0,0,0,0,0,0,-0.260673854547288,0,0.482586000994738,0,0.774187992353421,0,0,0,0,0,0,0,0,0.381669462508709,0,0,0,0,0,0,0,-0.2940340484068,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.0799041231598143,0,0,0,0,0,0,-0.195686628469385,0,0,0,0,0,0,0,0,0.185367858588195,0,0,0,0,0,0,0,0,0,0,0,0.0601257196672717,0.0632046873400193,0,0,0,0,0,0.0416124791995521,0,0.241835166853145,0,0,0,0,0.228559245702327,0.127435694012156,0
X601658.CH.Equity,0,0,0,0.0937818280388599,0.266163709086495,0,0,0,0,0,0,0,0,0.183820644888224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161305049707113,0,0,0,0,0,0,0,0.165571766986875,0,0,0,0,0,0,0,0,0,0,0,0.336967290634882,0
