,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.146556389696676,0.170766443831648,0,0,0.14046621362544,0,0,0,0,0.108388982282537,0,0,0,0,0,0,0,0,0,0.0325367688040575,0,0,0,0,0,0,0,0,0,0.051499145758368,0.0701323448548072,0,0.0142404509415384,0.255478456811925,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161872392850078,0.0319994162918501,0,0.0565247384296593,0,0.0119783617276766,0,0,0,0,0,0,0,0,0,0,0,0,0.0181602555679809,0,0,0,0.627133523238447,0,0,0,0.027529973198695,0,0,0.164158117767531,0,0,0.0168644432192577,0,0.045831733785775
X000001.CH.EQUITY,0,0.0602361083638535,0,0,0,0,0,0,0.106202044798231,0,0,0,0,0,0,0,0,0,0.128848164761192,0,0,0,0.0323965658274318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212781299831558,0,0,0,0.238705961675744,0.0309482361781282,0,0,0,0,0.0207717727038626,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0200118187805807,0,0,0,0,0,0,0,0.0936967961174075,0,0,0,0,0,0.0421547262580454,0.127423318683354,0,0,0,0,0,0,0,0,0.43592340904341,0.090490972773058,0,0,0,0,0,0,-0.110765005835021,0.19149253081085,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.324077579118269,0.218631476029924,0.237406959166769,0,0,0,0,0.143705102727947,0,0,-0.080082182029022,-0.0921688415146304,0,0,0,0,0,0,0,0.021106587122621,0,0,0,0,0,0,0,0,0,0.063671806599002,0,0,0,0.191734034224442,0,0,0,0,0
X1109.HK.EQUITY,0,-0.0944321753218348,0,0,0,0,0,0,0,0,0,0,0.0333257213600209,-0.00102664205273688,0,0,0,0,0,0.211579265043485,0.0596589118982674,0,0,0,0,0.0867347657437259,0.0416470781703482,0,0,0,0,0.172284077666803,0,0,0,0,0,0,-0.144037728788562,0,0,0,0,0,0,0.272013612023746,0.110914444995067,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.2787096960313,0,0,0.145169510008217,0,0,0,0,0,0.0403993974390732,0,0,0,0,0,0,0.271699234822116,0,0,0.0634334417910639,0,0.117416843657728,0,0,0,0,0,0,0,0,0,0,0,0.0684174342651078,0,0,0,0.0206028819532183,0,0,0,0,0
X12.HK.EQUITY,-0.394586228755811,0,0,0,0,0,0.194504221025711,0.0692815365342423,0,0,0,-0.025630492432251,0,0,0,0,0,0.223006018535288,0,-0.312679753317825,0,0,0,0,0,0.179703921761284,0.308820406953725,0,0,0,-0.0364179381617975,0.290241547305205,0.063214589041168,0,0,0,0,0,0,0,0,0.185303375010518,0,0,0,0,0,0,-0.275221291946939
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0.110277057589604,0,0,0.0917969021428099,-0.0635067596470818,-0.237382018160171,0,0,0,0.0680389494612264,0,0.234394336824235,0.182649670533825,0,0,0,0,3.46944695195361e-18,0.141719503965981,0,0,0,0,0,0,0,0.122086374975352,0,0,0,0,0,0,0,0,0,-0.172059551583763,0,0,0,0.0529571987320571
X001979.CH.EQUITY,0,0,0,0.261534589211317,0,0,0,0,0,0,0,0,0,0,0,0.404078037923286,0,0,0,0,0,0,0,0,0.0178349478992285,0,0,0,0,0.0350082633255444,-0.027421887619066,0,0,0,0,1.73472347597681e-18,0,0.0266274890845567,0,0,0,0.0811254086440678,0,0,0,0,0.0918891375504274,0,0
X1997.HK.EQUITY,0,0,0,0.719566959380858,0.0721364718551321,0,-0.093114184963554,0,0,0,-0.405906885645994,0.295562201833296,0,0,-0.0390133709633447,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0520917646924991,0.228995368125893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260420023644673
X600048.CH.EQUITY,0.147148417869436,0,0,0,0,0,0,0.0496863175885975,0,0.277557364579974,0,0,0,0,0,0.465059753874308,0,0,0,0,0,0,0,0,0,0.134091671410346,0,0,0,0.0345036592848638,-0.0294696045836004,0,0.0347700293079394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241027075839618
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0295221507208689,0,0,0,0,0,-0.133177853220269,0.770976291500709,0,0,0.0342313359291052,0,0,0,0,0,0,0,0,0,-0.141789321408565,0,0,0,0,0.127984408381194,0,0,0,0,0,0,0,0,0,0.0906740774342348,0.0761023199972845,-0.0633069927070208,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.158970064948375,0,0,0,0,0,0,-0.0461460531435452,0.0339199416862156,-0.0371803565633875,0,0,0,0,0,0,0,0,0,0,0.112356866419186,0,0,-0.0363528790183496,0,0,0.0297151560157401,0.0286024827217619,0,0.0180233944118608,-0.016261319993913,0,0,0,0,0.0636827656541117,0,0.124809009388806,0,0,0.0737871146592438,0,0,0.114673768940842,0.423735369708765,0
X601688.CH.EQUITY,0,0,0,0.100557538750473,0,0,0,0.0529701913102619,0,0,0,0,0.0199594681944157,0,0,0,0,0,0,0,0.00909237164893573,0,0,0.503879085117218,0,0,0,0,0,0,0,0,0,0,0.0345721411926149,0,0,0.0262262169430265,0,0,0.111327010138481,0,0,0.188717417994804,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.086485018164239,0.0505595231239715,0,0,0,0,0,0,0.0502742864255635,0,0,0,0,0,0,0,0.119630360866637,0.294026727554587,0,0,0,0,0,0,0.0677608271065734,0,0,0,0,0.241132744993155,0,0,0,0,0,0,0,0,0,0.0373971496354247,0,0
X601169.CH.EQUITY,0,0,0,0.133289877171917,0,0.114299845440221,0,0,0.00629181906220898,0.144643672238982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288043075999688,0,0.300237819858005,0,0,0.0881236822069881,0,0.124636472685125,0,0,0,0
X601229.CH.EQUITY,0.112308492691476,0,0,0,0,0,0.0308357427517159,0,0,0,0,0.0421265126706028,0,0.423398512056038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141404513539016,0,0,0,0,0,0,0.359515515310509,0,0,0,0,0,0.0175214581038209
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296560584368995,0,0,0.101155561902618,0,0,0,0,0.27031479585095,0,-0.0513804138821373,0,0,0,0,-7.9774024486421e-05,0,0,0,0,0.176319106072832,0,0,0,0,0,0,0,0.101677690991916,0,0,0.091434540296351,0.141915951485621,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0484430740446965,-0.122100376645868,0,0,0,0,0,0,0,0,0,0.274700650038435,0,0.239084563120282,0,0,0,0,0,0,0.108926752336035,0,0,0,0,2.16840434497101e-19,0,0,0.0359223542340642,0.241543342232005,0,0,0,0,0,0,0.05777697044586,0
X600015.CH.EQUITY,0,0,0.171107582063323,0,-0.0381014853990632,0,0.294107764181156,0,0,0,0,0,0,-0.0395135020708892,0,-0.0296051757160437,0.179424015695411,0,0,0,0,0.383564615716079,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.267505953056637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619257307970698,0,0,0,0,0,0,0,0,0,0,-0.00041143415845556,0,0,0,0.126176365308811,0.502180423166158,0.415615745524698,0,0,0,0,0,0,0,0,0,0.0375905891104136,0,-0.001435676226138
X2882.TT.EQUITY,0,0.0522486018083046,0,0,0,0,0,0.0307389109657631,0,0,0,0,0,0,0,0,0,0,0,-0.119800677702518,0,0,0,0,0,-0.0308166947294694,0,-0.0332956913526109,0,0.132029569555516,-0.358553750765466,0,0,0,0,-0.0350232077990564,0,0,0,0,0,0,0,0,0,0,0,0,1.07427470933646
X17.HK.EQUITY,0,0.451401939163247,0,-0.0464655490786672,0,0,0,0,0,0,0,0,0.225795824043932,0,-0.124496047735074,-0.06567904702132,0,0.0483623941870363,0,0.117727724454038,0,0,0,0,0,0,0,0.188763051563931,0,-0.0123068953238035,0,0,0,0,0,0,0,-0.0555409911683102,-0.216650813721629,0,0.0118404719394782,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0454925520873405,0,0,0.197322921208523,0,0,0.0271238110181205,0,0,0,0,0,0.00121140619890221,0,0,-0.0714455814856143,0,0,0.140733928490789,0,0,0.0943905181545585,0,0,0.108773456933054,0,0,0,0,0.488688859817893,0,0,0.194263811314492,0,0,0,0,-0.00811370594897336
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00581354533979862,0,0.0564462808864245,0,0.00706929771285348,0,0,0,0,0.481577333759898,0,0,-0.0282985521509171,-0.047314659718504,0,0,0,0,0,0,-0.0367626136907569,0.394409096151365,0,0,0,0,0,0,0,0.126289720773377,0,0.00522494410258767,0.0233159828031357,0,-0.010279299662975
X2881.TT.EQUITY,0,-0.0805835819684463,0,0,0.369541045367822,-0.280007927105099,-0.0284987911724166,0,0,0,-6.93889390390723e-18,-0.120302223349423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588386672168303,0,0,0,0,0.0240105811215205,0,-0.0974744375426769,0,0.133107240764602,0,0,0,0,0,0,0,0,0,0.815016709163128,0,0,0,0
