,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.271328434760128,0,0.229031392147607,0,0,0.0742600804054107,0,0,0,3.46944695195361e-18,0.37436203591709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12297902077469,0,0,0,0,0,0,0.267815622892216,0,0,0,-0.0559538632235069,0,-0.124484238285238,0,0,0,0
X601319.CH.EQUITY,0,0.0281177284766338,0,0,0,0,0,0,0.413424420629496,-0.0770726067585639,0,0,0,0,0,0,0,0,0,0,0.171949171865427,0,0.239636252400197,0,0,0,0,0,0,0,0.0217074487905037,-0.00812891602851276,0,-0.0547438856855403,0,0,0,0,0,0.0630570974102007,0,0.225529465133943,0,0,0,0,0,0,-0.155504609636408
X600000.CH.EQUITY,0,0,0,0,0,0.235037632900985,0.342903788108383,0,-0.00965787535112332,0.168509339347928,0,0,0,0.520233199901236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100589719365143,0,0.0137496027333891,0,0,0,0,0,-0.300418145074762,0,0,0,0,0,0.0167761403222542,0,0,0.0349972619215386,0,0
X601601.CH.EQUITY,0,0.135386638476462,0,0,0,-0.248309349993965,0.0506961126998721,0,0.348414255370766,0,0.0752350680028246,0,0,0,0.205739581559295,0,0,0,0,0.102845034023739,-0.110295018577198,0,0.00549949007816911,0,0,0.14136795671971,0,0,0,0,0,0,0,0,0,0,0,0,0.0739165013799578,0.0964184688532356,0,0,0,0,0,0,0,0.00808964178240126,0
X000002.CH.EQUITY,0,0,-0.0751294802921278,-2.16840434497101e-19,0.120213723072428,0,0,0,0,0,0,0,0,0.350058400464177,0,0,0,0,0,0,0,0,0,0,0.140653689637002,0,0.356358126926598,0,0,0.294376642347098,0,0,-0.374500505714353,-0.173277534282545,0,0.00559720160543912,0,0,0,0,0,0,0.162902829600514,0,0,0,0,0.0524225986622261,0
X11.HK.EQUITY,0.0475365833730425,0,0.111541986229409,0,0.268818667619711,0.050341318057472,0,0,0,0,0,0,0,0,0,0,0,0,0.149099975187277,0,0,0,0,0,0,0,0,0,0.0096944074203919,0.142881996771684,0,0,0.108454070041685,0.109884201681862,0,0,0,0,0,0,0,0,-0.0445303424869924,0,0,0,0,0,-0.09918253408668
X16.HK.EQUITY,0,0,0,0,0,0,0,0.155017720197633,0,0,0,0,0,0,0,0,0,0,0,0,0.0280641901334266,0,0,0,0,0.130654700839189,0,0,0.134255216290958,0,0,0,0.0445939993460061,0.190191505400821,0,0,0,0,0,0,0.286604099250983,0,0,0,0,0,0.0617492232229053,0,0
X600030.CH.EQUITY,0,0.152403659039278,0,0,0,0.153138932588504,0,0,0,0,0,0,0,0,0,0,0,0,0.0235876163664747,0.136037741081218,0.00516892611946737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052108947670372,0.155770706379529,0,0,0,0.131119136142348,0,0.161154921735258,0,0,0,0,0.0729375918313946,0.211227224805072,0
X2388.HK.EQUITY,0,0,0,-0.0010807404314531,0.376501994313462,0,0,0,0.153166936487585,0,0,0,0,0,0,0.243661427954048,0,0,0,0.138357890553485,0,0,0,0,0,0,0.279286089636487,0,0,0.0381457159622398,0,0.0344530415799077,0.0478703724635222,0.0387969960616953,0,0,0,0.0654137714201406,0,0,0,-0.210707707611749,0.028900105813693,0,-0.0581410261727469,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.086271858349565,0,0,0.661567746856461,0,0,0,0,0,0,-0.192616147493531,0,0,0,0,0,0,0,0,0,0,0.196238458879596,0,0,0,0,-0.0227249270440104,-0.160289295829067,0,0,-0.194164346107654,0,0,0,0,0,0.0805198665614171,0,0,0,0,0,0,0.33132426125042,0
X267.HK.EQUITY,0,0,0,0,0.0574596571315973,0,0.376301881402269,0,0,0.0428065521154132,0,0,0,0,0,0,0.0726375590934264,0,0.271015983193069,0,0,0,0.0293643469201089,0.0282937216508925,-0.236299020144512,0,0,0,0,0,0,0,0,0,0,0.0385590333117234,0,0,0,0.0440347620525937,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.274231787696042,0,0,-0.131491705288012,0,0,0,0.140000584350599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108682357804947,0.0541127003881708,0,0,0,0,-0.000734147532106735,0,0,0.273315712963211,0,0,0,0,0,0,0,0,0,0,0,0,0.0433557982164563
X601998.CH.EQUITY,0,0,0,0,0.192826713631672,0,0,0,0,0,0,0.182883823709183,1.38777878078145e-17,0,0,0,0,0,0,0.243735324939747,0,0.00972848945521183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180287108361786,0,0,0,0.00985633045947299,0.070465478829871,-0.29251710574866,0.146111487117685,0,0.312802657570092,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207299117340305,0.399115493039723,0,0,0,0,0,0,0.0510728211549379,0,0.195095717232152,0.261434601375282,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0144037928099171,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.217313150492382,0,0,0,-1.73472347597681e-18,0,0.0991782766195176,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0575655466730669,0,0,0,0,0,0,0,-0.103286094383403,0,0,0.030783148032692,0,0,0,0,0.0133877589758578,0,0,0.0199746309806019,0,0.170234511107998,0.115609685818814,0,0,0.108027012563123,0,0,0,0,0,0
X1109.HK.EQUITY,0.0633373085062183,0,0,0,0,0,1.73472347597681e-18,0,0.0608690762499788,0,0,0,0,0,0,0,0,0,0,0,-0.0681604844059218,0,0,0.395840252493943,0,0,0,0.0550087615044634,0,0,0,0,0.129667828653583,0,0,0,0.137515633954724,0,0,0,0,0.0834076528693758,0,0,0,0,0.199450139613264,0.00825712446751097,-0.0894677749985066
X2007.HK.EQUITY,0,0,0,-0.117751692225989,0,0,-0.0699680932240651,0,0,0.0683943573892627,0,0,-0.013862889883374,0,0.0963425980672884,0,0.0204590199242822,0,0,0,0,0,0,0.325303266745772,0,0,0,0,0,0,0,0.112936740460463,0,0,0,0,0,0,0,0,0.00356162592821647,0,-0.15896550409518,0,0,0.0235447437658754,0,0.404777547481607,0
X601818.CH.EQUITY,0,0,0,0,0,0.268377651731701,0.373716335846114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117244008390081,0,0,0,0,0,0,0,0,0.101008457836473,0,-0.0652703687027626,0,0.0723603326612668,0,0,-0.0713073263071112,0
X1113.HK.EQUITY,0,0,0,0,0,0.0165038012714081,0,0.146878646056259,0,0,0,0,0,0,0,0.258184464938367,0.173789976201044,0,0,0,0.0706377185411399,0,0,0.0463361351300497,0,0.191898700351501,0,0,0,0.0935612891470328,0,0,0,0,0,0,0.0192336637793589,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.0266330672081855,0,-0.10961044764546,0,0,0,0,0,0,0.315642101097512,0.0763057327520544,0,0,0,0,-6.93889390390723e-18,0,-0.0686488635937747,0,0.0229270006288693,0,0,0,0.238454310885938,0,0,0,0,0,0,0,0.255473692930106,0.200394240607715,0,0,0,0,0,0,0,-0.155269705804715,0,0,0
X601688.CH.EQUITY,0.0341276185783034,0,0,-0.254565771965053,0,0,0,0,0,0,0,0,0,0,0,0.0816121363385062,0,0.145966766613939,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0092053408648134,0.0665677843582345,0,0.304850953300217,0,0.0267889245616343,0,0,0,0,0.18185940110155,0,0.0726935417608241,0,0.236967921289948,0,0,-0.083927489876493
X601066.CH.EQUITY,-0.134850001304525,0,0,0,-0.0304230949025385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.206943126556478,-0.183744638761074,0,0,0.356344908481572,0,0.124815159276505,0.380546043808975,0,0,0,0,0,0,-0.0378714622873379,0,0,0,0,-0.00962542510928166,0,0,0.14484321853244,0,0.116110167992907,0
X823.HK.EQUITY,0,0,0,0.110874331900515,0,0,0,0,0,0,0,0,0,0,0,0,0.0864978570245126,0,0.167333150218183,0.331198136698638,0.0218209402957273,0,0,0,0,0,0,0,0.157382321952511,0,0,0,0,0,0,0,0,0,-0.160827845376594,0,0.322717086094366,0,0,0,-0.0154163260877019,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0.154039174483377,0.0245060610273378,0,0,-0.0597102842552534,0,0,0,0,0.471005518007646,0.00146149366426517,0,0,0,0,0,0,0,0,0,0,0,0.325454175513752,0,0,0,0.0109952328101665,0,0,0,0,-0.0499880629828125,3.46944695195361e-18,0,0.240062889473321,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.0429759750368727,0,0,0,0,0,0,0,0.123574496126078,0,0,0,0,0,0,0,0,0,0,-0.0604821670996534,0,0,0,0,0,0.0368213773916766,0,0,0,0,0,0.101747328633558,0,0,0,0.203850310057359,0,0,0.03807656763038,0,0,0,0,0,0,0.300244106951405,0.163432010417629,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0392538065940904,0,0,0,0,0.189529069463167,0,0,0,0,0,0.0449465605601549,0,0,0.0904378788176063,0.0620450651769165,0,0,0,0,0,0.0798338894986998,0,0,0.173937206259288,0,0,0,0,0,0,0,0,0,0,0.139033725833377,0,0,0,0,0,0.24169913080986,0
X001979.CH.EQUITY,-0.14443394137789,0,-0.174090353995135,0,0.0287770660414361,0,0,0,0,0,0,0,0,-0.146867546939522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487584268588884,0.35183477486536,0,0,0,0,0,0,0,0,0.347558201148641,0,0,0,0,0.393535655962696,0,0,0,0,0
X601336.CH.EQUITY,0.0271991911628341,0,0,0,0,0,0.0943760378394338,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.139829035796112,0.0795599931787727,0,0,0,0,0.0684461586966278,0.125310050906799,0,0,0,0,0.308783029576008,0.168631392178911,0,0,0,0,0,0.153418183190055
X002142.CH.EQUITY,0,0,0.315938072340224,0,0,0,0,0,0,0,0.130090915396529,0,0,0,0.103816484694288,0,0,0,-0.0031402666906682,-0.0546345353401729,-0.0166707513354473,0,0,0,0.359104328428951,-0.108696114093177,0,0,0,0,0,0,0,0,0.0178326738558565,0,0.0386445979846939,0.0377105757817031,0,0.037963574474805,0,0,0,0,0,0,0,0,0.160749486384739
X601229.CH.EQUITY,0.458091691027177,0,0,0,0,0,0,0,0,0,0,0,0,0.20650678331815,0,0,0,0,0,0,0,0,0.148441953323251,0,0.0379675373949596,-0.223126699389261,0,-0.104380008185565,0,0,0,0.0824025535914306,-0.0114157360315344,0,0,0,0,0,0.182160199157254,0,0,0,0,0,0,0.0568851341954246,0,0,0.164418432195583
X1997.HK.EQUITY,0.237477330056569,0,0,0,0,0,0,0,0,0,0,0,0,-0.107123226538254,0,0,0,0,0.271643226898365,0,-1.38777878078145e-17,0,0,0.00622682704252224,0.113107514428542,0,0,0,0,0,0.0133620520141791,0,0.458557004590754,0.114633909782753,0,0,-0.240152578484113,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0.0116501914753118,0,0,0,0,0,0,0,0,0,0,0.219329018538794,0,0,0,0,0,0,0,0,-0.0761985892691487,0,0,0,0.00953820259676062,0,0,0.0390985445032411,0,0.0541260763197289,0,-0.0178816789450076,0,0,0,0.124240268309535,0,0.0428713025973343,0,0,0,0,-0.0683986413661659,0,0,0.308069584207902,0,0.378591333136563,0
X2882.TT.EQUITY,0.0334479179562706,0,0,0,0.200260776415706,0,0.0882763048817091,0,-0.0486148272477633,0,0,0,0.0253091002501576,0,0,0,0,0,0,0,0,0,0,0,0,0.0180209470849751,0,-0.0712048394956981,0,0,-3.46944695195361e-18,0,-0.03669973750491,0,0,0.21172173001986,0,0,0,0,0,0,0,0.0349045151534474,0,0,0,0,0.513361193387526
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.108515788840798,0,0,0,0,-0.081258380788754,-0.081332052694924,0,0,0,0,0,0.124891241446796,0,0.161823311904992,-0.0747038216426075,0,0,0,0.188900447408634,-0.0740022415470759,-0.139757298960422,0,0.126700208220206,0,0,0,0,0.60836086470395,0,0,0,0,0,0,0,0.698550490038199,0,-0.296573927449154,0,0
X600015.CH.EQUITY,0,0,0.00499305479333393,0,0,0.0716160615759286,0,0.0160720040503183,0,0,0,0,0.152425054029338,0,0.00680535029176368,0,0,0.151841693985592,0,0.0800610376934056,0,0,6.93889390390723e-18,0,0.0287922229046988,0,0,0,0,0.0661885420999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467066440777236,0,0,0,0.123759985019302,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0672062080356355,0,0,0,0.257215015621379,0,-0.060392671023016,0.0462546093280143,0,0.24983814093699,0,0,0,0,0,0.0302506869923466,0,0,-0.00973021282005824,0,0,-0.129907439141654,0,0.048014533790135,0,0,0,0.0432270603766327,0,0,0,0,0.117818440678136,0,0.24960535786121,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.00978907269708049,0,0,0,0,0,0,0,0.141492455206914,0,0.152443591327715,0,0,0,0,0,0,0,0,0,0.0534302274290105,0,0,0,0,0,0,0,0,0,0,0,0.0326602946671683,0,0.262517114357555,0,0.000519058550455215,0,0,0.330867762280242,-0.0789993462342582,0,0,0,0,0.114172769519507,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195448261278552,0,0,0,0.35796302849519,0,0.136379376458918,0,0,0,0,0,0.00417837693554376,0,0,0,0,0,0,0,0,0,0.102641174086999,0,0,0,0,0,0.0308529033774269,0.0319461362737019,0,0.0324238226728474,0,0,0,0
X2881.TT.EQUITY,-0.0679151166775048,0,0,0,0,0,0,0.328615414252809,0,-0.179212343276873,0,-0.590301777034998,0,0,0,0,0,1.38777878078145e-17,0,0,0.0759175598567382,0,-0.423414095024229,0,0,0,0,0,0,-0.439054364837909,0,0,0,0,0.342720694953625,0,0,0.591365572543528,0.198540413645977,0.606475410174659,0,0,0,0,0,0,1.73472347597681e-18,0,0
