,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.297586625347516,0,0,0,0,0,0,0,0,0.115761217592548,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0911415737138375,0,0,0.208936466891908,0,0,0,0.0549832824479594,0,0,0,0.104306694222226
X601688.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0806800527423025,0,0,0,0,0,0,0.00139573879936168,0,0,0,0,0,0.100544282186963,0,0,0,0,0,0,0.0544811728599533,0,0,0,0.268157544404643,0,0,0,0,0,0,0.187057094176469,0,0.060820548356152,0,0,0.0110934083385156,0,0.101113343318151,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.160578293977532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0816508874562691,0,0.329611485554866,0,0,0.0779441318887402,0.137803247641013,0,0.0176644724200373,0,0,0.147112926412478,0,-0.0929522756989777,0.0851100644854487,0,0,0,0.0727002844913533
X12.HK.EQUITY,0,0,0,0,0.0185226919261031,0,0,0.0202274391363198,0,0,0,0,0,0,0,0,0.320468427021311,0,0,0.146244398941514,0,0,0,0,0,0,0,0,0.0387185612220873,0,0,0,0.340495050950783,0,0,0,0,0,0,0,0,0,0.0977552610184201,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024323164043938,0,0,0,0,0,0.338442663150767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166220374077665,0,0,0,0.07058947242827,0.240961566144948,0,0.156194994019153,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205615045847088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158496367662155,0,0,0.264762419552335,0,0,0,0.0742451591103485,0.0413320002296718,0,0,0,0.118601089697804,0,0,0,0,0.281255700153833,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.46186833681042,0,0.052043794873503,0.124236503193493,0,0,0,0,0,0.400636836819996,0,0,0,0,0,0,0,0,-0.069207080240937,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.235971487751865,0,0.248523605129028,0,-0.138440852670334,0,0,0,0,0,0,-0.0755356454526405
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0612169961371472,0,-0.00948767778811928,0,0,0,0,0.179208609636726,0,0.144001272896721,0,0,0.120065756513212,0,0,0,0,0,0.0573617620757868,0,0,0,0,0,0,0.108371047748596,0,0,0,0,0,-0.104378418936487,0,0,0,0,0,0,0.330337674087847,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,-0.00986596371495501,0,0,0,0,0,0.0597039180249524,0,0,0,0,0,0.0495427228563463,0,0,0,0,0,0,0,0,0.0710623150774388,0.0559864347264513,0,0.112309647099786,0,0,0,0,0,-0.0699360434473802,0,0,0,0,0,0,0,0.0162821906570119,0,0,0.618665748549392,0,0
X300059.CH.EQUITY,-0.18260997839175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134556485472722,0,0,0,0,0,0,0.153724348262393,0,0,0.0711171344496483,0,0,0,0,0,0.27493278768778,0,0,0,0,0.127887653113389,0,-0.0349795808163617,0.276099212603109,0,0,0,0,0.0631356161234399,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.234578211735611,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0466878002944139,0,0,0,0,0,0.12121283966097,0,0,0,0,0.0875356137635518,0.0573105817902986,0,0,0,0.0388339923718289,0,0.110765386833918,0,0.100223987882536,0,0,0,0.0930551396237722,0,0
X601229.CH.EQUITY,0,0,0.141638780215105,0.0613821157169822,0,0,0,0,0,0.0653784772435402,0,0,0,0.108671517756912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425388513678928,-3.46944695195361e-18,0,0,0.063933202521897,0,0,0,0,0.14995820664797,0,0.15043089641524,0,0,0,0,0.191922887493267,0,0.0746818082386756,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0601450636607383,0.0272016585281683,0,0,0,0,0,0,0,0,0,0.341411739156639,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.148934149356338,0,0,0,0,0,0,0,0,0,0.390591774922207
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529336701737975,-0.0299829789088733,0,0,0,0.0153800855950426,0,0,0,0,0,0,0,0.00204189363889276,0,0,0,0,0,0,0,0,0.480204554751143,0,0,0.0434644388961464,0.172387559700245,0,0,0,0,0.198884396766821,0,0,0,0.0812440367371331,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230834353337224,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0592813622101494,0.346065623776514,0,0,0,0,0.0707355879557518,0,0,0.282305866347703,0,0,0,0,0.117722566535819,0
X1997.HK.EQUITY,0,0.137975194812907,0.0113729947352716,0,-0.087869235482935,0,-0.118743126883214,0,0,0.181256670421847,0,0,0,0,0,0,0,0,0,0.213043169257288,0,0,0,0,0,0,-0.0865837656942617,0,0,0,-0.0159453469896187,0,0.459062519528814,0.245914132582932,0,0,0,0,0,0,0,0,0.00681010762034324,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.0751580053598656,0,0.00418350529245258,0,0,0,0.00884191215463728,0.143244846315815,0,0,0,0.056431143431395,0,0,0,0,0.0364864191141068,0,0,-8.67361737988404e-19,0.075984909543945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246334565695943,0,0,0,0,0,0,0.291948539809221,0.0882319133180909,0
X600015.CH.EQUITY,0,0,0,0,0,0.0967955758617748,0,0,0,0,0,0,0,0.293490089604967,0,0,0,0,0,0,0,0,0,0,0.197456323273908,0,0,0,0,0,0,0,0,0,0.00605691435689438,0,0,0,0.0407429673179176,0,0.0293549427236536,0,0,0,0.0111087045662498,0,0.268889711785736,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.0821057065027045,0,0,0,0,0,0,0,0.00528602948508215,0,0,0,0,0.213621091243462,0,-0.0914062604299629,0,0,0,0,0,0,0.0335519049073967,0,0,0,0.0186492499444409,0,0,0,0,0.379562576797323,0,0,0.0439579194726772,0.0717369028618087,0,3.46944695195361e-18,0,-4.33680868994202e-19,0.266373959354552,0,0.0936612087731421,0,0,0
X2881.TT.EQUITY,0.0287480855610797,0,0.15941918718387,0,0,0,0,0.137981781664664,0.018030526967932,0,0,0,0,0,0,0,0.130803079902312,0,0,0,0,0.0638569619757659,0,0,0,0,-0.0107432069878584,0,0,0,0.178458459449372,0,0,0,0,0,0.103049928279285,0,0,0,0,0,0.174574359151786,0,0,0,0,0,0,0
