,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY
X601398.CH.EQUITY,0,0.208284636142125,0,0.106652309277713,0,0,0,0,0.273079469207288,0.0495229795585356,0,0,0,0,0,0,0,0,0.130762215742847,0,0,0,-0.0440650687626106,0,0,0,0,0,0,0,0.10008993066568,0,0,0,0,0.0545508456091352,0,0,0,0,0,0,0,0,0,0.0118932172207862,0.0551303972659652,0,0,0
X601939.CH.EQUITY,0.457972961447587,0,0,0.0182019276200171,0,0,-0.0318920430906812,0,0,0,0.192660992230671,0,0.226681604306227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.00853507279886473,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.165270686188061,0,0,0,0,0,0,0,0,0.0301701660311417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149665667669601,0,0,0.0800571502424141,0,0.175627321289924,0.201158564190339,0,0,0
X601288.CH.EQUITY,0.425936917874821,0.0833811637037763,0.0660893551105091,0,0.162758780616301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311772382147185,0,0,0,0,0,0,0,0,0,0,0.0889543437230502,0,0.0522902496318877,0,0,0,0,0,0,0,0.0599326123012743,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.577367783477083,0,0,0,0,0,0.200010048295584,0,0,0,0,0,0,0.249219956506945,0,0,0,0.0128790633286365,0,0,0,0,0,0.00547297409025486,0,0,0.0541647266579029,0,0,0,0,0,-0.132112662257386,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0216993677953971,0,0,0,-3.46944695195361e-18,0,0,0,0,0.415391894520797,0,0,0,0,0,0,0,0,0,0,0.0541550690223901,0,0.125594371987503,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0850113854765909,0,0,0,0,0.0600137199957876,-2.16840434497101e-19,0,0,0,0,0,0,0.26955778237069
X1299.HK.EQUITY,0,0,0,0,0,0.113976591537679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535599161755642,0,0.200965659677921,0,0,0.054102007507558,0,0,0.194240528056752,0,0,0,0,0,0,0,0,0.00136382061301464,0,0,0,0.190278737461611,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.00683935865823563,0.328557060723909,0,0,0,-0.239412206273193,0,0,0,0.92906597199452,-0.793295205268203,0,0,-0.0089526029341164,0.625476668812629,0,0,0,0,0,0,0,0,0,0,0,0.296868223680039,0,0,0,0,0,0,-0.23634676486355,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.203205948631768,0,0,0,0,0,0,0.176055990063816,0.104093471620084,-6.93889390390723e-18,0,0,0,0,0.207364422411901,0,0,0,0,0,0,0,0,0,0.0563536612023553,0,0,0,0.0911894180552409,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,-0.062278933800607,0.619833850493027,-3.46944695195361e-18,0,0,0,0.0332488617911192,0,0,0,0,0,-0.4516219613768,0,0,0,0,0,0,0,0.147966296522709,0,0.0902604850182628,0,0,-0.00598585717892086,0.853166447409739,0,0,0,0,0,0,0,0.0701029589295623,0,0,-0.141387432745366,0,0,0,0,0,0,0,0,0,-0.0923671664092788
X601328.CH.EQUITY,0,0,0,0.23739464427533,0,0,0,0,0,-0.0843947403241394,0,0,0.219375661028,0,0,0.0257517522727054,0,0,0,0,0.225277092019016,0,0,0,0,0,0,0,0,0.056177721574155,0.188102665308868,0,0,0.111777632065436,0,0,0,0,0,0.0211900100251541,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0887092955378357,0,0,0,0.275717288361338,0,0,0.083809057390648,0,0.0540477470963419,0,0,0.00613619781786292,0,0,0,0,0.0247916249642599,0,0.0100768359938391,0,0,0,0,0,0,0,0,0,0.20160494255529,0,0,0,0,0,0,0.0414188826499282,0,0,0,0,-8.67361737988404e-19,0,0,0.186222631181478,0.0309967959119384,0,0,0.0442701237183445
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.321068090283105,0,0,0,0,0,0,0,0,0,0.22340819193118,0,0,0.0260807254256888,0,0.192649498021163,0,0,0,0,0,0,0.00681939137068435,0,0,0,0,0,0.0558420995932121,0,0.0495194332051227,0,0,0,0.0829976851368908,0.0465044558551484,0,0,0,0
