,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY
X000002.CH.EQUITY,0,0,0,0,0.257124212096832,0,0,0,0,0,0,0,0,0.196089622036584,0,0,-0.233176838398821,0,0,0,0.272653741351008,0,0,0,-0.128527388270909,0,0.300214594517349,0,0,-0.12064186765911,0,0.359985356666651,0,0,0,0,0,0.00400306958026536,0,0,0,0,0.325939550244508,0,0,0,0.0318886006227367,0,0
X11.HK.EQUITY,0.136794432212024,0,0,0,0.326688519627769,0.0630768954715423,0.0995826255792529,0,0,0,0,0.0163674315142369,0,0.095854320528314,0,0,0,0,0.175062936139667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182272730886696,0,0,-0.0316160585820905,0,0.0463454961579281,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.409830939157569,0,0,0,0,0,-0.0976986872561759,0,0,0,0,0,0,0,0.0649599408188349,0,0.101829746351857,0.0733038055268302,0,0.0937809220493272,0.107044291918348,-2.77555756156289e-17,0,0,0.101040661887812,0,0,0,-0.0480688763651922,0,0,0.146032869638431,0,0,0,0,0,0,0,0,0,0,0,0,0.0659365462312587
X2388.HK.EQUITY,-0.121843995533886,0.073563318338763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109839409955118,0.412778369148288,0.131735215221702,0,0,0,0,0,0,0.27077104456237,0,0.161561378834043,0,0,0.106654268705226,0.0620819863700158,0.0904742360703354,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695803463501503,0,0,0
X600030.CH.EQUITY,0.0322645791507782,0,0,0,0,0,0,0,0,0,0,0,0.0303692929251232,0,0,0,0,0,0,0,0.0569455464934193,0,0,0,0.0301125877469934,0,0,0,0,0,0,0,0,0,0.0844705567030919,0,0.451593899045923,0,0,0,0,0,0,0,0,0,0.456295431404273,0,0
X000001.CH.EQUITY,0,0.27683018461847,0,0,0,0.119716637156304,1.73472347597681e-18,0,0,0,0.0658405707911902,0,0,0,0,0.0102944177396409,0,0,0,0.0959555716004594,0,0,0,0,0,0,0,0,0,0,0.0293237997872937,0,0,0,0,0,0,0,0,0.0543633254483988,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0111041867837108,0,0,0,0,0,0,0,0,0.0480014648087914,0,0,0.141778949699453,0,0.151689109196288,0,0,0.212923116999688,0,0,0.0716623893814254,0,0,0,0.238369930407686,0,0,0,1.73472347597681e-18,0,0,-0.125915766298437,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.085787441573895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509272346485911,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.0124181111951474,0,0,0,0,0,0,0.0789372671827332,0.180373017204089,0,0.113781810514752,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0577774109819191,0,0,0,0.0464401966064207,0,0,0,0,0,0,0.268946293331875,0,0,0.298731106449488,0
X267.HK.EQUITY,0.0109199251108952,0,0,0,0,0,0.189924329593676,0,-0.0543681124226167,0.0649566931052059,0,0,0,0,0.0453973669892821,0,0,0,0.326512534217774,0,-0.0868001444805467,0,0,0,0,0,0.0160738358910408,0,0.0535425952451369,0,0,0,0,0,0,0,0,0.0523050640899148,0,-0.130142537650356,0.235005187347967,0,0,-0.11726874729188,0,0,0,0,0
X1109.HK.EQUITY,0.279590657046717,-0.0914603879509858,0,0,0,0,0,0,0,0,0,0.0459433735902564,0,0,0,0,0,-0.0278029107123789,0,0,0,0.352748862645985,0,0,0,0,0,0,0,0,0,0,0,0.250890567452333,0,0,0,0,0,0,0,0.268326717462543,0,0,0,0.00672050872296977,0,0,-0.00547269997854527
X2007.HK.EQUITY,0,0,0,-0.18620523793203,0,0,0,0,0,0.0226276853829216,0,0,0.0792255775551027,0.00542104911250278,0,0,0,0,0,0,0,0,0,0,0,0.382949799931101,0,0,0.13971034152438,0,0,0,0,0.186191067091517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034476835715304
X601818.CH.EQUITY,0,0,0,0.322071259111236,0,0,0.47316847452113,0,0,0,0,0,0,0,0.0144908266853331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534575010111403,-0.118656814940967,0,0,0,0,0,-0.0155543381725143,0,0,0,0,0.110529252831632,0,0,0.0771529935858774,0,0,-0.11116576614861,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0.186796827465157,0,0,0,0.157180755057342,0,0.267414704173285,0,0,0,0,0.0359830498978316,0,0,0.0531383234003908,0,0.19580720799015,-0.0819138219460544,0,0,0,0.0553289504676799,0,0.199495330717496,0,0,0,0.0851976254517774,0.0604761205848137,0,0,-0.141033034244394,-0.0390073646484648,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.0911307548165109,0,-0.0624082770882234,0,0,0,0,0,-0.0754951240677684,0,0,0.0572442461766103,0,0.182242749761458,0,0.249539557136076,0,-0.0189516559765055,0,0,0,0,0,0,0,0,0,0.157177648966485,0,0,0,0,0.0158384913781749,0,0,0.289061775146367,-0.199680671728937,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,-0.0973241598242273,0.088914712276,-0.335017279809082,0,0.311901516157516,0,-0.0160413334407024,0,0,0,0,0.0985298889929619,0,0,0.0323388376190327,0,0,0.213288117456943,0,0,-0.114048088594578,-0.187625100994886,0,0,0,0,0,0,0,0,0,0.338293239850507,0.370712382465818,0,0,0,0,0,0,0,0,0,0,0,0,-0.0771694591806482
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.156902819117048,0,0.0713145931618245,0,0.138700346295777,0.0543770642794023,0.221201242367316,-0.257628627996263,0,0,0.0218921075188523,0,0,0.167177675062638,0,0,0,0,0.174294062024431,0.0352869229864331,0,0,0,0,0,0,0,0,0,0,0.0406663200090448,-0.0412240634210446,0.273597982716744,0,0,0,-0.117724025626579,-0.253668942492461,0
X601688.CH.EQUITY,0.00271731613874654,0,0,-0.222350729053787,0,0,0,0,0,0,0,0,0,0,0,0,0.0574526000202318,0,0,0,0,0,0,0,0,0,0,-0.0487706769063438,0,0,0,0,0,0.154205033130594,0,0,0.369055900351457,0,0.0613049626040339,0,0,0.441327833206623,0,0,0,0,0,0,-0.0905979612577918
X001979.CH.EQUITY,0,0,-0.158218428254039,0,0,0,0,0,0,0,0,-0.104780615196726,0,0,0,0.0109399108259893,0,0,-0.14704194155881,0,0,0,0,0,0,0,0.104159332398831,0,0,0,0,0.205594226149453,0,0,0,0,0,0,0,0,0.0847839863594631,0,0,0,0.436629425095006,0.0942921352448123,0.15227553059309,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0229977859280559,0,0,0,0,0,0,0.0856399933912793,0,0,0.025411692663087,0,0,0,0,0,0,0,0,0,0,0,0,0.0408474649872704,0.0490994446817038,0.0189921796409417,0,0,0.17370551363928,0.210616237742048,0.0280715825070531,0,0,0,0.30523280526212,0,0
X601336.CH.EQUITY,0.0175834453579536,0,-0.241091805200708,0,0,0,0,0,0.279923317832397,0,0,0,0.175380949936277,0.021171744838116,0,0,0,0.190568529510672,0,0.0589610573253576,0,0,0,0,0,0,0,0,0,0,0.0868685148400065,0,0,0,0.12334452950477,0,0,0,0,0.239653526517587,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0.195961146015651,0,0,0,0,0,0,0,0,0,0,0.175159139763017,0,0,0,0,0,0.0340745507844238,0,0,-0.0569672525548182,0,0,0,0.155098461150325,0,0.0400442916012449,0,0,0,0,0,0.129928506653962,0.00433195267188882,0,0,0,0.00148318190051354,0,0.199657966977606,0
X601229.CH.EQUITY,0.403477278387693,0,0,-0.0971952663824304,-0.090848824855694,0,0,0,0,0,0,0.015082835412282,0,0,0,0,0,0,0,0,0,0,0,0.128676014832912,0,-0.0256703653679985,0,0,0,-0.1924986666827,0,0,0,0,0,0,0,0,0,0.298641326209302,0,0,0,0,0,0,0.331633280309495,0,0.133852145386927
X1997.HK.EQUITY,0.34404012066731,0,0,0,0,0.0510448320947899,0,0.285234214560315,0,0,0,-0.0262300962631917,0,0,0.00406090959556809,0,0,0.184134320617322,0,0,0.106966945480033,0,0,0,0,0,0,0,0,0.492590690994101,0.0265616509441898,0,0,-0.19888135682184,0,0,0,0,0,0,0,0,-0.140232230601756,0,0,-0.0961327794357504,0,0,0
X002142.CH.EQUITY,-0.0186135979621658,0.429515454432742,0.256346559547701,0,-0.0602539688237799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363623706641538,0.0365910327702933,0,0,-0.041655249347704,-0.177964052461508,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0571646721354504,0,0,0,0,0,0,-0.123932132047252,0,0,0,0,0,0.0253462268610594
X601066.CH.EQUITY,0,0,0,0,-0.178135831882295,0,-0.274364785317946,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0721195632719499,-0.015890576321085,0,0,0,0,0,0.434260777978695,0,0.0544666830095916,0,0,0.156346911591412,0,0,-2.16840434497101e-19,0,0,0.0132821254183041,-0.31660595418661,0,0,0,0,0,0.193050344394408,0.0923551273850656,0,-0.0664860548111449
X000166.CH.EQUITY,0.0286332622514182,0,0.0243695607584195,0,0,0,0.00285249197541617,0,0.0741759808115923,0,0,0.00331838536975712,0.0420085399772039,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.117420909711617,0,0,0,0,0,0,0,0,0.156553145599313,0,0,0,0,0,0,0,0,0,0,0,0.164846348389775,0.468593226204708,0
X2882.TT.EQUITY,0,0,0,0,0.0389687489808178,0,0,-0.114302329404786,0,0,0,0,0,0,-0.0504595190572225,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0321300781057281,0,0,0.122637415991204,0,-0.0292143925337425,0.200396570850267,0,0,0,-0.0765617017978934,-0.0710199014186883,0,0.081835920473509,0,0,0,0,0,0.111693592620387,0.283822174411733
X600015.CH.EQUITY,0.0196104398482302,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.188870055164243,0,0,0,0.00203989177284844,0,0,0,0.20640613249893,0,0,0.0532359243126021,0.0773616074911055,0,0,0,0.00192249739747397,0,0,0,0.108677299638464,0,0,0,0,0,0,0,0,0,0,0,0,0.449442486690357,0,0.0826771430572144,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.11318005384325,0,0,-0.265438527998648,0,0,0,0,-0.422387050312783,0.132007643331856,0,0,0,0,0,0,-0.00528403671919868,0,0.0518958072444547,0,0,0,0,0,0.0749191747582398,0,-0.0758514142117487,0,0.385382398577563,0.0382921041086439,0.253492330607058,0,0.0584362703896813,0.0682505798470641,0,0,0,0,0.995061751126746,0,-0.205161935121451,0,0,0
X002736.CH.EQUITY,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0567072730538329,0,0,0.324849178981918,0,0,0,0,0.0576324295997234,0,0,0,0,0,0,0,0,0,0,0,0.0224529681025029,0.0558781053378528,0,0,0,0,0,0,0.130550153456436,0,0,0,0,0,0,0,0.184810057452212,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00973780552490641,0,0.0722248339902491,0.0593373128652642,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.430358603423743,0,0,0.0931211762460378,0,0,0.112042145054364,0.0403270402954944,0.0247953018680058,0,0,0.201394696932944,0,0.150769257470808,0
X300059.CH.EQUITY,0,0,0,0,0.00244629517573162,0,0,0,0,0,0,0,0.0234030734083493,0,0,0,0,0.0526116663816546,0.121126243527021,0,0,0,0,0,0,-0.0881574798488311,0,0,-0.00235941308853185,0,0,0,0,0,0,0,0.154238735887374,0,0,0,0,0.351825303030915,0,0,0,0.269788921127166,0.111669319188241,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.318249982027094,0,0,-0.0168160916091559,0,0,0,0,0,0,0,0,0.149888218927966,0,-0.123762323251536,0,0,0,3.46944695195361e-18,-0.334769736127692,0,-0.0194309416903403,0,0.455349811649191,0,0.174069973363554,0,0.248058195766942,0,0,0.465041876038166,0,0,0.091092539898261,0,0,0
