,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0.306688142891567,0,0,0.142300945371742,0,0,0,0,0.506680486030226,0,0,0,0,0,0,0,0,0,0,-0.200928273004006,0,0,0,0,0,0.0550037325823707,0,0,0.308566415625467,-0.0459360352359565,0,0,0,0.34590543311355,0,-0.04692938245043,0,0,-0.176042899630722,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.129797308975604,0.321104485199011,0,0,0.174600641028105,0,0,0,0.482638511147888,0,0,0,0,0,0,0,0,0,0,0,0.0326006523696066,0,0,0,0.0992627538529509,0,0,0,0.00195563442465002,0,0,0,-0.310158019895258,0,0,0,0,0,0.143960226285643,0,0,0,0,0.0678001468687449
X601319.CH.EQUITY,0.0358151235110684,8.67361737988404e-19,0,0,0,0,0,0,0.197523718472464,0,0,0,0,0,0,0,0,0.0315587857398471,0,0,0,0,0,0.341885733559684,0,0,0,0,0,0,0,-0.017108838176889,0,-0.047549219617413,0,0,0,0,0,0.0770965030873502,0,0,0.33283837695158,0,0,0,0,-0.0631696222823912,0
X601601.CH.EQUITY,0,0.402585161898891,0,0,0,-0.194599843817761,0,0,0.269066033823847,0,0,0,0,0,0.184142332476942,0,0,-0.101653980433179,0,0,0,0,0,0,0,0.0946802900129149,0,0,0,0,0,0,0,-0.00342309497860405,0,0,0,0,0.0208396643380101,0,0,0,0,0,0,0.0118675025809554,0,-1.0842021724855e-19,0
X000002.CH.EQUITY,-0.0376984352578556,0,-0.0539244291067002,0,0.148120449469308,-0.0568793669279849,0,0,0,0,0,0,0,0.274465210323848,0,0,0,0,0,0,0,0,0.320139742452572,0,0,0,0.427309676117499,0,0,0.290807632135937,-0.249954925743054,-0.300328884204743,0,0,0,0,0,0,0,0,0.16800172937999,0,0,0,0,0.0158300840757766,0,0,0
X16.HK.EQUITY,0,0,0,0.00415649501572889,0,0,0,0.01907827158779,0,0,-0.0340053156785929,0,0,0,0,0,0,0.0287208737997235,0,0,0,0,-0.0524328538895771,0,0,0.213316360271166,-6.93889390390723e-18,0,0,0.141994047577973,0.0352624432092481,0.194179052687311,0,0,0.177430607199454,0,0,0,0,0,0.00239221136295527,0.440033567559575,0,0,0,0,0,0,0
X11.HK.EQUITY,0.148462211491723,0,0,0,0.150578401654591,0.0215642988596736,0,0.180339426571025,0,0,0,0,-0.103966248735601,0,0,0,0,0,0,0,0.168720986200265,0,0,0,0,0,0,0,8.67361737988404e-19,0.220051035968215,0,0,-0.0747653886689667,-0.0140707890914253,0,0,0,0,0,0,-0.0324878540615469,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0548817392973835,0,0.371100838013736,0,0,0.046598137693059,0,0,0,0,0,0.084851023951067,0,0,0,0,0.196624740083055,0,-0.196539297203953,0.0254728558390255,0.119355690325521,0,0,0,0,0,0,0,0,0,0,0.0800183320998723,0,0,0,0.0284749720905614,0,0,0,-0.103597337045751,0,0,0,0,0
X600030.CH.EQUITY,0,0.147639142510536,0,0,0,0.139705001206323,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.190728289895239,0,0,0,0,0.0888672819465784,0,0,0,0,0,0,0,0,0,0,0,0,0.110790059144421,0,0,0,0.114249975029286,0,0,0.212566470873079,0,0,0.169306480954378,0,0.0184502747580903,0
X388.HK.EQUITY,0,0,0,0,0.0599620949309411,0,0.157581340632811,0.42944133659453,0,0,-0.0939520099724535,0,0,0.148325861766688,-0.106535226138414,0,0,0,0,0,0,0,0.0408231452416047,0,0,0,0,0,0.0532539357376038,0,0,0,0,-0.0948713161539271,0,0.095908025518011,-0.412543315585279,0.0251339150192739,0,0,0,0.290289528425699,0,0,0,0.40051575381161,-0.0559252272434457,0,0
X2388.HK.EQUITY,0,0,0,0,0.607839692185862,0,0,0.0081725220219176,0,0,0,0,0,0,0,0.159639216975743,0,-0.111529197062332,0,0,0,0,-0.061368994678427,0,0.377322447822578,0,0,0,0,0,0.0672351413964945,0,0,0,0,0,0,0,0,0.0584291548760932,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0442799827464869,0,0.340070729956193,0,0,0,0,0,0.0566319789488524,0,0,0.0346485285918644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167605828405558,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0187402724712845,0,0,0,0,0,0,0,0,0,0,0.0326128670709491,0,0,0,0,0.0626611115278125,0.0847535902433156,0,0,0,0,0,0,-0.129891185475684,-0.0880779642610331,0,-4.33680868994202e-19,0,0,0.158505946875816,0,0,0.155438577205726,0,0,0,0.319492952873415,0.126968114730856,0.0439273384022264,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.26075933271019,0,0,0,0,0,0,0.0536280197955303,0.259678067009256,0,0,0,0,0,0,0,0,0.00354391171421179,0,0,0,0,0,0,0,0,0,0,0,0,-0.138856296125756,0,0,0,0,0,-0.370972558608738,0.0729383546928004,0,0,0.120434117512495,0,0.423054742522724,0,0
X688.HK.EQUITY,0,0.164196709659678,0,0,0,0,0,0.203595830081993,0,0,0,0,0,0,0,0,0,0,0,0,0.189088762722372,0,0.111098279364619,0,0,0.046244072153522,0.337704135413864,0,0,-0.0161015704675998,0,0.151825420124285,0,0,0,0.0450275059442124,0,0,-0.0615386877192089,0,0,0,0.0871388438242923,0,0,0,0,-0.0734059531261158,0
X1109.HK.EQUITY,0,0,0,0,-0.0432755307851266,0,0,0,0,0,0,1.73472347597681e-18,0.0298738039532922,0.359785013393722,0,0.199551425583556,0,0,0,0,0,0,0,0,0.110156211085331,0,0.129813819544884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136182354147156,0,0,0,0,0,0,-0.0238622098150941,0.133280973560009
X2007.HK.EQUITY,0,-0.0248557399862874,0,0,0,0,0,0,0,-1.6940658945086e-21,0,0,0,0,0.125096154973715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406152221190667,0,0,0.0438368601599312,0,0.0118070608927297,0,0,0,0,-0.0420607131007042,0.34723902294429,0.135898232619476,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.227508997316494,0,6.93889390390723e-18,0.475345614347584,0,-0.138292628951566,0,0,0,0.236743291818663,0,0,0.194187851797322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080359599353788,0,0.0588186120056168,0.286082330732757,0,0,0,0,0,0,-0.284947258886067,0,0,0,0,0,0,0,-0.206915514113382
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.17528371725511,0,0,0,0,0.065950740647141,0.353998371627392,0.133008916755868,0,0,0,0,0,0,0.023601331816371,0.0216553868377889,0.0724387482390714,0,0,0.0520426734747203,0,0,0,0,0.129764049946583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,-1.73472347597681e-18,0,-0.276932399390488,0,0,0.0508996259032681,0,0,0,0.324375038784032,0,0.0695184672566982,-0.022732738000778,0,0,0,0,0.012396393133296,0,0,0,0,0,0.323671140923424,0,0,0,0,0,0.260763921643627,0,0,0.101945788207567,0,0,-0.0203314032548953,0,0,0,0,0,-0.153615827439666,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0459136054808417,0,0,0,0,0,0,0,0,0,0.0859610624883427,0,0,0.219039286337102,0.238135453996161,0,0,0,0,0.105112749773675,0,0,0,0,0,0.12990606386023,0,0.067552515829145,0,0,-0.0791260598548564,0,-0.154943995760057,0,0,0.312311105379682,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.205230844100299,0,0,0,0,0,0,0,0.10232627881364,0,0,0.0149049581936073,0.198132953222401,0.0103649036323391,0.271680791737286,0,0,0,0,0,0,-0.064595187075897,0,0,0,0.149666820014222,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0399222375505642,0,0,-0.143945931359282,0,0,0,0,0,0,0,0,0,-0.0442920816214464,0,-0.221771782601033,0.164738804887443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143140185595398,0,0,0.0233605290348922,0.079406029345433,0,0.394396088001064,0,0,0,0,0.0688879291925055,0.175137592002546,0,0,0,0.428813447338216,-0.0131207968689756,0
X601066.CH.EQUITY,-0.114810048458322,0,0,0,-0.0688875928948897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103936277609842,0,-0.181247119418635,0,0,0.37681379154187,0,0.0720863330684658,0,0,0.23943209377646,0,0,0,0,-0.0417509657821235,0,0,-0.041274040711787,0,0,0,0,0.0808289277842839,0,0,0.0417197384256149
X001979.CH.EQUITY,-0.2948389054574,0,-0.0539230041124491,0,0,0,0,0,0,0,0,0,0,0,0,0.0886225939249774,0,0,0,-0.155163214789664,0,0,0.130187787652231,0,0,-0.131993390633747,0,-0.043779931700248,0.153291590885379,0.263041902760862,0,0,0,0,0,0.0726017789203098,0,0,0,0,0.130334965193973,0,0,0,0.474246366383646,0.124896212566936,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.157630496318501,0,0,0,0,0.0817344933154167,0.0755675003389117,0,0,0.0587653316568525,-0.0152571078852149,0,0,0,0,0.0861699586719141,0,-0.00915511956718172,0,0,0.115822445957232,0,0,0,0.0349309672171016,0,0,0,0,0,0.167193362367442,0,0,0.212323767078376,0,0,0
X600837.CH.EQUITY,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0952556752479705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562225990613082,0,0,0,0.049675343002888,0,0,0,0,0,0,0,0,0.247085889266005,0,0,0,0.272936089040975,0,0.220429591261388
X601336.CH.EQUITY,0.0516457513866381,0,0,0,0,0,0.115368600694648,-0.0734023176135221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951646205560459,0,0,0.0022958766353504,0,0.202100822424593,0.144616475080371,0,0,0,0,0.112443443525092,0,0.296892358288922,0,0,0,0,0.163002660780407,0
X002142.CH.EQUITY,0,0.0269704111539112,0.31702467135086,0,0,0,0,0,0,0,0.121624448319565,0,0,0,0.132248049104771,0,0,3.46944695195361e-18,0,0,0,0,0.293821442292232,0,0,-0.230753699738996,0,0,0,0.0556389608666947,0,0,0,0,0.0306309753543281,0,0,0.0659444779797559,0,0.0231655824509541,0,-0.0153980337840319,0,0,0.0196776147738553,0,0,0.175659074790633,0
X601229.CH.EQUITY,0.469513051852266,0,0,0,0,0,0,-0.00420602667121682,0,-0.0745534748904099,0.105783492462457,0,0,0.195567144479376,0,0,0,0,0,0,0,0,0.046915048857033,0.171776075800541,0,-0.242867822965883,0,-0.0669939772895761,0,-0.0063584401211579,0,0,0,0.0902023387198028,0,0,0,0,0.129622778308135,0,0,0,0,0,0,0,0.0224958288323749,0.177526814884912,0
X2882.TT.EQUITY,0.0453770080292389,0,0,0,0.222739939736024,0,0.0782300923714685,-0.0575418347019255,-0.0409204375424924,0,0,0,0,0,6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,-0.0252964301158494,0,0,0,0,0,0,0,0.125797632224107,0,0,0,0,0,0,0.0582912120280587,0,0.0233530893193924,0,0,0.541231031132397,0
X1997.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115066057276579,0.116538245516686,0,0,0.0974199779071765,0,0,0.123639090454771,0,0.184060471634438,0.0151042595336255,0.0129774105526671,0,0,0,0.106531111512059,0,0.388165309295198,0.109663083931997,0.120628510149478,0,-0.293603101941099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941471726372199
X000166.CH.EQUITY,0,0,0,0,0,0.007596252501075,0,0,0,0,0,0,0.229716114756237,0,0,0,0,-0.0767284296018625,0,0,0,0,0,0,0,1.0842021724855e-19,0,0.0150432088780063,0,0.0570089476345677,0,0,0,-0.0341348277806948,0,0.147582700685382,0,0.0156850001245041,0,0,-0.0747020164003191,0,0,0,0,0.312369576078314,0.374801292161969,-0.00282107553366073,0
X600015.CH.EQUITY,0,0,0,1.38777878078145e-17,0,0.110494848333115,0,0,0,0,0,0.177358163484397,0,0,0.0158359780415943,0,0,0,0,0.0720730972876594,0,0.0868722982382198,0.045858765282033,0,0,0,0,0.00924795338418272,0,0.0807596074169007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484481078818189,0.0280423578719751,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.166099829222282,0,0,0,0,-0.135385113608845,-0.0803772406112271,0,0,0.097904047439595,0,0,3.46944695195361e-18,0,0,0.0890921077195141,0,0,4.33680868994202e-19,0.228317681743436,-0.193400632158854,-0.177496578720033,0.0471907529525105,0,0,0,0.626291289318905,0,0,0,0,0,0,0,0,0.683024355790924,0,0,0,0,-0.146341455353121
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322928386329174,0,-0.0652698789629161,0,0,0.183789127189996,0.294945994503719,0,0,0,0,0,0.0947741547379318,0,0.0570007085883172,-0.125139932727605,0,-0.0276654775818347,0,0,0.0692228235715874,0,0.147320841961111,0,0,0,0,0,0,0.0559934956002787,0.0949717389481874,0,0,0,0,0.129872303587468
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.040645333826476,0,0,0,0,0.328681450958859,-0.132585609827836,0,0.226372660561173,0,0,0,0,0,0,0,0.025876332204361,0.00325373479012929,0,0,0,-0.0402011869100052,0,0,0,0,0,0,0,0,0,0,0.0857912552301033,0,0.0285030264102899,0.220968397975196,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.113913591183796,0,-0.0620654527650505,0,0,-0.29224421391743,0,0,-0.0127190669489755,0,-1.73472347597681e-18,0,0,0,0,0,-0.235021918162346,0,0,0,0,0,-0.067231727305924,0,0,0,0.0960016886670383,-0.178585681486471,0,0.455589800458673,0.396523362191852,0.0883618360252976,0.307753326491803,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0.0193184999159227,0,0,0,0,0,0,0,0.15278033757267,0.10137877847562,0,0,0,0,0,0,0,0,-0.0725410870375656,0,0,0.0926806008017796,0,0.135647171321484,0,0,0,0.0204221747036384,0,0,0,0,0.134335461574934,0,0,0,0.0715186431502394,0,0,0,0.253570311024397,0,0,0.0768349779432616,0,0,0
