,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2887.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0.0464412330036097,0.183683178549307,0.0273852126576215,0,0,0.107400754856968,0,0,0,0,0,0,0,0.00874139962575367,0,0,0.0987406285569868,0,0.169672713974194,0,0,0,0,0,0,0.0169150563221813,0,0,0,0.018010549576968,0,0,0,0,0,0,0,0.065455769448908,0,0,0.108325887316374,0,0,0.000641710173430997,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.0503446521255352,0,0.086439865394605,0,0.453340556161782,0,0,0,0,0,0,0,0.249982144828558,0,0,0,0,0,0,0,0,0,0.0178317920492895,0,0,-0.0180519165877435,0,0,-0.159239161702426,0,0,0,0,0,0,0,0,0,0.246467262968903,0,0.0454149344677294,0,0,0,0,0,0.0227167979816425
X600000.CH.EQUITY,0,0,0,0,0,0.103404489788248,0.0737954948804318,0,0,0,0,0.502009103121547,0,0,0.255087071721933,0,0.0435774494588274,0.00868937554347416,0,0.022379638448565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.197946391445634,0,0,0,0,0,0,0,0.0543752100704194,0.366264381108529,0,0,0,0,0,0,0.00736445633640394,0,0.0107947523640952,0,-0.0197386194857979,0,0.326210651810321,0,0,0,0,0,0.0488855768743912,0,-0.0975252296320438,0,0,0,0,0,0,-0.204331274349372,0,0,0.256446903332441,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0520450430017124,0,0,0,0,0,0,0,0.188271932841918,0,0,0,0,0.038495293736168,0.119499393301728,0.206208690694423,0.170749702950797,0,0,0,0,0,0,0,0,0,0,0,0,0.0158011344410726,0,0,0,0,0,0,0,0,0,0.191111428899409,0,0.154804086140238,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.12091413860142,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239940077578407,0,0,0,0,0,0,0,0,0,-0.0625416259700721,0,0,0,-0.0272774174052104,0,0,0,0,0,-0.148782170229134,0,0,0,0,-0.120161512888475,0,0,0,0,0,0,0,0,0,0,0.0708783879343685,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.507348649060822,0.162760911583441,0,0,0,0,0,0.01890563863886,0,0,0,0,0.11302169806459,0,0,0,0,0,0,0,0,0,0,0,0.0915617215756356,0.0424028817153881,-6.93889390390723e-18,0,0,0.0734953774318366,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270504244677457,0
X600926.CH.EQUITY,0,0.279331556305238,0,0,0,0,0.4442476953354,0,0,0,0,0,0,0.0869996037985521,0,0,0,0.202051343260214,0,0,0,0,0,0,0,0,0.0657411134686556,0,0.00850516065358303,0,0,0,0,0,0,0,0,0,0,-0.000386517528615072,0,0,0,0.0201402820351382,0,0,0,-0.0398581235158202,-0.131574676729382,0,0,0.00543270132835997
X601009.CH.EQUITY,0.213111721897869,0,0,0,0,0,0,0.108733723611366,0,0,0,0,0.027086796271929,0,0,0,0,0,0.0479198591913818,0,0,0,0,0,0.194380408349783,0.0943542873015399,0.0296338092670108,0,0.134064838927695,0,0,0,0,-0.162943167515364,0,0,0,0,0,0,-0.122710225062522,0,0.419961709072634,0,0,0,0,-0.187075999002121,0,0,-0.279224967330189,0
X601166.CH.EQUITY,0,0.298913779782158,0.295551044758942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102387662507839,0,0.00402774496526877,0,0,0,0,0.0157787546914234,0,0,0,0,0,0,0,0,0.200497856183256,0,0,0,0,0,0,0,0.0672646070984751,0.0708782757695682,0,0,0,0,0,0
