,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.326082294533163,0,0,-0.0318348596187904,0.0865193292558872,0.225444163953295,0,0.282257578938203,0,0,0,0,0,0,0,0,0,0,0,0.0293747072220997,0,-0.12028543535856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177221948508355,0.0600620925663758,0,0,0,-0.178466708550189,0,0.131253207594672
X002142.CH.EQUITY,0,0,0,0,0,0.14302932264307,0.136322268304947,0,0.021057079528108,0,0.0244265702466499,0,0,0,0,0,0,0,0.0430801502979438,0,0,0,0,-0.0643531450875082,0,0,0,0,0,0,0,0.20731822629419,0,0,0,0,0,0,0,0,0,0,0,0.162076781826509,0,0,0,0,0,-0.0358928703560564,-0.0702134769832904,-0.080472186319836
X600000.CH.EQUITY,0,0,0,0,0,0.0768760677907301,0,0.000136610412589833,0,0.0685150445014229,0.0287162887995576,0,0.412441474272097,0,0,0,0,0.0584102645587559,0.0797093067681929,0,0,0,0,0,0,0.0874810587282648,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029165921932467,0,0,0,0,0,0,0,0,0,0.0402843068895742,0,0
X600015.CH.EQUITY,0,0.0827884517802578,0,0,0,0,0,0.318772513297864,0,0,0,0,0,0,0,0.114260312588803,0.0735230264019922,0,0.139146492380627,0,0,0,0,0,0,0,0,0,0.11503330130776,0.0405224237698873,0,0,0,0,0,0,0,0,0,0.111571701129241,0,0,0.0780524454772683,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.468780709766727,0,0,0.180658296524715,0.065365881545991,0.0545505435300531,0.0850860692089863,0,0.0379023386519429,0,-0.00668575330990385,-0.00499353053829749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537689105534791,0,-0.520979704533232,0,0,0,0,0,0,0.0577740681505701,0,0.0174740288537528,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.2190318511772,0,0,0.445649626788951,0,0,0,0,0.0393976118936286,0,0,0.105207472463841,-0.0904175496213534,0,0,0,0,0.124332180668763,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0860540759123335,0,0,-0.0759766878220719,0.131506802376428,0,0.0424426619969925,0,0,0.130931965999674,0,0,0.0131296643553434,0,0
X600926.CH.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0.29702325932508,0,0,0,0,0,0,0,0,0,0,-0.191786644502145,-0.029999590059889,0,0,0,0,0,0.0531313457259539,0,0,0,0,0,0,0,0,0,0,-0.152725071608066,0,0,0,0,0,0.314536281104172,0,0,-0.0438708217811671,0,0,0,0,0.10343005455274
X601009.CH.EQUITY,0,0,0,0.315352408721425,0,0,0,0,0,0,0.286954094915787,0.180988590056452,0,0.0617515080259626,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.095699150104243,0,0.030889048379201,0,0,0,0,0,0,0.0716859775920983,0,0,0.070242204598531,0.0402481332262165,0,0,0,0.0738558826362148,0
X601166.CH.EQUITY,0.489106859748048,0,0,0,0,0.0664760903035925,0.053526141158837,0,0,0,0,0,0,0,0.320388800704271,0,0,0,0,-0.0554206385129982,0,0,0,0,0,0,0,-0.0252100298906989,0,0,-0.0571704761043703,0,0,0,0,0,0,0,0.113621783021639,0,-0.160531650081935,0,0,0,0,0,0,0.113591310193965,0,0,0,0.0228891993896771
X601169.CH.EQUITY,0,0,0,0,0.640271927799609,0.245326932528636,0,0,0,0,0,0,0,0,0,0.130794037236594,0,-0.103257360886309,0,0,0.105655426302425,0,0,-0.0194270060417789,0,0,0,0,0,0,0,0.0578700129789253,0,0,0,0,0,0,0,0,0,0,0.21408079944831,0,0,0,0,-0.105488340466164,0,0,0,0
X601229.CH.EQUITY,0.00069143031530307,0.116750581353063,1.73472347597681e-18,0,0,0,0,0.450930694195332,0,0.0658121907256349,0,0,0,0,0,0,0,0,0.153645191493576,0,0,0.141213298084129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465932066339362,0,-0.0652533090500287,0,0,-0.00461094210192743,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0310435959892614,0,0,0,0.0572525409822445,0,0,0,0,0,0,0.165475932352968,0.113800204450974,0.435234829889232,0,0.0383345558617921,0.0762953574894308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191059485225277,0,0.00128196424264108,0,0,0,0
X601328.CH.EQUITY,0,0,0.333056249326117,0.0340746624285557,0.0993501432050097,0,0,0,0,0,0,0,0,0,0,0,0.0338111825212608,-3.46944695195361e-18,0.161714076816748,0,0,0,0,0.03342335630351,0,0,0,0,0,0,0,0,0,0.119365744981838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144604740660152,0.0411838999858415,0
X601398.CH.EQUITY,0,0,8.67361737988404e-19,0,0,0.0912221671747573,0,0,0.0277699972176967,0,0,0.0292822885508586,0,0,0,0.224174092411693,0.403970564789038,0.078208085189127,0.103074309986692,0,-0.00755515460280212,0,0,0,0,0,0,0,0,0,0,0.0266123969828599,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00288916805228682,0,0.0765267160554768,0,0
X601818.CH.EQUITY,0,0.266479126675578,0,0,0,0,0,0.0505825911998,0.153106691158587,0,0,0,0,0,0,0,0,0.215487917429834,0,0,-0.0354037230805182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0731802231840909,-0.0477797957109328,-0.0252234997802039,0.351538511504624,0,0,0,0,0,0,0.11129318387714,0,0,0.0331567600790045
X601939.CH.EQUITY,0,0,0,0,0,0,0,0.0184844969143176,0,0.0737900843182069,0,0,0,0.415779661936682,0.0803835826036419,0,0.351906236530212,0,0,0,0,0,0.0360818019359219,0,0,0,0,-0.113662356727828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213301304122168,0,0,0,0,0,0,0,0,0.18960996967607,0
