,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X2886.TT.EQUITY,0,-0.0507498269076475,0,0,0.0485011183699175,0,0,0,0,0,0,0,-0.0523446634201542,0,0,0,0,-0.0823540993690658,0,0,0,0,-0.0910375713797646,0,0,0.0201670420750922,0,0.00157388078509977,0,0.388707226133989,0,0.217627028411326,0.382828713936905,0,0,0,0,0,0,0,0,0,0,0,0,0.00824490488417306,0,0,0.0507668720157427,0,0,0.142724308623965
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,-0.124974669159498,0,0,0,0,0,0,0,0,0,0,0.0116228620018508,0,0.123422368696801,0,-0.0878508105387092,0,0,0,0.00166335787533624,0,-3.46944695195361e-18,0,0,0.488053962492425,0,0,0,0,0,0,0,0,0,0,0,0.0628830438999513,0.0229806117814429,0.0655252470524865,0,0.219232653230574,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,-0.0606411264043863,0,0.0561334538510477,-0.0121348619660859,0,0,0,0.0517028430464675,0,0,0,0,0,0,0,0,0,0,0,0,-0.103812881346317,0,0,0.08097716550777,0.0815703074787485,0.0688203806038547,0.147908659987352,0,0.442478039132666,0,0,0,0,0.217333030524218,0,0.0465072055165441,0,0,0,0,0,0.0193234841915765,0,0,0,0,0.0049166464497261
X5880.TT.EQUITY,0,0.0613279996551768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139152121321883,0.304140139537743,0.0614127187657267,0,0,0,0,0,0,-0.019516052110351,0,0.049727323158369,0,-0.047853208348885,0,0,0,0,0.145336531664691,0,0.166577561151288,0,0,0,0
X600030.CH.EQUITY,0,0,0.170633596774515,0,0,0,0,0,0,0,0,0,0.00348675320864628,0,0,0,0,0,0,0,0,0,0,0,0,0.0751368477602566,0,0.0751949973653545,0,0,0,0,0,0,0,0.11475125906674,0,0.468114071705748,0,0,0,0,0,0.173061048874477,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.124707766849319,0,-0.0575449192083164,0,0,0,0,0,0,0,0,0,0,-0.0398046251491764,0,0,0,0,0,0,0,0.0302041827727217,0.0407766108108554,0,0,0,0,0,0,0,0,0,0,0.772292597334517,0,0,0.105965195960024,0,0.102274025753682,0,0,0,0,0,4.33680868994202e-19,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0447924235927171,0,0,0,0,0,0,0,0,0,0,0,0.0576249997214775,0,0,0,0.0830153186679187,0.0728059519391348,0,0,0,0,0,0.0273377514161187,0,0,0,0,0,0,0,0.0079822156534861,0,0.585940480430945,0,0,0,0,0.00637488564284791,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0.0191334993906799,0,0,0,0,0,0,-0.00880042087788144,0,0,0,0,0,0,-0.00449589348070582,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233047231630239,0.0926093599574744,0.580180398037776,0,0,0,4.33680868994202e-19,0.111106667206543,0,0,0,0,0,0,0,0,0,-0.0115723098875888
X2885.TT.EQUITY,0.0856067254996615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974847180732098,0,0,0,0,0,0,0.0543857310036417,0,0,0,0,0,0,0,0.0834157549479062,0.0130436733524731,0.0997540853597447,0.127792694280403,0,0,0,0,0,0,0,0.318776527615661,0,0,0,0,0,0.219646180027759,0.362308637877857,0,0,0,0.0872961199757713
X601318.CH.EQUITY,0,0,0,0.220108382984819,0.129406158204384,0,0,0,0,0,0,0,0,0,0,0,0.0237386341190007,0,0,0,0,0,0.105573555559269,0.0934861418539619,0,0,0,0,0,0,0,0,0,0,0,0.057371690967757,0,0,0,0,0,0,0.0379327122689053,0.15720648288877,0.0621310685498754,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.00972625993469824,0,0,0,-1.38777878078145e-17,0,0,0,0.307824628989667,0,0,0,0,0,0,0,0.000739675657969432,0,-0.00178535697880076,0,-0.147601700635826,0,0,0,0,0.0343542101961286,0,0,0.0997458566180796,0.171451571513827,0,0.209827735267734,0,0,0,0.132344597901292,0.118223288792442,0,0,0,0,0,0,-4.33680868994202e-19,0
X601336.CH.EQUITY,0.0210847118326463,0,0,0,0,0,0,0,0.0278089230102742,0,0.0437280748721971,0.0530624798006141,0,0,0,0,0,0,0.146060194414419,0,0,0.0942936782696515,0,-0.265814172644946,0,0.240427880443779,-0.00632355410055367,0,0,0,0,0,0,0,0,0.144124421703564,0,0.629343951290664,0,0,0,0,0,0,0,0,0,0,0,0.226330872606376,0,0
X601601.CH.EQUITY,0.0911122616135022,0.047247455769304,0,0,0,0,0,0.025574034021656,0,0.0987389404807637,0,0.163294821097296,0,0,0,0,0.066451567644756,0,0,0,0,-0.0562683011713823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449242896135124,0,0,0,0.0596369628168103,0,0,0,0,0,0.0970017573771096,0,0
X601628.CH.EQUITY,0,-0.0104836183771014,-3.46944695195361e-18,0,0,0,0,0.0967611724691486,0,0,0,0,0,0,0,0,0.160518511905995,-0.0840451860345356,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0931294502116493,0,-0.0555486697683844,0,0,0,0,0,0.10415890768853,0,0.189571727138595,0,0,0.104284599134729,0,0,0.262895113963924,0,0,0,0,0.0680853141310825,0,0,0,0
X1299.HK.EQUITY,0.160849444665808,0.222624306298838,0,0,0,0,0,0.10124783116322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348450015628019,0,0,0,0,0,0,0,0.306774885160944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676646153931079,0,0,0.065738701735931
X2881.TT.EQUITY,0,0,0,0,0,0,0.303379483878014,0.0813784830577891,0,-0.08591086585026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0773862156380323,0.0435170378196023,0,0.0159182403546109,0,0.125682033555915,0,0,0,0,0,0,0,0,-0.0757708127175228,-0.114223357388663,0,0,0,0,0,0.72752479325661,0,0,0,0.168473479383628,0
X2882.TT.EQUITY,3.46944695195361e-18,0,0,-0.034666963909723,0,0,0,0.00915375850463966,0,0,0,0,0.219070477438543,-0.0768011004192951,1.38777878078145e-17,-1.73472347597681e-18,0,0,0,0,0,-0.0474503364085251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120952065432871,0,-0.0979069804768498,0,0,0,0.0217771444179135,0.785716728869743,0,0,0,0,0,0
X2883.TT.EQUITY,0,0,0.0966224100932645,0,0,0,0,0,-0.164261306026145,0,0,0,0.036862401323702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101335054380124,0,0,0,0.137937776085241,0,0,0,0,0,0,0.23510405426056,0,0,0,0,0,0,0.020711102038878,0,0,0.345556651008566,0,0,0.0597258370593515
X2888.TT.EQUITY,0,0.0846847266496555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218971822773454,0.0600889797099731,-0.167038739373634,0,0.127757223333798,0,0,0,0.139502133415455,0,0.215607730768746,0,0,0.046947683143391,0,0,0,0,0,0,0,0,0,0,0,0,0.0335985865747195,0,0,0,0.395200352684729,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.185118087598288,0,0,0,0,0.304679703467403,0,0.237458701346321,0,0,0.0919974010886499,0,0,-0.112918451559475,0.0761390837113118,0,0,0,0,-0.159344610568694,0,0,0.182350038323849,0,0,0,0,0,0,0,0,0,0,0,-0.209239903170485,0,0,0,0,0,0.0734118362948825,0,-0.0366584982026878,0,0,0,0,0.000335355079938253
MKRturn,0,0.0656974091154663,0,0,0,0,0,-0.0404776050534157,-0.104618792796327,0,0,0,-0.0191925292947522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012926233370666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18487298592745,0,0,0.0852875977123205,0,0,0,0.079909378958223,0,0
RealEstateDiff,0,0,0,0,0,0,0,0,0.0154940834697458,0,0,0,0,0,-0.157624670173048,0,0,0,0,0,0,0,0,0.0386082822001746,0.389704397671054,0.039903627908625,0,0,0,0,0,0,0,0,0,0,0,0,-0.202680508637694,-0.286333399215605,0,0,-0.235110398628727,-0.01560889686039,0,0,0,0,0,0,0.36010006727839,0
