,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.219859236774623,0,0,0,0,0,0,0.124903800253949,0.0541856863239541,0,-0.157665712904876,0,0,0,0.207482522559292,0,0,0,0,0.114264402017973,0,0,0,-0.0646359436115879,0,0,0,0,0,0,0,0,0,0,0.27415262768452,0.181148975083887,0,-0.253108048214752,0,0,0,0,0,0.0784063267024808,0,0,0,0,0.0301968928639733,0.0224477563585418,-0.158167667633796
X002142.CH.EQUITY,0.285005788405916,0,0,0,0,0.149714636419855,0,0.0608200215165303,0,0,0,0,0,0,0,0,0,-0.0665598099926552,0,0,0,0,0,0,0,0,0.0150211598052709,-0.142744456441976,0,0,0,0.0906787117541348,0,0,0,-0.141127420950589,-0.151239819915687,0,0,0,0.0546087245239525,0.134967144580256,0,0.301979060148128,0,0,0,0,0,0,-0.0797724772079045,-0.0603798309096921
X600000.CH.EQUITY,0.0763125050036729,0,0,0,3.46944695195361e-18,0.166490532333208,0,0,0,0,0,0,0.364828764766703,0,0.146642134400769,0,0.0937525474094991,0,0,0,0,0,0,0,0,0,0.175494533883726,0,0,0,0,0,0,0,0,0.0473932714911957,0,0,0,0,0,0,0,0,-0.0162602532326532,0,-0.0473879437601012,0,0,0,0,0.0633206096496039
X600015.CH.EQUITY,0,0,0,0,0.051763644349419,0,0.024248369107539,0,0,0,0,0,0,0,0.0960663204571106,0.183997088520622,0,0.0526066973106002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152719068163745,0,0,0,0.0548905678217958,0.0468547392127492,0,0,0,0,0,0.266906220240037,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.140990442277649,1.73472347597681e-18,0.412352492963669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454957365895012,0,0,0,0,0,0,0,0,0.320781857344077,0,0,0,0,-0.0334621753430577,0.074429611840263,0,0.190632862664473,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.229011602158733,0.123154765511488,0.104977871014367,0,0,0,0,0,0.0710619340113885,0,0,0,0,0,0,0,0,0,0,0,0,0.0880390047416893,0,0,-0.105615472128257,0,0,0,0,0,0,0,0.188455234534341,0.00877634545806946,0,0.0240136310348439,0,0,0,0,0,0,0,0,0.0286735031990911,0,0.183859523431952,0,0,0,0.0215032558802292,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.138785071881847,2.71050543121376e-20,0,0.105224251847829,0,0,0.23539323174932,0,0,0,0,0,0,0.0942221728373908,0,0,0,0,0,0,0.11545575871727,0,0,0,0,0,0,0,0,0,-0.0602387222083503,-0.0819044352484043,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.140426163053719,0,0,0.389542920176946,0,0,0.0994354536533495,0,0,0,0.0817498145675541,0.082000867238772,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0444363395744954,0.0437259512837569,0,0,0,0,0,0,0.0415572124752224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654641578939839,0,0,0,-0.163570054778076
X601166.CH.EQUITY,0,0,0,0,0,0.273712042262949,0,0.22369387478004,0,0.115300521754036,0,0,0,0,0.00157069586597379,0.0425094365442128,0,0.0735260887582087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738077828210064,0,0,0,0,0.199448271282434,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.183811937509728,0.461276849696859,0,0,0,0,0.0719285052985924,0,0,0,0.209739885014197,0,0.0469482570153423,0,0.0271677830147828,0,0,0,0,0,0,0,0,0.099319308687565,0,-0.0603354576173058,0,0,-0.0334611831062339,0,0,0,0,0,0,0,0.0315042620125192,0,0,0.0777693857149809,0,0,0.0619040949852389,0,0,0,0,0,0,0
