,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.12083063867882,0.162024593257152,0,0,0.00832157879780245,0,0.147022947197688,0,0,0,0,0,0,0,0,0,0,0,0.104792165088736,0,0,0,0.012944422800678,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.102085748841273,0,0.114108375145267,0.111290368267731,0,0,0,0.00364269493435088,0,0,0
X002142.CH.EQUITY,0.121216999196691,0,0,0,0.215533111878916,0.591406075489961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228617898065567,0,-0.277930665401963,0,0,0,0,0,0,0,0,0,0,0.279962891617943,0,0,0,0.0466652513506806,0,0,0,0,0,-0.0947679883451792,0,0,-0.0562731751089857,-0.0563698125813856,-0.0265705620294391
X600000.CH.EQUITY,0,0,0,0.394562444159869,0,0.109959698691379,0,0,0,0,0,0,0,0,0,0,0.432516458083636,0,0,0,0,0,0,0.138118500237705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352666668316454,0,0,0,0.0278761534354803,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.621127090681157,0,0,0,0,0.0377339087325721,0,-0.0394726580066576,0,0,0,0,0,0,0.017852035665047,0,0.0292912929141319,0,0,0,0,0,0,0,0,0,-0.166303650131828,0,0,0,0,0,0.0517227135344361,0,0.0307288681505805,0,0.293029108253643,0,0,0,0,0,0,0.0622855530363937,0.0166342017086437,0
X600016.CH.EQUITY,0,0.100579416777153,0,0,0,0,0,0.0356061398129066,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154925241392721,-0.0348341760180069,-0.309266842708867,0.714893036871459,0,0,0,0,0,0,0,0,0,0,0,-0.000679815007020334,0,0,0,0,0,0,0,0,0,0,0,-0.0524428004478193,0,0,-0.150478360593228
X600036.CH.EQUITY,0,0.248460314256024,0.169064848133806,0,0,0,0,0,0,0.0100331469166003,0.32277560405503,0,0,0,0,0,0,0,0,0,0.193960081178308,0.0196853409578821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429554776277971,0,0,0,0,0,0.00667824156225118,0,0,0.0766021573122,0
X601009.CH.EQUITY,0.0224831354577805,0,0,0.952306593884993,0,0,0,0,0,0.0158111396488972,0,0,0,0,0,0,0,0.0366614523757273,0,0.0550906910770534,0,0,0,0,0,0,0,0,0,0,0,-0.0562269921244123,0,0,0,0,-0.00660191784627715,0,0,0,-0.127723580103334,0.0200143244957752,0,0,0,0,0.0439166687853536,0,0,-0.116414816981575,0.0118717544222165,-5.42101086242752e-20
X601166.CH.EQUITY,0.146277169103841,0,0.0550303197948239,0,0.074338523380379,0.00919166043137819,0,0,0.0587500239924683,0,0,0,0,0,0,0.500020013145587,0.0417662530239471,0.0450506106802978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373496395406216,0,0,0,0.0201242734629114,-0.0387147935687085,0,0.0271622744572963,0,0,0,0,0,0,0,0,0.0694831477544452,0,0
X601169.CH.EQUITY,0,-0.0388910790153368,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797777602740601,0.0474663668230291,0,0,0,0,0,0,0,0,0,0.0297515436625864,0,0,0,0,-0.030485402178287,0,0.0548625208873354,0,0.0201660059041271,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100284825449569,-0.00576865097528787
X601229.CH.EQUITY,0,0,0.0862001181250512,0,0,0,0,0,0,0,0,0,0.423302416778524,0,0.333179258453182,0,0,0.0588310256127277,-0.424116198957482,0,0,0.164423789022005,-0.00153995176796212,0,0,0,0,0,0,0,0,0,0,0,0,0.17047958287743,0,0,0,0,-0.0172997163194288,0,0,0,0,0,0,0,0,-0.129281450287987,0.10668926868096,0.0166696230465688
