,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.255203830826535,0,0,0,0.025555674233213,-0.0471467850585346,0.331909292392923,0,0,0,0,0.114409823086929,0,0.0768649574578458,-1.73472347597681e-18,-0.118921570383824,0,0,0,0,0,0,0,0,0,-0.114408630866428,0,0,0,0,0,-0.0482191791868148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583407603005451,0,0
X002142.CH.EQUITY,0,0,0.00253717707097026,0,0,0.0454718387349389,0,0.328623810844975,0.0317661449271888,0,0,0,0,0,0.37966016917803,0,0,0.0159609473418491,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971795241502833,0,0,0,0,0,0,0,-0.0582393876819235,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.426118765498507,0,0,0.0328708594258923,0,0.332966166803422,-0.204829317033511,-0.0372803119603181,0,0,0,0,0,-0.279333411333472,0,0,0.302317965367538,0,0,0,0.080084252753999,-0.185769755323808,0,0,0,0,0.100220391624232,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.018071483162171,0,0.176585877428423,0,-0.0430665050875699,0,0,0,0,-0.0950972467356783,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.130559353917266,0,0,0,0,0,0.00723374821239026,0,0,0,0.221515122857798,0,0.141201679553892,0.318658330327822,0,0,0,0,0,0,0,0,0,0.106500340663062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0709084191708797,0.00232499836914456,0.231253105925118,0,0.0951784778565672,0.0827882463485822,0,0,0.101924445466942,0,0,0,0,0.495415106132908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417056779897554,0,0,0,0,0,-0.0486775947641305,0,0,0,0,0,0
X600036.CH.EQUITY,0.316334539151485,0.156486756065501,0.0212364119455284,0,0,0,0,0.165938653030823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760706099446413,0,0,0,0.0850673663280617,-0.0316271395848588,0,0.0517018066251403,0,0,0,0,0,0,0,0,0,0,0,0.330328857453558,0.199300963429777,0,0,0,0,0.00513369639126506,-0.123021024363797,0
X600919.CH.EQUITY,0.523669948330654,0,0,0,0.097328917379353,0,0,0,0,0,0,0,0,0,0,-0.105842771602893,0,0,0,0,0,0.249665168217245,0,0,0,0,-0.0688863127208838,0,0,0,0,0,0.289709160831157,0,0,-0.387112577948776,0.483229585189121,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269997907760296,-0.128715966243241,0
X600926.CH.EQUITY,0,0.546098288097407,-0.0520499770351493,0,0,0,0,0,0.0323363037266188,0,0,0,0,0.069388385612819,0,0.0142861481660389,0,0.238800227287688,0,0,0,0,0,0,-0.178389617120592,0,0,0,0,-0.0440808356360543,0,0,0,0,0,0,0,0.0598502083892385,0.0418523299808959,0,0.152689309118372,0,0,0,-0.134169799957179,0,0,0,0,0,0.0251352898854326,-0.0574402297427671
X601009.CH.EQUITY,0.209183401585188,0,0,0,0,0,0,0,0,0.248735591899086,0,0,0,-4.33680868994202e-19,0,0,0.113709764839685,0,0,0,0.0375397545179078,0.0663502816835129,0.0442498919464443,0,0,0,0,0,0,0,0.120720481234675,0.063905734749152,0,0,0,0,0,0,0,0,0,0,0,0.0466290295990442,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.220908740845075,0.112370422472455,0,0,0,0,0,0,0.26902423635588,0,0,0.27342857820812,0,0,0.0549995056020629,0.00820589709424894,0,0,0,0,0.104046878948067,0,0,0,0,0,0,0,0,0,0,0,-0.00231172277695374,0,0,0,0,0,-0.0457781058174005,0,0,0,0,0,0,0,0,0,0,0,-0.156851548394997,0
