,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0282067335712865,0,0,0,0,0,0.17609153081405,0,0,0,0,0.0685945369462924,0,0.0794022676013246,0,0,0,0,0,0,0,0,0.270639968502605,0,0,0,0,0,0,0,0,0,0,0,0.00275023879249548,0,0,0,0,0,0.339104802307578,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.355744239261897,0,0,0,0,0,0,-0.0501687890538042,0,0,0.402217661547592,0,-0.00834681074611632,0,0,0,0,0,0.104568047862147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225807548225762,0,0,0,0,0,0,0,0.0736310753330593,0.0623545051034413,0,-0.0198239561908154,0,0,0
X600000.CH.EQUITY,0.00173080384633494,0,0,0,0.032991857862423,0,0,0.212471517681093,0,0,0.0245996707198728,0.0248466250226123,0,0.252139431933437,0,0.0963189026373257,-8.67361737988404e-19,0.0579721767290249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508732596352545,0,0,0,0,0,0
X600015.CH.EQUITY,0,1.35525271560688e-20,0,0,0,0,0,0,0.341016574922824,0.356911580915301,0,0,0.116365573085623,0,0.130561034083124,0.0509308277340678,0,0,0.000183394094266343,0,0,0,-0.125812399005926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0459493322502005,0.00607847198168505,0,0,0,0,0.298387840267864,0.0730680546308277,0,0.0800765033715337,0.19643029015592,0,0,0,0.138624501984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283999853485814,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0729043706314348,0.276555236317186,0,0,0,0,0,0,0.0923173263511389,0,0,0,0,0,0,0.0788950833175995,0,0,0,0,0,0.00513749859544527,0,0,0,0,0.103597246441023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165830752428152,0.236899323254581,0,8.67361737988404e-19,0,0,0,-0.00580936055528303,0
X600919.CH.EQUITY,0,0,0.0228475088029318,0,0,0,0,0.215063628016922,0,0,0,0,0,0,0,0.0906953448973949,0,0.0511653679414801,0.108047914101462,0.0723633501478876,0,0,0,0,0,-0.0191091841592257,0,0,0,0,0.0558327225887513,0,0,0,0.0673932154050472,0,0,0,0.0647459660069892,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.2633483486521,0,0.0542451929155948,0,0.0707199452803901,0,0,0,0,0.164236529001239,0,0.0585753289283559,0,0,0,0,0,0.100026004407895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103024653448828,0,0.0256853501805927,0,0.100018284253459,0,0,0,0,0,0,0,0,0,0,0,0,-0.065693663599514
X601166.CH.EQUITY,0.0686958073124857,0,0.0491741022361967,0.0296609364726198,0,0.367717375494516,0,0,0,0,0,0.0375021675407885,0,0,0.268580644740801,0,0,0,0,0,0,0,0,0,0,0,0.116566075449601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198064315615907,0,0,0,0
X601169.CH.EQUITY,0,0.062239100555768,0,0.214764465674902,0,0,0.372469745616873,0,0,0,0,0,0,0,0,0,0,0.00629705294206758,0.108577206475669,0.173012051049118,0,0,0,0.0735103795659431,-6.7762635780344e-21,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0300425642065096,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
