,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.198130114725558,0,0.103190435351498,0,0,0,0,0,0,0.192671184331072,0,0,0,0,0,0,0,0,0.164781732151571,0,-0.102085035533772,0,0,0,0.29757181679447,0,0,0,0,0,0,0,0.167175372310296,0.197468606859794,0,0,-0.291416828546578,0.0477911694277627,0,0,0,0,0,-0.0133437551218472,0,-0.0297914951195787,0,0,-0.0706900184336089,-0.0855302812455247
X002142.CH.EQUITY,0.172530000032384,0,0,0,0,0.156211522938768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103495012220351,0,0,0,0,0.125685917707983,0,0,0,0,0,0.0723392399336883,0.165778451557121,0,0.0839041065321349,0,0,0,0,0,0,0,0,-0.0584189142711476,-0.23558400022091
X600000.CH.EQUITY,0.0226093087406321,0,0,0,0.0630478888988756,0.146450492305661,0,0,0,0,0,0,0.420095790417148,0,0.10652037979648,0,0,1.0842021724855e-19,0,0.0496304891499785,0,0,0.0378271113740303,0,0,0.195890424760749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195615173848099,0,-0.0441184185580144,0,0,0,0,0.0925329970271802
X600015.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.191112686706429,0.014357904927535,0,0,0,0.362866626582439,0,0,0.0566097260479234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125729610539922,0.0484990605206301,0,0,0,0,0,0,0,0.0937456208096978,0,0,0,0.0235710415089251,0,0,0,0
X600016.CH.EQUITY,0,0.0175483800421262,0,0.0354907691640859,0,0,0,0,0,0,0.172935014855908,0,0.320900475248979,0,0,0,0,0,0,0,0,0,0,0,0,0.0664148802219733,0,0,0.142561912058766,0,0,0,0,-6.93889390390723e-18,0.296923813747017,0,0,0,0.0752563930925471,-0.0411153215171988,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0328613449082497,0.12973592216662,0.401171860056339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580176648650973,0,0,-0.0563325799021771,0,0,0,0,0,0,0,0.037107946883874,0,0.00176093035163737,0.0387876435738626,0,0,0.157527460954006,0,0.0805540927998808,0.212151229390918,0,0.0526591949416348,0,0.0270556095443701,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.226221408728114,0,0,0.0340488970245278,0,0.196831725723024,0,0,0.0596372566257961,0,0,0,0,0,0,-0.0398315813049818,0,0.0278862155565387,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02254404185521,0,0,0,0,0,0
X601009.CH.EQUITY,0.116217481408709,0,0,0.487274835560659,0,0,0.119992629429138,0,0,0,0,0.102761479597895,0,0.0253253145537164,0,0,0,0,0,-0.00834353678976017,0.0953999810125684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268358181540464,0,0,0,-0.16510870759912
X601166.CH.EQUITY,0.186617820645603,0,0,0,0,0.146311383674094,0,0,0,0,0,0,0,0,0,0,0.15244704011566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170389131518996,0,0,0,0,0,0,0,0.0081764437950475,0,0,0,0.0944552791405508,0.477114985977745,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.0231726713887197,0.070429249835418,0.206671915979725,0.452213194791657,0,0,0,0,0,0,0,0,0.263796638293551,-0.0288466885731141,0.0623290565719954,0,0,0,0,0,0,0,0,0,0,0,-0.0879337424150978,0,0,0,0,0,0,0,0,0,0,0.00612479577772692,0,0,0.0917327430921201,0,0,0,0,0,0,0,0.0758584132603235,0,0
