,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.224750622386681,0,0.131313592011958,0.00855985804943806,0,0,0,0,0,0.0689900543175912,0,0,0,-3.46944695195361e-18,0,0.100121649515073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341035110240031,0,0,0,0,0.0371470304817662,0.107105914741486,0,3.46944695195361e-18,0.0236902818435441,0.129935350061599,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.277431071005052,0,0,0,0,0,0.0434752403976469,0,0,0,0,0,0,0,0,0,0.0359388286773064,0,0,0,0,0,0,0,-0.112850323315775,0,0.00263671343556804,0,0,0,0,0.187979334885787,0,0,-3.46944695195361e-18,0,0,0,0,0.146349620611503,0.121935914968531,0,0.0672398275081115,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.166223540290297,0.0227723220251475,0,0,0.276111098472645,0,0.178799275170233,0,0,0,0,0,0,0,0,0,0,0,0.130185429041879,0,0.194038660754834,-0.0410578764181779,0,0,-0.044434699044631,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,0.11529829736134,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.440161403413784,0,0,0,0,0,0,0,0,0,0.098286118463592,0,0,0,0,0,0.0268462056783034,-0.156194603056528,-0.363275507810197,0,0,0,0,0,0,0,0,0,0.116526660819021,0.116691213709209,0.0801162082129619,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0.0447124541321913
X600016.CH.EQUITY,0.0175082844483555,0.0120277743936346,0.266694286432318,0.225985483997657,0,0,0,0.153830707510596,0,0,0.109573251513987,0.144251348733691,0.0171282436725234,0,0,0,0,0,0,0,0,0,0,0.00424836343674997,0,0,0.0277303223073736,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0311288574502248,0,0,0,0,0,0,-0.0154033280589816,0
X600036.CH.EQUITY,0.447705717536495,0,0,0.342418497266974,0.084262628486493,0,0,0,0,0,0,0,0,0,0.0336573118570915,0,0,0,-0.08541785517359,-0.121660492604328,0,0,0,0.17497736943918,0,-0.162246449129942,0,0,0,0,0,0,0,0,0,0,0,0.0729656957716808,0,0,0.0891565960703747,0.0426276410176353,0,0,0.0841018599097655,0.0289452724476206,0,0,0,0.0455021813476207
X600919.CH.EQUITY,0,0.135633895517348,0,0,0,0,0,0.592630829019496,0,0,0,0.0114444766373061,0,0,0,0,0,0,-0.0384091481707328,0,-0.0126771407815339,0,0,0,0,0,0,0,0,0,0,0,0.0748208143569106,-0.192592398829464,0.337915004467043,0,0,0.0498086183205794,0,0,0,0,0,0,0,0,0,0,0,-0.208554426414802
X601009.CH.EQUITY,0.163442342193344,0,0,0,0,0.0835251325266781,0.162116420319783,0,0.305956689755009,0,0,0,0,0,0,0,0,0,0,0.199012716322082,0,-0.0353931691068378,0,-0.0324685347650648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144464231861487,0.00782263204957241,0.131810628755507
X601166.CH.EQUITY,0,0,0.348071642325808,0,0,0,0,0.0464721937561075,0,0,0,0.0598760811176191,0.0247439163011395,0.175576021085652,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122316504821908,0,0.0726391920535069,0
X601169.CH.EQUITY,0,0,0,0.107064033503116,0,0.296069528452359,0,0,0,0,0.165401069698653,0.220157745178402,0.0583670560586941,0,0,0,0,0,0,0,0,0,0.0866209108428794,0.0118198276135448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630133580710928,0,0,0.00517635238740285,0,0,0,0
X601229.CH.EQUITY,0,0,0.397442078519108,0.42387704739811,0,0.0463584083643251,0,0,0,0,0,0,0.0246347832752768,0.0159104537648581,0,0,0,0,0,0,0,0,0,0.0614698231094012,0,0,0,0,0,0,0,0,0,0,0,0,0.0919379238071948,0,0.121499910965301,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.158036851678468,0,0,0.168036771325853,0,0,0,0,0,0,0,0,0,0,0.499648045821029,0,0,0,0,0,0,0.0815971274024194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333020867219929,0,0,0.00774339691285996,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,-0.0363512654347007,0.433597201764756,0.21893559434213,0.0574443977118298,6.93889390390723e-18,0,0,0,0,0.0584310873422265,-1.73472347597681e-18,0,0,0,0.4140625118612,0,0.103261500623672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0719660631330254,0,-0.0146629066540722,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0402028002042144,0.135305978003413,0,0.0528683423114535,0.0794314586893064,0.121825652950495,0,0,0.408271299326845,0,0,0.161241494577259,0,0,0,-0.0315076165137058,0,0,0,0,0,0,0,0,0,0,-0.00524480551436411,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0
