,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.143687514808345,0,0,0,0.383622284080652,0,0,0,0,0,0,0.118985951163082,0,0,-0.0105194137606176,1.73472347597681e-18,0,0.0119612746333831,0,0,0,0,0,0,-0.0178939508037629,0,0,-0.127477169778139,0,0,0,0.144090256406781,0,0,0,0,0,0,0,0,-0.180819099493903,0,0,0,0,-0.124185299080296,0
X002142.CH.EQUITY,0.146171587181406,0,0,0,0,0,0,0.529785461218238,0.16086375283481,0,-0.0329477223684087,0,0,0,0,0,0.0817102398161622,-0.130660433784762,0,0,0,0.147374310628979,0,-0.116246870522678,0,0,0,0,0,0,0,0,0,0,0.2300446882811,0.0639472179649603,0,0,0,0,0.0137550820939344,0,0,0,0,0,0,0,-0.0633235679617144,-0.0988794100281731,0,0
X600000.CH.EQUITY,0.132424247843753,0,0,0,0.127014429562852,0,0.0678636962757969,0,0,0,0.0867348007576716,0.0318991946040203,0,0,0,0.0477180982684051,0,0,0,0,0,0,0.0502536317229323,0,0,0,0.0246622966824586,0,0,0,0,0,0,0,0,0,0,0.191924251831621,0,0,0,0,0,0,0,-0.0265316271632052,0,0,0,0,-0.171210261053469,0
X600015.CH.EQUITY,0.0325733475132039,0.00451904669470428,0.118855610647512,0,0,0,0.443679735471022,0,0.0577681924533662,0,0,0,0,0,0,0.050378908675815,0,0,0,0,0,0.205763328583966,0,0,0.0640996089429568,0,-0.00886016911362588,0,0,0,0,0,0,0,0,0,0.021022572631532,0,0,0,0,0,0,0,0,0,0,-0.112693508427797,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0439961216686525,0,0,0,0.0653638469251857,0.415154187971528,0,0,0.219895603869897,0,0.114371505771215,0,0,0.0814030563519952,0,0,0,0,0.0872049262129939,0,0,0,0.0278698002626663,-0.0639589114858829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10273179628345,0,0,0,0.00838864269802179
X600036.CH.EQUITY,0.229411354058517,0,0,0,0.399247888187498,0,0,0,0,0.0947969545448969,0.0400332680844545,0,0,0,0,0,0.0605870777458498,0,0,0,0,0.0600880200385788,0,0,0,0,0,0,0,0,0,0.0474433220279117,0,0,0,0,0,0,0,0,0,0.00228426726362117,0,0,0.103381421858209,0,0,-0.118057405963677,0,0,-0.0121452576549208,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.0422057614492273,0,0,0,0.286537531261303,0,0,0,0,0,6.93889390390723e-18,0,0.395078434017624,0,0.416425672396233,0,0,0,0.0626611769568556,0,0,0,0.0378603066471127,0.00438750353292872,0.192468842160025,0,0,0,0,0,0,0,0,-0.0590353640148724,0,0,0,0,0,-0.112063749845958,0,0,0,-0.0641698162613976
X600926.CH.EQUITY,0,0.04015871579548,0,-0.0300816668399973,0,0.0237022722018444,0,0,0,0.656283471991441,0,0,0,-0.106353963860671,0,0,0,0.0802276562952109,0,0,0,0,0,0,0,-0.0294882761362717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583235240907787,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.200473394835859,0,0,0.294691029713587,0,0,0,0,0,0,0,0,0,0,0,0,0.0784461213645086,0,0.167336083316655,0,0.0813640413734206,0.0117512777473325,0,0,0,0,0,0.0552767789330238,0,0,0,0,0,0,0,0,0,0.0589516388027327,0,0,0,0,0,0.00661222415044696,0.0321581762608593,0,-0.0650240019750033,0,0,0,0.0536812005988894,0.0146370171690609
X601166.CH.EQUITY,0.51022121529987,0,0,0,0.0427720840686696,0.0216487466535285,0,0.209928103369183,0,0,0,0,0,0,0,0,0,0.0127090509889889,0,0,0,0,0,0,0,0,-0.168679284479343,0.288552841248812,0,0.0949325353051054,0,0,0,0,0,0,0,-0.0353220304118417,0,0,0,0,0,0,0,0,0.0968557508387768,0,0,0,0,-0.0288668060605519
X601169.CH.EQUITY,0,0,0,0,0.7542567725167,0.130039189522614,0,0,-0.0548279088990871,0,0,0,0,0,0,0,0.0173697494047692,0,0.123607016956566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549628073302688,0,0,0.035657982555297,0,0,0,0,0,-0.173771178492974,0,0,0.0821644411995203,-0.123899805539178,0,0
X601229.CH.EQUITY,0,0.0297533650427732,0,0.387068810729548,0,0.152029156108371,0,0,0.15193428580834,0,0,0,0,0,0,0.251710632684032,1.38777878078145e-17,0.0163842568987351,-0.00123140363809886,0,0,0,0,0,0,0,0.126109790919994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0410189922493709,0.0830764186139706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040577388581281,0,0.245561016423138,0.474193081786056,0.0481786903649394,0,0,0,0,0,0,0,0,0.0259413501468432,0,0,0,0,0,0,0,0,-0.00569182290123578,0,0,0,0,0,0,0,0,0,0,0,-0.0420068837154605,0
X601328.CH.EQUITY,0,0,0.0741809167802316,0.0855891473524772,0.105366168505501,0,0,0,0,0,0,0.146271759016981,0,0,0.150465168560668,0,0,0,0.0967877530461531,0.221570807199716,0,0,0,0,0.047134987643033,0,0,0,0,0.0543099977286509,0,0,0,0,0,0,0,0.069512113973968,0,0,0,0,0,0.0315125202107904,0,0,0,0,0,0.00782035364961062,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0129481289637627,0,0,0.1439446240027,0,0,0,0,0,0.353164385594545,0.234118926525091,0,0.137963419613837,0,0,0,0,-0.00432498325093459,0,0,0,0,0,0,0,0,0,0.0299122175950111,0,0,0,0,0.0389254652610484,0,0,0.0306048121705045,0,0,0,0,0.075409039517426,0,0
X601577.CH.EQUITY,0,0,0.011555377467956,0.070080225895064,0,0,0,0,0.126560495891972,0,0,0.259717096311094,0,0,0,0,0,0.275242417137169,0,0,0,0,0,0.0622332922023293,0,0,0,0,0,0,0,0,0.0342376034092698,0,0,0,0,0.0310712419221075,0,0,0,0,0,0,-0.0389273374376068,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.191621842617875,0.0660743519130313,0.017781003440581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242190984981383,0.156297353968815,0.00817897366155768,0,0,0.138167986870141,-0.0750855249626346,0,0.0566640004927168,0.0763485106491439,0,0,0,0.0327710279008548,0,0,0,0,0,0.117749523441929,0,0,0,0.0918265884432745,0,0,0,0,0,0,0,0
