,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600061.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.179876619055804,0,0.0341651314982555,0,0,0,0,0,0,0,0,0,0,0.114159033638289,0,0.103586614839815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149896209561655,0,0,0.0434414956935071,0,0,0,0.0747815175152017,0.114384356560074,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.146069276120513,0,0,0,0,0,0,0,0,0,0.0572139619099061,0.0265403048118545,0,0,0,0,0,0.110912460583174,0,0,0,0,0,0,0,0.047817643625398,0,0.29629914883548,0,0,0,0,0,0,0,0.110872871774983,0.155735487427588,0,0.0231304074028149,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.298239196975664,0,0,0.219717726463633,0,0,0,0.0430269223387864,0,0,0,0,0,0,0,0.0869881537188147,0.0134537083991654,0.0494147076536671,0,0.203339153917737,0,0,0,0,0,0,0,0,0,0,0,0,-0.121827487475852,0.0445297554813358,0,0,0,0,0,0.0900850039234294,0,0,0,0,0
X600015.CH.EQUITY,0.149310340367504,0,0,0,0,0.42334005608615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138644187044064,-0.378230105289626,0,0,0,0,0,0,0,0,0,0,0.060675307717657,0.216958878606994,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0570071487083756
X600016.CH.EQUITY,0,0.064734531526004,0.153034652556196,0.328597635933312,0,0,0,0.119005945860814,0,0,0.0890051551221379,0,0.114013367442078,0,0.0235074390473877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.0752486264426253,0,-8.67361737988404e-19,0,0,0,0,-0.00732833485438426,0
X600036.CH.EQUITY,0,0.0684646721953156,0,0.423862068712691,0,0,0,0,0,0,-0.0415782696499221,0,0.359499008493232,0,0,0,0,0,0,-0.110886140205966,-0.0506325730203857,0,0.0393311199289176,0.128314525811291,0,0,0,0,0,0,0,0,0,0,-0.0885702386959213,0,0,-0.291875520951581,0.135892391066046,0.0139101975974063,0,0,0.170227730427779,0,0,0.0597815824374422,0,0,0,0.134420205346934
X600919.CH.EQUITY,0,0.0762358196693758,0,0,0.088630401966236,0,0,0.142688617148448,0,0,0.0768895773178969,0,0,0,0.0102338752684123,0,0,0.241396716787841,0,0.232913158725439,0,0,0,0,0,0,0.00298387822666597,0.06099835557565,0,0,0,0,0,0.0642242795240325,0,0,0,0,0,0,-0.0509881910861881,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.356447209837997,0,-0.0497743376753579,0,0,0,0.272626039723959,0,0.108150487966467,0,0,0,0,0.0291628457175269,0,0,-0.0495901433564763,0,0,0.12005366633208,0.0581961005060391,-0.0988746365209431,0,-0.0342952599027592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617475954863461,0,0,0,0,-0.0564624163165953,-0.0697002661259097,0,0.204040628512464,0.0733435972522169,0.118922167805455
X601166.CH.EQUITY,0,0,0.308098835044661,0,0.00184774685032175,0,0.0368202040843634,0.0792568540060035,0,0,0,0.230913722900217,0.107878755308209,0.0948227241422143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633875225498119,0
X601169.CH.EQUITY,0,0,0,0.0867643787992389,0,0.133788214453854,0,0,0,0,0.284843642373649,0,0.0867032159536562,0,0,0,0,0.251543091281037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596561726031374,0.105975978358361,0,0.0677138732182492,0,0,0
X601229.CH.EQUITY,0,0,0.228046121117401,0.523534996002998,0,6.93889390390723e-18,0,0,0,0,0,0,0.0428007992950779,0.00946246519125475,0,0,0,0,0,0,0,0,0,0.0971695262392703,0,0,0,0,0,0,0.0747708152364565,0,0,0,0,0,0,0,0.0366610966697433,0.139242592335549,0,0,0,0,0,0,0,0.0660073402209466,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.678866394326338,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220998530275366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183366027956329,-0.250053199978438,0,0,-0.13249307905566,0,0
X601328.CH.EQUITY,0,-0.188212319265055,0.541605106005976,0,0.138993549946333,0.274988461273291,0,0,0,0,0,0,0,0,0,0.0524535595583476,0,0.307854568148434,0,0,0,0,0,0,0,0,0,0.0337601254395744,0,0,0,0,-0.0372052068102049,0,0,0,0,-0.159965169953556,0.0225210180930827,0,0,0,0.012224934531745,0,0,0,0,0,0,0.0163484337234831
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.0147352506383053,0.112205564987261,0,0.0754015364746168,0,0,0,0,0.425081594293899,0,0,0.149673305662657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12453320933568,0,0,0,0,0,0.0454677351373006,0
X601818.CH.EQUITY,0,0.0727326652380803,0,0,0.476250199575057,0.057029774265445,0,0,0,0,0,0,0,0.118579841758541,0,0.254374190850262,0,0,0,0,0,-0.139832195608576,0,0.0444914617372306,0,0,0,0.222846116840715,0,0,0,0,0,-0.120470023646389,0,0,0,0,0,-0.0506686441939636,0,0,0,0,0,0,0,0.0370280712142608,0,-0.075813035278334
X601939.CH.EQUITY,0,2.16840434497101e-19,0,0,0,0.118323036554874,0,0,0,0,0,0.574687983756296,0.00211832147096338,0.0755733971690163,0.189166119754743,0,0.0693529251656754,0,0,0,0,0,0.0299946613601085,0.0282994486255889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.299434380665793,0.162695034945466,0,0,0,0,-0.0197793208848654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362935477801231,0,-0.158201822153905,0,0.356807666441394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183475089206824,-0.179830819554682,0,-0.188260205491458,0.0459650343086515,0
X601998.CH.EQUITY,0.298557627532595,0,0,0,0,0,0,0,0,0.143416252772316,0.0742258551247244,0.0161588798395224,0,0,0,0.0565601476182272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580129123346118,0,0
X11.HK.EQUITY,0.245893083555706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118653335186506,0,0,0,0.129785226688887,0.317192622677568,0,0,0,0.0634924042550081,0.240101171580642,0,0,0,0,0.216889911593933,0,0,0,0,0,-0.381236657898754,0,0,0,0.1455204367979,0,0.221528092005353,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0841898718236313,0,0,0,0,0.066525649481632,0.462204729573743,0,0,0,-0.246435072026192,0,0,0,0,-0.386659074592345,0,0,0,0.203609153250628,-0.00458225470660446,0,0,0,0,0,0,0,0,0,0,0,0,-0.139191095572823,0,0,0,0.335423350796744,0.139049704691918,0,0,0,0,0,0,0,0,0,0.0839277435246199
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.178525044608617,0,0,0,0,0,0.036549527498641,0,0,0.163539801233465,0,0,0,0.144169322882807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283059867085236,0,0,-0.0686602322214359,0,-0.34987034404294
X2884.TT.EQUITY,0,0.0863223389182612,-0.193153662459491,0,0,0,0,0,0,0,0,0.143219338984032,0,0.20649985037454,0,0,0,0,0,0,0.0986441111961482,0,0.284728398481585,0,0.510863784615522,0,0,0,0,0,0,0,0,0,0.358779649102626,0,0,-0.30037020819302,-0.0660513106565635,0,-0.0606427681263963,0,0,0,0,0.0300446032765541,0,0,-0.0258516012117842,0
X2886.TT.EQUITY,0,0,0.0104046181218461,0,0,0,0,0,0,0,0,-0.0548386226221122,-0.282200149817099,0,0,0,0,0,0.366175385965597,0,0,0,0,0.238877001274387,0.413524827729105,0,0,0,-0.116021602356209,0,0,0,0,-0.0660044012262134,0,0,0,0,0,0,-0.0687905739632277,0,0,0,0,0.0386474712996886,0,0,0.188688513583183,0
X2891.TT.EQUITY,0,0,0.231326883752873,0,0,0,0,0,0,0,0,0,0,0,0.0537462623619368,-0.025790247130769,0,0,0,0,0,0,0.255130783426841,0,0.0864056273261219,0,0,0,0,0,0,0,0,-0.306153269661538,0,0,0,0.0180131082473601,0,0,-0.199357425176873,-0.0607827834094084,0,0,-0.0805636696293315,0.162678000063861,0,0.382372839400964,0,-0.0206639873189288
