,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.242305480392936,0,0,0,0,0,0,0.135738083112134,0,0,-0.0786304681744351,0.0312745155061053,0,0,0.159624444318609,0.0307607301621536,0,0,0,0,0,0,0,-0.0955422383134398,0,0,0,0,0,0,0,0,0,0,0.342331523027366,0.330643715998779,0,-0.235954404498086,0,0,0,0,0,0,0,0,0,0,0,0.0630232350800645,-0.197444972316535
X002142.CH.EQUITY,0.242054894452095,0,0,0,0,0.196900600853043,0,0.158381822082093,0,0,0,0,0,0,0,0,0,-0.128477684063187,0,0,0,0,0,0,-0.10103268954141,0,0,-0.03488944367282,0,0,0,0.00576853407262939,0,0,0,-0.30567493540074,0,0,0,0,0,0.33878355793354,0,0.21982070384676,0,0,-0.0519636037312794,0,-0.0200811026642101,0,-0.0374503082735087,-0.0138015508589054
X600000.CH.EQUITY,0.0810511869730294,0,0,0,0,0.165364707858264,0,0,0,0,0,0,0.329217279818873,0,0.14788656250254,0,0.107143363373453,0,0,0,0,-0.00964719836009236,0,0,0,0,0.1692053311148,0,0,0,0,0,0,0,0,0.0495106393574209,0,0,0,0,0,0,0,0,0,0,-0.0489232611923404,0,0,0,0,0.0486425990773998
X600015.CH.EQUITY,0,0,0,0,0.0219825715272272,0,0.0927356098942522,0,0,0.0726398733215664,0,0,0,0,0.202490086564041,0.0664607993515005,0,0.0737767902569518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822053285315387,0.0254804530176161,0,0,0.0642420707809406,0,0,0,0,0,0,0.169413371071335,0,0,0,0.0181889335122165,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.16906451017989,0,0,0.119789636952271,0,0,0,0.0442927377655678,-2.71050543121376e-20,0.265367475830515,0,0,0,0.0660150810514487,0,0.0265109706430068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185006658766664,0,0,0,0,0,0.12676117514666,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.334827849997585,0.0904786567888018,0.0426187490239309,0,0,0,0,0,0,0,0,0,0.201082800156744,0,0,0,0,0,-0.0363854236449707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106390596684851,0.194494214882361,0,0,0,0,0.0584486640175862,4.33680868994202e-19,0,0,0,0,0,0,0.0704783792307944,0,0.136539531110085,0,0.0038155385592907,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.140973105286001,-1.73472347597681e-18,0,0.102180376764204,0.071746962080645,0.153500242490728,0,0,0,0.0342487988964043,0,0,0,0,0,0,0.043059979793795,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409642776763684,-0.0250234265730356,0,0,0,0,0,0,0,-0.0278021255467669,0,0,0
X601009.CH.EQUITY,0.126080878584134,0,0,0.348716323198315,0,0,0.141594312997349,0,0,0,0.128776109386801,0,0,0.0658386603076423,0,0,0,0,0,0,0,0.0397576580481653,0.0277363111846468,0,0,0,0.00824668760313631,0,0,0.0792105744094983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178260117592053,0,0.0466198021305394,0,0,0,-0.212002727394214
X601166.CH.EQUITY,0,0,0,0.0277064742669939,0,0.269053851761204,0,0.149610360169234,0,0.105530629278963,0,0.0282815843347136,0,0,0,0.0834046366509889,0,0,0,0,0,0,0,0,0.00320578171382017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.202186517790819,0,0,0.0293795782306822,0.106673177007194,0,0,0
X601169.CH.EQUITY,0,0,0.333801965615255,0.339042585252018,0,0,0,0,0,0,0,0,0.235857299187889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213270911483577,0,0,0,0,0,0.0598558481173013,0,0,0,0,0.0348182079301488,0,0.031986716658425,0,0,0,0,0,0,0,0
