,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.11045507683911,0,0,0,0.133254752629261,0,0,0,0,0,0,0,0,0,0,0,0.139301496963329,0,0,0,0,0.0635303545166862,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226330738392163,0,0.0691312409536039,0.14085726753551,0,0,0,0.0177117169298201,0,0.0679558486358912,0
X002142.CH.EQUITY,0,0,0,0,0,0.511749543897571,0,-0.0501958538704818,0,0,0.286805332256598,0,-0.165392663965571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118926366149994,0,0,0,0,0,0,0,0,0,0,0.204552264381612,0,0,0.0629451178071893,0,0,0,0,0,0,0,-0.0473651788508193
X600000.CH.EQUITY,0,0,0,0,0.0276676785600617,0.170634429356081,0,0,0.0701010244408017,0.0462280679364412,0,0.260834483709823,0.104321198601641,0,0.137969751343128,0,0.0464509118849347,0,0,0,0,0,0.0636329795030656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00835521558522348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196944133654814
X600015.CH.EQUITY,0,0.0157091770757549,0,0,0,0,0,0.323540347410467,0,0.467129099737017,0,0.130815160613639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132433788547618,0,0,0,-0.435509811770961,0,0,0,0,-0.17192641285886,0,0,0,0,0,0.0787874801017653,0,0,0.206075074668965,0,0,0,0,0,0.037280355112019,-0.00155897651791346,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.124736019025312,0,0.241993441837297,0.0841689799894886,0.237629468540533,0,-3.46944695195361e-18,0.181597054019015,0.0483028586977747,0,0,0,0,0,0.0338565955636425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0452365807131047,0.337879266791131,0,0,0,0,0,0,0.184434715213516,0,0,0,0,0,0,0.143484856433718,0,0,0,0,0,0,0,0,0.0032726602631578,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205548324992769,0,-0.0359864380831212,0,0,0,0,0.0566908065476294,0.15323853134894,0.0832033180920233,0,0,0,0.0522470316817252,0
X600919.CH.EQUITY,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.585890315109743,0,0,0,0,0.167500178435837,0.0136122564675855,0.0784549704221252,0,0,0,0,0,0,0,0,0,-0.102553123611753,0,-0.13159204401533,0,0,0.31291540216875,0,0,0.169308102453588,-0.0404258016431271,0,0.0164161096708804,0,0,0,0,0,0,0,0,0.0540394941775451
X601009.CH.EQUITY,0,0,0,0.789108402415496,0,0,0,0,0,0,0.122326213126906,0,0,0,0,0,0,-0.00906427883803084,0.0667597666355972,0,0,0,0,0,0,0,0,-0.0267346751461434,0,0,0,0,0,0,-0.0161850164094482,0,0,0,-0.00215533280870941,0,-0.0319363572548185,0,0,0,0,0,0,0,0,-0.0920678775763252,0,-0.0217411073682783
X601166.CH.EQUITY,0.0217870122931846,0,0.000309977623295786,0.186461495163688,0.0386536294287829,0.320278481351165,0,0,0,0,0,0.104645625492502,0.00980235386937143,0,0.155686431974719,0.116642704586933,0,0,0.0397522077547438,0,0,0,0,0,0,0,0.056317382954541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.0635211058503775,0.195020255578152,0.268922602399952,0,0,0.420218841688846,0,0,0,-0.0873822898209101,0,0,0.0356842166934545,0,0.0327283837042385,0,0,0,0.129670016372676,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0405510822863304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
