,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.0605215950831274,0,0,0,0,0,0,0.0452384247197595,0,0,0,0,0,0,0,0.122720204324528,0,0,0,0,0,0,0,0,0,0,0,0.0718506319497449,0,0,0,0,0,0,0.187733290450176,0,0,0,0.16885101227418,0,0,0,0.068292978745521,0.00214602770688073,0,0,0,0,0
X002142.CH.EQUITY,0.225686858263544,0,0,0,0,0.213186792224335,0,0,0,0,0,0,-0.036689675556344,0,0,0.256910296872786,0.129130478357598,0,0,0,-0.0829894553094459,-0.15068637069162,0,0,-0.109668857837995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295605826153325,0,0.107582592075851,0,0,0,0.0330349779443049,-0.0593622021898025,-0.0348043016192725,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.167548144688405,0,-0.00924223265402166,0.524632810801564,0,0,0,0.108642365496395,0,0,0,0,0.122602555644165,0,0,0,0.0911734734207245,0.283952966831126,0,0.0227368822416227,0,0,0,0,0,0,0,-0.199802867404598,0,0,0,0,-0.109725652489116,0,0,0,0,0,0,0,0,-0.00562949622526853,0,0,0
X600015.CH.EQUITY,0,0,0.0574074489579964,0,0,0,0,0,0.0242497426055041,0.421605858043035,0.00560090973779657,0,0,0,0.159814188711367,0,0.0135985047949591,0.179672691652276,0.0400880670054304,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.16345558742811,0,0,0.0252278160855695,0.0310648544231475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293615285170376
X600016.CH.EQUITY,0,0,0.118644946118564,0,0,0,0,0,0,0,0,0,0,0.223632177064747,0.255580993352894,0,0,0.182699685315591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971695361211486,0,0,0,0,0.00651401896513891,0,0,0.0248398823283814,0,0,0.0782264555297149,0
X600036.CH.EQUITY,0,0,0.306836132103609,0,0,0,0.306900859870117,0,0,0,0,0,0.240839567147174,0,0.131794166419991,0,0,0,0.173033565670073,0,0,0,0,0,0,0.101897443076462,0.0220514042471945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118056110206696,0.0128268416091838,0.178420367790005,0,0,0,0,0,0,0.0360510648798726
X600919.CH.EQUITY,0,-0.320326763044215,-0.179475424988516,0,0,1.08471716350943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661446779664627,0,-0.0324099257431789,-0.213706759363433,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.18155712685345,0.308530331288347,0,0,0,0,0,0,0,-0.116405200164551,-0.489164095241291,0,0,0,0.142511901407531,0,0.154642561445067
X601009.CH.EQUITY,0,0,0,0,-9.34256505624856e-05,0,0,0,0.564845542223785,0,-0.166914896973292,0,0,0,0,0,0,0,0.235102503458872,0.361358837930335,0,-0.295644720819664,0,0,-0.0547551302639107,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.254296089756045,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0814646912310628,0,0.0302192056032753
X601166.CH.EQUITY,0,0,0.277550579985318,0,0,0,0,0.242462681411863,0,0,0.0143271316927315,0.2407932018209,0,0,0,0,0,0.00769837178011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140933282885311,0,0,0,0.00184113951864976,0,-0.0772597715852877,-0.024452225663334
X601169.CH.EQUITY,0,0,-0.136104041044744,1.07063796664781,0,-0.0525958305223027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310242678299533,0,0,0.209964069187525,0,0,0,0,0,0,0,0,0,0.0817123324015426,0,0,0,0,0,0,0,0,-0.436773477923501,0,0,0,0,0,0
X601229.CH.EQUITY,0,0.0176076923462097,0,0,0,0,0,0,0,0,0,0,0,0.464953320499242,0,0,0,0,0,0,-0.110778292436207,-0.00108713701104379,-0.0713207536458833,0,0,0,0,0,0,0,0,0,0,0.165316012994505,0,0,0,0.0136033978190629,0,0.375749920216041,0,-0.0346859602415429,0,0,0,0.104548136016128,0,0,-0.189718637583511,-0.155747589110743
