,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.240492891343891,0.0780153426845933,0,0,0.274208693602298,0,0,0,0,0,0,0,0,0.269377820982654,0,0,0,0,0.068905009225554,0,0,0,0,0,0,0,0,0,0,0,0.0234914518541126,0,0,0,0.159928833213602,0,0,0,0,0.0059710845287285,0,0.118530570459206,0,0,-0.157699804724581,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.532523664227417,0,0,0,0,0,0,0,0,0,0,0,-0.052992994997234,0,0,0,0,0,0,0,-0.152307850999884,0.148191632746506,-0.0128142164557691,0,0,0,0,0.182314319856458,0,0,0,-0.145772606119985,0,0,0,0,0.194251382716434,0,0,0,0,0,0,0,0,0,-0.272175665309966
X600000.CH.EQUITY,0.239788521257473,0,0,0,0,0,0,0,0,0.0135458662002458,0,0,0.568579458274213,0,0,0,0,0,0.0200108641693822,0,0,0,0,0,0.0458039680014801,0,0.0921349069675003,0,0,0,0,0,0,0,0,0.052539383435846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285268673780155
X600015.CH.EQUITY,0,0,0.0821590411595722,0,0.00729573653952297,0,3.46944695195361e-18,0.255364415260768,0,0.0243938660267922,0,0,0,0,0,0,0,0.0684120784328518,0,0.020971634885807,0,0.104197783495097,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0619505039186486,0,0,0,0,0,0.271993551217121,0,0,0,0.0795843410432608,0,0,0,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0.0990387873832269,0,0,0,0,0,0.422780898209066,0,0,0.183259424612533,-2.77555756156289e-17,0,0,0.105497532690983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12721410600741,0,0,0,0,0,0,0,0,0,0,0,0.0817687126543126,0,0
X600036.CH.EQUITY,0.552293953625315,0.0909627465251809,0,0,0,0,0,0,0.0233950848906894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020949410017744,-0.00926188333479188,0,0,0,0,0,0,0,0,0,0.0685595518191178,0,0,0,0,0,0,0,0,0,0.180024332441832,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0.431857041492829,0,0,0,0,0,0,0,0,0,0,0.281062786946954,0,0,0,0,0,0,0,0,0,0,0,0,0.146868677764477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.199065642827879,0,0,0,0,0.104056871097873,0.00752680839467473,0.000233357718434105,0.173925839737709,0,0,0.177855776950297,0.154294382872619,0,0,0,0,0.0416803589705769,0.0136309067870902,0,0,0,0,0,0,0,0,0.105694093638521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,-1.38777878078145e-17,0,0.42104243460694,0,0.349744355499212,0,0.0271414645099813,0,0,0,0,0.153240919099784,0.0260960904877514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109430735118269,0,0,0,0,0.00763770863552785,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.0545488295407365,0.178373824614312,0,0,0,0,0.117501618992666,0,0,0,0,0,0,0,0.244251678019206,0,0,0,0,0,0.016038020210773,0,0,0,0.0281192107204608,0,0,0,0.0316024921868999,0,0,0,0,0,0,0,0,0,0,0.0960932049268614,0,0.172251208153176,0,0,0.0926296968928737,0,0,0,0,0
