,X000001.CH.EQUITY,X002142.CH.EQUITY,X002958.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X600928.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0.0888585340301748,0,0,0,0,0.333189767467314,0,0,0,0,0.073045226867792,0,0.0116547248768268,0,0.167931751735339,0.0239562904251644,0.221172460414807,0,0,0,0,0.13092089518888,0,0,0,0,0,0,0,0,0,0,0,0,-0.0512889789105893,0,0.179260242922594,0,0,0,0,0,0,0,-0.0761889553386204,0
X002142.CH.EQUITY,0,0,0,0,0,0.12972142744668,0.20387322073137,0,0.14854796433086,0,0.0543979683691258,0,0,0,0.063655420817936,0,0,0,0,0,0,0,0,0,0.0203518456401757,-0.0599469621826042,0,0,0,0,0,0,0,0,0,0,-0.0712456312920774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002958.CH.EQUITY,0,0,0,0,0.403560423692346,0,0,0,0,0,0,0,0,0,0,0,0,0.0685760236671377,0,0,0,0,0.227458107190452,0,0,0.0541027083947517,0,0,0,0,0,0,0.0831852441657135,0,0.0940219840105454,0,-3.46944695195361e-18,0,0.030454019737323,0,0,0,0,0.0537489660073418,0,0,0,0,-1.73472347597681e-18,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.50168594131824,-0.0086265644063922,-0.199015907030976,0,0,0,0,0,0,0,0,0,0.287704454789986,0,-0.350193921914721,0,0.149447381345096,0,0,0,0,0.0757275416503894,0,0,0,0,0,-0.00219655928198377,0,0,0,0,0,0,0,-0.270243003338808,0,0,0.370159448175649,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.172879857975562,0,0,0.19308189189562,0,0,0,0,0,0,0.126273089852976,0,0,0,0,0,0,0,0,0.0166049920678389,0.0681372641957186,0.167741288913628,0,0.0891567068746282,0.0286010621250029,0.0545802515724893,0,0,0.0619218669068847,0,0,0,0,0,0.0172573819120486,0,0,0,0,0,0.0225080244311696,0,0,0,0,0,0,0,0,-0.0515086799976476
X600016.CH.EQUITY,0,0.168560875969246,0.0185159405409155,0,0,0,0,0,0,0,0,0,0,0,0.163267006686408,0,0,0.045959475012458,0.377504855299158,-0.0541789091233152,0,0,0,0.0748386481285047,0,0,0,0,0,0,0,0,0,0,-0.00444820520018417,0,0,0,0,0,0,0.215324412189569,0,0,0,0,0,0,0,-0.0476433166188738,0,0
X600036.CH.EQUITY,-6.93889390390723e-18,0.432156181699114,0,0.14306900364762,0,0,0,0,0,0,0,0,-0.0974670865145714,0,0,0,0.316921774820497,0,0,0,0.111353038798713,0.0393865131736927,0,0,0,0,0,0,0,0,0,0,0,0.465715275269807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608746614520775,0.0859178681741985,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0.0843932795163005,0,0,0,0.433939277436021,0,0,0.0774159171383986,0,0,0.181648940277992,0,0,0.303268195118446,0,0.0576963541509795,0,0,0.0215367626184143,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108502042173243,0,0.42402528442381,0,0.120655686268563,0,0,-0.329807891743825,0,-8.67361737988404e-19,0.130266936056218,0,0.0364586311605424,0
X600926.CH.EQUITY,0,0.323385504282135,0,0,0,0,0,0.254691550131707,0,0,0,0,0,0,0.00195930068625726,0,0,0,0,0.180265485394653,0,0.170570016585091,0,-6.93889390390723e-18,0,0,0,-0.1340978741376,0,-0.106403873815165,0,0,0,0.0436678732712312,0,0,0,0,0,0,0,0,0.0362059913031006,0,0.263745631596764,0,0,0,-0.240608860560409,0,-0.013084884166179,0
X600928.CH.EQUITY,0,0,0.471042760521821,0,0,0,0,0,0.19234522625152,0,0,0,0,0,0,0,0,0,0,0,0,0.00103778818977565,0,-0.137767359721727,0,0.187792987956439,0,0,0,0,0,0,0,0.124337906146518,0,0,0.0764729125067201,0,0,0,0,-0.144946180122618,0,0,0.12885088011203,0,0,0,-0.00801608892213611,-0.00421100438338605,0,-0.174671975506223
