,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0.180070773041444,0,0,0,0.355889484636752,0,0,0,0,0,0,0.0828142598266539,0,0,0,0,0,0,0,0,0,0.00310000620727824,0,0,0,0,0,0,0,0,0,0.122118775407034,0,0,0,0,0,0,0,0,-0.236380464550235,0,0,0,0,-0.125618028628615,0
X002142.CH.EQUITY,0.305615739542877,0,0,0,0,0,0,0.373807309702141,0.0508119846328389,0.0602059468677383,0,0,0,0,0,0,0,0,0,0,0,0.102514660724287,0,-0.0539616579508228,0,0,0,-0.0853568631269487,0,0,0,0,0,0,0.161325873390089,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0283507620188579,-0.0502297951179085,-0.0907281178043873,0,0
X600000.CH.EQUITY,0.111409876909269,0,0,0,0.14564901141836,0,0.0488009294814208,0,0,0,0.0486024205935905,0,0,0.0270937264129561,0,0.0455465990040236,0,0,0,0,0.083931022014581,0,0.0447716574639916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158355601001981,0,0,0,0,0,0,0,-0.0349297599543855,0,0,0,0,-0.159382541287515,0
X600015.CH.EQUITY,0.0379718861526862,0,0.109000162424985,0,0,0,0.430205258248262,0,0.0602837952818435,0,0,0,0,0,0,0.0485357109238455,0,0,0,0,0,0.205281389217748,0,0,0.0663846139278486,0,-0.00770678704470685,0,0,0,0,0,0,0,0,0,0.0184255361219898,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,-0.11462528874167,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0274775430647791,0,0,0,0.111157554400756,0.414403657115539,0,0,0.154891376350486,0,0.0544499214638929,0,0,0.0873131141556299,0,0,0,0,0.0754523129337546,0,0,0.056957086199851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105936203880327,0,0,0,0
X600036.CH.EQUITY,0.230013916174833,0,0,0,0.44573921678488,0,0,-1.73472347597681e-18,0,0.0582562183127329,0,0,0,0,0,0,0.0820926888455798,0,0,0,0,0.0505581853458378,0,0,0,0,0,0,0,0,0,0.0315153042842368,0,0,0,0,0,0,0,0,0,0,0,0,0.10563450486711,0,0,-0.11254137099961,0,0,-0.0186363469170012,0.00617332195176198
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0.05191151849504,0,0,0,0.283286417790171,0,0,0,0,0,0,0,0.396931412687545,0,0.410428013373221,0,0,0,0.0619861810254269,0.00814548048267271,0,0,0.0241746153458057,0,0.20095870947637,0,0,0,0,0,0,0,0,-0.0561472708925439,0,0,0,0,0,-0.115905957847578,0,0,0,-0.0743635115964437
X600926.CH.EQUITY,0,0,0,-0.0267876619210883,0,0.0490626052194279,0,0,0,0.65742603844137,0,0,0,-0.121746476467312,0,0,0,0.0681299727054432,0,0,0,0,0,0,0,-0.0232733020661653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0538402513539681,0,0,0,0,0,0.0090136344793322,0
X601009.CH.EQUITY,0.128556649163008,0,0,0.269362737030264,0,0,0.0652973809151932,0,0,0,0,0,0,0,0,0,0.123747890348747,0,0.154516869740084,0,-1.38777878078145e-17,0.00325945803787818,0,0,0.0765604892803014,0,0,0,0,0,0,0,0,0,0,0,0,0.0953254670915287,0.0182000307405691,0,0,0,0,0,0,0,-0.050781580942204,0,0,0,0.0300032442504512,0.038232419158727
X601166.CH.EQUITY,0.222161598979011,0,0,0,0,0.143822201723577,0,0.212920706284758,0,0,0,0,0,0,0,0.124262943070765,0,0.170623009176052,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0420952329151455,0,-0.00858816128971988,0,0,0,0,0,0,-0.0265167632185462,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.75814468656732,0.12973051485019,0,0,-0.0552491374270675,0,0,0,0,0,0,0,0.0169803996450503,0,0.124476987979012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547596753049137,0,0,0.0368049582428247,0,0,0,0,0,-0.174564142755417,0,0,0.0817174117653587,-0.124293868064406,0,0
X601229.CH.EQUITY,0,0.0283585264999586,0,0.385625450039733,0,0.152857082484765,0,0,0.153654022347833,0,0,0,0,0,0,0.253592144991015,0,0.0169988037589933,0,0,0,0,0,0,0,0,0.124501708769505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0340506645843893,0.0923533491019249,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357111096901919,0,0.237629187044298,0.479758389034911,0.0411916856532041,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0211061737494554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358006774041434,0
X601328.CH.EQUITY,0,0,0.0809101163304951,0.134627242558474,0.145676485947895,0,0,0,0,0,0,0.0533912126299372,0,0,0.156496588371116,0,0,0,0.0715951681063182,0.185919833336589,0,0,0,0,0.138280301220346,0,0,0,0,0.0771676205282294,0,0,0,0,0,0,0,0.0555834741599143,0,0,0,0,0,0.0196403514259536,0,0,0,0,0,0.0258177542785767,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0126725325014834,0,0,0.143872800088491,0,0,0,0,0,0.352988336162589,0.232561153712809,0,0.137710686685397,0,0,0,0,-0.00431275860103526,0,0,0,0,0,0,0,0,0,0.0298841265503549,0,0,0,0,0.0380122256214394,0,0,0.0311222565682363,0,0,0,0,0.0754228073727557,0,0
X601577.CH.EQUITY,0,0,0,0.0757597054127073,0,0,0,0,0.126910494527223,0,0,0.255766618828439,0,0,0,0,0.0222372806426445,0.275785955439641,0,0,0,0,0,0.0659584981904073,0,0,0,0,0,0,0,0,0.0293347000824448,0,0,0,0,0.0284437142679511,0,0,0,0,0,0,-0.033295913613478,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.188418301305325,0,0,0,0,0,0,0,0,0.0296733058005176,0,0,0.00165627832978411,0,0,0,0,0,0,0,0.248757889284247,0.166925429091429,0.031948562403856,0,0,0.164975006625763,-0.130454229241914,0,0,0.098447133951313,1.73472347597681e-18,0,0,0.0323445130619806,0,-0.0280971271643668,0,0,0,0.0573661831342802,0,0,0,0.13397476781251,0,0,0,0,0,0.0361567530818544,0,0
X601838.CH.EQUITY,0.0999162222912311,0,-0.0521963831008746,0,0,0,0,0.406879432771123,-0.0752898031160721,0,0,0,0,0,0,0.22183198677285,0,0,-0.111103319967417,0,0.0909297977914272,0,0,-0.0796269721106726,0.249016696313812,-0.0610942061571036,0,0.171998573154356,0,0,0,0,0,0,0,0,-0.0374715085381439,0,0,0,0,0.0840296642185874,0,0,-0.164204985289019,0,0,0.0267238554509533,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0.0391154616398525,0,0,0,0.116520652598555,0,0,0,0.575339012798886,0,0,0.0187319094400362,0,0,0,0,0,0,0,0,0,0,0,-0.0147002508313465,0,0,0,0,0,0.0471900142316715,0,0,0,0,0,0,0,0,0,0,0,0,0.13822283254289,0,0.0222430802988425,0
X601988.CH.EQUITY,-0.0155982775609468,0,0,0,0,0,0,0,0,-0.065259127105117,0,0,0.471232388232428,0.106147690782103,0,0,0,0,0,0,0,0.0522270752464075,3.46944695195361e-18,0.166268552853985,0,0,-0.0131328817083245,0,0,0,0,0,0,0,0,0,0.155144502983249,0,0,0,0,0,-0.037105281611751,0.145848044801452,0,0,0.243082957643491,0,0,0,0,0
X601997.CH.EQUITY,0,0,0.0150379961135732,0.109684507758671,0,0.0517050531365049,0.0598417370112393,0,0,0.0954290128791046,0,0.231446195422415,0.0193732776344601,0,0,0.251042868157816,0,0,0,0,0,0.0957625829858354,0,0,0.269593326291042,0,0,0,0,0,0,0.00951249073804242,0,0,0,0,0,0,0,0,0,0,-0.0535981828414383,0,-0.0230656192753306,0,0,0,0,0,0,0
