,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.091001310896362,0,0,0,0.220304874877492,0,0,0,0.0558702109161207,0,0,0,0,0,0,0.0820673215717283,0,0,0,0,0.121089794300187,0,0,0,-0.0137655468381635,0,0,0,-0.109041832779367,0,0,0,0,0,0,0,0,0,0.37849613083862,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.241773941429674,0,0,0,0,0.104474037117242,0,0,0.203531399290992,0,0,0,0,0,0,0,0.238741960955603,0.0370909862085743,0,0,0.0220066535032886,0,0,0,0,0.0575315459105516,-0.323978170304036,0,0,0.220232619053291,0,0,0,0,0,0,0,0,0,0,-0.125372116911435,0,0,0.137181896794031,0.02582204163731,0,0,0,0,0,0.0308771280145144,0
X600000.CH.EQUITY,0.0690508710206289,0,0,0.377793618321029,0,0,0,0.0424845653560084,0,0.0716017115991232,0,0,0,0,0,0,0,0.206740119179729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666532596039148,0,0,0,0,0,0,0,0.0838907651746214,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0333803994714027,0,0,0,0,0,0,0,0.15586844261072,0,0,0,0,0,0,0,0,0.000506603902142674,0,0.0185683398314761,0,0,0,0.470681700270967,0,0,0,0.0887930928016121,0,0,0,0,-0.0376467267828081,0,0,0,0,0,0,0.0607940718500471,0.129750029529165,0,0,0,0,0,0,0,-0.164836352934058,0,0,-0.0267938523666016
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.370913670576903,0.0294717445492555,0,0,0,0,0,0,0.048892403058738,0,0,0,0,0,0.386365479256971,0.0995154592208003,0,0,0,0,0,0.0578090784457795,0,0,0.0401137029706211,0,0,0,0,0,0,0.147386420607592,1.38777878078145e-17,0,0,0.267541535572746,0,0,0,0,0,0.247779853592903,0,0
X600036.CH.EQUITY,0.190163077145351,0.195645777305147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202712615106804,-0.037440899792352,0.49736433117636,0,0,0,0.0227741674510405,0,0,0,0,0,0,0,0,-0.00433623859628561,0,0,0,-0.0680129708092028,0,0,-0.0275952392051173,-0.0617868635539607,0,0,0,0.118275531553575,0,0,0.179393049219105,0,0.0595946064468465
X600919.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0.0103288507902493,0,0.282158706675017,0.102968450265581,0,0,0,0,0,0,0,0,0.263175668510215,0,0,0.0996815939028946,0,0,0,0,0,0,0,0,0,-0.0357874323966605,0,0,0,0,0.180940861812173,0,0,0,0,0,0,0,-0.0648586373933524,0,0,0,0,0,0,0,-0.0978045028537007
X600926.CH.EQUITY,0.0355510563221189,0,0,0,0,0,0.182894985735698,0,0.0961244990674898,0.187597848379969,0,0,0,0,0,0.142575797914047,0,0.360595874354289,0,0,0,0,0,0.211014330145581,-0.0986857366443796,0,0,0,0.0555472195874392,0,-0.0204378854549055,0,0,0,0,-0.187415554167327,0,0,0,0,-0.269696899745988,0,0,0,-0.0178296176892011,-0.0333408216850078,0,0,0,-0.0527851550357475,0,0
X601009.CH.EQUITY,0,0.110579832457855,0,0.203259482122102,-0.106482154420367,0,0,0.373477058328721,0,0,0,0,0,0,0,0,0,0.0784380587701577,0,0,0,0,0,0.119845152442643,0.0534079426896945,0,0,-0.0205786358569958,0,0,-0.134973530364304,0,0,0,0,0,0,0.0888557321107511,0,0,0,0,0,0,0,0,0,0,0,0.0612381615029824,-0.0148099969031083,-0.0125021713612902
X601166.CH.EQUITY,0.546992117568613,0,0,0,0.127908828088745,0.0656422418796888,0.0880252396157411,0.213816754233525,0,0,0,0,0.0217201656781712,0,0,0,0,0,0,0,0,0,0,-0.198351990488237,0,0,0,0,0,0,-0.0615184885139702,0,0,0,0.175156030750679,0.0298888570721567,0,0,0,0,0,0,0,0.104132849808906,0,0,0.0791290814135498,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0498681302182116,-0.121126090568979,0,0,0,0.0247287016000008,0,0.792521928445057,0,0,0,0,0,0,0,0,0,0,0.0702786844345601,0,0,0,0,0,0.176579929166954,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345177555223373,0.0502543007519072,0.0317907436445615
X601229.CH.EQUITY,0,0,0,-0.0513837502190685,0,0,0,0,0,0,0,0,0,0,-0.0227804067660474,0,0,0,0.968848042256781,-0.0254757163412568,0,-0.0761361241671233,0,0,-0.0217950502907301,-0.0654390750235817,0,0,0,0,-0.0319085706641659,0,0,0,0,0.0557824602541811,0,0,0,0,0,0,0.225868560245127,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.141786382954034,0,0,0,0,0.207384396915795,0,0,0,0,0,0,0,0,0.538689536975227,0,0,0,0,0,0,0,0,0.0768582970754388,0,0.0609892164998489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253242782105913
X601328.CH.EQUITY,0,-0.0631530830096771,0,0,0,0,0,0,0,0,-0.080287221930011,0,0,0,0.96526709181314,0,0,0,0,0,0,0.0186197075737354,0,0,0,0,-0.0405177625599577,0,0,0,0,0,0.0239050489032547,0,0,0,0,0,0,0,0,0,-0.0705670886203713,0,0,0,0.0321220265454515,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.195970309906869,0,0,0,0,0.0888337616790988,0.845156367193469,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0244504694946558,0.0247064854241797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346299160465904,0,0,-0.01942571524675,0,-0.0269189607954747
X601577.CH.EQUITY,0,0,0,0,0,0,0,0.33170301041101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339316070917484,0.789554204146975,0,0,0,0,0,0,0,0,0,0.185459589152076,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.00547176425284146,-0.149423954226582,0.184672192349866,0.0595230035513862
X601818.CH.EQUITY,0,0.088436627747797,0,0.328090199775355,0.0644994734365309,0,0,0.136390753499875,0.273416153556189,0,0,0,0,0,0,0.0426108343593867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0766694336923253,0,0,0,0,0,0,0,0.0776115354211642,0,0,0,0,0,0,0,0,0.0399441983689501,0,0.0575015999347661
X601838.CH.EQUITY,0,0.202176834182167,0.0141743712300066,0,0,0,0,0.683187092810605,0,0,0,0,0,0,0,0,0,0,0.0939004758096607,0,0.00184475512619936,0,0,0,0,0.0278398994802082,0,0,0,0,0,-0.0314292393591439,-0.1859988645447,0,0,0,-0.0338256369042258,0,0,0,0,0,0,0.0161791814184887,0,0,0,0,0,0,-0.0586842543967201,0
X601939.CH.EQUITY,0,0,0,0,-0.0255600052515716,0.0840068853681965,-1.0842021724855e-19,0,0,0,0,0.876932366228409,0,0,0.0557538573989713,0,0,0.0334942286980786,0,0,-0.0148673382096529,0,0,0,0,0.0639130303216931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048829486892916
X601988.CH.EQUITY,0,0,0,0,0,0.110801682479809,-0.0252015991778791,0,0,0,0.810696501406992,0,0,0,0,0,0,0,0,0,0.0380753976830766,0,0,-0.072500294766217,0,-0.0497419342550027,0,0,0,-0.0122971066848529,0,0.043277511723592,0,0,0,0,0.0879114305563298,0,0.01044053093906,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0.0546395828333505,0,0.0756137622771168,0,0,0,0,0,0,0,0.0165030833487606,0,0,0,0,0,0,0,0,0,0.056288353615757,0,0,0,0,0,0,0,0,0.467646755747627,0,0,0,0.0267590352070936,0,0,0,0,0,-0.125888050846859,0,0,0,0,0,0
X601658.CH.Equity,0.301187997930014,0.0749114750962871,0,0,-0.211749789878927,0.525586077477674,0,0.0795616068325928,0.0573372912554313,0,0,0,0,0.229397147690352,0,0.0749471991050209,0,0.0734139404917537,0,0,0,0,0,0,0,0,0,0,0,0,0.159167368036801,0,-3.46944695195361e-18,0,0,0,-0.170094532708582,0,0.0107265759258888,0,0,0,0,0,-0.172189351717439,0,0,0,0,0,0.0684436270064223,-0.0203068912175862
X601916.CH.Equity,0.0515917682000496,0,0,0.0909337712761337,0.574572176654018,0,0,0,0,0,0,0,0,-0.0341664079087052,0,0.04241135471891,-0.225977244090302,0,0,0,0,0,0,0,0,0,0.364868271839645,0.201972240451795,0,0.0786339470658516,0,0,-0.1094772082418,0,0,0,0,0.0385171619901978,0,0,0,0,0.321870687984411,0,0,-0.0668701880949875,0,0,0,0,0.136225031977111,0
X601077.CH.Equity,0,0.0387736207265964,0,0.175369640694902,0.0598374634421439,0.0133029516391968,0,0,0.115055306825776,0,0,0,0,0,0,0.197816941448087,0.151570806334492,0,0,0,0,0,0,0,0,0,0,0,-0.0129886548250908,0,0,0,0,0,0,0,0.0501497423478629,0.148462076843639,0,0,0.0139984279654703,0,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,-0.041241850088488,0,0.0832420165026619,0,0,0,0.0330036068786568,0,0,0.248067368181421,0,0,0,0,0.00751972293995682,0,0.0169515366135172,0,0,0.440398513481251,0.144972998235415,0.0249307685069001,0.00560915766334206,0,-0.243384808521687,0.414510558855127,0,0.0534284404627286,-0.0790056074223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.0260735530976371,0,0,0,0,0.0935371113292614,0,0,0,0.100908893870223,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0686951164278287,0,0,0,0.499704432359655,0,0,-0.0779322949456801,0,0,0.377308021595106,0.232983911808239,-0.15868499190483,-0.183887553583439,0,0,0,0,0,0,-0.049390441251662,0,0,0,0,0,0,-0.170354515119741,0,0.110863962167023,0.0367948519993049,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0151909140808297,0,-0.00215243452950787,0,0,0,0,-0.0839352915611468,0,0,0,0,-0.0120142385012225,0.237586532554631,0,0,0,0,0,0,0,0,-0.167754059156563,0,0,0,0.203049762733248,0,0,0,0,0,-0.138907304942683,-4.33680868994202e-19,0.0110042487100836,0,0,0.350637418716082,0.570360145229214,0,-0.108811832211233
X2801.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.040351857719553,0,0,0,0,0,0.0708817443875308,0,0,0,-0.0720913468940378,0,0,-0.0930403433233435,0,0.154641226138086,0,0.0323065963973173,0,0.419638949749769,0,0.183736512878229,0,0,0,0,0,0,0,0,0,0,0,0,-0.175515213054448,0.0596595576436728,0,0.0781456942242598,0,0,0.100377698906833,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0.0986637591702965,0.0103528515466581,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0143564387878597,0,0,0,0,0,0,0,0.355907867853634,0,0.0362052868082986,0.134673798564165,0,0,0.387525136306576,0,0,0,0,0,0,0,0,0,-0.0887530838236041,0,0,0.153023266099903,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0123319443559186,0,0,0,0,0,0,0,-0.044666546062988,0,0,0,0,0,0,0,0,0.373747661098419,0,0.364293624165804,0,0,0.0195736985540092,0,0,0,0,0.14396686859552,0,-0.288372533044594,0,0.457421916790767,0,-0.00784159235776368,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,-0.0858642542224485,0,0,0,-0.0808783535475208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360391554292844,-0.175040405202845,-0.163997541233891,0,0,0,0.0398646196395,0,0.237007897546371,0.0853310727772761,0,0.554174806192512,0,0,0,0,0,0,0,0,0,0,0,0,-0.00803591275589115,0,0,0,-2.77555756156289e-17,0,0.074887110336574,0
X2891.TT.EQUITY,0,0,0,0,0,0.0800253881102234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191984224357761,0,0,0.327469474348222,0,0,0,0,0,0.0921287453704053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181980303415314,0,0,0,0,-0.0407902171213092
