,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.288216522127646,0,0,0.297310438962199,0,0.0406310708431554,0,0.257088630090699,0,0.0460692294520296,0,0,0,0,0,0,-0.00805682264551303,0,0,0,0,0,0,-0.168968604285053,0,0,0,0,0,0,0,0,0,0,0.13648502031999,0.0530726501809185,0,0,-0.0730357640832808,0,0,0,-0.103754835817301,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.294601976282709,0,0.317985930847045,0,1.73472347597681e-18,0,0.186808125891461,-0.113881837674989,0,0,0,0,-0.241598457412101,0.0177773330794746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163839338557944,0,0,0,0,0,0,0,0,0,0.085923554877172,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.194669767961805,0,0,0.0494774659858114,0,0.202886013543948,0.0393514191662071,-1.73472347597681e-18,0,0,0.0766675961086331,0,0,-0.0284472050797195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458005364814869,0,0.0791010421993489,0,0,0,0,0,0,0,0,0.250867776575729,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.209838384227591,0,0,0,0.105969932753906,0,0,0,0.113589822784466,0.0206394682581433,0,0,0,0,0.283630897945149,8.67361737988404e-19,-0.0680450814156171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603148243859557,0,0,0,0,0,0,0,0,0,0,0,-0.035634661613439,0
X600016.CH.EQUITY,0,0,0.137572429791092,0.11185231231688,0,0.052540026796751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167437900606092,0,0,0.563208450373623,0,0,0,0,0,0.23260525922386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.142105387430423,0,0,0,0,0,0.0396763572578521,0.209426434134818,0,0.0156624319741364,0,0,0,0,0,0,0,0,0.252171326598834,3.46944695195361e-18,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0341598605817968,0.0337024093991419,0,0,0,0,0,0,0.00140156030897507,0,0.0785344356196581,0.229948719808733,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.0375460850205804,0,0.0241213242105716,0,0.163523139760664,0,0,0.0170844909300114,0,0.130049575311105,0,0.0704959602911467,0,-3.46944695195361e-18,0.0536110479872039,0,0,0,0,0.24716518173327,0,0.0493692009243327,0.0287108144904351,0,0,0,0,0,0,0,0.119305911454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561889003794212,0
X600926.CH.EQUITY,0,0.122110267247647,0,0,0,0.0374009462451853,0,0,0,0.518426153479239,0,0,0,-0.229021121883091,0,0.187158697566653,0,0.0790294212880433,-0.0353003712020666,0,0,0,0.00868927931743674,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661215860985471,0,-0.0338969420326043,0,0,0,0,0,0,0,0.00986950709684524,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.082409113004698,0,0,0.132344632907425,0,0.21028371775694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183880240332456,0,0,0,0,0,0,0,0,0,0,0,0,0.0255876731097924,0,0,0.0345964419831647,0,0,0,0,0,0
X601166.CH.EQUITY,0.504588533152453,0,0,0,0,0.130373666582145,0,0.268477538201879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115800234530001,0,0,0.0134902794119408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454727847807024,0,-0.0188626037070054
