,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.147449852415168,0,0,0,0,0,0.00751127414499358,0,0,0.257662704057012,0,0,0,0,0,0,0,0.203786320331278,0,-0.216864140335334,0,0,0,0.126497482187602,0,0,0,0,0,0,0,0.02282801539397,0.183093835858004,0,0,-0.112658794517032,0.096589527755961,0,0,0.149447827192709,0,0,0,0,-0.0130685204849692,0,0,0,-0.158296418027945
X002142.CH.EQUITY,0.206837770652923,0,0,0,0,0,0.0185332676483522,0.0481242589931097,0.103984537804715,0,0,0,0,0,0,0,0.100504262812627,0,0.0422021987230998,0,0,0,0,0,0.0195642621986275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125957231626509,0,0,0,-0.00539058725205748,0,0,0,0,-0.0171582187142912,0
X600000.CH.EQUITY,0,0,0,0,0.176804401638282,0.268890214862908,0.0209325359167935,0,0,0,0,0,0.25618576182485,0,0,0,0.102915637500195,0,0,0,0,0,0.0312427536145086,0,0,0,0,0,0.0570427903296752,-0.104637593720001,0,0,0,0,0,0,0,0,-0.0466500441426243,0.199795738780904,0,0,0,-0.0867564367737556,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0.0268087532214807,0,0,0,0,0.22980717072441,0.0431662935890708,0,0,0,0.343746405379275,0,0,0.0389349767227241,0,0,0,0.233628090635673,0,0,0,0,0,0,0,0.0124603715301832,0,0,0,0,0,0,0,0,0,0,0,0.153146472174512,0,0,0,0.0161318800713461,0,0,0,0
X600016.CH.EQUITY,0,0.0787020437300628,0,0.357559215214849,0,0,0,0,0,0,0.116199916812344,0,0.082592052057229,0,0,0,0.178742131605617,0,0,0,0,0,0,0,0,0,0.120195748607398,0,0,0,0,0,0.0137622744400796,0,0,0,0,0,0,0,0.112281674219582,0.0707737087066004,0,0,0,0,0,0,0,0.0290933527779587
X600036.CH.EQUITY,0,0.20022284639157,0.322790424254678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.189072893274554,0,-0.0985807992631092,0.041466443519993,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.00321415958197354,0,0.0231215467681245,0,0.0246761399677663,0.385507977326111,0,0.0101834222355032,0,0,0,0,0,0,0,0.00454712669792665
X600919.CH.EQUITY,-0.0760027623040419,8.67361737988404e-19,0.121171881919719,0,0.00406589790063018,0,0,0,0,0.24289443411386,0.11489642803745,0,0,0.148465479948892,0.0107577513614121,0,0.301563638096458,0.131451097968305,4.33680868994202e-19,-0.0652899601961669,0,0,0,0,0,0,0,0,0.110991234643977,0,0,0,0,0,0,0,-0.0504866203139856,0,-0.0471006258945402,0,0,-0.126773832684815,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.344986841757555,0,0,0,0,0,0,0,0.393038511392577,0,0,0,0,0.27875533067611,3.46944695195361e-18,0,0,0,-0.0869094249500734,0,0,0,-0.0628339930923719,0.0605928372868167,0.0278418871685307,0,0,0,0,0,0,0,-0.0523747438975563,0,0,0,0,0,0,0,0,0,0,0,0,0.241417563552115,0,0,0,0
X601166.CH.EQUITY,0,0.480685672509165,0,0,0,0,0,0,0,-0.154017804320795,0,0,0,0,0,0.00532772734302329,0.213576828156089,0,0,0,0,0,0,0,0,0.0399301355443103,0,-0.0707286868911115,0,0,0,0,0,0,0.167359877508184,0,0,0,0,0.0778136569202327,0,0.229081745426154,0.221442931662271,0,0,0,-0.0384482878790978,0,0,0
X601169.CH.EQUITY,0,0,0.207728139513899,0.569431410955838,0,0,0,0,0,0,0,0,0.218284273654328,-0.0633420665453089,0,0,0.118937774566504,0,0,0,0,0,0,0.176767776854815,0,0,0,0,0,0,0,0,0,0,-0.0202615292081942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739198517685081,0.026842096659749
