,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0.161213515182641,0,0,0.255759641260475,0,0,0,0.198799373084331,0,0,0,0,0,0.0935055000797421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0565973873856337,0,0,0.212754588827666,0,0,0,0,0,0,0,-0.0999440990606888,0,0,-0.193279858785401,-0.0147927750525576,0,0,-0.107081464053398,0,0
X002142.CH.EQUITY,-8.67361737988404e-19,0,0,0,0,0.152686025849617,0,0.418335299138591,0.249348369555236,0,0,0,0,0,0,0,0,-0.145295340059201,0,0,0,0.0360394314966189,0,-0.132932674698523,0,0,0,0,0,0,0,0,0,0,0.133117489482419,0.0405131886903029,0,0,0,0,0.0140985700824336,0,0,0,0,0,0,0,0,-0.113744774213557,0,0
X600000.CH.EQUITY,0.248535410005432,0.0352143249473124,0,0,0.0725722251247274,0,0,0.0677692351395816,0,0,0.135639097208642,0,0,0,0,0.141987662389028,0,0,-0.00473044495761458,0,0,0,0,0,0,0,0.0567973796075626,0,0,0,0,0,0,0,0.0557244909420513,0,0.0774576027466355,0,0,0,0,0,0,0,0,0,0,-0.041726349054482,0,0,-0.166102638679445,0
X600015.CH.EQUITY,0.0306674863281316,0,0,0,0.00979655224507628,0,0.462772920661693,0,0,0,0,0.0157341207692276,0,0,0,0.074670195864543,0.0287511684188358,0,0,0,0,0,0,0.14017783202806,0.0924688026732198,0,-0.0903236681935121,0,0,0,0,0,0,0,0,0,0.0460196510801121,0,0,0,0,0,0,0,0,0,0,-0.107024592139166,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0449915287694209,0,0,0,0.0671189414193786,0.40984511175281,-1.73472347597681e-18,0,0.201278660991733,0,0.129246100061587,0,0,0.101993125777061,0.0567190281939825,0,0,0,0.0627959526342712,0,0,0,0.0327126372281725,-0.0760230714595543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118498052517304,0,0,0,0.0132549501377974
X600036.CH.EQUITY,0.181185660029587,0,0,0,0.403993067408064,0,0,0,0,0.0966703948538349,0.012440390479888,0,0,0,0,0,0.0657898151614913,0,0,0,0,0.0801616544907588,0,0,0,0,0,0,0,0,0,0,0,-0.00574910822488357,0,0,0,0,0,0,0,0,0,0,0.116708568422429,0,0,-0.0895683483511847,0,0,-0.057271029805811,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.299530948786015,0,0,0,0,0,0,0,0.407605312697938,0,0.414092876501287,0,0,0,0.0779501884768279,0,0.0907965943465189,0,0.117413063930855,0,0.090361566438831,0.0033004267861618,0,0,0,0,0,0,0,-0.0843157252060293,0,0,0,0,0,-0.0969796105682358,0,0,0,0
X600926.CH.EQUITY,0,0.134993789873402,0,-0.0172835127500044,0,0,0,0,0,0.610031125924168,0,0,0,0,-0.275483715750669,-1.0842021724855e-19,0,0.0635238601864961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.135130377519629,0,0,0.207478530277421,0,0,0,0,0,0.0722043236477678,0,0,0,0,0,0,0.0329552933854455,0,0.136558502066695,0,0.137972301526593,0.0650041945593723,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0849780075474264,0,0.0341669952799478,0,0,0,0,0.0308641590875699,0.0107336479668251,0,-0.0771289550867004,0,0,0,0.0727298281445751,0.0183228648232473
X601166.CH.EQUITY,0.47890506931917,0,0,0,0,0.0787559087936267,0,0.227696806589052,0,0,0,0,0,0,0,0,0,0.0481978670331991,0,0,0,0,0.0198259606603438,0,0,0,-0.140875310373782,0.22760929511088,0,0,0,0,0,0,0,0,-0.0211942280495739,0,0,0,0,0,0,0,0,0,0.170827324871389,0,0,0,0,-0.0222208054649821
