,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.206278874715698,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.195820800773319,0,0,0,0,0,0.151364376991507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435332422482706,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.266106466845089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405801230196337,0,0,0.0373976255978319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892536307627779,0,0,1.38777878078145e-17,0,0,0,0,0.14085395297439,0,0,-0.102416490576016,0.115090548369269,0,0
X600000.CH.EQUITY,0,0,0,0,0.105351162969703,0,0,-3.46944695195361e-18,0,0,0.173123155609753,0,0.280611598520816,0,0,0,0,0.187208144920813,0,0.138675079676304,0,0,0,0,0,0,0,0,0.0766852663689636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.123902560067111,0.294191509726977,0,0,0.0501200727698932,0,0.0999289874107859,0.168689145938317,0,0,0,0,0,0.164549958544965,-0.0957159620292655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973250770057881,0,0,0,0,0,0,0,0,0,0,0.137606111093095
X600016.CH.EQUITY,-8.67361737988404e-19,0,0.0837566872129809,0.0104713093202919,0,0,0,0,0,0.200104569250072,0.157295919398822,0.0355132457202796,0.210023019425088,0,0.0393434758900117,0.0984965438549798,0.155946560737257,0,0,0.00923573641233331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.0773307865592652,0.0582966240442822,0,0,0,0,0,0,0.1402883060143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248990809330021,0,0,0,0,0,0,0,0,0.0121885377187587,0,0,0,0.148851652716648,-2.16840434497101e-19,0,0,0.177930498475401,0,0,0.118192461162873,0,0,0,-0.00594330787025044,0
X600919.CH.EQUITY,0,0,0,0,0.0509779605000345,0,0,0.216286343652599,0,0,0,0,0,0,0,0.0520958140908647,0.0160370542474852,0.191808354198474,0.0780474258461636,0.0469266036536864,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219293881153222,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.212734528839284,0,0.00589220204509863,0,0.123936236702221,0,0.189574946278278,0,0,0,0.0323198632185097,0,0,0,0,0,0,0.100891984991746,0,0.218045969155446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627121998418068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114732571243004
X601166.CH.EQUITY,0.0899463331448891,0,0,0.0936124128844044,0.0635593465463627,0.264619213696818,0,0,0,0.0542647911988217,0,0,0.0794598379381356,0,0.175295029595683,0.0941224118226912,0,0,0,0,0,0,0,0,0.0169360742649323,0,0.0293497252004296,0,0,0,0,0,0,0,0,0,0.0363938029331624,0,0,0.0101166427835394,0,0,0,0,0,0.0104985392424669,0,0,0,0,0,0
X601169.CH.EQUITY,0.0227979432324719,0,0.130439037170347,0.165197578807074,0,0,0.22739292310634,0,0,0,0,-6.93889390390723e-18,-1.73472347597681e-18,0,0,0,0,0,0.0187951184042978,0.401291408444424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
