,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,RealEstateDiff
X000001.CH.EQUITY,0,0.17909568737171,0,0,0,0,0,0,0.217153011075699,0,0,-0.0307747932665812,0,0,0,0.122265267429224,0,0,0,0,0,0,0,-0.186654081307549,0,0,0,0,0,0,0,0,0,0,0.219121423165715,0.359079804266593,0,-0.246388216297986,0,0,0.0761841719296272,0.071289380945532,0,0,0,0,0,0,0,0,0,-0.145598258639169
X002142.CH.EQUITY,0.082303222075421,0,-0.00665521861963279,-0.0166544359731983,-0.0930140585736976,0.196682566237155,0,0.294836157046283,0,0,0,0,0,0,0,0,0,-0.0574378555382393,0,0,0,0,0,-0.12875171224447,0,0,-0.1230495921115,0,0,0,0,0,0,0,-0.258806249784514,0,0,0,0,0,0,0.369612620840719,0,0.182921855733634,0,0,0,0,0,0,-0.0134010635329291,-0.00955698724697663
X600000.CH.EQUITY,0.212230891583998,0,0,0,0.0367786307232318,0.139986207908237,0,0,0,0,0,0.0141888282283913,0.403693366821014,0,0,0,0,0,0,0,0,0,0,0.0374183859064845,0,0.114828702345941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386601478788084,0.071370936880269,0,0,0,0,-0.049661641879623,0,0,-0.0118225365907512,0,0.0827460024030474
X600015.CH.EQUITY,0,0,0,0,0.00889895253360427,0,0.0779089094725534,0,0,0.0651138284095678,0.0186103650189451,0,0,0,0.246692647395324,0.064498565763167,0,0.0583907645162356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116528642643242,0,0,0.0559198199855326,0,0,0,0,0,0,0,0.171849868945396,0,0,0,0.0170487341892322,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.227415049929322,0,0,0.147857054223798,0,0,3.46944695195361e-18,0.0368119285428335,0,0.102193799455304,0,0,0,0.134783415790956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127304512390544,0,0,0,0,0,0,0.140291583643458,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.256426313806519,0.0659392136306691,0.250297756622688,0,0,0,0,0,0.00295535163824986,0,0,0,0.064426563866671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131471583212583,0,0,0,0,0,0.042028190898159,0,0,0,0,0,0,0,0,0,0.228742787048547,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0.0678337439092496,0,0,0.077544011529193,0,0,0.0791298444857113,0,0.196462891884899,0,0,0,0.0343615763393985,0,0,0,8.67361737988404e-19,0,0.0625142775516114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0408750031843926,0,0,0,0,0,0,0,-0.0574187328049873,0,0,0.00215485036889583
X601009.CH.EQUITY,0.101128733150923,0,0,0.324208431204649,0,0,0.128598930437609,0,0.0123784846273361,0,0.121303411266292,0.0221043311361634,0,0.102730795989038,0.0746606029247499,0,0,0,0,0,0.105192352487367,0,0,0,0,0,0.0176364067217005,0,0.0108668019802273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181996348944349,0,-0.0467244470013138,0,-0.210483626596912
X601166.CH.EQUITY,0.0153314057124231,0,0,0.0506703073231019,0,0.520836670413003,0,0,0,0.0164881566775425,0,0,0,0,0.0994852561680629,0.0857478688197136,0,0,0,0,0,0,0,0,0.0550721172052445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026205691010135,0,0,0,0,0,0,0,0,0.0786109962936447,0,0,0
X601169.CH.EQUITY,0,0,0.328052387860506,0.329761437407654,0,0,0,0,0,0,0,0,0.36928273405014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0393427298555358,0,0,0,0,0,0.0569684473408733,0,0,0,0,0,0.0124241718892778,0,0,0,0,0,0,0,0,-0.0221888448040455,0
X601229.CH.EQUITY,0,0,0,0.0485853267764701,-3.46944695195361e-18,0,0.0753396984890338,0.00765740524219463,0,0,0,0.185363563729083,0,0,0,0.363918291092319,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.120219665903083,0,0,0,0,0.522492052573918,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188389723702423,0,-0.0782840479030529,0,-0.0359638108637329,0,0.0364035033101383,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.224208357197098,0,0,0.260680323925581,0,0.337758648086559,0.0427414275065213,0,0,0,0,0.0169802256746599,0.0529912139155046,0.104235789016668,0,0,0,0,0,0,0.0275820719900716,0,0,0,0,0,0,0,0,0,0.00697864716423417,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.556752427242703,0,0,0.0231591826347651,0,0,0,0,0.108606021488347,0,0,0,0,0.0106410938805742,0.0400983313549985,0.225055237613943,0,0,0,0,0,0,0,-0.00222190643481798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276250881642951,0,0,0,0,0,0,0,0
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,-0.164044806554056,0,0,0.127272994831756,0.486192406213113,0,0,0,0,0,0,0,0,0,0,0,0.0840995625052747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212900477266468,0.296396250227346,0,0,-0.0656207708259841,-0.108618361573714,0,0.143209160041462,0,1.73472347597681e-18,0,-0.0778494804864091
X601818.CH.EQUITY,0.364878061496587,0,0.000729032537395511,0,0,0,0.159936368500651,0,0,0,0,0,0,0,0,-0.192178633264218,0,0.381825435748378,0,0,0,0,0,0,0,0,0,0,0,-0.0426325312051464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957885234618821,0,-0.1017309462335,0,0,0,0,0,0.174507828793516
X601939.CH.EQUITY,0.0177146504648995,0,0,0,0,0,0,0,0,0,0.507475859584656,0.285574812507064,0,0.0648142459562813,0,0,0.084161614357938,0.248859768411306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301649029099557,0,0,0,0,0,0,-0.0547825986547161,0,-0.0589828395959858,0,0,0
X601988.CH.EQUITY,0,0.0257516077502232,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.188961878806942,0.241567595284991,0.13226445577053,0,0.179428798855279,0,0,0,0,0,0,0,0,0,0,-0.216233833368331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296209960694857,0,0.0969624036150594,0,0.174781334023173,0,0,0,0.17836166638608,0,-0.0176732864904963
X601998.CH.EQUITY,0,0,0,0.0525995323824108,0.466183151436132,0,0,0,0.0386648740967995,0,0,0,0.0182350479754326,0,0.0995298096469508,0.0766278355091704,0,0,0,0.0820899946011556,0,0,0.00600949832216759,0,-0.025260405889596,0,0.0291446413248124,0,0,0.0100218878890137,0,0,0,0,0,0,0,0,0,-0.0777869397025278,0,0,0,0.0727868572891942,0,0,-0.106139626313465,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.20157740698349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506498512576171,0.0777498966964365,0,0,0,0,0,-0.388500206965038,0,-0.0839916670815042,0,0,0,0,0,0,0,0.129129533880194,0,0,0,0,0.038874520742412,0,-0.256984466989253,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,-0.277612549885573,0,0,0,0,0,0,0,-0.296764405804931,0,0,0.694136074055858,0.223291423667535,0,0,0,0,0,0,0,-0.233943799905886,0,0,0,0.319409431521106,0,0,0,0,0,0.00515289628710806,0,0,-0.192101785383667,0,0,0,0,0,-0.234376622466413,0,0,0.137089548608183,0,0.101136690289582,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0931976732737827,0,-0.0587546102090692,0,0,0,0,0,0,0,0,0.629332236893396,0.0382369627384345,0,0,0,0.209770710756762,0,0,0,0,0.0126006130940725,0,0,0.0296558191727482,0,0,0.253225558828187,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X2388.HK.EQUITY,0,-0.155841240561266,0,0,0,0,0,0,0,0,0,0,0,-0.0667244912694869,-8.67361737988404e-19,0,-0.00240750691974546,0.17958672864836,0,0,0.342372157142342,0,0.390436512963829,0.0286823150928703,0,0.148064466396506,0.0111579029778102,0,0,0,0,0,0,0,0,0,0.0122074618656825,0,0,0,0.0580957098590638,0,0,0,0,0,0.113232105966013,0,0.0810829555794991,0,0,0
X5.HK.EQUITY,0,0,0.00369163059154008,0,0,0.0104315591307122,0,0,0,0,0,0.162871256167619,0,0.103340846480825,0,0,0.156384654194553,0,0,0,0.459587911467858,0.40634162760257,0,0.0732702748618293,0,0,0,0,0,0,-0.0725309925781116,0,0,0,0,0,0,0.0910648296438067,0,-0.00210419389261349,0,0,0,0,0,0,-0.409162320093803,0.156688251962566,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.14781379585296,0,0,0,0,0,0,0,0,-0.308677734805556,0,0,0,0.278812380158179,0.185571746532552,0.0635089685079126,0,-6.93889390390723e-18,0,0.275442382912881,0,0,0,0,0.0371213260680477,0,0,0,0,0,0,0,0,0,0,0.148910784629667,0,0.0980963191610942,-0.0648670436753854,0,0.0668390971598584
X2886.TT.EQUITY,0,-0.187294488253508,0,0,0,0,-0.0395476928285938,0,0,0,0,0,0,0.187259594725013,0,0,0,0,0,0,0,0,0.193529403295085,0,0,0.226713293388869,0,0,0,0,0,-0.0368992603127808,0,0,0,0,-0.0172750009913742,2.16840434497101e-19,0,0,0,-0.121175994586881,0,0,0,0.0924113090754796,0,0,0,0.245578067394878,0.0191465607129019,0
X2891.TT.EQUITY,0,0.214928384244887,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.34118619716618,0,0,-0.0248525928730191,-0.0918822584615933,0,0,0,0.105830479766377,0.298379081286889,0,0.29915003089333,0,0,0.0179898078393247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721765635101036,0,0,0.0448033674773151,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.193371291853761,0,-0.0146524634351381,0,0,0,0.0208599372617602,0,0,0,0.433562344449387,0,0.370639460198263,0.0445823836399369,0.129776067045202,0,0,0,0,0,0,0,0,0,0,0,0,-0.100321386876816,-0.016288421934296,0.0498751249541144,0,0,0,0.0924577227314645,0,0,0,-6.93889390390723e-18,0,-0.030646844206493,-0.0708660902021624
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,8.19017046044901e-05,0,0,0,0,0.0368149177344015,0,0,0.00379011658984654,0,0,0,0,0,0,0,0,0,0,0,0.169117530610368,0.351970560124694,0,0,0.065380491348771,0.353652291785237,0.0163797615952561,0,0,0,0,0,0,0.000161541756612952,0,0.0275132526751378,0,0.0524254340130895,0,0,0,0,0,0
